temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.28776596295957635,6.418301874324527e-17,0.7494161966048554,0.3479496612150486,5.664348173464325e-10,0.3,15
40,0.27995839190695665,5.354989249049882e-17,0.7640308453596958,1.182018559586914,8.977353683201643e-10,0.3,15
60,0.2908617605704009,6.760760375929684e-17,0.7418787195776504,3.896444426269568,1.7107301764525581e-09,0.3,15
80,0.288389306540746,6.377411939625954e-17,0.7470964569133244,9.922123262670123,3.05030370439341e-09,0.3,15
100,0.28110790942555564,7.029847991991141e-17,0.7439108187182023,21.517571831105577,4.276411437502235e-09,0.3,15
120,0.28362820199502803,2.1420248622025596e-16,0.7523523031343214,0.5565026332885118,7.508354765721856e-09,0.3,15
140,0.29909485119081164,3.5036495164322905e-16,0.7062476662917941,0.9171262586844853,7.395367008569849e-09,0.3,15
160,0.30094918661091463,5.544140486193005e-16,0.7546724171498584,1.5030138566677695,1.3914650293045789e-08,0.3,15
180,0.30818200770877874,8.875552360053093e-16,0.7431750776855925,1.8383120751284894,1.8153559201973597e-08,0.3,15
200,0.3178869658279675,1.2036254165669038e-15,0.7220061866329196,2.998495211499392,2.2699423086429465e-08,0.3,15
220,0.3076026423410768,1.3872241038126274e-15,0.7050849069839155,4.092159013310891,2.837466171538728e-08,0.3,15
240,0.3347361611447643,3.5019368230167864e-15,0.6924326050394847,2.206135467616335,3.273873387598774e-08,0.3,15
260,0.33245433450570777,4.379302964684574e-15,0.6823552174050048,2.8230368605542333,3.738770001472816e-08,0.3,15
280,0.3282192621483454,4.710292966460289e-15,0.6400553629668039,4.4943877678906,4.0453591254661135e-08,0.3,15
300,0.33017414749925944,8.593767640594963e-15,0.6595137976990327,8.811801652361522,5.437469800487174e-08,0.3,15
320,0.34463642659719107,1.2158280610707432e-14,0.6575690652667853,10.80422090611913,6.591053453669625e-08,0.3,15
340,0.3358146597446947,1.1213497985137687e-14,0.6540254532186688,15.83169383153702,8.316933788979067e-08,0.3,15
360,0.36509323342154854,2.031062927901059e-14,0.6385069817619157,18.805230576156006,8.621961429620291e-08,0.3,15
380,0.35688174080069945,2.3609989764022344e-14,0.6138674805127489,30.563883522437518,8.372410875261345e-08,0.3,15
400,0.36213107944932044,2.5639959204162314e-14,0.6216145048832775,48.465490396229,1.0113415774068343e-07,0.3,15
420,0.3656311616032759,5.93534647963987e-14,0.6126352205798563,75.62408063496495,1.2148539575536718e-07,0.3,15
440,0.3763585705447215,9.806514786574396e-14,0.6113922813088682,108.41559624284741,1.515255850075399e-07,0.3,15
460,0.37948776554716995,1.5900717353988183e-13,0.6263835927776459,155.84125475391673,1.5406573875739566e-07,0.3,15
480,0.37699979409239365,1.4995010274472605e-13,0.61465960748458,264.5360806374829,1.6994625922157836e-07,0.3,15
500,0.3851176235883195,2.041282419281504e-13,0.596213574604184,400.54206335974266,1.917098107932111e-07,0.3,15
520,0.38844381346473533,3.4128535804275514e-13,0.6064366688304559,230.0600210464318,2.340311663062007e-07,0.3,15
540,0.4047611469356927,3.9934390165420635e-13,0.6020756769472699,459.1831907137992,2.4037305505117116e-07,0.3,15
560,0.4061164831944051,4.788914150729294e-13,0.657454907311319,511.98421835817555,3.04908969260435e-07,0.3,15
580,0.4082184343394859,6.706578520425566e-13,0.6016145104461026,828.5095012849849,2.7417300824641383e-07,0.3,15
600,0.42014886536477775,7.752886040585884e-13,0.623125199760888,1433.8158368045604,3.260922216151541e-07,0.3,15
620,0.42163759141275065,1.0539391684824135e-12,0.6325203129148798,2168.779634628239,3.6879439250064254e-07,0.3,15
640,0.43176183057384615,1.4606824478213918e-12,0.6212928272435474,2978.5930925381144,3.968381128669005e-07,0.3,15
660,0.4186093140448956,1.7232408187447702e-12,0.6552704654038879,5331.110983282717,4.902709563920141e-07,0.3,15
680,0.4358686937983435,2.464319141109463e-12,0.6496532612881761,6794.72266296473,4.985549186128408e-07,0.3,15
700,0.4384348247124033,2.629766329609832e-12,0.5957293032643998,10058.142541235951,4.184667323798302e-07,0.3,15
720,0.450992862866116,3.4403350567961634e-12,0.6146538549300666,15413.212133660905,5.237110137860012e-07,0.3,15
740,0.45834920438131277,3.738512595575289e-12,0.6250495775407487,23685.750222718238,5.535771242661085e-07,0.3,15
760,0.45281200447551156,4.333878051502777e-12,0.6260447174977098,35097.89340161367,5.746291148224511e-07,0.3,15
780,0.4641970385206564,5.939235572496883e-12,0.617832679009825,42104.47679386736,5.880682482891493e-07,0.3,15
800,0.45553847027246586,5.725574094403376e-12,0.6558504604929818,76917.68407814599,7.082105519726929e-07,0.3,15
