temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.19138243195437796,3.3637788334136238e-18,0.7763173731793341,0.42949868273347086,6.407793820340045e-10,0,30
40,0.19266582692223644,3.900112384629606e-18,0.7651918722445893,1.3087234928614966,1.087946898866299e-09,0,30
60,0.1940733905835251,4.236136136524083e-18,0.7858260889309703,4.354102864114957,2.0714451002209416e-09,0,30
80,0.18787615208248093,2.861430038293833e-18,0.7503943745047209,9.711254844399535,2.759840638815763e-09,0,30
100,0.19853288402011016,4.555840634450125e-18,0.6912700738817992,17.833808742462853,3.46035916146765e-09,0,30
120,0.18726049148215254,1.1759809514508185e-17,0.7703564203717079,0.5499677432238942,6.7664082121764744e-09,0,30
140,0.19751502023043266,2.3130080921755942e-17,0.7492202298727444,0.7690679076888935,9.856085047607399e-09,0,30
160,0.19756216353876335,2.889078070326567e-17,0.7132343042744281,1.2801781611294518,1.2041090708700098e-08,0,30
180,0.20880692573549237,4.964088065113261e-17,0.6946982641197517,1.6088017384448638,1.4624496864560355e-08,0,30
200,0.21181300384215437,6.144346000056447e-17,0.692162472385677,2.32693792961168,1.9182093854036036e-08,0,30
220,0.2162926942393608,1.07585376434194e-16,0.705053532863733,3.6610555802870266,2.832330889814844e-08,0,30
240,0.22630584821228655,1.9196291231077535e-16,0.68782940898051,2.19061123342969,2.9386752890153437e-08,0,30
260,0.21989315039347018,2.574836607602685e-16,0.7070922971236363,2.767198584179401,4.6028757446919795e-08,0,30
280,0.21467808650342943,3.842492352399426e-16,0.6637977325592884,4.776791079157914,4.5041788635594206e-08,0,30
300,0.22740907969678822,5.906547685039546e-16,0.6531104749071993,7.96776736464125,4.781790349169376e-08,0,30
320,0.23306219271541323,8.755269790727488e-16,0.6165097824704363,8.848700105335194,6.191393090906385e-08,0,30
340,0.23694003185670834,1.1486219622396518e-15,0.6292871328240064,11.026720079365198,6.993631203814022e-08,0,30
360,0.23257559333730865,1.2837561376515144e-15,0.6486260172626593,25.03502650746386,8.937073589904455e-08,0,30
380,0.24919030531308958,1.7876032949465017e-15,0.6164140014110591,29.11500377063878,9.839396607740233e-08,0,30
400,0.23911100446216318,1.6817587505992274e-15,0.5539833410735129,40.22617553669839,9.404004947018466e-08,0,30
420,0.24909122715302515,4.666608438268521e-15,0.6151497950585874,58.7305994065758,1.1347446993632465e-07,0,30
440,0.25033276154988915,5.796951800952475e-15,0.5750836440919221,95.30936175349896,1.246016024465528e-07,0,30
460,0.2611521795137734,1.2409903173775407e-14,0.616971458435733,79.47354254678484,1.5620995854530345e-07,0,30
480,0.2617669424945009,1.8208325722877103e-14,0.5962093083176767,130.39018612185384,1.742792605444636e-07,0,30
500,0.26501410538333153,2.1671455410617885e-14,0.599899961195678,186.234758644843,1.7569562996459897e-07,0,30
520,0.27994124728101605,3.592563852583561e-14,0.6069184028147682,254.8274474631472,2.014561390448127e-07,0,30
540,0.2761336004205689,3.663447054110905e-14,0.6264445530751895,491.8702889537731,2.598564136224726e-07,0,30
560,0.28704828913482106,5.259065060319788e-14,0.5888984872973873,548.8716645197152,2.8156473198606975e-07,0,30
580,0.2903469503212263,6.933474292406124e-14,0.613177425742108,1018.7216977627779,3.1552914104522973e-07,0,30
600,0.2933523316726608,7.526543624453501e-14,0.6331505444644877,1302.4776345401397,3.5780583590434476e-07,0,30
620,0.2995027863247372,9.926130964405604e-14,0.6333432796391156,1993.0585228895927,4.0349473572985334e-07,0,30
640,0.2973577348501371,1.8878733794037813e-13,0.5893405612163699,3428.982889793602,3.538547767455659e-07,0,30
660,0.30381611034072925,1.549965998850969e-13,0.5757762050230941,3760.230895294002,3.9143480911494584e-07,0,30
680,0.30806288498165574,2.741159576015506e-13,0.6333022686508539,4927.1069797700875,5.054917093568223e-07,0,30
700,0.3043899426525831,2.3808544515759023e-13,0.5721531465496928,9054.787671605038,4.178654172842642e-07,0,30
720,0.31465106931583986,3.2036128834338616e-13,0.5949617250871336,14469.519325233137,4.858114490143816e-07,0,30
740,0.30992490697847647,3.5360218417297767e-13,0.6004040642911804,18784.1963569686,5.612366939029868e-07,0,30
760,0.322719912048134,4.7389788859164e-13,0.5632796745574797,27912.124910545852,4.984242823371564e-07,0,30
780,0.3298305815573834,5.581782495246995e-13,0.6532405204435809,47197.54688832723,6.900135243871652e-07,0,30
800,0.32272942778576696,5.542132323916443e-13,0.5832401471567518,67504.86716169864,5.635894525168911e-07,0,30
