temperature_C,relative_density,porosity,youngs_modulus_GPa,poisson_ratio,shear_modulus_GPa,bulk_modulus_GPa
25.0,0.5,0.5,13.258252147247767,0.27,5.219784309940065,9.607429092208527
163.88888888888889,0.5,0.5,12.705824974445777,0.27,5.002293297025896,9.20711954669984
302.77777777777777,0.5,0.5,12.153397801643786,0.27,4.784802284111727,8.80681000119115
441.6666666666667,0.5,0.5,11.600970628841797,0.27,4.567311271197558,8.406500455682462
580.5555555555555,0.5,0.5,11.048543456039805,0.27,4.349820258283388,8.006190910173773
719.4444444444445,0.5,0.5,10.496116283237816,0.27,4.132329245369219,7.605881364665085
858.3333333333334,0.5,0.5,9.943689110435825,0.27,3.914838232455049,7.205571819156395
997.2222222222223,0.5,0.5,9.391261937633834,0.27,3.6973472195408794,6.805262273647706
1136.111111111111,0.5,0.5,8.838834764831846,0.27,3.479856206626711,6.404952728139019
1275.0,0.5,0.5,8.286407592029855,0.27,3.262365193712541,6.00464318263033
25.0,0.5252631578947369,0.4747368421052631,15.75471496211457,0.2715157894736842,6.195249438717503,11.49219817409076
163.88888888888889,0.5252631578947369,0.4747368421052631,15.098268505359796,0.2715157894736842,5.937114045437608,11.013356583503645
302.77777777777777,0.5252631578947369,0.4747368421052631,14.44182204860502,0.2715157894736842,5.678978652157711,10.53451499291653
441.6666666666667,0.5252631578947369,0.4747368421052631,13.785375591850247,0.2715157894736842,5.420843258877815,10.055673402329415
580.5555555555555,0.5252631578947369,0.4747368421052631,13.128929135095474,0.2715157894736842,5.162707865597919,9.576831811742299
719.4444444444445,0.5252631578947369,0.4747368421052631,12.472482678340702,0.2715157894736842,4.904572472318024,9.097990221155186
858.3333333333334,0.5252631578947369,0.4747368421052631,11.816036221585927,0.2715157894736842,4.646437079038128,8.61914863056807
997.2222222222223,0.5252631578947369,0.4747368421052631,11.159589764831152,0.2715157894736842,4.388301685758231,8.140307039980954
1136.111111111111,0.5252631578947369,0.4747368421052631,10.50314330807638,0.2715157894736842,4.130166292478336,7.66146544939384
1275.0,0.5252631578947369,0.4747368421052631,9.846696851321605,0.2715157894736842,3.872030899198439,7.182623858806724
25.0,0.5505263157894736,0.44947368421052636,18.570113219366227,0.2730315789473684,7.293657724783739,13.63634137092873
163.88888888888889,0.5505263157894736,0.44947368421052636,17.796358501892637,0.2730315789473684,6.989755319584418,13.068160480473367
302.77777777777777,0.5505263157894736,0.44947368421052636,17.022603784419044,0.2730315789473684,6.685852914385095,12.499979590018002
441.6666666666667,0.5505263157894736,0.44947368421052636,16.24884906694545,0.2730315789473684,6.3819505091857724,11.931798699562638
580.5555555555555,0.5505263157894736,0.44947368421052636,15.475094349471858,0.2730315789473684,6.0780481039864505,11.363617809107275
719.4444444444445,0.5505263157894736,0.44947368421052636,14.701339631998266,0.2730315789473684,5.7741456987871285,10.795436918651912
858.3333333333334,0.5505263157894736,0.44947368421052636,13.927584914524672,0.2730315789473684,5.470243293587806,10.227256028196548
997.2222222222223,0.5505263157894736,0.44947368421052636,13.153830197051077,0.2730315789473684,5.166340888388482,9.659075137741182
