Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
0.00002000,1.00379718,0.97680571,1.02177044,0.98225612,1.04521542,0.98935682,0.89975537,1.05292552,0.83039134,1.28873712,1.05336915,1.18766991,0.95820356,1.16900911
0.00012000,0.99609753,0.98845410,1.00390383,0.96966762,1.05241489,0.99276668,1.01887619,1.05023452,0.64030217,1.16070875,0.98987748,1.28613848,0.79982310,1.05239275
0.00022000,1.00155391,1.00225317,1.00102399,0.96933088,1.03608599,0.90995823,1.11117394,0.96552308,0.80240177,1.11762531,0.84618660,1.21185437,0.85949791,1.02656656
0.00032000,0.99041461,1.01850605,1.00808714,0.97418542,1.02610712,0.92412607,1.03365195,1.02286814,1.05838499,1.13829532,0.77108798,1.23645555,0.78378547,1.02239271
0.00042000,0.98791912,1.01985295,0.99609465,1.00470466,1.00883885,0.93726525,1.07479633,0.87592325,1.16299473,0.92676439,0.42295278,1.09646763,0.96667937,0.89708520
0.00052000,0.99088435,1.01465635,0.99876617,1.04221657,0.98530393,0.96402454,1.07053198,0.82683415,1.17616686,0.78434319,0.53039112,0.99008003,1.00297857,0.98213158
0.00062000,0.98632937,1.00610996,0.98090775,1.03464772,0.99751975,1.00243931,1.06416517,0.88987053,1.19510005,0.73993943,0.74734546,1.01518503,1.17259884,0.90584322
0.00072000,1.00568139,1.00604450,0.95837788,1.02619838,0.99199412,1.06351230,1.01384272,0.81037204,1.18209729,0.71535799,1.33980149,0.90461112,1.15979435,0.95821702
0.00082000,1.00969820,0.99471234,0.97424536,0.99013636,0.93206522,1.09901887,0.98295574,1.04736627,1.11307425,0.64419929,1.37292731,0.74476087,1.28295576,0.85660970
0.00092000,1.01154219,0.98757430,1.01226112,1.00686344,0.97864702,1.02239261,0.94544799,1.17498860,1.08045249,0.97890277,1.32797042,0.69706501,0.99967615,0.94976045
0.00102000,1.00866775,0.99726488,1.02702083,0.99479049,0.93836221,1.05572126,0.90444888,1.13236212,0.95920291,1.18102803,1.25573071,0.74957888,0.97090857,1.08316317
0.00112000,1.00441539,0.98236231,1.02338893,0.99266877,1.01619817,0.98440500,0.84280004,1.17839438,0.73274238,1.37260331,1.11024804,0.80243126,1.01703750,1.12134703
0.00122000,1.00613905,0.97832537,1.01899438,0.99287508,1.04491056,0.99964210,0.88145777,1.03164016,0.73766041,1.36468242,1.02643513,1.15607850,0.87051628,1.07702094
0.00132000,0.99713976,0.99056200,1.00570525,0.96581359,1.04928728,0.98581113,1.03642616,1.02737513,0.83691541,1.21182236,0.87174631,1.39078312,0.85241553,1.09196359
0.00142000,0.99579714,1.00730307,1.01379679,0.97459065,1.03479042,0.90270493,1.13891637,1.00200140,0.76786969,1.16488174,0.93816506,1.16354467,0.84864868,1.05765879
0.00152001,0.99636283,1.01493643,1.00023645,0.96930150,1.01812140,0.91544631,1.10516580,0.95006423,1.10139623,0.97067303,0.89509135,1.27573885,0.82346609,0.98937985
0.00162001,0.98312913,1.02029332,0.99229773,0.99261178,1.02755476,0.94952354,1.09405417,0.86457422,1.17578574,0.83309498,0.58965723,1.05903599,0.96391987,0.94697919
0.00172001,0.98453761,1.01789003,0.98181853,1.02176779,0.97886066,0.98206746,1.00770792,0.86843126,1.18754833,0.80708653,0.63924005,1.06287813,1.22899846,0.99579452
0.00182001,0.99403682,1.00647192,0.98509432,1.04285817,0.98566866,1.06866909,1.04875680,0.88624015,1.16432722,0.82285605,1.00995942,0.97674437,1.11048628,0.94401325
0.00192001,1.00670101,1.00133067,0.97031573,1.04363292,0.96549046,1.07571682,0.98739535,0.88635069,1.08074003,0.77997470,1.20809929,0.90637429,1.11365779,0.83965142
0.00202001,1.01577923,0.99410591,0.98340771,1.02852873,0.96827951,1.07168359,0.97333708,1.08074643,1.04056121,0.75075844,1.31778778,0.79058203,1.11199440,0.89178282
0.00212001,1.00829653,0.99301688,1.01553384,1.00663679,0.96180851,1.06758427,0.88498079,1.11353904,1.06588955,0.75765514,1.37773425,0.75784624,1.01344621,0.93537495
0.00222001,1.01214346,0.99544367,1.01618699,0.99380588,0.97177161,1.02548121,0.92808478,1.17076029,0.92432103,1.13404383,1.13758916,0.75528109,1.06019349,1.15584738
0.00232001,1.00805794,0.98542910,1.01091003,0.97157963,1.02205209,1.00986425,0.86347429,1.10001770,0.79227106,1.33399664,1.05773532,0.92295028,0.97500165,1.11303619
0.00242001,0.99985979,0.98114179,1.00726539,0.98477552,1.04672659,0.96277272,0.96148294,1.09095660,0.86804430,1.25959934,0.92281975,1.14293693,0.85921901,1.11996851
0.00252001,0.99129368,0.98447281,1.01981084,0.97028749,1.01785999,0.98499536,1.12057346,1.07735403,0.74227876,1.06734976,1.04543987,1.14792687,0.90932455,0.99269767
0.00262001,0.99286114,1.01018173,1.00291356,0.95972668,1.04148595,0.92666768,1.07544603,0.99181708,0.93869243,1.24123518,0.74969075,1.22083254,0.85917341,1.06556722
0.00272001,0.99355292,1.02058157,0.99588443,0.98922641,0.99237563,0.88268516,1.12210577,0.84862355,1.12198658,1.08885158,0.74139111,1.10280730,0.82991761,0.97523220
0.00282001,0.99426677,1.00920344,0.99757009,1.01130811,1.02449184,0.93039424,1.02876547,0.78715796,1.24479224,0.84323368,0.61540017,1.08847549,0.94537319,0.95568208
0.00292001,0.98538483,1.00958598,0.98163778,1.01978182,0.97942590,0.94714911,1.08959070,0.90694394,1.14743006,1.06267562,0.63404157,1.13990094,1.12737087,0.94918396
0.00302001,0.99403489,1.00804308,0.98137845,1.02263703,0.98237325,1.06400903,0.94099498,0.87485055,1.20034893,0.82624270,1.01572444,0.90967855,1.16452959,0.87629952
0.00312001,1.00637034,1.00736642,0.98382995,1.02300788,0.97887672,1.08500155,0.97566847,0.87906625,1.00329906,0.59055746,1.34500217,0.90231582,1.13070353,0.93764504
0.00322001,1.00689088,0.99494939,0.98200172,1.02844027,0.97864832,1.12265384,0.92985437,1.13547695,1.11822013,0.79940900,1.48815235,0.83319533,1.14425742,0.95019090
0.00332001,1.01150215,0.99512001,1.01732002,1.01105784,0.96079930,1.01099166,0.97553183,1.20156609,0.96855730,0.83005670,0.95262340,0.68525378,1.01094333,1.00510309
0.00342001,1.00765045,0.97804530,1.03365909,0.99755764,0.94931644,1.01463057,0.85353414,1.07013302,0.79798113,1.08082468,1.23158587,0.78369337,1.06327313,1.05836032
0.00352001,1.01106417,0.98554775,1.01084786,0.98700259,1.04373494,1.06609604,0.92986026,1.17868303,0.73023941,1.31425477,1.32354883,1.11015941,0.94177292,1.17340179
0.00362001,1.00497914,0.98872083,1.01707049,0.98081216,1.03667598,0.98204590,0.99089629,1.06880070,0.71765472,1.37579888,1.02190708,1.20583884,0.86584195,1.00734665
0.00372001,0.99671225,0.99545770,1.00553679,0.97203337,1.05085836,0.96715030,1.04611992,1.06420008,0.89484623,1.34376227,0.91629236,1.28212472,0.83987562,1.07678748
0.00382001,0.99429131,1.01058863,1.00250426,0.95392802,1.04183820,0.91363426,1.07545728,0.97688950,1.00511933,0.97890133,0.78965575,1.20853831,0.84515518,1.03189696
0.00392001,0.99370501,1.02031515,0.99567159,0.98508102,0.99578051,0.92371393,1.12131002,0.80403335,1.13439511,1.05286212,0.59855238,0.97839779,0.94944432,0.99090140
0.00402001,0.98749462,1.01257194,0.98937864,1.01302080,1.01981112,0.93747533,1.14935620,0.82406040,1.19350067,0.83999021,0.69199499,1.07309563,1.01368349,0.97846266
0.00412001,0.99145859,1.01218819,0.99141010,1.04190107,0.98220952,0.96562417,1.02523615,0.86352381,1.30164354,0.84920705,0.80207847,0.95247276,1.07079115,0.92025578
0.00422001,0.99701673,1.00035318,0.95529038,1.02975745,0.96746507,1.07235689,0.96762772,0.91164559,1.08098396,0.67729760,1.09265651,0.90389207,1.20107416,0.89914097
0.00432001,1.00884747,0.99792305,0.98747926,1.01738288,0.96938137,1.08737950,0.94612137,0.98817560,1.04651541,0.60570184,1.28072097,0.83445674,1.12011225,0.89710209
0.00442001,1.00772156,0.99298504,0.98454821,1.00084513,0.94937851,1.05344150,0.96413626,1.14605044,1.09776851,0.67246086,1.18211007,0.89905282,1.08759110,0.88703915
0.00452002,1.00105419,0.99738478,1.02114635,1.00675584,0.95653260,1.02462646,0.83782949,1.16565344,0.97879561,1.02162225,1.45021552,0.65618774,1.03321771,1.07848802
0.00462002,1.00137727,0.98898948,1.03002419,0.98809548,0.98738086,1.02689411,0.92121521,1.16456708,0.83943654,1.35280438,1.00756398,0.88329926,0.90798172,1.08941077
0.00472002,1.00693108,0.97701955,1.01624614,0.98189165,1.04582514,1.00802508,0.96221077,1.03835071,0.77084512,1.43978082,1.09175353,1.08278825,0.95092175,1.05140872
0.00482002,0.99973098,0.99659121,1.01146770,0.98285432,1.03320739,0.98818663,1.01002500,0.97817818,0.81049854,1.33743433,0.95370541,1.17381644,0.96536430,1.15881861
0.00492002,1.00053142,0.99486079,1.02154445,0.97900650,1.03496168,0.94653763,1.04064996,1.00260661,0.87364799,1.24714335,0.84787004,1.33930361,0.84031126,1.02422871
0.00502002,0.99438194,1.01786390,0.99568353,0.96943700,1.04264690,0.97322647,1.09391626,0.91996027,0.94736573,1.12464001,0.79738981,1.17473144,0.81556641,1.07734183
0.00512002,0.99276320,1.01354543,0.99265550,0.98183666,1.02619427,0.90480550,1.10295386,0.88433583,1.11939721,0.97642832,0.51587560,1.10263014,0.91660806,0.97844418
0.00522002,0.99347228,1.01059702,0.98594555,1.04520359,0.99162674,0.89456557,1.11108895,0.95642664,1.20989538,0.76253380,0.87293076,1.06528877,1.12849739,0.88105985
0.00532002,0.99146362,1.00956906,0.98021682,1.02345632,0.99844579,1.00003832,1.01240372,0.91905364,1.22743186,0.59145235,0.44229395,0.93051396,1.17728756,0.97870608
0.00542002,0.99957176,1.00671983,0.97886843,1.04830693,0.95608931,1.07147975,0.98610515,0.93643576,1.06703769,0.70417975,1.49849683,0.95789829,1.20220354,0.85659522
0.00552002,1.00585757,0.99270468,0.98156507,1.01469627,0.94625432,1.09040665,0.95057945,0.97170914,1.08564831,0.75805414,1.40631970,0.78705605,1.04073426,0.90598968
0.00562002,1.01043080,0.99145211,1.00142907,1.01980980,0.93681876,1.07570186,0.95478165,1.12702403,0.92564876,0.76608591,1.27625783,0.78965555,0.99848804,0.92574892
0.00572002,1.01259679,0.99904722,1.02492577,0.99777982,0.95021955,1.07997614,0.86501846,1.14652773,0.84754701,0.86153001,1.44508255,0.75463190,0.98803913,1.02794111
0.00582002,1.00641674,0.98541401,1.03648379,0.97639728,1.05005568,1.04301314,0.90323009,1.07700923,0.88135176,1.24502693,1.20177982,0.76069563,0.93063743,1.14214358
0.00592002,1.00080725,0.98708453,1.00267460,0.96023592,1.05752795,0.98439879,0.91381424,1.01165556,0.94332097,1.54599861,0.95097190,1.20007460,0.98802489,1.09051962
0.00602002,0.99846014,0.98225473,1.00505331,0.94848744,1.06154134,0.93830662,1.03805504,1.02822823,0.86168517,1.37622347,0.77679224,1.29843747,0.92414082,1.11481735
0.00612002,0.98881819,1.00826133,1.00210827,0.97276353,1.04435787,0.90258027,1.09104320,1.00460418,0.90956397,1.19071402,0.79795543,1.24609728,0.85402237,1.07600226
0.00622002,0.99651260,1.01558584,0.98886295,0.98886500,1.00091155,0.94863919,1.11333506,0.96259200,1.01993262,1.27006907,0.71134387,1.09702018,0.78742856,0.99929066
0.00632002,0.98438893,1.01145700,0.99556707,1.00363442,1.00693900,0.92295188,1.12001283,0.92883195,1.09380445,0.83758538,0.74762143,0.99121723,0.99585616,0.94418819
0.00642002,0.98837751,1.01519875,0.98327741,1.03153783,0.98734149,0.92189630,1.01055619,0.84485534,1.26120057,0.93819411,0.71688060,1.11479566,1.11866793,0.98270643
0.00652002,0.99899651,0.99966348,0.98548345,1.05405333,0.99844802,1.04876682,1.02776129,0.82196131,1.14534682,0.72509350,0.65684865,0.86675420,1.21066378,0.91637037
0.00662002,1.00782916,1.00456907,0.97809469,1.02844184,0.94265893,1.09158818,1.01495641,0.94606912,1.01813953,0.57210740,1.35385016,1.01014874,1.08772514,0.90644623
