position_um,Ni_at_percent,Zr_at_percent,Y_at_percent,Ce_at_percent,Gd_at_percent,La_at_percent,Sr_at_percent,Mn_at_percent,O_at_percent,Cr_at_percent
0.0,44.5530571482269,43.25634016787112,5.451323798868589,0.0,0.0,0.0,0.0,0.0,6.739278885033394,0.0
2.0066889632107023,44.63493775441899,43.21622419844135,5.448754860232541,0.0,0.0,0.0,0.0,0.0,6.700083186907121,0.0
4.013377926421405,44.771657946436655,43.14618250487793,5.442122818485305,0.0,0.0,0.0,0.0,0.0,6.640036730200115,0.0
6.020066889632107,44.92277083201897,43.05885612093871,5.429610963987018,0.0,0.0,0.0,0.0,0.0,6.588762083055324,0.0
8.02675585284281,45.05145886582883,42.96302927217758,5.4104022569203885,0.0,0.0,0.0,0.0,0.0,6.575109605073198,0.0
10.033444816053512,45.1372053236061,42.862610686090036,5.385606109984076,0.0,0.0,0.0,0.0,0.0,6.6145778803197715,0.0
12.040133779264213,45.17901186205642,42.76281139484973,5.357831791509071,0.0,0.0,0.0,0.0,0.0,6.700344951584793,0.0
14.046822742474916,45.19195506089094,42.67392931850063,5.330118726472212,0.0,0.0,0.0,0.0,0.0,6.80399689413621,0.0
16.05351170568562,45.19905038312913,42.61008957245092,5.304670335103879,0.0,0.0,0.0,0.0,0.0,6.886189709316073,0.0
18.06020066889632,45.22037188118829,42.58324548332047,5.282372103367335,0.0,0.0,0.0,0.0,0.0,6.914010532123893,0.0
20.066889632107024,45.261590444570956,42.59829190202946,5.263414654424981,0.0,0.0,0.0,0.0,0.0,6.876702998974596,0.0
22.073578595317727,45.307453836240775,42.653673659328405,5.248362148744273,0.0,0.0,0.0,0.0,0.0,6.790510355686533,0.0
24.080267558528426,45.324323253466524,42.74594910788237,5.239153560742475,0.0,0.0,0.0,0.0,0.0,6.6905740779086385,0.0
26.08695652173913,45.27354196001123,42.874195645153776,5.23912774152518,0.0,0.0,0.0,0.0,0.0,6.613134653309817,0.0
28.093645484949832,45.12803640644858,43.04097469292379,5.252170599962172,0.0,0.0,0.0,0.0,0.0,6.5788183006654535,0.0
30.100334448160535,44.88515321869253,43.24763292660308,5.280874425839345,0.0,0.0,0.0,0.0,0.0,6.58633942886504,0.0
32.10702341137124,44.56979438810682,43.48781033622197,5.324691600738197,0.0,0.0,0.0,0.0,0.0,6.617703674933025,0.0
34.11371237458194,44.2285389998747,43.74189103601195,5.378762753938919,0.0,0.0,0.0,0.0,0.0,6.650807210174422,0.0
36.12040133779264,43.918572397718854,43.97733841823705,5.4346630671298435,0.0,0.0,0.0,0.0,0.0,6.669426116914261,0.0
38.12709030100334,43.692232197412004,44.15801476018209,5.483056770852528,0.0,0.0,0.0,0.0,0.0,6.6666962715533655,0.0
40.13377926421405,43.58065878057128,44.25966238144004,5.516533096571456,0.0,0.0,0.0,0.0,0.0,6.64314574141721,0.0
42.14046822742475,43.58069060389973,44.28403472813499,5.531890790137202,0.0,0.0,0.0,0.0,0.0,6.60338387782807,0.0
44.147157190635454,43.652698440843025,44.26129620787698,5.530395561061168,0.0,0.0,0.0,0.0,0.0,6.555609790218818,0.0
46.15384615384615,43.73322108290629,44.23848244655994,5.516357254599221,0.0,0.0,0.0,0.0,0.0,6.511939215934561,0.0
48.16053511705685,43.75821025588125,44.259199659903715,5.495553018101754,0.0,0.0,0.0,0.0,0.0,6.487037066113273,0.0
50.16722408026756,43.68517464447582,44.34840717264177,5.4736607467826035,0.0,0.0,0.0,0.0,0.0,6.492757436099791,0.0
52.17391304347826,43.50649236008218,44.5071181024513,5.455112249794445,0.0,0.0,0.0,0.0,0.0,6.53127728767207,0.0
54.180602006688964,43.24837544315048,44.71798865805161,5.442574853338951,0.0,0.0,0.0,0.0,0.0,6.591061045458963,0.0
56.187290969899664,42.95807107953851,44.95399764133074,5.437302976906335,0.0,0.0,0.0,0.0,0.0,6.650628302224394,0.0
58.19397993311037,42.68717602831157,45.184630409199016,5.439977309271898,0.0,0.0,0.0,0.0,0.0,6.688216253217526,0.0
60.20066889632107,42.475100639682275,45.380818796502005,5.450736590743994,0.0,0.0,0.0,0.0,0.0,6.693343973071733,0.0
62.207357859531776,42.340586478781404,45.51939396902937,5.468292687976071,0.0,0.0,0.0,0.0,0.0,6.671726864213149,0.0
64.21404682274247,42.28167238073753,45.589081956370975,5.488227392309879,0.0,0.0,0.0,0.0,0.0,6.641018270581614,0.0
66.22073578595318,42.28290855509684,45.5948348303573,5.502893255889681,0.0,0.0,0.0,0.0,0.0,6.619363358656173,0.0
68.22742474916387,42.32466136975398,45.55632278953866,5.5040618457332195,0.0,0.0,0.0,0.0,0.0,6.614953994974139,0.0
70.23411371237458,42.390453831214145,45.49852807454272,5.487754528100522,0.0,0.0,0.0,0.0,0.0,6.623263566142609,0.0
72.24080267558529,42.468213522599655,45.44049623933374,5.457569609073921,0.0,0.0,0.0,0.0,0.0,6.633720628992686,0.0
74.24749163879599,42.548209491802474,45.38856433994491,5.424539113319071,0.0,0.0,0.0,0.0,0.0,6.638687054933561,0.0
76.25418060200668,42.61948788050581,45.339688434651,5.4023445319949825,0.0,0.0,0.0,0.0,0.0,6.638479152848212,0.0
78.26086956521739,42.66886653481194,45.29155191883947,5.400896042650529,0.0,0.0,0.0,0.0,0.0,6.638685503698073,0.0
80.2675585284281,42.68365286104591,45.2523237316289,5.421466324515315,0.0,0.0,0.0,0.0,0.0,6.64255708280986,0.0
