pore_diameter_um,material
2.3278900899478443,GDC_cathode
2.459779553911634,GDC_cathode
2.031091028355247,GDC_cathode
2.321980924366953,GDC_cathode
1.374829236631402,GDC_cathode
1.4770773354914577,GDC_cathode
2.5191465155069324,GDC_cathode
1.6520900249814474,GDC_cathode
1.1457998455349143,GDC_cathode
1.6933254536783522,GDC_cathode
2.7655139445976378,GDC_cathode
2.8263625791595994,GDC_cathode
5.436186724867624,GDC_cathode
2.8708823723933747,GDC_cathode
1.1321350088406728,GDC_cathode
2.403333326495152,GDC_cathode
2.070174845779653,GDC_cathode
3.509303924095905,GDC_cathode
1.4456063977105948,GDC_cathode
1.4017943530698493,GDC_cathode
1.2728807860091649,GDC_cathode
2.2177740340932734,GDC_cathode
3.211740092066453,GDC_cathode
1.2444099304215124,GDC_cathode
1.718610193171713,GDC_cathode
3.6172743551157915,GDC_cathode
2.6862465122266785,GDC_cathode
1.3360532323528294,GDC_cathode
2.353204728084423,GDC_cathode
2.581795093708152,GDC_cathode
2.1385541935483716,GDC_cathode
1.9424095373271955,GDC_cathode
1.5209225094118093,GDC_cathode
3.3301417536348397,GDC_cathode
1.797886295468121,GDC_cathode
1.4822996204877192,GDC_cathode
1.164068835436985,GDC_cathode
2.4950221873055587,GDC_cathode
1.2290506917520092,GDC_cathode
4.45139019736492,GDC_cathode
1.268156700769103,GDC_cathode
4.455981716015618,GDC_cathode
2.1448354386181583,GDC_cathode
0.9110726218268194,GDC_cathode
1.4909428327228063,GDC_cathode
0.680483592170528,GDC_cathode
2.0814039487472917,GDC_cathode
0.9032718635657802,GDC_cathode
3.7624112353629386,GDC_cathode
0.9535738944294573,GDC_cathode
3.4455417491951663,GDC_cathode
1.6920890260741683,GDC_cathode
2.1902600617353483,GDC_cathode
1.3063166346572204,GDC_cathode
4.320333890376153,GDC_cathode
2.460645625760689,GDC_cathode
3.07432061544535,GDC_cathode
2.3361336871090006,GDC_cathode
3.1577491351739404,GDC_cathode
1.197564953229762,GDC_cathode
1.9321869056818635,GDC_cathode
1.789516652296361,GDC_cathode
1.933898986750756,GDC_cathode
3.0787732437007445,GDC_cathode
1.5325457186969251,GDC_cathode
0.8363819139991082,GDC_cathode
0.788843646543657,GDC_cathode
1.1361259573562439,GDC_cathode
1.5517795200867908,GDC_cathode
1.2706826000681124,GDC_cathode
0.7779065756573081,GDC_cathode
3.342599257895487,GDC_cathode
2.2190317285141106,GDC_cathode
1.7618703761705103,GDC_cathode
2.1189859447334514,GDC_cathode
1.7869959616008606,GDC_cathode
1.711784934388311,GDC_cathode
1.5346256280466604,GDC_cathode
3.288062498895772,GDC_cathode
1.7785146141176504,GDC_cathode
2.334228272322678,GDC_cathode
1.25741306327035,GDC_cathode
2.119390854347675,GDC_cathode
0.6588109620143886,GDC_cathode
4.895197881186857,GDC_cathode
1.590910718026734,GDC_cathode
1.9749203728316236,GDC_cathode
1.7589730227823848,GDC_cathode
2.9271148379149396,GDC_cathode
2.88402677282592,GDC_cathode
1.0854340361004038,GDC_cathode
1.9949810953544291,GDC_cathode
2.2969814813330327,GDC_cathode
7.335666876846711,GDC_cathode
1.0425134699363585,GDC_cathode
3.970372224689784,GDC_cathode
1.4965304326148559,GDC_cathode
2.4444936737344434,GDC_cathode
1.6999218504063685,GDC_cathode
0.8738279740176976,GDC_cathode
2.076238631716474,GDC_cathode
2.1841632412299377,GDC_cathode
1.3929726450964541,GDC_cathode
2.7185609906087147,GDC_cathode
2.107929652462202,GDC_cathode
0.8182288142228605,GDC_cathode
3.1004138827848298,GDC_cathode
1.27223238149883,GDC_cathode
1.841820628584211,GDC_cathode
1.3973929431148255,GDC_cathode
0.6467420488391928,GDC_cathode
2.9217294010070938,GDC_cathode
1.7003143404385603,GDC_cathode
2.335024371266254,GDC_cathode
0.823025163970271,GDC_cathode
1.7145879503664336,GDC_cathode
1.4539786646253465,GDC_cathode
1.782311782653918,GDC_cathode
1.603799619822028,GDC_cathode
1.8713625684658448,GDC_cathode
1.52841136264088,GDC_cathode
1.8982435671404785,GDC_cathode
2.7025452727218924,GDC_cathode
1.2542270226833847,GDC_cathode
8.041701741057622,GDC_cathode
1.6503084748680992,GDC_cathode
3.4312612105809044,GDC_cathode
1.8833440657320404,GDC_cathode
1.9784229148175176,GDC_cathode
2.002055386571644,GDC_cathode
2.923401794168032,GDC_cathode
2.1584802978999194,GDC_cathode
3.9712161105165995,GDC_cathode
2.7833980912664873,GDC_cathode
1.1502858497133126,GDC_cathode
2.062940816191093,GDC_cathode
2.9275944866914956,GDC_cathode
2.3739876699282543,GDC_cathode
1.2768959007215015,GDC_cathode
1.0706693198590638,GDC_cathode
1.7703892465852167,GDC_cathode
2.183912864141345,GDC_cathode
2.174837872103449,GDC_cathode
4.934529290584368,GDC_cathode
3.3903338107499104,GDC_cathode
2.185426507135889,GDC_cathode
2.2484671648494685,GDC_cathode
2.655647417647575,GDC_cathode
2.8718965180146028,GDC_cathode
1.6795240448075701,GDC_cathode
2.063717158645099,GDC_cathode
1.0003301256706023,GDC_cathode
2.1975052374430963,GDC_cathode
2.2774248731742315,GDC_cathode
3.2891165506964315,GDC_cathode
0.8986652120388119,GDC_cathode
4.501397365854104,GDC_cathode
1.2179514286615782,GDC_cathode
1.7819662188050018,GDC_cathode
0.33949452136509334,GDC_cathode
0.9748023175521829,GDC_cathode
0.8376540014320002,GDC_cathode
1.1435333035332207,GDC_cathode
1.622250033209207,GDC_cathode
1.8116307004825394,GDC_cathode
3.611552358781538,GDC_cathode
1.8411351106535085,GDC_cathode
1.654403692573767,GDC_cathode
1.5684589732397904,GDC_cathode
0.8165429551062185,GDC_cathode
2.1216165022729183,GDC_cathode
1.8868149246725199,GDC_cathode
2.2036555429869966,GDC_cathode
1.688202215790875,GDC_cathode
1.8101715775155447,GDC_cathode
2.189859066364475,GDC_cathode
