frequency_hz,psd
0.0,0.002854027
9.765625,0.013800903
19.53125,0.019541513
29.296875,0.0079376185
39.0625,0.0064884746
48.828125,0.0059629986
58.59375,0.01596942
68.359375,0.022007266
78.125,0.018809333
87.890625,0.013747444
97.65625,0.0020721084
107.421875,0.015288059
117.1875,0.021381883
126.953125,0.013154804
136.71875,0.009656584
146.48438,0.0026564947
156.25,0.00796403
166.01562,0.009024736
175.78125,0.028142095
185.54688,0.008038468
195.3125,0.03313866
205.07812,0.07577066
214.84375,0.12084444
224.60938,0.34757963
234.375,0.8890754
244.14062,1.7038627
253.90625,3.0749626
263.67188,4.8132043
273.4375,7.3227906
283.20312,9.897939
292.96875,12.676661
302.73438,15.581882
312.5,17.655012
322.26562,20.13877
332.03125,21.951914
341.79688,23.493643
351.5625,24.496523
361.32812,24.831991
371.09375,24.570429
380.85938,23.949942
390.625,23.782894
400.39062,23.56868
410.15625,22.452677
419.92188,20.641647
429.6875,18.88802
439.45312,17.022188
449.21875,15.8284445
458.98438,14.489738
468.75,13.090301
478.51562,12.506357
488.28125,11.33528
498.04688,10.268661
507.8125,9.460742
517.5781,9.0163555
527.34375,8.543035
537.1094,8.40889
546.875,8.457724
556.6406,8.320311
566.40625,8.687947
576.1719,8.431651
585.9375,8.418074
595.7031,9.413744
605.46875,9.648545
615.2344,9.889815
625.0,10.507616
634.7656,10.766429
644.53125,10.913424
654.2969,10.886292
664.0625,11.078924
673.8281,11.493052
683.59375,11.766872
693.3594,11.750165
703.125,11.974346
712.8906,12.047507
722.65625,11.948305
732.4219,11.74789
742.1875,11.650113
751.9531,11.313756
761.71875,10.733655
771.4844,10.496098
781.25,10.293533
791.0156,10.151466
800.78125,9.95343
810.5469,9.745638
820.3125,9.370795
830.0781,8.876541
839.84375,8.511938
849.6094,8.32364
859.375,8.026191
869.1406,7.4649673
878.90625,7.3172708
888.6719,6.5734987
898.4375,5.881076
908.2031,6.7611217
917.96875,5.6855006
927.7344,46.934193
937.5,425.55515
947.2656,274.61942
957.03125,13.633878
966.7969,3.9479578
976.5625,4.272069
986.3281,4.4468207
996.09375,4.2717056
1005.8594,4.2566595
1015.625,3.132508
1025.3906,175.66562
1035.1562,362.28055
1044.9219,35.96775
1054.6875,5.017399
1064.4531,4.001773
1074.2188,3.6207626
1083.9844,3.8268082
1093.75,3.3589253
1103.5156,3.8994088
1113.2812,3.750553
1123.0469,3.754911
1132.8125,3.951062
1142.5781,3.9599643
1152.3438,4.1717925
1162.1094,4.010481
1171.875,4.2121778
1181.6406,4.655979
1191.4062,4.299575
1201.1719,4.1116176
1210.9375,4.340257
1220.7031,4.446726
1230.4688,4.9847374
1240.2344,5.3431244
1250.0,4.902928
1259.7656,4.9345846
1269.5312,4.914152
1279.2969,5.132003
1289.0625,5.01233
1298.8281,4.9879932
1308.5938,5.1710916
1318.3594,5.2338705
1328.125,5.3743105
1337.8906,5.3761225
1347.6562,5.310197
1357.4219,5.4372697
1367.1875,5.528237
1376.9531,5.5006614
1386.7188,5.4850664
1396.4844,5.427165
1406.25,5.3420386
1416.0156,5.3693233
1425.7812,5.300594
1435.5469,4.9636197
1445.3125,4.9321365
1455.0781,5.0043187
1464.8438,4.999974
1474.6094,5.0088515
1484.375,4.809339
1494.1406,4.797719
1503.9062,4.7760625
1513.6719,4.4437833
1523.4375,4.207157
1533.2031,4.20649
1542.9688,4.3283362
