time_s,pressure_pa
0.0,354.15485
0.0001,422.07434
0.0002,859.4869
0.0003,718.6038
0.0004,687.4603
0.0005,358.76913
0.0006,287.89075
0.0007,-540.7755
0.0008,-243.3206
0.0009,465.76825
0.001,-106.91989
0.0011,268.68033
0.0012,173.95221
0.0013,-357.27573
0.0014,-718.82587
0.0015,414.0367
0.0016,256.07266
0.0017,436.91498
0.0018,495.72122
0.0019,-444.0202
0.002,-474.33844
0.0021,-392.15814
0.0022,162.23267
0.0023,347.24963
0.0024,695.16797
0.0025,-134.49454
0.0026,81.79141
0.0027,-53.534027
0.0028,33.786255
0.0029,1066.64
0.003,454.9955
0.0031,132.24321
0.0032,-350.5227
0.0033,-257.0029
0.0034,-916.27026
0.0035,-46.587585
0.0036,-272.0849
0.0037,-820.93854
0.0038,-720.1098
0.0039,-759.8007
0.004,-489.36685
0.0041,-218.44153
0.0042,220.45996
0.0043,-601.0858
0.0044,-56.47352
0.0045,-197.88086
0.0046,220.2567
0.0047,448.94772
0.0048,34.356537
0.0049,5.226486
0.005,-185.19035
0.0051,-9.995018
0.0052,251.90276
0.0053,1075.158
0.0054,205.77887
0.0055,524.8917
0.0056,392.03955
0.0057,39.85357
0.0058,492.81573
0.0059,748.05023
0.006,733.7716
0.0061,-188.48228
0.0062,225.0109
0.0063,-692.8144
0.0064,-309.04288
0.0065,-427.08255
0.0066,-258.30853
0.0067,141.9954
0.0068,-12.251265
0.0069,107.27814
0.007,-187.59706
0.0071,-48.835037
0.0072,-164.3724
0.0073,819.63666
0.0074,252.60266
0.0075,87.533005
0.0076,149.27774
0.0077,-486.6234
0.0078,-821.0856
0.0079,-1.026123
0.008,499.18906
0.0081,-169.18639
0.0082,279.11612
0.0083,-674.65643
0.0084,-751.6583
0.0085,-220.64735
0.0086,321.87686
0.0087,303.66995
0.0088,-40.615845
0.0089,-320.70465
0.009,-1200.7472
0.0091,-436.34476
0.0092,-606.5769
0.0093,151.55942
0.0094,-160.24165
0.0095,-374.69733
0.0096,-364.1219
0.0097,44.540184
0.0098,173.92415
0.0099,548.6576
0.01,1134.3732
0.0101,76.98303
0.0102,650.79846
0.0103,486.268
0.0104,526.8953
0.0105,297.32608
0.0106,511.27405
0.0107,-92.11622
0.0108,-241.55173
0.0109,511.96912
0.011,-69.68552
0.0111,603.26733
0.0112,-77.380035
0.0113,-158.72661
0.0114,-205.16884
0.0115,70.11678
0.0116,-66.5833
0.0117,269.316
0.0118,-87.501175
0.0119,-855.235
0.012,-299.64642
0.0121,-873.67944
0.0122,-415.32098
0.0123,-50.982334
0.0124,95.34851
0.0125,-556.09216
0.0126,42.66651
0.0127,32.761963
0.0128,-218.59186
0.0129,566.0487
0.013,375.98407
0.0131,363.21024
0.0132,-123.80276
0.0133,14.459541
0.0134,-547.8674
0.0135,-255.04607
0.0136,-502.0833
0.0137,62.597725
0.0138,361.81155
0.0139,-502.96942
0.014,-231.18008
0.0141,-526.8632
0.0142,-329.32278
0.0143,307.7055
0.0144,1055.7864
0.0145,176.51913
0.0146,-21.825645
0.0147,-123.95723
0.0148,-698.5729
0.0149,114.93623
0.015,645.42267
0.0151,840.9182
0.0152,253.41747
0.0153,193.1655
0.0154,-290.96515
0.0155,557.7129
0.0156,887.4275
0.0157,838.3311
0.0158,730.34656
0.0159,-13.696915
0.016,-264.3094
0.0161,-333.60526
0.0162,51.00715
0.0163,-656.6268
0.0164,94.02812
0.0165,-961.38983
0.0166,-1011.4274
0.0167,-175.04901
0.0168,-382.3749
0.0169,-361.91406
0.017,-214.07462
0.0171,-60.32389
0.0172,-728.49414
0.0173,404.83362
0.0174,-22.189003
0.0175,-49.534546
0.0176,-10.482803
0.0177,-322.02438
0.0178,-56.879173
0.0179,131.12016
0.018,644.37115
0.0181,249.63522
0.0182,510.67664
0.0183,-71.772835
0.0184,566.4142
0.0185,560.04926
0.0186,488.1143
0.0187,813.59717
0.0188,388.2941
0.0189,-139.91519
0.019,-514.7158
0.0191,227.69807
0.0192,-847.52014
0.0193,104.526665
0.0194,74.10254
0.0195,-86.11721
0.0196,-161.60928
0.0197,-153.80394
0.0198,-356.00082
0.0199,-332.50436
0.02,483.11035
0.0201,155.5755
0.0202,606.96765
0.0203,-238.78416
0.0204,-563.70197
0.0205,-465.4147
0.0206,-318.65692
0.0207,198.78471
0.0208,574.04474
0.0209,317.5252
0.021,-809.12646
0.0211,-29.60334
0.0212,-411.67606
0.0213,190.57202
0.0214,657.725
0.0215,407.7076
0.0216,-530.2229
0.0217,-759.7623
0.0218,-483.51773
0.0219,-654.81213
0.022,360.68805
0.0221,37.561356
0.0222,-103.688736
0.0223,-546.0086
0.0224,-180.97006
0.0225,210.43845
0.0226,660.5434
0.0227,844.33936
0.0228,313.00824
0.0229,802.1711
0.023,24.351456
0.0231,788.343
0.0232,518.5401
0.0233,55.187172
0.0234,-80.20128
0.0235,304.84137
0.0236,-313.0842
0.0237,85.65114
0.0238,494.65988
0.0239,-346.2263
0.024,-6.164627
0.0241,-167.4255
0.0242,-51.747467
0.0243,-350.23596
0.0244,-0.35722733
0.0245,-670.5563
0.0246,-702.80133
0.0247,-776.5324
0.0248,-931.20715
0.0249,-97.695755
0.025,-554.2342
0.0251,-20.108644
0.0252,-12.980406
0.0253,289.81885
0.0254,-250.31201
0.0255,740.1752
0.0256,403.04355
0.0257,315.46344
0.0258,1077.9872
0.0259,298.77716
0.026,309.8908
0.0261,73.684235
0.0262,304.53207
0.0263,-349.24744
0.0264,514.91907
0.0265,380.3416
0.0266,38.788364
0.0267,-95.790276
0.0268,-595.0383
0.0269,-31.633327
0.027,94.42874
0.0271,599.8286
0.0272,171.09676
0.0273,14.907425
0.0274,-1193.8605
0.0275,-626.75964
0.0276,-459.213
0.0277,-207.01593
0.0278,597.4598
0.0279,-18.89527
0.028,-513.2486
0.0281,-650.7479
0.0282,432.90784
0.0283,83.40118
0.0284,883.38446
0.0285,657.9561
0.0286,-218.64502
0.0287,-202.44708
0.0288,-237.0634
0.0289,205.2734
0.029,106.36081
0.0291,364.54816
0.0292,-605.87366
0.0293,-178.66731
0.0294,-449.69476
0.0295,-87.76593
0.0296,513.2116
0.0297,-83.497375
0.0298,91.604515
0.0299,172.18709
0.03,328.19656
0.0301,-114.14447
0.0302,726.6121
0.0303,-265.04773
0.0304,-335.99524
0.0305,149.34111
0.0306,54.28936
0.0307,196.99796
0.0308,280.44452
0.0309,135.10448
0.031,-485.9815
0.0311,384.3494
0.0312,-84.69731
0.0313,265.03516
0.0314,109.71475
0.0315,-189.05202
0.0316,-388.86084
0.0317,-629.69934
0.0318,-562.93756
0.0319,-609.76654
0.032,-145.76375
0.0321,-850.95966
0.0322,141.85925
0.0323,-183.70639
0.0324,-670.71814
0.0325,23.36444
0.0326,292.10748
0.0327,334.02817
0.0328,564.6865
0.0329,968.4316
0.033,-70.28104
0.0331,161.66055
0.0332,-163.62799
0.0333,203.09619
0.0334,642.9764
0.0335,936.61584
0.0336,484.74985
0.0337,101.6295
0.0338,-342.739
0.0339,-426.0597
0.034,840.8306
0.0341,320.2219
0.0342,338.99854
0.0343,-133.62332
0.0344,-942.63434
0.0345,-1321.3177
0.0346,-420.0853
0.0347,-99.39601
0.0348,-736.8714
0.0349,-15.7962265
0.035,-1187.334
0.0351,-715.4961
0.0352,-292.51782
0.0353,277.291
0.0354,166.74876
0.0355,451.63263
0.0356,307.76392
0.0357,31.362362
0.0358,529.9743
0.0359,183.31886
0.036,875.78973
0.0361,150.59024
0.0362,83.19751
0.0363,353.70236
0.0364,412.01282
0.0365,88.7239
0.0366,340.41934
0.0367,388.4773
0.0368,-279.58636
0.0369,511.37195
0.037,138.96886
0.0371,-123.474815
0.0372,-539.2911
0.0373,-194.75375
0.0374,-938.6746
0.0375,-733.9816
0.0376,-151.76784
0.0377,-582.88
0.0378,-82.49946
0.0379,-320.36914
0.038,-178.4603
0.0381,-138.15863
0.0382,114.18653
0.0383,52.591278
0.0384,610.54065
0.0385,465.24194
0.0386,223.63269
0.0387,634.52094
0.0388,-264.1109
0.0389,27.031008
0.039,31.78138
0.0391,270.97275
0.0392,90.536316
0.0393,527.8657
0.0394,-126.94341
0.0395,-380.81705
0.0396,66.53587
0.0397,106.733765
0.0398,419.2127
0.0399,465.12155
0.04,71.41278
0.0401,-1069.1603
0.0402,-674.2906
0.0403,-786.6365
0.0404,185.76468
0.0405,247.79892
0.0406,-225.11969
0.0407,-270.25644
0.0408,-886.3798
0.0409,-310.43222
0.041,330.53192
0.0411,1134.6919
0.0412,208.15244
0.0413,414.23065
0.0414,-160.52307
0.0415,-581.0886
0.0416,281.86523
0.0417,347.51367
0.0418,83.59515
0.0419,-277.5071
0.042,-159.62006
0.0421,-621.4292
0.0422,125.08033
0.0423,264.11545
0.0424,271.7044
0.0425,243.58307
0.0426,-111.62046
0.0427,188.02664
0.0428,134.50227
0.0429,61.061626
0.043,-578.29865
0.0431,197.11804
0.0432,-515.8153
0.0433,-218.24203
0.0434,304.69983
0.0435,-143.38829
0.0436,-79.8061
0.0437,252.1142
0.0438,223.67436
0.0439,-204.30077
0.044,783.73975
0.0441,74.09121
0.0442,8.285881
0.0443,-20.269005
0.0444,-133.2554
0.0445,-404.44504
0.0446,-359.9731
0.0447,-175.11368
0.0448,-283.12015
0.0449,109.70173
0.045,-409.21637
0.0451,254.09593
0.0452,-15.08844
0.0453,-115.58923
0.0454,462.94894
0.0455,296.59525
0.0456,439.1415
0.0457,252.60768
0.0458,205.17271
0.0459,-1173.3323
0.046,250.75818
0.0461,323.44815
0.0462,410.1734
0.0463,325.60843
0.0464,-4.977276
0.0465,-760.0929
0.0466,-412.06516
0.0467,221.32066
0.0468,355.3452
0.0469,845.01624
0.047,-359.03952
0.0471,-460.52338
0.0472,-739.4508
0.0473,-465.23016
0.0474,42.693047
0.0475,474.80893
0.0476,-260.6477
0.0477,-771.63983
0.0478,-106.113266
0.0479,-562.50604
0.048,595.0918
0.0481,812.1878
0.0482,620.7652
0.0483,167.7124
0.0484,240.76146
0.0485,229.97119
0.0486,36.270363
0.0487,672.88745
0.0488,-96.72461
0.0489,46.737774
0.049,-348.84277
0.0491,2.1211777
0.0492,-191.43242
0.0493,110.76885
0.0494,-121.02653
0.0495,-21.375443
0.0496,205.75908
0.0497,-295.95465
0.0498,435.45932
0.0499,-530.756
0.05,-447.82486
0.0501,-350.83203
0.0502,-167.3235
0.0503,-352.66653
0.0504,191.72821
0.0505,133.86157
0.0506,-410.10913
0.0507,269.34454
0.0508,235.87793
0.0509,511.02267
0.051,254.07532
0.0511,680.4286
0.0512,290.09113
0.0513,490.75894
0.0514,338.35083
0.0515,-188.15485
0.0516,-65.712685
0.0517,-674.58167
0.0518,-81.77474
0.0519,41.218777
0.052,-7.4964523
0.0521,-504.8368
0.0522,-239.73643
0.0523,-826.78186
0.0524,-288.56882
0.0525,732.3441
0.0526,75.367874
0.0527,135.89754
0.0528,-419.65048
0.0529,-628.9815
0.053,-621.21436
0.0531,639.431
0.0532,388.47607
0.0533,453.11572
0.0534,105.62494
