frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-41.877934,-45.286514,-40.225662
9.765625,-47.069736,-43.0518,-42.062218
19.53125,-46.84534,-48.61592,-39.936672
29.296875,-49.422203,-47.173965,-31.954388
39.0625,-47.406994,-41.605278,-32.018314
48.828125,-45.851055,-45.117104,-29.192688
58.59375,-44.40165,-45.39217,-33.488068
68.359375,-45.403374,-39.726936,-29.562042
78.125,-41.341545,-38.730587,-30.266842
87.890625,-34.711296,-37.144154,-33.25449
97.65625,-38.896523,-37.19123,-30.86033
107.421875,-28.818432,-30.667103,-29.626839
117.1875,-31.813644,-31.96862,-24.31887
126.953125,-29.659319,-27.074253,-14.474098
136.71875,-25.034382,-24.326042,-13.743533
146.48438,-19.564598,-23.102743,-6.9078474
156.25,-11.717653,-20.82904,-8.03149
166.01562,-10.503357,-17.109676,-7.1653266
175.78125,-11.992656,-11.528453,-2.6216645
185.54688,-8.889563,-4.159766,-3.2869089
195.3125,-3.7791123,-4.807619,-1.294912
205.07812,-1.7374828,-1.9251194,1.0807534
214.84375,-0.299054,-0.65922785,-0.29899076
224.60938,-1.1489222,0.5146911,0.25697228
234.375,0.0060029468,0.32335442,-0.10252167
244.14062,-0.03180709,-0.58567023,-0.072899655
253.90625,-0.0043007527,-0.43615407,0.31850946
263.67188,-0.4198221,0.2009092,0.009766658
273.4375,-0.38676795,-0.045383766,0.037293825
283.20312,-0.046010032,-0.14666878,0.035070185
292.96875,0.086082846,-0.18327856,0.03974359
302.73438,-0.44461942,0.058465753,0.03036398
312.5,-0.2081774,-0.03474035,0.14412391
322.26562,0.09155951,-0.0326197,0.14360352
332.03125,0.02970175,0.16019203,0.115792945
341.79688,-0.18249936,0.083260916,0.11704494
351.5625,-0.0058992757,0.17576638,0.14177842
361.32812,0.1947491,0.14673992,0.15523492
371.09375,0.026480695,0.043269567,0.10992885
380.85938,-0.06277876,0.13273938,0.12006962
390.625,0.092930496,0.2672622,0.15962066
400.39062,0.08622496,0.26921585,0.15711127
410.15625,-0.064913146,0.076735236,0.17305636
419.92188,0.09059878,0.053568542,0.13632464
429.6875,0.29795554,0.07363899,0.0802552
439.45312,-0.0089715,0.13337152,0.084457844
449.21875,-0.13874629,0.29944077,0.15563102
458.98438,0.1950664,0.27222008,0.11905374
468.75,-0.07404333,0.22095673,0.07520697
478.51562,-0.111788176,0.52779025,0.08023183
488.28125,-0.13725094,-0.013469404,0.11652383
498.04688,-0.23129404,-0.22365895,0.008804723
507.8125,-0.033095967,-0.0881375,0.064401746
517.5781,0.09369918,0.014437947,0.22568607
527.34375,0.14883257,-0.26033318,0.09339821
537.1094,-0.30441332,-0.33031034,0.14306104
546.875,-0.14903606,-0.32867163,0.25011474
556.6406,0.09122187,-0.30014923,0.18446884
566.40625,0.13077207,-0.019912284,0.1366367
576.1719,-0.19214392,0.06538511,0.13983376
585.9375,-0.04184578,0.30768448,0.32180187
595.7031,-0.21454684,0.22709891,0.22259443
605.46875,-0.44584066,0.06373653,0.20030855
615.2344,-0.011227526,0.2720489,0.18219121
