y_m,u_g_m_per_s
0.0,0.0
0.0007936508,2.1773207
0.0015873016,2.4927125
0.0023809525,2.677014
0.0031746032,2.8077545
0.003968254,2.9091585
0.004761905,2.992009
0.0055555557,3.0620568
0.0063492064,3.1227345
0.007142857,3.1762557
0.007936508,3.2241318
0.008730159,3.2674408
0.00952381,3.3069787
0.010317461,3.3433502
0.011111111,3.3770247
0.011904762,3.408375
0.012698413,3.4377012
0.013492064,3.4652488
0.014285714,3.4912214
0.015079365,3.5157895
0.015873017,3.5390968
0.016666668,3.5612671
0.017460318,3.5824056
0.018253969,3.6026044
0.01904762,3.6219432
0.01984127,3.6404927
0.020634921,3.6583142
0.021428572,3.6754634
0.022222223,3.6919887
0.023015874,3.7079341
0.023809524,3.7233388
0.024603175,3.7382383
0.025396826,3.6860564
0.026190476,3.5671513
0.026984127,3.4482462
0.027777778,3.3293412
0.028571429,3.210436
0.02936508,3.091531
0.03015873,2.972626
0.030952381,2.8537211
0.031746034,2.734816
0.032539684,2.615911
0.033333335,2.497006
0.034126986,2.3781009
0.034920637,2.2591958
0.035714287,2.1402907
0.036507938,2.0213857
0.03730159,1.9024807
0.03809524,1.7835757
0.03888889,1.6646706
0.03968254,1.5457655
0.04047619,1.4268606
0.041269843,1.3079555
0.042063493,1.1890504
0.042857144,1.0701454
0.043650795,0.95124036
0.044444446,0.8323353
0.045238096,0.7134303
0.046031747,0.5945252
0.046825398,0.47562018
0.04761905,0.35671514
0.0484127,0.23781009
0.04920635,0.118905045
0.05,0.0
