y_m,u_g_m_per_s
0.0,0.0
0.0007936508,4.225103
0.0015873016,4.7190576
0.0023809525,5.007704
0.0031746032,5.212465
0.003968254,5.3712792
0.004761905,5.5010366
0.0055555557,5.610743
0.0063492064,5.7057743
0.007142857,5.789597
0.007936508,5.8645787
0.008730159,5.932408
0.00952381,5.994331
0.010317461,6.0512943
0.011111111,6.104034
0.011904762,6.153134
0.012698413,6.1990633
0.013492064,6.2422075
0.014285714,6.2828846
0.015079365,6.321362
0.015873017,6.3578653
0.016666668,6.3925877
0.017460318,6.425694
0.018253969,6.4573283
0.01904762,6.487616
0.01984127,6.5166674
0.020634921,6.5445795
0.021428572,6.5714374
0.022222223,6.5973186
0.023015874,6.622292
0.023809524,6.646418
0.024603175,6.6697536
0.025396826,6.5750904
0.026190476,6.3629904
0.026984127,6.150891
0.027777778,5.9387913
0.028571429,5.7266917
0.02936508,5.5145917
0.03015873,5.302492
0.030952381,5.0903926
0.031746034,4.8782926
0.032539684,4.666193
0.033333335,4.4540935
0.034126986,4.241994
0.034920637,4.029894
0.035714287,3.8177943
0.036507938,3.6056948
0.03730159,3.393595
0.03809524,3.1814952
0.03888889,2.9693956
0.03968254,2.7572958
0.04047619,2.5451963
0.041269843,2.3330965
0.042063493,2.120997
0.042857144,1.9088972
0.043650795,1.6967975
0.044444446,1.4846978
0.045238096,1.2725981
0.046031747,1.0604985
0.046825398,0.84839875
0.04761905,0.6362991
0.0484127,0.42419937
0.04920635,0.21209969
0.05,0.0
