temperature_K,youngs_modulus_GPa,poissons_ratio
300.0,198.96064516129033,0.23
328.0204081632653,197.87598420013165,0.229765306122449
356.0408163265306,196.791323238973,0.22953061224489796
384.0612244897959,195.70666227781436,0.22929591836734695
412.0816326530612,194.62200131665568,0.2290612244897959
440.1020408163265,193.53734035549704,0.22882653061224492
468.1224489795918,192.4526793943384,0.2285918367346939
496.1428571428571,191.3680184331797,0.22835714285714287
524.1632653061224,190.28335747202107,0.22812244897959186
552.1836734693877,189.19869651086242,0.22788775510204082
580.204081632653,188.11403554970374,0.2276530612244898
608.2244897959183,187.0293745885451,0.2274183673469388
636.2448979591836,185.94471362738645,0.22718367346938775
664.2653061224489,184.86005266622777,0.22694897959183674
692.2857142857142,183.77539170506913,0.22671428571428573
720.3061224489795,182.69073074391048,0.22647959183673472
748.3265306122448,181.6060697827518,0.22624489795918368
776.3469387755101,180.52140882159316,0.22601020408163267
804.3673469387754,179.4367478604345,0.22577551020408165
832.3877551020408,178.35208689927583,0.2255408163265306
860.4081632653061,177.26742593811719,0.2253061224489796
888.4285714285714,176.18276497695854,0.22507142857142856
916.4489795918367,175.09810401579986,0.22483673469387755
944.469387755102,174.01344305464121,0.22460204081632656
972.4897959183673,172.92878209348254,0.22436734693877552
1000.5102040816327,171.8441211323239,0.2241326530612245
1028.5306122448978,170.75946017116524,0.22389795918367347
1056.5510204081634,169.67479921000657,0.22366326530612246
1084.5714285714284,168.59013824884792,0.22342857142857145
1112.591836734694,167.50547728768927,0.2231938775510204
1140.612244897959,166.4208163265306,0.2229591836734694
1168.6326530612246,165.33615536537195,0.22272448979591836
1196.6530612244896,164.2514944042133,0.22248979591836737
1224.6734693877552,163.16683344305463,0.22225510204081633
1252.6938775510203,162.082172481896,0.22202040816326532
1280.7142857142858,160.99751152073733,0.2217857142857143
1308.7346938775509,159.9128505595787,0.22155102040816327
1336.7551020408164,158.82818959842,0.22131632653061226
1364.7755102040817,157.74352863726136,0.22108163265306122
1392.795918367347,156.6588676761027,0.2208469387755102
1420.8163265306123,155.57420671494404,0.2206122448979592
1448.8367346938776,154.4895457537854,0.22037755102040818
1476.857142857143,153.40488479262672,0.22014285714285717
1504.8775510204082,152.32022383146807,0.21990816326530613
1532.8979591836735,151.23556287030942,0.21967346938775512
1560.9183673469388,150.15090190915078,0.2194387755102041
1588.938775510204,149.0662409479921,0.21920408163265306
1616.9591836734694,147.98157998683345,0.21896938775510205
1644.9795918367347,146.89691902567478,0.218734693877551
1673.0,145.81225806451613,0.2185
