temperature_K,CTE_K_inv,thermal_strain
300.0,1.0016110000000001e-05,1.852980350000023e-05
313.8686868686869,1.0024431212121212e-05,0.00015757089526002496
327.73737373737373,1.0032752424242425e-05,0.0002968427955906032
341.6060606060606,1.0041073636363638e-05,0.000436345504491736
355.47474747474746,1.0049394848484849e-05,0.0005760790219634222
369.34343434343435,1.0057716060606062e-05,0.0007160433480056631
383.21212121212125,1.0066037272727273e-05,0.0008562384826184579
397.0808080808081,1.0074358484848486e-05,0.0009966644258018063
410.9494949494949,1.0082679696969697e-05,0.0011373211775557086
424.8181818181818,1.009100090909091e-05,0.0012782087378801655
438.6868686868687,1.0099322121212123e-05,0.0014193271067751765
452.55555555555554,1.0107643333333334e-05,0.001560676284240741
466.42424242424244,1.0115964545454547e-05,0.00170225627027686
480.29292929292933,1.0124285757575758e-05,0.0018440670648835328
494.16161616161617,1.013260696969697e-05,0.0019861086680607594
508.030303030303,1.0140928181818183e-05,0.0021283810798085404
521.8989898989898,1.0149249393939394e-05,0.0022708843001268747
535.7676767676768,1.0157570606060607e-05,0.0024136183290157645
549.6363636363636,1.0165891818181818e-05,0.0025565831664752067
563.5050505050506,1.0174213030303031e-05,0.0026997788125052045
577.3737373737374,1.0182534242424244e-05,0.0028432052671057556
591.2424242424242,1.0190855454545455e-05,0.00298686253027686
605.1111111111111,1.0199176666666668e-05,0.0031307506020185187
618.9797979797979,1.0207497878787879e-05,0.003274869482330731
632.8484848484849,1.0215819090909092e-05,0.0034192191712134994
646.7171717171717,1.0224140303030305e-05,0.0035637996686668206
660.5858585858587,1.0232461515151516e-05,0.003708610974690696
674.4545454545455,1.0240782727272728e-05,0.003853653089285125
688.3232323232323,1.024910393939394e-05,0.003998926012450108
702.1919191919192,1.0257425151515152e-05,0.004144429744185644
716.060606060606,1.0265746363636365e-05,0.004290164284491736
729.9292929292928,1.0274067575757576e-05,0.004436129633368381
743.7979797979798,1.028238878787879e-05,0.0045823257908155805
757.6666666666667,1.029071e-05,0.004728752756833335
771.5353535353536,1.0299031212121213e-05,0.004875410531421642
785.4040404040404,1.0307352424242426e-05,0.005022299114580503
799.2727272727273,1.0315673636363637e-05,0.005169418506309918
813.1414141414141,1.032399484848485e-05,0.005316768706609887
827.010101010101,1.0332316060606061e-05,0.0054643497154804105
840.8787878787879,1.0340637272727274e-05,0.005612161532921488
854.7474747474747,1.0348958484848485e-05,0.005760204158933119
868.6161616161617,1.0357279696969698e-05,0.005908477593515306
882.4848484848485,1.036560090909091e-05,0.006056981836668045
896.3535353535353,1.0373922121212122e-05,0.006205716888391338
910.2222222222222,1.0382243333333334e-05,0.006354682748685185
924.0909090909091,1.0390564545454546e-05,0.0065038794175495875
937.959595959596,1.0398885757575758e-05,0.006653306894984543
951.8282828282828,1.0407206969696971e-05,0.006802965180990053
965.6969696969697,1.0415528181818182e-05,0.006952854275566116
979.5656565656566,1.0423849393939395e-05,0.0071029741787127345
993.4343434343434,1.0432170606060606e-05,0.007253324890429905
1007.3030303030303,1.0440491818181819e-05,0.007403906410717631
1021.1717171717172,1.0448813030303032e-05,0.007554718739575912
1035.0404040404042,1.0457134242424243e-05,0.007705761877004746
1048.909090909091,1.0465455454545456e-05,0.007857035823004134
1062.7777777777778,1.0473776666666667e-05,0.008008540577574075
1076.6464646464647,1.048209787878788e-05,0.008160276140714571
1090.5151515151515,1.0490419090909092e-05,0.008312242512425622
1104.3838383838383,1.0498740303030304e-05,0.008464439692707224
1118.2525252525252,1.0507061515151516e-05,0.008616867681559382
1132.121212121212,1.0515382727272728e-05,0.008769526478982093
1145.9898989898988,1.052370393939394e-05,0.008922416084975359
1159.8585858585857,1.0532025151515151e-05,0.009075536499539178
1173.7272727272727,1.0540346363636364e-05,0.009228887722673555
1187.5959595959596,1.0548667575757577e-05,0.009382469754378482
1201.4646464646464,1.0556988787878788e-05,0.009536282594653963
1215.3333333333335,1.0565310000000001e-05,0.009690326243500002
1229.2020202020203,1.0573631212121214e-05,0.009844600700916594
1243.0707070707072,1.0581952424242425e-05,0.009999105966903735
1256.939393939394,1.0590273636363638e-05,0.010153842041461435
1270.8080808080808,1.0598594848484849e-05,0.010308808924589685
1284.6767676767677,1.0606916060606062e-05,0.010464006616288492
1298.5454545454545,1.0615237272727273e-05,0.010619435116557852
1312.4141414141413,1.0623558484848486e-05,0.010775094425397766
1326.2828282828282,1.0631879696969698e-05,0.010930984542808234
1340.1515151515152,1.064020090909091e-05,0.011087105468789259
1354.020202020202,1.0648522121212122e-05,0.011243457203340836
1367.888888888889,1.0656843333333333e-05,0.011400039746462965
1381.7575757575758,1.0665164545454546e-05,0.01155685309815565
1395.6262626262626,1.0673485757575759e-05,0.011713897258418888
1409.4949494949494,1.068180696969697e-05,0.01187117222725268
1423.3636363636363,1.0690128181818183e-05,0.012028678004657026
1437.2323232323233,1.0698449393939394e-05,0.012186414590631925
1451.1010101010102,1.0706770606060607e-05,0.01234438198517738
1464.969696969697,1.071509181818182e-05,0.012502580188293389
1478.8383838383838,1.0723413030303031e-05,0.01266100919997995
1492.7070707070707,1.0731734242424244e-05,0.012819669020237068
1506.5757575757575,1.0740055454545455e-05,0.012978559649064737
1520.4444444444443,1.0748376666666668e-05,0.013137681086462962
1534.3131313131314,1.075669787878788e-05,0.013297033332431747
1548.1818181818182,1.0765019090909092e-05,0.013456616386971078
1562.050505050505,1.0773340303030304e-05,0.013616430250080965
1575.919191919192,1.0781661515151515e-05,0.013776474921761404
1589.7878787878788,1.0789982727272728e-05,0.013936750402012399
1603.6565656565656,1.0798303939393941e-05,0.014097256690833948
1617.5252525252524,1.0806625151515152e-05,0.01425799378822605
1631.3939393939395,1.0814946363636365e-05,0.014418961694188707
1645.2626262626263,1.0823267575757576e-05,0.014580160408721916
1659.1313131313132,1.0831588787878789e-05,0.014741589931825682
1673.0,1.083991e-05,0.0149032502635
