temperature_K,shrinkage
300.0,0.0
306.8994974874372,0.0
313.79899497487435,0.0
320.69849246231155,0.0
327.59798994974875,0.0
334.49748743718595,0.0
341.3969849246231,0.0
348.2964824120603,0.0
355.1959798994975,0.0
362.0954773869347,0.0
368.99497487437185,0.0
375.89447236180905,0.0
382.7939698492462,0.0
389.6934673366834,0.0
396.5929648241206,0.0
403.4924623115578,0.0
410.391959798995,0.0
417.29145728643215,0.0
424.19095477386935,0.0
431.0904522613065,0.0
437.9899497487437,0.0
444.8894472361809,0.0
451.7889447236181,0.0
458.6884422110553,0.0
465.58793969849245,0.0
472.48743718592965,0.0
479.3869346733668,0.0
486.286432160804,0.0
493.1859296482412,0.0
500.0854271356784,0.0
506.9849246231156,0.0
513.8844221105528,0.0
520.78391959799,0.0
527.6834170854271,0.0
534.5829145728643,0.0
541.4824120603015,0.0
548.3819095477387,0.0
555.2814070351759,0.0
562.180904522613,0.0
569.0804020100502,0.0
575.9798994974874,0.0
582.8793969849246,0.0
589.7788944723618,0.0
596.678391959799,0.0
603.5778894472362,0.0
610.4773869346734,0.0
617.3768844221106,0.0
624.2763819095478,0.0
631.1758793969849,0.0
638.0753768844221,0.0
644.9748743718593,0.0
651.8743718592965,0.0
658.7738693467336,0.0
665.6733668341708,0.0
672.572864321608,0.0
679.4723618090452,0.0
686.3718592964824,0.0
693.2713567839196,0.0
700.1708542713568,0.0
707.070351758794,0.0
713.9698492462312,0.0
720.8693467336684,0.0
727.7688442211056,0.0
734.6683417085427,0.0
741.5678391959799,0.0
748.4673366834171,0.0
755.3668341708542,0.0
762.2663316582914,0.0
769.1658291457286,0.0
776.0653266331658,0.0
782.964824120603,0.0
789.8643216080402,0.0
796.7638190954774,0.0
803.6633165829146,0.0
810.5628140703518,0.0
817.4623115577889,0.0
824.3618090452261,0.0
831.2613065326633,0.0
838.1608040201005,0.0
845.0603015075377,0.0
851.9597989949749,0.0
858.8592964824121,0.0
865.7587939698492,0.0
872.6582914572864,0.0
879.5577889447236,0.0
886.4572864321608,0.0
893.356783919598,0.0
900.2562814070352,0.0
907.1557788944724,0.0
914.0552763819095,0.0
920.9547738693467,0.0
927.8542713567839,0.0
934.7537688442211,0.0
941.6532663316583,0.0
948.5527638190955,0.0
955.4522613065327,0.0
962.3517587939698,0.0
969.251256281407,0.0
976.1507537688442,0.0
983.0502512562814,0.0
989.9497487437186,0.0
996.8492462311558,0.0
1003.748743718593,0.0
1010.6482412060302,0.0
1017.5477386934673,0.0
1024.4472361809044,0.0
1031.3467336683416,0.0
1038.2462311557788,0.0
1045.145728643216,0.0
1052.0452261306532,0.0
1058.9447236180904,0.0
1065.8442211055276,0.0
1072.7437185929648,0.0
1079.643216080402,0.00018722840160560473
1086.5427135678392,0.0007961467635220793
1093.4422110552764,0.0018263440330643338
1100.3417085427136,0.0032758844701721995
1107.2412060301508,0.005142044389221711
1114.140703517588,0.00742131727682869
1121.0402010050252,0.010109420380585396
1127.9396984924624,0.013201302756349792
1134.8391959798996,0.016691154758966452
1141.7386934673368,0.020572418958586604
