temperature_K,CTE_K_inv,thermal_strain
300.0,1.252148e-05,2.3164738000000287e-05
313.8686868686869,1.253257494949495e-05,0.00019699562128946087
327.73737373737373,1.25436698989899e-05,0.0003711342493396594
341.6060606060606,1.2554764848484848e-05,0.0005455806221505974
355.47474747474746,1.2565859797979798e-05,0.0007203347397222733
369.34343434343435,1.2576954747474749e-05,0.0008953966020546888
383.21212121212125,1.2588049696969698e-05,0.0010707662091478428
397.0808080808081,1.2599144646464647e-05,0.001246443561001735
410.9494949494949,1.2610239595959597e-05,0.0014224286576163658
424.8181818181818,1.2621334545454546e-05,0.0015987214989917357
438.6868686868687,1.2632429494949495e-05,0.0017753220851278446
452.55555555555554,1.2643524444444444e-05,0.0019522304160246916
466.42424242424244,1.2654619393939395e-05,0.002129446491682278
480.29292929292933,1.2665714343434345e-05,0.002306970312100603
494.16161616161617,1.2676809292929294e-05,0.002484801877279666
508.030303030303,1.2687904242424243e-05,0.0026629411872194676
521.8989898989898,1.2698999191919193e-05,0.0028413882419200077
535.7676767676768,1.2710094141414142e-05,0.0030201430413812885
549.6363636363636,1.2721189090909091e-05,0.003199205585603306
563.5050505050506,1.273228404040404e-05,0.0033785758745860637
577.3737373737374,1.274337898989899e-05,0.003558253908329559
591.2424242424242,1.275447393939394e-05,0.0037382396868337934
605.1111111111111,1.276556888888889e-05,0.003918533210098766
618.9797979797979,1.277666383838384e-05,0.004099134478124477
632.8484848484849,1.2787758787878789e-05,0.004280043490910928
646.7171717171717,1.2798853737373738e-05,0.004461260248458117
660.5858585858587,1.2809948686868687e-05,0.004642784750766045
674.4545454545455,1.2821043636363636e-05,0.004824616997834712
688.3232323232323,1.2832138585858587e-05,0.0050067569896641165
702.1919191919192,1.2843233535353537e-05,0.00518920472625426
716.060606060606,1.2854328484848486e-05,0.0053719602076051426
729.9292929292928,1.2865423434343435e-05,0.005555023433716763
743.7979797979798,1.2876518383838384e-05,0.005738394404589124
757.6666666666667,1.2887613333333334e-05,0.005922073120222224
771.5353535353536,1.2898708282828283e-05,0.006106059580616061
785.4040404040404,1.2909803232323232e-05,0.006290353785770636
799.2727272727273,1.2920898181818182e-05,0.006474955735685951
813.1414141414141,1.2931993131313133e-05,0.006659865430362004
827.010101010101,1.2943088080808082e-05,0.006845082869798797
840.8787878787879,1.2954183030303031e-05,0.007030608053996327
854.7474747474747,1.296527797979798e-05,0.007216440982954596
868.6161616161617,1.297637292929293e-05,0.007402581656673606
882.4848484848485,1.2987467878787879e-05,0.007589030075153352
896.3535353535353,1.2998562828282828e-05,0.0077757862383938375
