temperature_K,CTE_K_inv,thermal_strain
300.0,1.1513425e-05,2.1299836250000264e-05
313.8686868686869,1.1520359343434344e-05,0.00018108492113419605
327.73737373737373,1.1527293686868686e-05,0.0003410623464938528
341.6060606060606,1.1534228030303031e-05,0.000501232112328972
355.47474747474746,1.1541162373737374e-05,0.0006615942186395522
369.34343434343435,1.1548096717171717e-05,0.0008221486654255947
383.21212121212125,1.1555031060606061e-05,0.000982895452687099
397.0808080808081,1.1561965404040404e-05,0.001143834580424064
410.9494949494949,1.1568899747474747e-05,0.001304966048636491
424.8181818181818,1.1575834090909092e-05,0.0014662898573243805
438.6868686868687,1.1582768434343435e-05,0.0016278060064877314
452.55555555555554,1.1589702777777777e-05,0.0017895144961265434
466.42424242424244,1.1596637121212122e-05,0.0019514153262408177
480.29292929292933,1.1603571464646465e-05,0.0021135084968305537
494.16161616161617,1.1610505808080808e-05,0.0022757940078957507
508.030303030303,1.1617440151515152e-05,0.0024382718594364097
521.8989898989898,1.1624374494949495e-05,0.00260094205145253
535.7676767676768,1.1631308838383838e-05,0.0027638045839441135
549.6363636363636,1.1638243181818183e-05,0.0029268594569111573
563.5050505050506,1.1645177525252526e-05,0.003090106670353664
577.3737373737374,1.1652111868686868e-05,0.003253546224271631
591.2424242424242,1.1659046212121213e-05,0.0034171781186650603
605.1111111111111,1.1665980555555556e-05,0.0035810023535339506
618.9797979797979,1.1672914898989899e-05,0.0037450189288783025
632.8484848484849,1.1679849242424242e-05,0.003909227844698118
646.7171717171717,1.1686783585858586e-05,0.004073629100993394
660.5858585858587,1.1693717929292929e-05,0.004238222697764132
674.4545454545455,1.1700652272727272e-05,0.004403008635010331
688.3232323232323,1.1707586616161617e-05,0.004567986912731992
702.1919191919192,1.171452095959596e-05,0.004733157530929114
716.060606060606,1.1721455303030302e-05,0.004898520489601698
729.9292929292928,1.1728389646464647e-05,0.005064075788749745
743.7979797979798,1.173532398989899e-05,0.005229823428373252
757.6666666666667,1.1742258333333333e-05,0.005395763408472223
771.5353535353536,1.1749192676767677e-05,0.0055618957290466545
785.4040404040404,1.175612702020202e-05,0.005728220390096546
799.2727272727273,1.1763061363636363e-05,0.0058947373916219
813.1414141414141,1.1769995707070708e-05,0.006061446733622717
827.010101010101,1.177693005050505e-05,0.006228348416098995
840.8787878787879,1.1783864393939393e-05,0.0063954424390507345
854.7474747474747,1.1790798737373738e-05,0.006562728802477936
868.6161616161617,1.179773308080808e-05,0.0067302075063806
882.4848484848485,1.1804667424242424e-05,0.006897878550758724
896.3535353535353,1.1811601767676768e-05,0.00706574193561231
910.2222222222222,1.1818536111111111e-05,0.007233797660941357
924.0909090909091,1.1825470454545454e-05,0.007402045726745868
937.959595959596,1.1832404797979799e-05,0.00757048613302584
951.8282828282828,1.1839339141414141e-05,0.007739118879781272
965.6969696969697,1.1846273484848484e-05,0.007907943967012167
979.5656565656566,1.1853207828282829e-05,0.008076961394718524
993.4343434343434,1.1860142171717172e-05,0.008246171162900343
1007.3030303030303,1.1867076515151515e-05,0.008415573271557621
1021.1717171717172,1.187401085858586e-05,0.008585167720690364
1035.0404040404042,1.1880945202020202e-05,0.008754954510298568
1048.909090909091,1.1887879545454545e-05,0.008924933640382233
1062.7777777777778,1.189481388888889e-05,0.00909510511094136
1076.6464646464647,1.1901748232323232e-05,0.009265468921975948
1090.5151515151515,1.1908682575757575e-05,0.009436025073485996
1104.3838383838383,1.191561691919192e-05,0.009606773565471509
1118.2525252525252,1.1922551262626263e-05,0.00977771439793248
1132.121212121212,1.1929485606060606e-05,0.009948847570868915
1145.9898989898988,1.193641994949495e-05,0.010120173084280813
1159.8585858585857,1.1943354292929293e-05,0.010291690938168169
1173.7272727272727,1.1950288636363636e-05,0.010463401132530992
1187.5959595959596,1.195722297979798e-05,0.010635303667369275
1201.4646464646464,1.1964157323232323e-05,0.010807398542683018
1215.3333333333335,1.1971091666666666e-05,0.010979685758472224
1229.2020202020203,1.197802601010101e-05,0.011152165314736891
1243.0707070707072,1.1984960353535354e-05,0.011324837211477019
1256.939393939394,1.1991894696969697e-05,0.011497701448692608
1270.8080808080808,1.1998829040404041e-05,0.01167075802638366
1284.6767676767677,1.2005763383838384e-05,0.011844006944550173
1298.5454545454545,1.2012697727272727e-05,0.012017448203192149
1312.4141414141413,1.2019632070707072e-05,0.012191081802309586
1326.2828282828282,1.2026566414141414e-05,0.012364907741902482
1340.1515151515152,1.2033500757575757e-05,0.012538926021970848
1354.020202020202,1.2040435101010102e-05,0.01271313664251467
1367.888888888889,1.2047369444444445e-05,0.012887539603533954
1381.7575757575758,1.2054303787878788e-05,0.013062134905028697
1395.6262626262626,1.2061238131313132e-05,0.013236922546998904
1409.4949494949494,1.2068172474747475e-05,0.013411902529444573
1423.3636363636363,1.2075106818181818e-05,0.013587074852365703
1437.2323232323233,1.2082041161616162e-05,0.013762439515762295
1451.1010101010102,1.2088975505050505e-05,0.013937996519634349
1464.969696969697,1.2095909848484848e-05,0.014113745863981862
1478.8383838383838,1.2102844191919191e-05,0.014289687548804839
1492.7070707070707,1.2109778535353536e-05,0.014465821574103279
1506.5757575757575,1.2116712878787879e-05,0.014642147939877179
1520.4444444444443,1.2123647222222221e-05,0.01481866664612654
1534.3131313131314,1.2130581565656566e-05,0.01499537769285137
1548.1818181818182,1.2137515909090909e-05,0.015172281080051656
1562.050505050505,1.2144450252525253e-05,0.015349376807727404
1575.919191919192,1.2151384595959596e-05,0.015526664875878612
1589.7878787878788,1.215831893939394e-05,0.01570414528450528
1603.6565656565656,1.2165253282828282e-05,0.01588181803360741
1617.5252525252524,1.2172187626262627e-05,0.01605968312318501
1631.3939393939395,1.217912196969697e-05,0.016237740553238064
1645.2626262626263,1.2186056313131312e-05,0.016415990323766578
1659.1313131313132,1.2192990656565657e-05,0.01659443243477056
1673.0,1.2199925e-05,0.01677306688625
