temperature_K,shrinkage
300.0,0.0
306.8994974874372,0.0
313.79899497487435,0.0
320.69849246231155,0.0
327.59798994974875,0.0
334.49748743718595,0.0
341.3969849246231,0.0
348.2964824120603,0.0
355.1959798994975,0.0
362.0954773869347,0.0
368.99497487437185,0.0
375.89447236180905,0.0
382.7939698492462,0.0
389.6934673366834,0.0
396.5929648241206,0.0
403.4924623115578,0.0
410.391959798995,0.0
417.29145728643215,0.0
424.19095477386935,0.0
431.0904522613065,0.0
437.9899497487437,0.0
444.8894472361809,0.0
451.7889447236181,0.0
458.6884422110553,0.0
465.58793969849245,0.0
472.48743718592965,0.0
479.3869346733668,0.0
486.286432160804,0.0
493.1859296482412,0.0
500.0854271356784,0.0
506.9849246231156,0.0
513.8844221105528,0.0
520.78391959799,0.0
527.6834170854271,0.0
534.5829145728643,0.0
541.4824120603015,0.0
548.3819095477387,0.0
555.2814070351759,0.0
562.180904522613,0.0
569.0804020100502,0.0
575.9798994974874,0.0
582.8793969849246,0.0
589.7788944723618,0.0
596.678391959799,0.0
603.5778894472362,0.0
610.4773869346734,0.0
617.3768844221106,0.0
624.2763819095478,0.0
631.1758793969849,0.0
638.0753768844221,0.0
644.9748743718593,0.0
651.8743718592965,0.0
658.7738693467336,0.0
665.6733668341708,0.0
672.572864321608,0.0
679.4723618090452,0.0
686.3718592964824,0.0
693.2713567839196,0.0
700.1708542713568,0.0
707.070351758794,0.0
713.9698492462312,0.0
720.8693467336684,0.0
727.7688442211056,0.0
734.6683417085427,0.0
741.5678391959799,0.0
748.4673366834171,0.0
755.3668341708542,0.0
762.2663316582914,0.0
769.1658291457286,0.0
776.0653266331658,0.0
782.964824120603,0.0
789.8643216080402,0.0
796.7638190954774,0.0
803.6633165829146,0.0
810.5628140703518,0.0
817.4623115577889,0.0
824.3618090452261,0.0
831.2613065326633,0.0
838.1608040201005,0.0
845.0603015075377,0.0
851.9597989949749,0.0
858.8592964824121,0.0
865.7587939698492,0.0
872.6582914572864,0.0
879.5577889447236,0.0
886.4572864321608,0.0
893.356783919598,0.0
900.2562814070352,0.0
907.1557788944724,0.0
914.0552763819095,0.0
920.9547738693467,0.0
927.8542713567839,0.0
934.7537688442211,0.0
941.6532663316583,0.0
948.5527638190955,0.0
955.4522613065327,0.0
962.3517587939698,0.0
969.251256281407,0.0
976.1507537688442,0.0
983.0502512562814,0.0
989.9497487437186,0.0
996.8492462311558,0.0
1003.748743718593,0.0
1010.6482412060302,0.0
1017.5477386934673,0.0
1024.4472361809044,0.0
1031.3467336683416,0.0
1038.2462311557788,0.0
1045.145728643216,0.0
1052.0452261306532,0.0
1058.9447236180904,0.0
1065.8442211055276,0.0
1072.7437185929648,0.0
1079.643216080402,0.0
1086.5427135678392,0.0
1093.4422110552764,0.0
1100.3417085427136,0.0
1107.2412060301508,0.0
1114.140703517588,0.0
1121.0402010050252,0.0
1127.9396984924624,0.0
1134.8391959798996,0.0
1141.7386934673368,0.0
1148.638190954774,0.0
1155.5376884422112,0.0
1162.4371859296482,0.0
1169.3366834170854,0.0
1176.2361809045226,0.0
1183.1356783919598,0.0
1190.035175879397,0.0
1196.9346733668342,0.0
1203.8341708542714,0.0
1210.7336683417084,0.0
1217.6331658291456,0.0
1224.5326633165828,0.0
1231.43216080402,0.0
1238.3316582914572,0.0
1245.2311557788944,0.0
1252.1306532663316,0.0
1259.0301507537688,0.0
1265.929648241206,0.0
1272.8291457286432,0.0
1279.7286432160804,0.00025355922503601856
1286.6281407035176,0.0010635496115265742
1293.5276381909548,0.0024281965683652985
1300.427135678392,0.004343493931578698
1307.3266331658292,0.006803819004940214
1314.2261306532664,0.009801949066395213
1321.1256281407036,0.013329082571647081
1328.0251256281408,0.017374864992656565
1334.9246231155778,0.02192741921520141
1341.824120603015,0.026973380406258626
1348.7236180904522,0.03249793524884997
1355.6231155778894,0.03848486542917
1362.5226130653266,0.044916595248332095
1369.4221105527638,0.051774243218960125
1376.321608040201,0.05903767749515448
1383.2211055276382,0.06668557497310802
1390.1206030150754,0.07469548388887165
1397.0201005025126,0.0830438897295027
1403.9195979899498,0.09170628426410163
1410.819095477387,0.10065723749208538
1417.7185929648242,0.1098704722974787
1424.6180904522614,0.11931894159006458
1431.5175879396984,0.12897490770692918
1438.4170854271356,0.13881002384131017
1445.3165829145728,0.14879541725968795
1452.21608040201,0.1589017740628355
1459.1155778894472,0.1690994252419849
1466.0150753768844,0.17935843377748215
1472.9145728643216,0.1896486825242355
1479.8140703517588,0.19993996262595407
1486.713567839196,0.21020206219862084
1493.6130653266332,0.22040485502285445
1500.5125628140704,0.23051838898478674
1507.4120603015076,0.24051297400582325
1514.3115577889448,0.25035926920315155
1521.211055276382,0.2600283690251242
1528.110552763819,0.2694918881086491
1535.0100502512562,0.2787220446094741
1541.9095477386934,0.2876917417607336
1548.8090452261306,0.2963746474203305
1555.7085427135678,0.3047452713736244
1562.608040201005,0.31277904016449243
1569.5075376884422,0.32045236923508286
1576.4070351758794,0.32774273216248084
1583.3065326633166,0.334628726789032
1590.2060301507538,0.3410901380521841
1597.105527638191,0.34710799732940045
1604.0050251256282,0.3526646381239269
1610.9045226130654,0.3577437479279364
1617.8040201005026,0.36233041611079897
1624.7035175879396,0.3664111776918904
1631.6030150753768,0.3699740528694402
1638.502512562814,0.3730085821893698
1645.4020100502512,0.3755058572508821
1652.3015075376884,0.37745854685865743
1659.2010050251256,0.3788609185448814
1666.1005025125628,0.37970885539792454
1673.0,0.37999986814826897
