relative_density,youngs_modulus_GPa,poissons_ratio
0.45,18.81238226085016,0.23625000000000002
0.46827586206896554,20.863917961382104,0.23670689655172414
0.486551724137931,23.047652659979878,0.2371637931034483
0.5048275862068966,25.36665860306434,0.2376206896551724
0.5231034482758621,27.823962194350504,0.23807758620689656
0.5413793103448276,30.42254630380086,0.2385344827586207
0.5596551724137931,33.16535238406984,0.23899137931034484
0.5779310344827586,36.05528241642145,0.23944827586206896
0.5962068965517242,39.095200704958714,0.2399051724137931
0.6144827586206897,42.2879355353937,0.24036206896551726
0.6327586206896552,45.63628071240847,0.24081896551724138
0.6510344827586207,49.14299698782617,0.24127586206896554
0.6693103448275862,52.810813390265615,0.24173275862068966
0.6875862068965517,56.642428465640066,0.2421896551724138
0.7058620689655173,60.64051143674053,0.24264655172413793
0.7241379310344828,64.80770328918452,0.24310344827586208
0.7424137931034482,69.1466177901849,0.2435603448275862
0.7606896551724138,73.65984244587983,0.24401724137931036
0.7789655172413794,78.34993940234429,0.2444741379310345
0.7972413793103448,83.21944629486634,0.24493103448275863
0.8155172413793104,88.27087704959831,0.24538793103448275
0.833793103448276,93.50672264127998,0.2458448275862069
0.8520689655172413,98.92945181036939,0.24630172413793106
0.8703448275862069,104.54151174259447,0.24675862068965518
0.8886206896551725,110.34532871365558,0.24721551724137933
0.906896551724138,116.34330870155907,0.24767241379310345
0.9251724137931034,122.5378379688367,0.2481293103448276
0.943448275862069,128.9312836167071,0.24858620689655173
0.9617241379310344,135.52599411305735,0.24904310344827588
0.98,142.32429979596378,0.2495
