relative_density,youngs_modulus_GPa,poissons_ratio
0.45,22.44989599207247,0.21735000000000002
0.46827586206896554,25.097141337637126,0.21777034482758623
0.486551724137931,27.93704961768295,0.21819068965517244
0.5048275862068966,30.975613408118328,0.21861103448275862
0.5231034482758621,34.21878041068548,0.21903137931034486
0.5413793103448276,37.67245539718419,0.21945172413793104
0.5596551724137931,41.34250200458736,0.21987206896551725
0.5779310344827586,45.23474439712759,0.22029241379310346
0.5962068965517242,49.354968809231586,0.22071275862068968
0.6144827586206897,53.70892498133813,0.2211331034482759
0.6327586206896552,58.30232749908902,0.2215534482758621
0.6510344827586207,63.140857045072984,0.2219737931034483
0.6693103448275862,68.23016157119085,0.2223941379310345
0.6875862068965517,73.57585739876104,0.2228144827586207
0.7058620689655173,79.18353025266795,0.2232348275862069
0.7241379310344828,85.05873623515377,0.22365517241379312
0.7424137931034482,91.20700274424706,0.2240755172413793
0.7606896551724138,97.63382934129095,0.22449586206896555
0.7789655172413794,104.34468857157442,0.22491620689655176
0.7972413793103448,111.34502674166684,0.22533655172413794
0.8155172413793104,118.6402646567009,0.22575689655172415
0.833793103448276,126.23579832053655,0.22617724137931036
0.8520689655172413,134.1369996014655,0.22659758620689657
0.8703448275862069,142.34921686586833,0.22701793103448278
0.8886206896551725,150.87777558202006,0.227438275862069
0.906896551724138,159.7279788960488,0.22785862068965518
0.9251724137931034,168.90510818187596,0.22827896551724142
0.943448275862069,178.41442356681384,0.2286993103448276
0.9617241379310344,188.26116443435714,0.2291196551724138
0.98,198.45054990558089,0.22954000000000002
