time_s,signal
0.0,0.04110858653232585
5e-05,0.5988030631574492
0.0001,0.9674235354359207
0.00015000000000000001,0.8929316118352637
0.0002,0.5983308675019092
0.00025,-0.017940286649285864
0.00030000000000000003,-0.6200945754954248
0.00035,-0.9687211714131355
0.0004,-0.9522575782233916
0.00045000000000000004,-0.5895771732387917
0.0005,-0.0026923879143274875
0.00055,0.636925341958158
0.0006000000000000001,0.9668801718156509
0.0006500000000000001,0.9472123600113643
0.0007,0.5860531354657558
0.00075,0.025777581931850903
0.0008,-0.6088464846952725
0.0008500000000000001,-0.9099136614875865
0.0009000000000000001,-0.9936940765091233
0.00095,-0.6108727720367383
0.001,0.010853662123462613
0.0010500000000000002,0.6070016934554423
0.0011,0.9419093547022536
0.00115,0.9676269308037078
0.0012000000000000001,0.6260611203177687
0.00125,-0.034789614204623724
0.0013000000000000002,-0.6077121799017976
0.00135,-0.9647687964276913
0.0014,-0.967067156492806
0.0014500000000000001,-0.5845389154515369
0.0015,-0.014840104998876578
0.0015500000000000002,0.5735885483216354
0.0016,0.9720504401435255
0.00165,0.9103360264015219
0.0017000000000000001,0.5698265339761598
0.00175,0.006082689794664671
0.0018000000000000002,-0.581091024582818
0.00185,-0.9835084602027488
0.0019,-0.9757306844482573
0.0019500000000000001,-0.6041936937279759
0.002,0.013547194785004253
0.00205,0.5652855168462138
0.0021000000000000003,0.9254202806081475
0.00215,0.9365256521533435
0.0022,0.5920095616718823
0.0022500000000000003,0.005705814343028073
0.0023,-0.5828591792753244
0.00235,-0.9311114199614422
0.0024000000000000002,-0.9738343531866134
0.00245,-0.561369215595873
0.0025,0.024037227054695534
0.00255,0.5686559163312812
0.0026000000000000003,0.9114021869465738
0.00265,1.0002601838223382
0.0027,0.5859585286858241
0.0027500000000000003,-0.018850354440970274
0.0028,-0.5947109113932765
0.00285,-0.963710350108763
0.0029000000000000002,-0.9961137096005487
0.00295,-0.5796220673423452
0.003,-0.024226384480731448
0.00305,0.5749290156287427
0.0031000000000000003,0.9496497369350337
0.00315,0.9437518103874832
0.0032,0.5918185043858094
0.0032500000000000003,-0.0128698674680187
0.0033,-0.6053031731692404
0.00335,-0.9324441865340757
0.0034000000000000002,-0.9321685448400446
0.0034500000000000004,-0.5978668873607488
0.0035,-0.011370961613064843
0.00355,0.5823798434972971
0.0036000000000000003,0.9737715532734662
0.00365,0.9569066488852265
0.0037,0.5710656894645653
0.0037500000000000003,0.019598073538301817
0.0038,-0.6215706954884038
0.00385,-0.9457094754081268
0.0039000000000000003,-0.9497090153007746
0.00395,-0.5807660822983037
0.004,0.002096102676625627
0.00405,0.571650670307523
0.0041,0.9770071524240022
0.00415,0.9726202200855942
0.004200000000000001,0.5982309715866811
0.00425,0.036442797989751224
0.0043,-0.5771436027580621
0.004350000000000001,-0.9808323778212981
0.0044,-0.9347671782449345
0.00445,-0.6254912983822934
0.0045000000000000005,0.027575635814836807
0.00455,0.5687312205764077
0.0046,0.9471497261955624
0.0046500000000000005,0.9285115682899309
0.0047,0.5904662712840446
0.00475,0.03843252718388492
0.0048000000000000004,-0.5453797350754647
0.00485,-0.9513291875436326
0.0049,-0.9740061979388939
0.00495,-0.5772155390826117
0.005,0.003624548763823877
0.005050000000000001,0.5646195687366663
0.0051,0.9363131574832622
0.00515,0.9507007490809496
0.005200000000000001,0.6262041875643487
0.00525,0.03611803502240642
0.0053,-0.5979994997423267
0.005350000000000001,-0.9671098186785783
0.0054,-0.9910536221298656
0.00545,-0.5779023071787802
0.0055000000000000005,0.0071759442379710535
0.00555,0.5669779380731257
0.0056,0.9501648814039845
0.0056500000000000005,0.9622729614640513
0.0057,0.5751184799613492
0.00575,0.006102082302819502
0.0058000000000000005,-0.5968530966290707
0.00585,-0.9715588692110583
0.0059,-0.9568252543503355
0.00595,-0.6135149384005932
0.006,0.02897899457663156
0.006050000000000001,0.5909697367678038
0.0061,0.9623769611301518
0.00615,0.97716583568509
0.006200000000000001,0.5852572050869768
0.00625,0.013746290628644185
0.0063,-0.5805124999320777
0.006350000000000001,-0.9555196497404005
0.0064,-0.9511406750360403
0.00645,-0.6275843475715915
0.006500000000000001,0.0037007144630728005
0.00655,0.6085593512739607
0.0066,0.9432699712240175
0.0066500000000000005,0.9268954484203269
0.0067,0.5814782692065091
0.00675,0.010192043235846451
0.0068000000000000005,-0.6076151324740604
0.00685,-0.9347820911448206
0.006900000000000001,-0.9479313061767599
0.0069500000000000004,-0.6272353194955403
0.007,0.01103432770283015
0.007050000000000001,0.5877660664244468
0.0071,0.9022131045809977
0.00715,0.9661338508601407
0.007200000000000001,0.6015648854163631
0.00725,0.017761227005974895
0.0073,-0.5685559110832358
0.007350000000000001,-0.9823073467547606
0.0074,-0.9558290690682498
0.00745,-0.5800087493357896
0.007500000000000001,-0.006909478006407744
0.00755,0.5896000989057815
0.0076,0.941693493535562
0.0076500000000000005,0.9698280315341841
