sample_id,generation_timestamp,plate_length_mm,plate_width_mm,anode_thickness_um,electrolyte_thickness_um,cathode_thickness_um,green_density_fraction,green_shrinkage_factor,anode_youngs_modulus_25C_GPa,anode_youngs_modulus_1000C_GPa,anode_CTE_25C_ppm_K,anode_CTE_1000C_ppm_K,anode_poisson_ratio,anode_sintering_onset_C,anode_max_shrinkage_rate_per_min,anode_total_shrinkage_fraction,anode_creep_activation_energy_kJ_mol,anode_creep_stress_exponent,electrolyte_youngs_modulus_25C_GPa,electrolyte_youngs_modulus_1000C_GPa,electrolyte_CTE_25C_ppm_K,electrolyte_CTE_1000C_ppm_K,electrolyte_poisson_ratio,electrolyte_sintering_onset_C,electrolyte_max_shrinkage_rate_per_min,electrolyte_total_shrinkage_fraction,electrolyte_creep_activation_energy_kJ_mol,electrolyte_creep_stress_exponent,cathode_youngs_modulus_25C_GPa,cathode_youngs_modulus_1000C_GPa,cathode_CTE_25C_ppm_K,cathode_CTE_1000C_ppm_K,cathode_poisson_ratio,cathode_sintering_onset_C,cathode_max_shrinkage_rate_per_min,cathode_total_shrinkage_fraction,cathode_creep_activation_energy_kJ_mol,cathode_creep_stress_exponent,heating_ramp_rate_C_per_min,sintering_peak_temp_C,sintering_hold_time_min,cooling_ramp_rate_C_per_min,intermediate_hold_temp_C,intermediate_hold_time_min,oxygen_partial_pressure_atm,humidity_percent,atmosphere_type,total_green_thickness_um,total_sintered_thickness_um,CTE_mismatch_anode_electrolyte_25C,CTE_mismatch_cathode_electrolyte_25C,CTE_mismatch_anode_cathode_25C,avg_CTE_mismatch_magnitude,stiffness_ratio_electrolyte_anode,stiffness_ratio_electrolyte_cathode,thickness_ratio_anode_electrolyte,thickness_ratio_cathode_electrolyte,total_process_time_min,cooling_heating_rate_ratio,temperature_profile_json,flag_extreme_CTE_mismatch,flag_thin_electrolyte,flag_fast_cooling,flag_asymmetric_structure
SAMPLE_000000,2025-10-15T22:47:07.590526,94.1226043951444,88.4561121560248,309.19898145606203,17.70361843869233,90.47246581216898,0.4776048755296727,1.323847772059602,54.32855742778892,22.906156591019734,11.932648842186314,13.834887605927303,0.2665073235011151,1245.103420231988,0.009065595145480564,0.21445565858011728,395.8159141917323,2.6088908304259686,203.43744730975584,137.2868947531203,10.078736671201757,12.212483824519829,0.29113227370159356,1229.4043952963407,0.00406448095495405,0.1500977293202341,518.9708041938222,1.5197999184944093,59.59780981171064,58.3538284203173,11.405950853140272,13.886893332454322,0.3092622743187296,1155.3348349283724,0.002971406782057756,0.10510365330264691,317.8972634369099,3.1757401569893293,1.7607186556639667,1450.7546181301898,154.1592446412762,1.3539399365678937,992.0501965411827,17.91596818775973,0.05297571537195115,1.880838700993024,Air,552.5410508493404,417.37506570692335,1.8539121709845574,1.3272141819385155,0.5266979890460419,1.5905631764615364,3.744576645167797,3.4135054283451454,17.465298550509253,5.1103940206051846,2067.5370569917577,0.7689700635660744,"{""time_points_min"": [0.0, 549.2360709817709, 567.1520391695307, 827.6731736014424, 981.8324182427186, 2034.873679248978], ""temperature_C"": [25.0, 992.0501965411827, 992.0501965411827, 1450.7546181301898, 1450.7546181301898, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,0
SAMPLE_000001,2025-10-15T22:47:07.590526,50.61952356425032,115.26125216209698,562.2981703272488,23.599287702321128,93.74881980131126,0.458160018359505,1.2767985275460498,62.20852302489992,24.330054474302237,12.53488450386412,14.280657812906934,0.31105410842244613,1222.6146888206072,0.007406741827016852,0.2133885469926464,411.34973955573145,2.3130578075877137,215.81739055574076,149.12940004570336,11.100730563359999,10.852892841198685,0.32662203964196274,1288.3044074852905,0.004257361319744445,0.1206050626088614,486.11781229907706,1.356387207034413,67.4073298463366,44.95064242056539,11.488825091774933,13.762515156377923,0.28844944843695636,1023.6676166970547,0.0046781007749336105,0.13494593221490725,327.6802823751607,1.6111872262771199,4.088673816538005,1305.9666054160184,291.5945491024479,4.40836966497457,974.983292194821,99.18457473236982,0.10065929419818198,3.7324947761244838,Argon,867.7713667866226,679.6462778308812,1.434153940504121,0.38809452841493375,1.0460594120891873,0.9111242344595274,3.4692575882143437,3.201690247154477,23.82691280431924,3.972527517942438,1006.4370033236523,1.0781905974361292,"{""time_points_min"": [0.0, 232.34509154344784, 331.52966627581765, 412.4809301996907, 704.0754793021385, 994.6515205070241], ""temperature_C"": [25.0, 974.983292194821, 974.983292194821, 1305.9666054160184, 1305.9666054160184, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000002,2025-10-15T22:47:07.590526,115.6847687897287,52.730367962492224,396.28769060709817,14.747854044825658,50.53587903286817,0.5330739434813763,1.3003276374778894,42.036494003227354,21.136459822936384,12.41411430700635,14.922274257927878,0.2972300292866189,1123.8101195057811,0.00966727741260387,0.2127221249096034,434.74246647162613,2.515101276995712,201.4291103375262,137.35614436151386,11.196194795206912,12.325088447420333,0.31323988183176027,1290.2541065063774,0.004115393511939762,0.12110585817736486,497.72150785738614,1.3213622207052471,95.91402685220245,34.982716278408994,12.078118073477892,15.423955657108806,0.2987845107378912,1083.383111135772,0.0057640893481848065,0.16983500629913656,364.4207211016907,3.1413402775753347,8.324699282300205,1487.7793194064554,130.41896530267735,3.637805849220242,998.022463964487,38.45027266323595,0.1606035042108522,0.45704542254259295,Air,600.1940788873516,461.571423684792,1.2179195117994386,0.88192327827098,0.33599623352845853,1.0499213950352093,4.791767608451396,2.1001006520966525,26.870871477476904,3.4266598299159927,756.5650332701223,0.4369894606229039,"{""time_points_min"": [0.0, 116.88379735629684, 155.3340700195328, 214.16584746082475, 344.5848127635021, 746.6896473906717], ""temperature_C"": [25.0, 998.022463964487, 998.022463964487, 1487.7793194064554, 1487.7793194064554, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000003,2025-10-15T22:47:07.590526,149.19771961289703,124.50414407867586,967.4623875941401,34.48477691477373,54.79338160000621,0.5251026683338323,1.2243018586011292,72.44248694180101,37.17284815842872,11.79757953179683,14.570199073010723,0.3433668431002657,1168.0218991396293,0.009591049796857255,0.15429783879201195,415.37605621137084,2.034207678456321,201.47439003644007,120.45783855425844,9.659782848517729,12.04265551981392,0.29593593831080806,1236.0510866047962,0.0006497285242357091,0.1564185082006466,491.9838388581066,2.1491259822322935,74.28848930045525,48.15850349775295,11.508335442591825,15.319701772006482,0.29681191471798074,1030.038349705587,0.007031780027750241,0.15976565207259164,370.5650898594232,2.6069698857415364,9.88069631418489,1427.2127912859903,139.64049412378031,7.635685625664253,904.8694708819991,34.4409149323133,0.15108463945135273,3.1262569599027152,Argon,1293.769414660323,1056.74054610892,2.1377966832791007,1.8485525940740963,0.28924408920500433,1.9931746386765985,2.7811633551219876,2.71205393909128,28.05476717988181,1.5889150663617024,505.43947363227073,0.7727882107561931,"{""time_points_min"": [0.0, 89.04933851866735, 123.49025345098065, 176.3552848004521, 315.9957789242324, 499.63518735836465], ""temperature_C"": [25.0, 904.8694708819991, 904.8694708819991, 1427.2127912859903, 1427.2127912859903, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,1,1
SAMPLE_000004,2025-10-15T22:47:07.590526,136.31092075091215,66.41065533603022,739.2367991477295,37.02578319266762,24.81823900543112,0.5426676677473665,1.2309252684542253,62.51622133327754,49.76759631165953,13.358212618452232,13.695189560548398,0.3211759029424994,1181.1315863101383,0.004322519985950877,0.15448467156833753,304.1731097537763,1.2548012344169583,197.1650175183665,158.3121426133714,10.155379352654199,11.144445190323518,0.280701408678697,1330.2748888220697,0.00355485246123852,0.14735888509698333,530.3655515955002,1.3388022666733201,72.71611706631936,42.51512669981486,12.267481010205138,14.88107008147525,0.3251093218373545,1187.360044869668,0.0062233711283167245,0.10807415114444612,342.31132191953014,3.1257378844968855,3.5458862157671467,1380.0144874897987,225.264581233482,2.3208933591575334,1006.8534247863945,42.28045629446837,0.011668274739277184,0.4885677688655898,Reducing (H2/N2),986.070625068645,801.0808213458282,3.2028332657980325,2.112101657550939,1.0907316082470935,2.6574674616744858,3.1538217331989493,2.7114348987934256,19.965460157885975,0.6702961251700407,1251.3373753168303,0.6545312562025941,"{""time_points_min"": [0.0, 276.89930388078517, 319.17976017525353, 424.4175032940556, 649.6820845275377, 1233.515237456916], ""temperature_C"": [25.0, 1006.8534247863945, 1006.8534247863945, 1380.0144874897987, 1380.0144874897987, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000005,2025-10-15T22:47:07.590526,140.0075191570688,92.09751405086138,868.7113613703712,6.816471119974351,48.39152820769994,0.4999719320805872,1.1581161771361366,48.00135072351427,41.25211872340297,12.093200930335199,13.45558691725316,0.34485326183984444,1183.8822854826121,0.006552839468944207,0.22398908560032343,362.1255857077676,2.6944063658233497,201.63069437032135,124.05876921637604,11.3447879683586,10.632264522092449,0.3294698446421331,1249.588114264609,0.003373816171804668,0.14180592943309012,480.502210346163,2.3276987640523714,87.22730515589618,69.39008641748194,12.577290012911007,13.498388950019148,0.3325128401865603,1172.978944384029,0.007964534088001313,0.14708866796034922,371.30245921069684,1.5483506716190873,6.838206987934683,1461.1712256134058,118.81896708660301,7.011841277940853,979.3145839752985,29.501566392576954,0.00829086257669394,3.7598942599183176,Air,1070.0059579936835,923.9193606980455,0.748412961976598,1.2325020445524064,-0.4840890825758084,0.9904575032645022,4.200521263072481,2.3115547821861377,127.442975416529,7.099205344815138,570.3843083591686,1.0253917862259112,"{""time_points_min"": [0.0, 139.556258776473, 169.05782516904995, 239.52317412504004, 358.342141211643, 563.1629819416776], ""temperature_C"": [25.0, 979.3145839752985, 979.3145839752985, 1461.1712256134058, 1461.1712256134058, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,1,1,1
SAMPLE_000006,2025-10-15T22:47:07.590526,142.59446045908356,131.2825358529064,445.56263264716097,18.113398528275006,29.94554283785604,0.5609212739086336,1.2989364017806095,69.33981895051912,28.613749851732962,13.170446605119533,12.395869574813961,0.33608185015904035,1133.4144882693342,0.007963755511817511,0.18024287673482572,447.83756063614453,2.5759014917601446,183.0650554344616,151.1390498820513,10.679796656194192,11.988333082892423,0.30649740190667674,1328.8612737196472,0.004860053990862891,0.1304125140038722,586.8146020284108,1.2730306439791201,88.25989870598632,39.84882089836915,13.026072550172014,15.230773512758976,0.34439058134541106,1190.6927863928104,0.0016824004399086671,0.1217370913427053,290.9844640761288,3.2692298210077992,1.471243930558866,1419.3467073364998,179.48645558137105,4.902654859081833,1070.7749331894215,79.29209160713654,0.049829190031685934,1.273168037750869,Air,641.1830311901062,493.62157401329205,2.4906499489253413,2.346275893977822,0.14437405494751943,2.4184629214515816,2.6401144134093686,2.074158911560648,24.598510983548334,1.653226079639945,1513.0099001016213,3.3323195136101686,"{""time_points_min"": [0.0, 710.8100237274549, 790.1021153345914, 1027.025284162666, 1206.511739744037, 1490.9181985739028], ""temperature_C"": [25.0, 1070.7749331894215, 1070.7749331894215, 1419.3467073364998, 1419.3467073364998, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000007,2025-10-15T22:47:07.590526,67.06725044355875,86.06205359202731,921.1199796581808,24.426640558644294,34.724091365862776,0.5794167303960924,1.1913038179143398,50.746865551799814,42.723936956305096,11.943454318533679,14.23904223797832,0.2987195608172053,1243.0200916585902,0.009247303741336591,0.22447118443858177,437.13976602565344,2.0795951908137487,214.65220807484727,139.24557123726697,10.859735794325397,11.706771240518917,0.28069524521258854,1253.1411426557593,0.0028081197805152943,0.16256512481418395,586.4793888104944,1.6375616796311365,72.10995579119574,49.93625271982135,13.913652127686111,13.613717098063558,0.32977377810560277,1016.9493233292321,0.007365869468732492,0.16058859409629228,362.9660601159971,2.4436574173918144,1.237915444496748,1300.4855138971932,266.2881635632845,3.005341577571408,1094.070822982998,67.58409063401857,0.05084813997794473,0.34200203279238695,Reducing (H2/N2),1167.800241298063,980.2707115826879,1.0837185242082814,3.053916333360714,-1.9701978091524328,2.068817428784498,4.229861406035831,2.976734706319917,37.709646459435355,1.4215663952026485,1817.1416517326224,2.427743826068165,"{""time_points_min"": [0.0, 863.6056911121335, 931.1897817461521, 1097.933553973753, 1364.2217175370376, 1788.6278893399456], ""temperature_C"": [25.0, 1094.070822982998, 1094.070822982998, 1300.4855138971932, 1300.4855138971932, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000008,2025-10-15T22:47:07.590526,73.506876376431,70.5880266411499,635.91802750387,41.98605309446402,68.34737093719676,0.6247162783398419,1.1962451357167716,66.21315074346765,31.329990867250153,11.211304900357915,13.203712403558788,0.32807294650590896,1179.2953711973341,0.004444170040178162,0.2282842388351375,423.12783249411865,2.244127745073248,190.30248383851205,147.18466720708892,10.168540628582646,10.724894013869495,0.2808531930006581,1238.4329547759137,0.0012133428369614397,0.19380989124212156,451.0520052682613,1.6304233596459945,59.902440266999804,64.95526085691131,12.191448398962427,14.79377024140603,0.28342146548251657,1192.0823484000061,0.002171197325444262,0.15447852367769338,345.105481844579,2.304349200977607,2.770341768771903,1365.9082903836402,182.2938446095037,4.742886508259902,1002.5244674313453,70.22624471574822,0.2032888870221018,2.4850148267108123,Air,892.6996689209589,746.2514515355308,1.042764271775269,2.0229077703797813,-0.9801434986045123,1.5328360210775251,2.8740889340217146,3.1768736463871488,15.145934914937685,1.6278589174224751,1033.557870896928,1.7120221633746044,"{""time_points_min"": [0.0, 352.8533838136092, 423.0796285293574, 554.2489402180678, 736.5427848275715, 1019.2626618578149], ""temperature_C"": [25.0, 1002.5244674313453, 1002.5244674313453, 1365.9082903836402, 1365.9082903836402, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,0
SAMPLE_000009,2025-10-15T22:47:07.590526,140.21207999756922,147.3716091562136,833.5141723942373,17.46021112106579,22.88007162156206,0.5206668630527787,1.198669974996888,78.11638237092063,22.223088998033102,11.501913001490387,14.174277515825876,0.3144856978124833,1199.4834848088963,0.0017182161619550842,0.1567089361772869,328.85155964410086,1.1959276745790106,187.23978280663485,158.75793368331944,10.500788149644704,11.96639703637828,0.3045880723589687,1335.0225886735616,0.0025112424562693104,0.13025592289170868,473.1108306854742,2.092341837401343,67.96509396080107,60.96648079125379,13.795879546101359,15.792793762612483,0.30204125534244863,1000.4990938019614,0.002611783683101698,0.10376439857865084,298.3778642680286,2.885689574015118,1.0203884101725835,1432.1613917018262,181.1350178996837,4.1450306671190305,922.7059385645304,112.60661476728275,0.19452260943416683,0.35691845515036236,Air,1047.4630978898253,873.8544551368651,1.0011248518456828,3.2950913964566553,-2.2939665446109725,2.148108124151169,2.3969336152506746,2.75494039505964,47.73792061360589,1.3104120828159513,2042.7998242658018,4.062208690137866,"{""time_points_min"": [0.0, 879.7688503858024, 992.3754651530851, 1491.6514742280306, 1672.7864921277142, 2012.268031520006], ""temperature_C"": [25.0, 922.7059385645304, 922.7059385645304, 1432.1613917018262, 1432.1613917018262, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
