company_id,company_name,country,fintech_type,quarter,year,quarter_num,quarters_since_founding,company_age_years,quarterly_revenue,quarterly_costs,net_income,burn_rate,revenue_growth_rate,profit_margin,active_users,transaction_count,transaction_volume,avg_transaction_value,customer_acquisition_cost,churn_rate,number_of_agents,user_growth_rate,funding_round,funding_stage,funding_amount,total_funding_to_date,is_distressed,distress_type,regulatory_action,closure_risk,acquisition_risk,revenue_per_user,transaction_value_per_user,cost_per_user
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2019-01-01,2019,1,20,5.0,8820539.282483308,8962153.631630829,-141614.34914752096,141614.34914752096,-70.30995498887296,-1.6055066998993204,469662,6201140,620114000,100,7.0349607305950475,9.536437568888925,1335,11.000985985859293,False,,0.0,0.0,False,,False,0.0,0.0,18.780610912705964,1320.341011195285,19.08213487919148
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2019-04-01,2019,2,21,5.2,3977440.923763182,3192710.05153729,784730.8722258918,0.0,-89.59169841565577,19.729541865412127,530249,5787054,578705400,100,12.441535085455401,4.704982280148165,4971,17.398103479507185,False,,0.0,0.0,False,,False,0.0,0.0,7.501081423563613,1091.3842364624923,6.021152423742977
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2019-07-01,2019,3,22,5.5,5453615.651870636,3511694.2484796,1941921.4033910362,0.0,-87.1905367365033,35.607962264904764,381480,908626,90862600,100,4.308648120046146,6.5268708285007495,802,5.140948176225082,True,Series D,56930609.32417757,56930609.32417757,False,,False,0.0,0.0,14.29594120758791,238.18443955122154,9.205447856977036
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2019-10-01,2019,4,23,5.8,7918604.073362459,4512761.715406909,3405842.357955551,0.0,-76.49448376426187,43.01064084530413,571290,3842270,384227000,100,5.741922892375013,5.372521331846226,2248,13.39538103741828,False,,0.0,0.0,False,,False,0.0,0.0,13.86091840109657,672.5603458838768,7.899248569740252
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2020-01-01,2020,1,24,6.0,5462422.622798114,3153456.7007518127,2308965.9220463014,0.0,-82.8044909707684,42.269997791996886,566764,3384220,338422000,100,5.690938429290787,3.7575286734908664,1316,12.556371489310585,False,,0.0,0.0,False,,False,0.0,0.0,9.63791388090654,597.1127312249896,5.563967896252784
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2020-04-01,2020,2,25,6.2,18642580.570370007,12304889.348137852,6337691.2222321555,0.0,-65.41956935350746,33.99578292452228,590402,3789035,378903500,100,11.659151612912078,8.437849339767187,1933,14.648577911580885,False,,0.0,0.0,False,,False,0.0,0.0,31.576079637890807,641.7720468426597,20.841544148119166
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2020-07-01,2020,3,26,6.5,11741496.12746932,8415385.668448476,3326110.4590208437,0.0,-70.83931703111186,28.32782486074652,641844,6987227,698722700,100,7.562489348582835,7.925698843678646,2332,14.212752585682395,False,,0.0,0.0,False,,False,0.0,0.0,18.293379898338724,1088.617639177121,13.111263279626321
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2020-10-01,2020,4,27,6.8,3121352.450637534,2510714.0862728595,610638.3643646743,0.0,-93.00097451292648,19.56326220834023,507526,5500809,550080900,100,9.12579941450578,3.7981864788698676,1815,7.845827230019249,False,,0.0,0.0,False,,False,0.0,0.0,6.150133097885692,1083.8477240574866,4.946966433784397
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2021-01-01,2021,1,28,7.0,15171649.220430603,12953840.691241166,2217808.5291894376,0.0,-68.15001955881203,14.618111037018108,827452,6159536,615953600,100,9.088042623477339,5.172854954244176,3265,15.580024854445746,False,,0.0,0.0,False,,False,0.0,0.0,18.335382862607865,744.3979832062766,15.655096236689458
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2021-04-01,2021,2,29,7.2,22481799.892802086,20320361.143290404,2161438.7495116815,0.0,-65.06473199903684,9.614171284407265,463958,1837827,183782700,100,7.474223785215925,4.980255050300926,1983,7.787481731847712,False,,0.0,0.0,False,,False,0.0,0.0,48.4565410938104,396.1192607951582,43.797846234552274
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2021-07-01,2021,3,30,7.5,3516985.598252777,3030719.259339457,486266.3389133201,0.0,-92.54694680221408,13.82622491132449,356865,5307173,530717300,100,9.316720076810089,7.522173745134415,1483,4.545710850517722,False,,0.0,0.0,False,,False,0.0,0.0,9.855227041746254,1487.1654547237752,8.492621185432746
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2021-10-01,2021,4,31,7.8,35337570.6127283,27749072.019041605,7588498.593686692,0.0,-58.77813948720168,21.474307548899183,312093,4031916,403191600,100,6.419135190760299,8.239755626668053,1238,2.6794548624361028,False,,0.0,0.0,False,,False,0.0,0.0,113.22769370901717,1291.8956849400658,88.91283053141726
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2022-01-01,2022,1,32,8.0,22053992.622276835,14739986.911408845,7314005.71086799,0.0,-67.48247969187022,33.164088861987196,785348,3916954,391695400,100,14.356959156141128,4.554266048348865,3104,16.422666034727857,False,,0.0,0.0,False,,False,0.0,0.0,28.08180911172733,498.7539281948894,18.76873298386046
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2022-04-01,2022,2,33,8.2,8187704.4097248195,7183063.052142733,1004641.3575820867,0.0,-86.74776741477986,12.270122458119511,1066519,4057363,405736300,100,3.5729933594262153,5.938778806274101,2618,16.935708496750806,False,,0.0,0.0,False,,False,0.0,0.0,7.677035673743102,380.430447090019,6.735053995421303
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2022-07-01,2022,3,34,8.5,3942080.565430452,2931884.45027611,1010196.1151543423,0.0,-94.31325792624958,25.625963203622014,1025973,9249709,924970900,100,10.539083549707877,8.400509618769014,2694,19.54378083713999,False,,0.0,0.0,False,,False,0.0,0.0,3.842284899729771,901.5548167446901,2.857662385146695
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2022-10-01,2022,4,35,8.8,7347507.110565172,5655734.743981204,1691772.3665839676,0.0,-87.98163099744542,23.02512050857799,304442,836716,83671600,100,7.416230091776076,9.22640561908597,791,2.788512961864216,False,,0.0,0.0,False,,False,0.0,0.0,24.134341222844323,274.8359293395786,18.577380072333003
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2023-01-01,2023,1,36,9.0,16273546.953881249,10357423.900655014,5916123.053226234,0.0,-78.70734719958689,36.354232239550186,392598,2232007,223200700,100,10.65015045459958,5.5431779145568765,956,3.4412403993499145,False,,0.0,0.0,False,,False,0.0,0.0,41.45091659631799,568.5222543161198,26.381754111470293
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2023-04-01,2023,2,37,9.2,26625171.986231156,19289148.251777347,7336023.7344538085,0.0,-67.65408105897868,27.552962806202842,650206,6151587,615158700,100,14.956381345857128,4.999038143887105,1406,8.696240812472308,False,,0.0,0.0,False,,False,0.0,0.0,40.94882542798921,946.0981596601692,29.666210788238416
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2023-07-01,2023,3,38,9.5,48260847.80503426,32558780.715046328,15702067.08998793,0.0,-62.81715860093158,32.53582936093798,1346250,19300273,1930027300,100,10.34338035144625,3.603508371563529,7116,17.324516913556266,False,,0.0,0.0,False,,False,0.0,0.0,35.84835491553148,1433.6321634168987,24.184795331510735
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2023-10-01,2023,4,39,9.8,42260799.59828695,32922416.221759383,9338383.376527566,0.0,-63.47777069858282,22.097034285423458,532804,4387087,438708700,100,10.62068509665295,6.855889908381978,5011,5.275336457938473,False,,0.0,0.0,False,,False,0.0,0.0,79.31772208595834,823.3960330628148,61.79085784220723
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2024-01-01,2024,1,40,10.0,45865674.444267765,39610017.1086823,6255657.3355854675,0.0,-63.94156765336919,13.639082846556269,998789,9929416,992941600,100,3.718956395216028,6.077238499442877,3728,13.546167208838483,False,,0.0,0.0,False,,False,0.0,0.0,45.92128512054875,994.1455102128677,39.658042998753785
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2024-04-01,2024,2,41,10.2,43566698.87674942,32269576.9547889,11297121.921960518,0.0,-69.30300858184086,25.930635584578432,363169,2539985,253998500,100,3.2781155785962124,9.616629628484661,1308,3.7426097460902863,False,,0.0,0.0,False,,False,0.0,0.0,119.9626038476561,699.3947721308812,88.85553820614894
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2024-07-01,2024,3,42,10.5,24326382.61718577,20491378.91954845,3835003.6976373233,0.0,-77.2322769341512,15.764792316174548,620370,5956752,595675200,100,7.069023599430784,9.572639968687628,1591,8.586872345316134,False,,0.0,0.0,False,,False,0.0,0.0,39.21269986812027,960.1934329513033,33.03089917234626
FT_001,iPay_115,Nigeria,Crowdfunding Platform,2024-10-01,2024,4,43,10.8,6735856.763113531,4908328.198123961,1827528.5649895705,0.0,-89.42002507914772,27.13134541395485,1156739,7961468,796146800,100,3.3197658595659982,6.322131498595423,2384,15.307748490324874,False,,0.0,0.0,False,,False,0.0,0.0,5.823143131781268,688.2683129037752,4.243246054748703
FT_002,Capitec_914,Mozambique,Digital Banking,2019-01-01,2019,1,0,0.0,577768.7016049612,681536.8356581172,-103768.13405315601,221912.20020686145,77.58757644497622,-17.960151487074768,219970,2416940,241694000,100,38.83698245309171,27.86618199998923,0,119.05002609185256,False,,0.0,0.0,False,,False,0.0,0.0,2.626579540869033,1098.758921671137,3.098317205337624
FT_002,Capitec_914,Mozambique,Digital Banking,2019-04-01,2019,2,1,0.2,622336.5649435512,1281661.9061573034,-659325.3412137522,851993.6764720537,83.71301861338776,-105.94353254393079,189451,2045329,204532900,100,18.082720288023857,25.771558474173055,403,84.88031742013065,False,,0.0,0.0,False,,False,0.0,0.0,3.2849473739571247,1079.608447566917,6.76513666413639
FT_002,Capitec_914,Mozambique,Digital Banking,2019-07-01,2019,3,2,0.5,824687.1415171865,1398230.0883028982,-573542.9467857117,668788.1539355182,5.403130362480035,-69.54673086457466,277715,4009795,400979500,100,46.5291890267941,18.50129550961926,621,127.07660580982791,False,,0.0,0.0,False,,False,0.0,0.0,2.9695448265926814,1443.8525106674108,5.034766175045994
FT_002,Capitec_914,Mozambique,Digital Banking,2019-10-01,2019,4,3,0.8,1637734.3728736537,3269700.763177941,-1631966.3903042874,1730251.7011523796,155.24495145583148,-99.64780719847471,377718,5793208,579320800,100,17.01979655353859,32.12293008546915,832,148.29938883710065,False,,0.0,0.0,False,,False,0.0,0.0,4.335865309235074,1533.7389269243192,8.656460012967191
FT_002,Capitec_914,Mozambique,Digital Banking,2020-01-01,2020,1,4,1.0,1195925.8010934943,1833260.378528351,-637334.5774348567,1116650.2476295673,59.217826422007036,-53.29215047054843,371532,990963,99096300,100,15.342751287872165,18.063711293783584,961,80.19458396916147,False,,0.0,0.0,False,,False,0.0,0.0,3.2189038927831097,266.72345854462066,4.934326998827426
FT_002,Capitec_914,Mozambique,Digital Banking,2020-04-01,2020,2,5,1.2,1590251.8474813844,1491850.411288123,98401.4361932613,251036.58987341748,25.908141058203782,6.187789459204711,285094,2443635,244363500,100,18.04956646566127,10.866051713987872,1104,35.46719055032081,False,,0.0,0.0,False,,False,0.0,0.0,5.577991285265156,857.1330859295531,5.232836928480161
FT_002,Capitec_914,Mozambique,Digital Banking,2020-07-01,2020,3,6,1.5,1687030.6249424687,1966170.0338970774,-279139.4089546087,360198.0247267499,9.664122098278716,-16.546196899308093,321983,4833833,483383300,100,11.926419838090457,18.05887729597002,1118,32.221440971615536,False,,0.0,0.0,False,,False,0.0,0.0,5.239502162979004,1501.2696322476652,6.106440507409017
FT_002,Capitec_914,Mozambique,Digital Banking,2020-10-01,2020,4,7,1.8,1387809.3668850397,1568352.6458220698,-180543.27893703012,354585.6564448374,-34.749860975139946,-13.009227581613922,521950,6741188,674118800,100,27.00206533874124,10.846660525366914,1885,80.7516762136243,False,,0.0,0.0,False,,False,0.0,0.0,2.6588933171473124,1291.5390363061597,3.00479479992733
FT_002,Capitec_914,Mozambique,Digital Banking,2021-01-01,2021,1,8,2.0,3328648.585728958,3302858.1261689086,25790.459560049232,185225.42919083883,40.3929930752261,0.7748027133480433,775562,5565376,556537600,100,14.616201213493252,20.613651962319583,1879,96.3964178518705,False,,0.0,0.0,False,,False,0.0,0.0,4.291918100331061,717.5926618374805,4.258664202435019
FT_002,Capitec_914,Mozambique,Digital Banking,2021-04-01,2021,2,9,2.2,4751429.285888156,5338900.057344655,-587470.7714564987,963533.8919947395,76.1343426255952,-12.364085333255387,538011,2392062,239206200,100,18.536259279532047,13.638897727686123,1670,48.792311149848686,False,,0.0,0.0,False,,False,0.0,0.0,8.831472378609648,444.6120990091281,9.923403159683826
FT_002,Capitec_914,Mozambique,Digital Banking,2021-07-01,2021,3,10,2.5,4322819.939041113,4098169.1552889645,224650.78375214804,491593.30558095954,28.774505407852512,5.196857304261904,905060,8597235,859723500,100,23.066625471609935,13.859901364523243,2156,88.78118270945794,False,,0.0,0.0,False,,False,0.0,0.0,4.776279958280238,949.9077409232538,4.528063504396354
FT_002,Capitec_914,Mozambique,Digital Banking,2021-10-01,2021,4,11,2.8,4530332.632840844,5330428.570145082,-800095.9373042379,876525.3605155664,28.38118750246943,-17.660865153791594,1223530,9727047,972704700,100,20.13615834004765,10.177764521918387,4244,89.26881682279055,False,,0.0,0.0,False,,False,0.0,0.0,3.7026739294016853,794.9986514429561,4.356598179157913
FT_002,Capitec_914,Mozambique,Digital Banking,2022-01-01,2022,1,12,3.0,2429022.5387504837,2173390.145747087,255632.3930033967,286905.1934300973,-41.0457438733233,10.524084849986483,605900,5379045,537904500,100,11.770438654863048,17.49787589669188,2470,48.7127315673645,False,,0.0,0.0,False,,False,0.0,0.0,4.00894956057185,887.777686086813,3.587044307224108
FT_002,Capitec_914,Mozambique,Digital Banking,2022-04-01,2022,2,13,3.2,1271239.7009156342,1219556.597428555,51683.103487079265,0.0,-61.417434807634294,4.065567134967036,532173,7489782,748978200,100,9.97594759432743,12.556092645208922,4710,45.972466034600345,False,,0.0,0.0,False,,False,0.0,0.0,2.3887715102337665,1407.3960911207446,2.2916544007842465
FT_002,Capitec_914,Mozambique,Digital Banking,2022-07-01,2022,3,14,3.5,8301342.424827625,8191646.934711638,109695.49011598714,0.0,20.04288145862445,1.321418687511435,370909,2506623,250662300,100,16.09482933464892,8.166782286815362,3786,20.933081145151895,True,Series B,12228924.894914793,12228924.894914793,False,,False,0.0,0.0,22.381075748573437,675.8053862268104,22.085328031165698
FT_002,Capitec_914,Mozambique,Digital Banking,2022-10-01,2022,4,15,3.8,1992855.575886146,1494864.6342992573,497990.9415868886,0.0,-59.11470901508271,24.98881241634639,309374,3816687,381668700,100,16.73999936248228,8.61124912289528,651,10.493624595358177,False,,0.0,0.0,False,,False,0.0,0.0,6.441574197851616,1233.6805937150505,4.831901304890706
