curve_id,depth_nm,load_mN,contact_depth_nm,surface_roughness_nm,measurement_time_s
0,-1.7731916224251547,0.00670890675259726,-1.329893716818866,4.920116645252325,0.0
0,20.32334809247664,204.6216843534693,15.24251106935748,4.920116645252325,0.5
0,43.113737089698205,899.4376269326185,32.33530281727366,4.920116645252325,1.0
0,63.929465028273476,2144.865471078654,47.947098771205106,4.920116645252325,1.5
0,86.454403642267,4040.9071187421264,64.84080273170025,4.920116645252325,2.0
0,105.87926101816328,6181.8737644712255,79.40944576362246,4.920116645252325,2.5
0,131.9577673245679,9185.656396864662,98.96832549342592,4.920116645252325,3.0
0,150.65410770812665,12099.994340414698,112.99058078109499,4.920116645252325,3.5
0,178.38356246276368,16516.589947402623,133.78767184707277,4.920116645252325,4.0
0,203.7303126222263,20358.15843873699,152.79773446666974,4.920116645252325,4.5
0,229.80441124674493,25977.43077580261,172.3533084350587,4.920116645252325,5.0
0,252.40192610739032,30748.9012938166,189.30144458054275,4.920116645252325,5.5
0,281.03484442592037,37282.69377044281,210.77613331944028,4.920116645252325,6.0
0,306.28780832879386,43828.24770847206,229.7158562465954,4.920116645252325,6.5
0,333.3733232967506,52555.34658708195,250.02999247256292,4.920116645252325,7.0
0,359.3820556261862,58330.21263518669,269.5365417196396,4.920116645252325,7.5
0,388.7574348661398,66070.70002917304,291.56807614960485,4.920116645252325,8.0
0,418.68133636735286,74353.88984116538,314.01100227551467,4.920116645252325,8.5
0,448.67479477947376,81287.34377708822,336.5060960846053,4.920116645252325,9.0
0,474.9534489944123,92013.03992100645,356.21508674580923,4.920116645252325,9.5
0,506.364393997339,107528.75789441074,379.77329549800425,4.920116645252325,10.0
0,538.9003911351139,118138.40675022754,404.1752933513354,4.920116645252325,10.5
0,572.4384965470456,122962.38977043898,429.3288724102842,4.920116645252325,11.0
0,603.724881172695,137476.6750086246,452.7936608795212,4.920116645252325,11.5
0,633.0251012960737,152654.9577334942,474.76882597205525,4.920116645252325,12.0
0,670.8147976197231,154870.33193507761,503.1110982147923,4.920116645252325,12.5
0,701.3275447381629,170791.90337307323,525.9956585536222,4.920116645252325,13.0
0,736.5853335724778,178302.34674779477,552.4390001793583,4.920116645252325,13.5
0,768.6377812808465,191237.55341379688,576.4783359606349,4.920116645252325,14.0
0,804.1491358725235,210289.16494558039,603.1118519043927,4.920116645252325,14.5
0,841.8255059288902,223343.8764450735,631.3691294466676,4.920116645252325,15.0
0,874.6857567423008,242654.16610821174,656.0143175567256,4.920116645252325,15.5
0,914.4515835628941,257432.98038691576,685.8386876721706,4.920116645252325,16.0
0,951.3087999104229,272124.39181610296,713.4815999328172,4.920116645252325,16.5
0,990.2876932875183,285774.682509353,742.7157699656387,4.920116645252325,17.0
0,1030.1160856758552,301360.0848339555,772.5870642568914,4.920116645252325,17.5
0,1066.8992759268301,324190.81930439075,800.1744569451225,4.920116645252325,18.0
0,1103.7448082515289,349516.1479692674,827.8086061886466,4.920116645252325,18.5
0,1146.4157582532591,348824.3381060116,859.8118186899444,4.920116645252325,19.0
0,1186.8534113081632,376548.1219420941,890.1400584811224,4.920116645252325,19.5
0,1229.767337972224,401409.26121832774,922.325503479168,4.920116645252325,20.0
0,1271.909865071919,415505.65887662704,953.9323988039393,4.920116645252325,20.5
0,1311.7080053368252,434289.98473474244,983.7810040026188,4.920116645252325,21.0
0,1352.4878259860943,470479.71006918733,1014.3658694895707,4.920116645252325,21.5
0,1395.9676338681588,466421.4737718194,1046.9757254011192,4.920116645252325,22.0
0,1438.612680962024,490581.1437320303,1078.959510721518,4.920116645252325,22.5
0,1485.54782242411,523552.69978558144,1114.1608668180825,4.920116645252325,23.0
0,1532.184772567325,547091.2219210714,1149.1385794254936,4.920116645252325,23.5
0,1576.1726970298537,565207.4710127088,1182.1295227723904,4.920116645252325,24.0
0,1621.3118048813005,580914.394738367,1215.9838536609755,4.920116645252325,24.5
0,1668.220148755949,614891.028846963,1251.1651115669617,4.920116645252325,25.0
0,1714.176791347959,645666.7569322364,1285.6325935109692,4.920116645252325,25.5
0,1762.9735080267506,671250.7324419183,1322.2301310200628,4.920116645252325,26.0
0,1807.6736929334859,687616.518404654,1355.7552697001145,4.920116645252325,26.5
0,1856.7583611221314,725282.4296179977,1392.5687708415985,4.920116645252325,27.0
0,1905.2863086869017,765600.0890677389,1428.9647315151763,4.920116645252325,27.5
0,1955.129772825595,769170.559887185,1466.3473296191962,4.920116645252325,28.0
0,2005.8549527521855,801347.4585528714,1504.391214564139,4.920116645252325,28.5
0,2054.6729397506965,868780.6522909529,1541.0047048130223,4.920116645252325,29.0
0,2110.7366778926935,891490.6032700576,1583.05250841952,4.920116645252325,29.5
0,2161.0274578487524,929865.8133284115,1620.7705933865643,4.920116645252325,30.0
0,2212.4239610157074,925138.4170784629,1659.3179707617805,4.920116645252325,30.5
0,2264.056338691277,965693.652846198,1698.0422540184577,4.920116645252325,31.0
0,2318.8568453709754,975864.9144745964,1739.1426340282314,4.920116645252325,31.5
0,2372.670797762755,1051098.5838672007,1779.503098322066,4.920116645252325,32.0
