curve_id,depth_nm,load_mN,contact_depth_nm,surface_roughness_nm,measurement_time_s
0,-1.8526680059235974,0.006720881675432807,-1.389501004442698,8.467660498079786,0.0
0,19.136574039650586,105.99395992532521,14.35243052973794,8.467660498079786,0.5
0,40.62366678103224,732.767418318363,30.46775008577418,8.467660498079786,1.0
0,63.00506962906356,1974.1146334830444,47.25380222179767,8.467660498079786,1.5
0,84.10173439799436,3688.483584801549,63.07630079849577,8.467660498079786,2.0
0,106.05878441618871,5934.606421176987,79.54408831214154,8.467660498079786,2.5
0,130.04245989207308,8692.620389731272,97.5318449190548,8.467660498079786,3.0
0,155.0315422033596,12552.968602243887,116.2736566525197,8.467660498079786,3.5
0,176.82129063308014,15912.373236802981,132.6159679748101,8.467660498079786,4.0
0,204.74737122295284,21426.507014289557,153.56052841721464,8.467660498079786,4.5
0,231.50863641071086,25828.728334745912,173.63147730803314,8.467660498079786,5.0
0,254.62000428641934,32887.31131772063,190.96500321481452,8.467660498079786,5.5
0,280.2559501375637,37743.84072271752,210.19196260317275,8.467660498079786,6.0
0,307.15323975408603,44504.168143951814,230.36492981556452,8.467660498079786,6.5
0,338.0966049804946,51904.417192556386,253.57245373537094,8.467660498079786,7.0
0,363.60444137723016,59920.17375669289,272.7033310329226,8.467660498079786,7.5
0,390.0004227478413,68232.08751998477,292.500317060881,8.467660498079786,8.0
0,420.7221006927481,80119.20698745431,315.5415755195611,8.467660498079786,8.5
0,456.74169990154957,86727.80384122807,342.5562749261622,8.467660498079786,9.0
0,480.63388435007175,96641.29732798388,360.47541326255384,8.467660498079786,9.5
0,512.4852763415399,106031.9086612622,384.36395725615495,8.467660498079786,10.0
0,542.7459440994576,119041.21132274791,407.0594580745932,8.467660498079786,10.5
0,573.356787970515,133639.42845931224,430.01759097788624,8.467660498079786,11.0
0,606.9072954134396,142443.0535938736,455.1804715600797,8.467660498079786,11.5
0,643.3460580557852,154909.0551753275,482.50954354183887,8.467660498079786,12.0
0,675.7940993113732,170573.39546613506,506.8455744835299,8.467660498079786,12.5
0,711.2229119627498,176047.96625999527,533.4171839720623,8.467660498079786,13.0
0,743.9982615686176,190291.43694367722,557.9986961764632,8.467660498079786,13.5
0,779.4361441373475,199211.35547506931,584.5771081030106,8.467660498079786,14.0
0,814.9497245719367,217052.46017929006,611.2122934289525,8.467660498079786,14.5
0,854.4392338649583,235846.05428783066,640.8294253987187,8.467660498079786,15.0
0,889.0954999527402,249973.6768784854,666.8216249645551,8.467660498079786,15.5
0,926.2908855961704,257139.99624761197,694.7181641971277,8.467660498079786,16.0
0,964.107273064722,293830.17105239193,723.0804547985415,8.467660498079786,16.5
0,1006.1037776488504,315755.1224668794,754.5778332366378,8.467660498079786,17.0
0,1041.0357890457376,315271.95836437604,780.7768417843032,8.467660498079786,17.5
0,1083.4118386518712,336297.6252000477,812.5588789889034,8.467660498079786,18.0
0,1125.3314890091551,355350.532916931,843.9986167568663,8.467660498079786,18.5
0,1166.3794131540806,359734.60437029053,874.7845598655604,8.467660498079786,19.0
0,1208.9591852914932,383488.87069456826,906.7193889686199,8.467660498079786,19.5
0,1251.018100910222,422604.9086239687,938.2635756826666,8.467660498079786,20.0
0,1288.0389865980783,441695.8213386082,966.0292399485587,8.467660498079786,20.5
0,1333.8289086594204,456583.26228399127,1000.3716814945653,8.467660498079786,21.0
0,1381.736244536123,472852.3152799073,1036.3021834020922,8.467660498079786,21.5
0,1420.9757194288868,505706.409868933,1065.731789571665,8.467660498079786,22.0
0,1467.6455071540158,524328.8684805685,1100.7341303655119,8.467660498079786,22.5
0,1511.3234465301919,547785.9771108509,1133.4925848976438,8.467660498079786,23.0
0,1563.9403828965587,599161.3019027532,1172.955287172419,8.467660498079786,23.5
0,1609.1497506382116,606177.2556830978,1206.8623129786588,8.467660498079786,24.0
0,1655.45079007379,638773.5249212891,1241.5880925553424,8.467660498079786,24.5
0,1699.9972847178688,653259.621974208,1274.9979635384016,8.467660498079786,25.0
0,1751.1085547706239,694406.6255826821,1313.3314160779678,8.467660498079786,25.5
0,1800.0307206363898,713900.9034344046,1350.0230404772924,8.467660498079786,26.0
0,1846.4860787839598,737245.3785473463,1384.8645590879698,8.467660498079786,26.5
0,1897.4957962478627,743471.7267697753,1423.121847185897,8.467660498079786,27.0
0,1948.414641497934,786127.4434621837,1461.3109811234506,8.467660498079786,27.5
0,2003.8497700595726,836658.7997415242,1502.8873275446795,8.467660498079786,28.0
0,2051.894464435772,856080.343868648,1538.920848326829,8.467660498079786,28.5
0,2105.8405453724417,910485.074211974,1579.3804090293313,8.467660498079786,29.0
0,2158.067435438859,948794.3378377473,1618.550576579144,8.467660498079786,29.5
0,2213.589717773427,972918.950277057,1660.1922883300701,8.467660498079786,30.0
0,2260.2198818301617,1022020.5266571669,1695.1649113726212,8.467660498079786,30.5
0,2321.2745038268627,976329.572467599,1740.955877870147,8.467660498079786,31.0
0,2374.5637385596033,1030621.0319514861,1780.9228039197023,8.467660498079786,31.5
0,2431.532905108888,1094890.3259973868,1823.6496788316658,8.467660498079786,32.0
0,2487.338709284554,1114406.3466998825,1865.5040319634156,8.467660498079786,32.5
0,2543.369856091912,1131610.7297451755,1907.527392068934,8.467660498079786,33.0
0,2603.82022113344,1137939.0010861468,1952.86516585008,8.467660498079786,33.5
0,2661.7377974014003,1204846.511159499,1996.3033480510503,8.467660498079786,34.0
0,2722.158498686377,1270968.5868840446,2041.6188740147827,8.467660498079786,34.5
0,2778.5074364174375,1293064.2378754257,2083.880577313078,8.467660498079786,35.0
0,2835.8810890947684,1364296.3426986514,2126.9108168210764,8.467660498079786,35.5
0,2896.75841907354,1406205.4673463202,2172.5688143051552,8.467660498079786,36.0
0,2957.769827132151,1450812.060040832,2218.327370349113,8.467660498079786,36.5
0,3017.0887321997766,1468437.775120001,2262.8165491498326,8.467660498079786,37.0
0,3081.8165150109944,1451869.851387414,2311.362386258246,8.467660498079786,37.5
0,3142.9840049835457,1501725.703621814,2357.2380037376593,8.467660498079786,38.0
0,3209.2291828973866,1546725.3329267732,2406.92188717304,8.467660498079786,38.5
0,3272.5990463638955,1537111.7609062532,2454.4492847729216,8.467660498079786,39.0
0,3334.772573929951,1662884.0425288146,2501.079430447463,8.467660498079786,39.5
0,3397.652060926522,1720751.8899843746,2548.2390456948915,8.467660498079786,40.0
0,3463.843464241924,1713003.6832886965,2597.882598181443,8.467660498079786,40.5
