x_position,y_position,z_position,temperature,layer,current_density
0.0,0.0,0.0,800.0,anode,0.5
0.005263157894736842,0.0,0.0,800.0,anode,0.5
0.010526315789473684,0.0,0.0,800.0,anode,0.5
0.015789473684210527,0.0,0.0,800.0,anode,0.5
0.021052631578947368,0.0,0.0,800.0,anode,0.5
0.02631578947368421,0.0,0.0,800.0,anode,0.5
0.031578947368421054,0.0,0.0,800.0,anode,0.5
0.03684210526315789,0.0,0.0,800.0,anode,0.5
0.042105263157894736,0.0,0.0,800.0,anode,0.5
0.04736842105263158,0.0,0.0,800.0,anode,0.5
0.05263157894736842,0.0,0.0,800.0,anode,0.5
0.05789473684210526,0.0,0.0,800.0,anode,0.5
0.06315789473684211,0.0,0.0,800.0,anode,0.5
0.06842105263157895,0.0,0.0,800.0,anode,0.5
0.07368421052631578,0.0,0.0,800.0,anode,0.5
0.07894736842105263,0.0,0.0,800.0,anode,0.5
0.08421052631578947,0.0,0.0,800.0,anode,0.5
0.08947368421052632,0.0,0.0,800.0,anode,0.5
0.09473684210526316,0.0,0.0,800.0,anode,0.5
0.1,0.0,0.0,800.0,anode,0.5
0.0,0.005263157894736842,0.0,800.0,anode,0.5
0.005263157894736842,0.005263157894736842,0.0,799.5290858725763,anode,0.5
0.010526315789473684,0.005263157894736842,0.0,799.5844875346261,anode,0.5
0.015789473684210527,0.005263157894736842,0.0,799.639889196676,anode,0.5
0.021052631578947368,0.005263157894736842,0.0,799.6952908587258,anode,0.5
0.02631578947368421,0.005263157894736842,0.0,799.7506925207757,anode,0.5
0.031578947368421054,0.005263157894736842,0.0,799.8060941828255,anode,0.5
0.03684210526315789,0.005263157894736842,0.0,799.8614958448754,anode,0.5
0.042105263157894736,0.005263157894736842,0.0,799.9168975069252,anode,0.5
0.04736842105263158,0.005263157894736842,0.0,799.9722991689752,anode,0.5
0.05263157894736842,0.005263157894736842,0.0,800.027700831025,anode,0.5
0.05789473684210526,0.005263157894736842,0.0,800.0831024930749,anode,0.5
0.06315789473684211,0.005263157894736842,0.0,800.1385041551247,anode,0.5
0.06842105263157895,0.005263157894736842,0.0,800.1939058171746,anode,0.5
0.07368421052631578,0.005263157894736842,0.0,800.2493074792244,anode,0.5
0.07894736842105263,0.005263157894736842,0.0,800.3047091412743,anode,0.5
0.08421052631578947,0.005263157894736842,0.0,800.3601108033241,anode,0.5
0.08947368421052632,0.005263157894736842,0.0,800.415512465374,anode,0.5
0.09473684210526316,0.005263157894736842,0.0,800.4709141274238,anode,0.5
0.1,0.005263157894736842,0.0,801.0526315789474,anode,0.5
0.0,0.010526315789473684,0.0,800.0,anode,0.5
0.005263157894736842,0.010526315789473684,0.0,799.5844875346261,anode,0.5
0.010526315789473684,0.010526315789473684,0.0,799.168975069252,anode,0.5
0.015789473684210527,0.010526315789473684,0.0,799.2797783933518,anode,0.5
0.021052631578947368,0.010526315789473684,0.0,799.3905817174515,anode,0.5
0.02631578947368421,0.010526315789473684,0.0,799.5013850415512,anode,0.5
0.031578947368421054,0.010526315789473684,0.0,799.6121883656509,anode,0.5
0.03684210526315789,0.010526315789473684,0.0,799.7229916897506,anode,0.5
0.042105263157894736,0.010526315789473684,0.0,799.8337950138504,anode,0.5
0.04736842105263158,0.010526315789473684,0.0,799.9445983379501,anode,0.5
0.05263157894736842,0.010526315789473684,0.0,800.0554016620498,anode,0.5
0.05789473684210526,0.010526315789473684,0.0,800.1662049861495,anode,0.5
0.06315789473684211,0.010526315789473684,0.0,800.2770083102492,anode,0.5
0.06842105263157895,0.010526315789473684,0.0,800.387811634349,anode,0.5
0.07368421052631578,0.010526315789473684,0.0,800.4986149584487,anode,0.5
0.07894736842105263,0.010526315789473684,0.0,800.6094182825484,anode,0.5
0.08421052631578947,0.010526315789473684,0.0,800.7202216066481,anode,0.5
0.08947368421052632,0.010526315789473684,0.0,800.8310249307478,anode,0.5
0.09473684210526316,0.010526315789473684,0.0,801.4681440443213,anode,0.5
0.1,0.010526315789473684,0.0,802.1052631578947,anode,0.5
0.0,0.015789473684210527,0.0,800.0,anode,0.5
0.005263157894736842,0.015789473684210527,0.0,799.639889196676,anode,0.5
0.010526315789473684,0.015789473684210527,0.0,799.2797783933518,anode,0.5
0.015789473684210527,0.015789473684210527,0.0,798.9196675900278,anode,0.5
0.021052631578947368,0.015789473684210527,0.0,799.0858725761773,anode,0.5
0.02631578947368421,0.015789473684210527,0.0,799.2520775623269,anode,0.5
