plate_length,plate_width,anode_thickness,electrolyte_thickness,cathode_thickness,green_density_anode,green_density_electrolyte,green_density_cathode,anode_youngs_modulus_rt,anode_cte,anode_poisson_ratio,anode_sintering_shrinkage,anode_shrinkage_onset_temp,anode_creep_activation_energy,electrolyte_youngs_modulus_rt,electrolyte_cte,electrolyte_poisson_ratio,electrolyte_sintering_shrinkage,electrolyte_shrinkage_onset_temp,electrolyte_creep_activation_energy,cathode_youngs_modulus_rt,cathode_cte,cathode_poisson_ratio,cathode_sintering_shrinkage,cathode_shrinkage_onset_temp,cathode_creep_activation_energy,max_sintering_temp,heating_rate,cooling_rate,hold_time,atmosphere_oxygen_partial_pressure,anode_residual_stress_total,electrolyte_residual_stress_total,cathode_residual_stress_total,anode_von_mises_stress,electrolyte_von_mises_stress,cathode_von_mises_stress,sample_id
0.13805560902033862,0.16536990688967093,0.0007746064908519432,1.6344228736024826e-05,4.952398484039239e-05,0.5512951163153956,0.5179335746448885,0.483607622861423,108048995568.05855,1.1870901354986536e-05,0.3275568147809432,0.23154997271035194,1243.9799272769399,459880.26681120746,208697006101.77698,1.0657822863659203e-05,0.3168209191042434,0.20521525920588157,1307.101551069724,520374.22036377713,109089467544.10893,1.2941112249446346e-05,0.30021639054522486,0.21443008198998165,1140.808197487731,395052.14899368916,1729.3724403760111,6.750213521816993,2.353095436398405,6.598510339992229,0.003131357774513325,1855335044.3603272,0.0,709302266.1335282,2131136778.758224,0.0,898489572.3536918,0
0.12159074750840422,0.15039128643273914,0.0008715554624606059,2.174829899146126e-05,5.958539260841959e-05,0.619544895189226,0.5384094058186722,0.49171363457685935,94180298714.7974,1.266635264718709e-05,0.26245553883994893,0.19307854685287673,1230.276634231203,407277.29107969877,197050782600.79736,1.0470033607915785e-05,0.2943855392702393,0.2044811526765891,1399.0146431686849,460569.7131922041,107922672515.83325,1.2365774091435589e-05,0.2980568077109437,0.21145745363262047,1130.9468417931428,349035.52317401837,1647.0732366722493,6.243429498233814,2.3950948138735733,3.4947511234308193,1.6912969598148007e-15,-893064568.8004012,0.0,1276891080.2595396,1034094501.3208133,0.0,1556233797.0836253,1
0.14228775416427683,0.1264996841449176,0.0007546857576289806,2.4566518899356658e-05,6.024070650330098e-05,0.5246209729954344,0.6090041317735745,0.4946788190230833,95260462608.56705,1.2202287807378491e-05,0.31537325001261435,0.216856252556211,1128.872911773935,433738.4660151714,206899138771.61185,1.0580290172097939e-05,0.3111931802473218,0.21108482709271603,1228.426198738411,503734.23739408597,114109345476.74608,1.2383888534702827e-05,0.29685119323737474,0.17484973411052224,1079.4002065548116,300130.2987344707,1716.9207443103205,7.574429069871514,3.8739119977615215,2.288834000731349,2.085281395916478e-08,976347444.270013,0.0,-4488686889.228813,1101918043.4903631,0.0,5215598114.210503,2
0.16951131988687335,0.10982919450544294,0.0008404679901673018,4.601695480146988e-05,6.664456700278346e-05,0.5752483007666125,0.5832671505381873,0.5018547032743632,108155388591.60733,1.2569431994600273e-05,0.27957239049516747,0.18082579895048256,1218.9879877987987,390167.35581741744,200767553932.58813,1.0512650170480729e-05,0.3168527105636583,0.23756308982730934,1372.4452841193397,469980.19948380475,99396943845.49516,1.2431427091749353e-05,0.2688660453033216,0.1566558785272646,1055.2064205581194,357172.6505296333,1597.4963593700202,2.9600822651916445,3.1665996830074326,2.793758114194165,0.01825038335976521,-9779763466.249573,0.0,-11310266408.040049,10865766827.727976,0.0,13911624588.893011,3
0.11928112027123004,0.1437331420385289,0.0005908673274716707,3.2007595066137425e-05,4.428288499931665e-05,0.5737348715822781,0.5506185663979064,0.4285153660858917,121944223521.99977,1.3026655139820933e-05,0.32602712434028336,0.17094523750253401,1126.2831190282525,363743.19629300234,211192532620.1788,1.0484159666051181e-05,0.2904370586287042,0.18281726113051044,1299.4406005345932,455780.8326485436,101188345878.57082,1.225594821145484e-05,0.2746313987885892,0.20660015302588003,1122.8208749640598,354208.8736315922,1636.326931622195,6.941985986945086,2.9227090487255056,1.2446428627332917,5.552965365006461e-13,-1643080112.848198,0.0,3858490081.8639107,1882974228.5389147,0.0,4228051357.7063556,4
0.1192815119379718,0.13523456840368825,0.0009436858879548045,1.9105261313395602e-05,6.844470401606503e-05,0.6076922424445403,0.6157219977231134,0.4579265726003187,95396127396.59415,1.3565052133160478e-05,0.27403739540314664,0.18880490309488238,1180.2472907926256,358650.50297688664,193176587218.15543,1.0342202656042303e-05,0.3132118259841176,0.21822725950399757,1204.5428222499336,513887.81718796294,102160767304.30095,1.2540963475585655e-05,0.2677865670761074,0.1523411132427366,1188.6303298422015,334723.1784468451,1682.9322046163106,9.426352609758103,3.1509597925390036,1.6343608802536949,1.3155845957461199e-17,-3365230738.0067573,0.0,-7669372444.69096,3863518915.139668,0.0,9204777610.11146,5
0.17142679092633237,0.14950837051165136,0.0009002411273680138,3.139791082081914e-05,3.2896578127787374e-05,0.4734494346029006,0.6298207337426956,0.5291698366194879,111529032126.37602,1.2875638852571304e-05,0.31839786768204104,0.21068078346024335,1213.7926271850586,370850.333917411,192897457579.19507,1.0802023431217962e-05,0.29071582507636706,0.20463851278925965,1394.4445882878697,540134.4385223798,99598156726.31323,1.2502011323183212e-05,0.2793982262134388,0.13536350828944443,1026.5286048053204,359034.365293389,1659.6518191285631,4.64197645388245,4.194758374383284,5.148373147702876,2.0955652856963865e-19,1103773974.6239002,0.0,-6835814751.92044,1241610189.1056995,0.0,7829925443.068627,6
0.14573657090795938,0.14193200397030348,0.0007505599380005012,1.8032830399786957e-05,5.216283234580471e-05,0.4735725619259147,0.6313736478231013,0.5434203678213609,109877951959.37022,1.2647467367555067e-05,0.27949929469839796,0.21569467392113517,1211.7762228204313,411753.55584132875,194052261801.69742,1.0256101061915797e-05,0.29373128503548845,0.2406629848052722,1393.0095799486717,487382.958657102,103680644717.86157,1.2338594111787203e-05,0.2810781426184539,0.18394926750054802,1159.8233236691121,348532.7695631132,1670.5083793365811,4.502532197405621,3.523419245458425,7.06352479666119,0.04051771255449464,-1768032545.2015836,0.0,-3979868291.4170747,2408496208.977865,0.0,5146906765.52387,7
0.11379730734440292,0.1541959629791824,0.001041996434741019,3.694629541655408e-05,5.383044847718276e-05,0.5251572151109856,0.658998167410032,0.4989393138192363,115783422830.27309,1.233008941584585e-05,0.25089942928174314,0.20782066652980183,1123.8146851965482,417710.29779037245,200890614119.88547,1.0568708995672448e-05,0.2879528276340302,0.2785169331051536,1276.6541680365774,492982.61296430754,89218633845.90938,1.2170495023498596e-05,0.2796060689194436,0.1242621809732967,1108.5983545616182,371776.0886798174,1674.388364005357,7.811229427091582,2.6996862920710156,4.139712893791783,5.7069962619553825e-06,-8065870858.483781,0.0,-12901903570.954184,9368439856.277222,0.0,17663871077.07195,8
0.1393272866992298,0.11231042565741857,0.0011084785548788004,2.4184150081302967e-05,6.906747027495001e-05,0.5440962219366365,0.5740794618835514,0.4535129854767649,100657304136.2039,1.2591067435505587e-05,0.31333579119730953,0.2488055718624109,1106.8871939293044,420620.4514407549,210545050406.53595,1.0562776098684547e-05,0.30028319196290854,0.23176546121833727,1390.828414217181,463465.2405388114,101375408825.79082,1.1869825903155715e-05,0.2768743254548483,0.1579101906166488,1105.111939034772,369700.4390053633,1633.3032463957647,4.27165354628504,2.1961945163735344,5.382406996098059,0.0057041800586125745,2554201886.060943,0.0,-7552463967.565089,2737368505.3315973,0.0,9216370487.575016,9
