temperature_K,temperature_C,length_mm,length_change_mm,thermal_strain,instantaneous_CTE_K_inv,time_minutes,heating_rate_K_min,average_CTE_300_600K,average_CTE_600_1000K
298.0,24.850000000000023,10.000093778670207,9.377867020710084e-05,9.377867020710084e-06,1.38e-05,0.0,5.0,0.03144334245815351,0.10829065324695641
298.83404619332765,25.684046193327674,9.999888028164346,-0.00011197183565414548,-1.1197183565414549e-05,-2.4668958087363167e-05,0.08333333333333333,5.0,0.03144334245815351,0.10829065324695641
299.66809238665525,26.51809238665527,10.000500692568794,0.0005006925687940367,5.0069256879403665e-05,7.345689115896982e-05,0.16666666666666666,5.0,0.03144334245815351,0.10829065324695641
300.5021385799829,27.35213857998292,10.00113671107725,0.0011367110772493305,0.00011367110772493305,7.625698834709946e-05,0.25,5.0,0.03144334245815351,0.10829065324695641
301.33618477331055,28.186184773310572,10.001796758312555,0.0017967583125546582,0.00017967583125546582,7.913797108429831e-05,0.3333333333333333,5.0,0.03144334245815351,0.10829065324695641
302.17023096663814,29.020230966638167,10.002162419590514,0.0021624195905136645,0.00021624195905136644,4.3841849634266326e-05,0.4166666666666667,5.0,0.03144334245815351,0.10829065324695641
303.0042771599658,29.854277159965818,10.003521517139921,0.0035215171399212153,0.00035215171399212154,0.00016295231130844992,0.5,5.0,0.03144334245815351,0.10829065324695641
303.8383233532934,30.688323353293413,10.004139540172574,0.004139540172573675,0.0004139540172573675,7.409937694059036e-05,0.5833333333333334,5.0,0.03144334245815351,0.10829065324695641
304.67236954662104,31.522369546621064,10.00504331387855,0.005043313878550393,0.0005043313878550393,0.0001083601499781289,0.6666666666666666,5.0,0.03144334245815351,0.10829065324695641
305.5064157399487,32.356415739948716,10.006662458849231,0.006662458849231001,0.0006662458849231001,0.00019413133033082904,0.75,5.0,0.03144334245815351,0.10829065324695641
306.3404619332763,33.19046193327631,10.008169557989069,0.00816955798906882,0.0008169557989068821,0.0001806973225097935,0.8333333333333334,5.0,0.03144334245815351,0.10829065324695641
307.17450812660394,34.02450812660396,10.009768440442063,0.009768440442062598,0.00097684404420626,0.00019170190641535164,0.9166666666666666,5.0,0.03144334245815351,0.10829065324695641
308.0085543199316,34.85855431993161,10.01148715100183,0.011487151001830398,0.0011487151001830398,0.00020606898916600077,1.0,5.0,0.03144334245815351,0.10829065324695641
308.8426005132592,35.69260051325921,10.013583478163433,0.013583478163432972,0.0013583478163432972,0.0002513442514783091,1.0833333333333333,5.0,0.03144334245815351,0.10829065324695641
309.67664670658684,36.52664670658686,10.015498289238463,0.015498289238463414,0.0015498289238463415,0.00022958093812415703,1.1666666666666667,5.0,0.03144334245815351,0.10829065324695641
310.51069289991443,37.360692899914454,10.017433807505943,0.017433807505943477,0.0017433807505943476,0.00023206367740351703,1.25,5.0,0.03144334245815351,0.10829065324695641
311.3447390932421,38.194739093242106,10.019644981894311,0.019644981894311186,0.0019644981894311186,0.0002651141394873628,1.3333333333333333,5.0,0.03144334245815351,0.10829065324695641
312.17878528656973,39.02878528656976,10.022231836998477,0.022231836998477306,0.0022231836998477307,0.00031015729402770434,1.4166666666666667,5.0,0.03144334245815351,0.10829065324695641
313.01283147989733,39.86283147989735,10.024993259149351,0.024993259149351132,0.002499325914935113,0.0003310874353201684,1.5,5.0,0.03144334245815351,0.10829065324695641
313.846877673225,40.696877673225,10.02753019701283,0.02753019701282966,0.002753019701282966,0.0003041723448621871,1.5833333333333333,5.0,0.03144334245815351,0.10829065324695641
314.68092386655263,41.530923866552655,10.030490556981677,0.03049055698167713,0.003049055698167713,0.00035493956959821595,1.6666666666666667,5.0,0.03144334245815351,0.10829065324695641
315.5149700598802,42.36497005988025,10.03339207434054,0.033392074340540034,0.0033392074340540035,0.0003478844915395775,1.75,5.0,0.03144334245815351,0.10829065324695641
316.3490162532079,43.1990162532079,10.036363866539386,0.036363866539385725,0.0036363866539385727,0.0003563102646615923,1.8333333333333333,5.0,0.03144334245815351,0.10829065324695641
