laser_power,welding_speed,pulse_frequency,pulse_duration,beam_focus_position,beam_spot_size,clamping_pressure,shield_gas_flow,material_thickness,overlap_distance,material_combination,nugget_width,penetration_depth,haz_width,crack_presence,porosity_percentage,undercut_depth,tensile_shear_strength,peel_strength,contact_resistance,thermal_cycles_to_failure,strength_degradation_pct,resistance_increase_pct,imc_thickness,creep_time_to_failure,data_source,fidelity_level,weld_id,thermal_cycling_applied,max_temp_celsius,dataset_version,generation_date,total_samples,quality_score
1585.2170329287003,128.78871032149038,977.160868926695,9.473074587405728,0.2654109686948316,387.53656647254485,1.209846115220728,10.434494641226921,2.4284282348841364,2.923244210931567,2.0,0.8123527956433638,0.3211913844202794,0.43899157776951236,0.0,5.991300930488515,0.1166690052545807,1421.2672270608946,188.11057064104008,53.408746217153364,264.06909502859094,43.87400183484478,187.92603627717938,5.622496294124958,1.0,Experimental,High,W-001,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
1296.9100164647284,70.21304884039589,435.08592915013134,12.9140901463197,0.9540878106823025,210.15914191732284,1.4328209630155664,15.244681895324652,2.160666232004072,4.1805250340131686,3.0,0.8100094391297578,0.2776507690868943,0.4170011056512179,0.0,8.6237842694172,0.10108662872229557,1701.5173994316524,170.77084898274654,52.64117463566789,246.43536757305222,42.786282327270285,194.56875675273693,6.326006652994766,1.0,Experimental,High,W-002,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
1268.6826021659554,30.04213355351775,314.117575578765,19.67542296561896,0.4029548867056829,445.70804193822204,0.8887107669763954,25.163016352851066,2.6891752015766803,3.489754265701363,0.0,0.9705141863672139,0.264055817600538,0.4849245147241024,0.0,8.162043010211198,0.08011337112342198,2081.6036093682887,183.86335127014974,42.1186124188369,603.0544949579953,26.16919301988418,155.37323320495898,1.288036607407387,176.67633468832477,Experimental,High,W-003,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
1977.1269820341015,67.65391050279166,839.0750015573999,5.382092839499687,-1.7929274108170108,69.21579296137358,0.21317716379954202,21.710357922814502,1.3254732096258415,2.4549527900797625,2.0,0.7308339869046673,0.31187871937548195,0.4923834253101169,0.0,8.091120292873667,0.089326754812421,1634.9903036921623,228.27760295200395,41.73049181760856,374.23950637269434,38.10238949189849,193.03964532409768,5.182092371259004,2.118417361671969,Experimental,High,W-004,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
1579.690400676064,63.30597047583004,468.1981172103325,1.6712796794549911,1.1622365359813975,315.7928534637548,0.5788793035994756,23.64263932467248,0.2480692101282419,0.5729037127458604,2.0,0.9592833297949639,0.3925804014172174,0.6361945239922686,1.0,3.6339007252719,0.07752800404855176,1753.9308936400562,207.13241557175297,37.94856462396318,433.67785056948424,32.72873893412186,177.38423755862965,4.697477791854561,109.44511759663435,Experimental,High,W-005,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
590.0007649793741,15.062003895824363,178.19954182291787,10.801898226512728,-0.3827355383816844,338.328906453467,1.5790935334215905,9.619271567003926,2.0899819623514326,0.8732820488969604,3.0,0.8838994139514488,0.20677701728970202,0.4633275728716589,1.0,10.129452359598082,0.12713812038761296,1808.143078943799,170.1954673047207,42.51525842012085,306.4065009302962,43.03148553584687,186.33555934916672,7.725445550910009,1.0,Experimental,High,W-006,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
2894.4299753184127,189.56830573610935,618.4977637654176,18.091921742458073,-0.8351295776000078,346.169630899013,1.1477916879819456,18.058004158494782,1.3563687609325101,2.173449239161515,0.0,0.7402508992827509,0.3359503537472712,0.44636823802727,1.0,6.878856926664118,0.10513826236666293,2001.392313346561,169.59334846772867,55.75303433436194,537.4645832383328,34.83124099742108,150.50973249738294,1.040515365271702,135.70544851963155,Experimental,High,W-007,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
2781.5451277265042,144.0079318589744,301.188167766017,9.9018153474376,-0.2541107032225207,442.577924161967,1.3458072395341443,28.194840290439426,0.5779486891940343,1.8982415268634039,0.0,0.9138975768312246,0.305935656781495,0.36308197884995486,0.0,5.218421508405153,0.1048307259974149,1986.4524458335522,236.30856639899892,47.49399564748361,559.9247107052535,30.451054291245697,150.50415832356262,1.1319623018821532,154.92042407383173,Experimental,High,W-008,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
1277.7973871639383,11.009288321087956,204.7493121190621,0.3542574629794556,-0.2403028276417849,228.36492820883652,1.336758390779556,28.79484356414572,1.7901077061360087,2.712484328373449,2.0,0.8791306803455753,0.2958987520069797,0.5128345069799473,1.0,5.511396907922772,0.08745201238762333,1681.883047694785,237.68571888502714,47.4735920216538,353.86941553404654,37.77631000082428,176.68523003965484,5.521834427123943,74.34223699067215,Experimental,High,W-009,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
2340.3973991440566,69.09233042911744,402.4442996023385,5.049725592002266,-1.9506868278553051,161.55457611032165,0.43970852013316186,14.826029173390324,0.5918592762795017,0.5155715350317572,1.0,0.7223131377397568,0.3189704977910826,0.45877721992956105,0.0,9.360643423176366,0.0887810151446522,1552.8213876975715,219.1073535389814,34.82083512850422,460.5613534651953,30.505759874435082,161.79573300331307,3.4656225536280107,154.1287819878145,Experimental,High,W-010,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
2750.7618275774366,127.35685214858653,100.01465302833981,16.022044633635932,1.8962833212804564,323.42466471626153,1.5284873771530891,17.893979869846234,2.3417348873658494,1.1464609640518424,2.0,0.9294247131128879,0.29436427267709625,0.3892408514360735,0.0,7.713774657975357,0.10507852515521378,1686.4752336367462,222.98838744096645,47.05986732122688,330.04620863948793,40.05522407145376,186.21537800655946,4.6449605535551335,23.94523805008152,Experimental,High,W-011,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
871.2018642513866,71.93850320229635,782.5311644415784,12.001578435260186,-0.09569030377252297,258.71507857386143,1.6595293763110437,27.690044753670758,1.4491564339488405,2.0205903673894636,2.0,0.733698055581691,0.3561923404967892,0.5133248190615491,1.0,10.374031510925745,0.1055769443671753,1548.6988963839635,219.0452657008659,45.005788611691635,346.9926826950294,37.85732615430964,208.6939183903553,5.990890102875663,13.353155991269247,Experimental,High,W-012,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
1303.4658502590605,34.28843048568194,973.0788004106042,3.45541810898935,-1.5872215223181585,358.2590137711332,1.3265775456552258,5.987956317594496,1.6456671046453486,4.511185331417334,2.0,1.0087777084704161,0.2882514901371744,0.35467153412121827,1.0,7.415528411535372,0.09008202297806656,1550.4004167244009,231.009522274052,35.492847774755035,336.19959196123756,36.839922445549774,145.0939528501073,5.195674712886158,45.44018964618128,Experimental,High,W-013,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
1623.5783919288592,56.914090591694695,565.1650664047977,2.9293243029658558,-0.14121220655308542,294.4657941934554,1.4999291249828044,24.29314138025476,2.7604335594699143,3.678759050001163,2.0,0.9060054252641659,0.43914862594861703,0.49954644681790605,0.0,6.514027064867451,0.08027917474908182,1373.3057298516562,206.74677565140547,34.100399426911935,236.62252753419082,40.70749452761684,185.66943240638412,5.395888555347437,33.2671420676406,Experimental,High,W-014,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
2112.6111805763485,85.68921890357547,530.6770379049334,19.564075372525718,1.9803534746525742,463.59953650536215,1.3075667296834974,14.706610633127372,0.4147571892170512,1.5496758188017952,3.0,0.9024369349051513,0.4151192689555046,0.47132291609119237,0.0,5.657195049669517,0.07652680367554929,1746.1162402251173,212.14143586024102,37.71374175112911,333.58157235544314,31.66551908300965,172.18033118934517,7.548767289915384,1.0,Experimental,High,W-015,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
2784.7809006317134,158.2657648445015,243.6229705336346,4.441248935811909,1.5452189901181943,273.9916398604403,1.3965521860356862,11.111714780442341,0.6633057187285601,2.6334702876212353,0.0,0.8910181371341738,0.3507496615784595,0.3940025400235646,0.0,6.820122306181066,0.08604696283570651,2149.449172952671,171.82436115442016,46.27176789472726,516.9525151054511,27.23023974549634,123.65601316405389,0.5671395840678962,97.13831971214236,Experimental,High,W-016,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
2490.7688254503673,58.819859164746184,949.2833874103201,8.256518300440312,1.1526019670747805,307.4436165742064,0.20241133162682806,6.3493123773279745,1.2086009907027138,2.4207065090739537,3.0,0.9866358013163693,0.27647714266198486,0.4749451418145229,1.0,10.794341042020715,0.05809430166593228,1325.7877715593772,226.11942406504707,44.22583912174574,293.8497097628678,45.42152790775048,202.44874556886055,6.886645877024751,1.0,Experimental,High,W-017,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
1422.5756846821657,23.607130484819915,852.62763624841,4.880242443186751,-0.9621947709010936,415.9326340709115,0.23024438528664742,8.917302036328682,1.5027137864262028,2.1087708797081457,3.0,1.0971214825563085,0.3005819073040238,0.38579254029565513,0.0,7.456318855527473,0.10204685757804646,1436.2649037088443,215.11783282711522,48.01796145015119,181.70072722911613,45.49017501808392,196.585554147746,7.337409940549264,2.6371293510769607,Experimental,High,W-018,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
2159.2433959093455,15.134150461524687,482.1222016599131,15.534710039561888,-1.8102934990948132,212.50750810524838,0.2876335010504665,26.825461110994876,1.0111143670902927,1.876063092261157,3.0,0.9618409966026105,0.31166058055439405,0.4334661765493064,1.0,8.075563642401766,0.11377830314003236,1767.0698531732087,265.90434058731466,47.67442530013506,237.90110889640664,38.745711579991195,165.43003987455006,7.121955713088014,26.91342909342979,Experimental,High,W-019,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
1408.8598904122184,70.01405196916306,313.6112160850697,9.663202859415714,-1.8287104575549933,156.2310975377634,0.18487057565370132,6.177119829930211,2.505101131564759,4.2153451449064985,2.0,0.6436443459486518,0.4292346628419908,0.437680267349737,0.0,7.50360607370024,0.07082305938075246,1506.5087234386099,227.6081385795578,52.097120442109784,224.05634825780538,42.27031014950739,177.0103178488716,4.25375250949156,1.0,Experimental,High,W-020,,,1.0,2025-10-14 07:04:09.320676,10900,1.0
