country_code,country_name,year,bank_capital,bank_zscore,domestic_credit,regulatory_quality,bank_zscore_source,bank_roa,bank_roa_source,bank_npl,bank_npl_source,domestic_credit_source,regulatory_quality_source,reg_mobile_money_regulation,reg_digital_lending_guidelines,reg_data_protection_act,reg_payment_services_act,total_fintech_regulations,reg_data_protection_regulation,reg_payment_services_banks,reg_payment_services_directive,reg_payment_systems_act,reg_data_protection_law,reg_payment_systems_law
NGA,Nigeria,2010,1.49040679096376,10.029076447144345,13.490742840586,-0.74347710609436,synthetic,2.4163930476008493,synthetic,10.936896892243471,synthetic,worldbank,worldbank,0,0,,,0,0.0,0.0,,,,
NGA,Nigeria,2011,10.6178209397358,14.99784,11.0436296114106,-0.699536263942719,worldbank,2.0612485104461418,synthetic,9.435798823860665,synthetic,worldbank,worldbank,0,0,,,0,0.0,0.0,,,,
NGA,Nigeria,2012,10.8206414155405,17.77566,10.6047037712344,-0.723069429397583,worldbank,3.4188630703413474,synthetic,14.059426296121147,synthetic,worldbank,worldbank,0,0,,,0,0.0,0.0,,,,
NGA,Nigeria,2013,10.3922915102556,16.28585,11.5332149415284,-0.681769371032715,worldbank,2.7755638730281302,synthetic,12.476895639921054,synthetic,worldbank,worldbank,0,0,,,0,0.0,0.0,,,,
NGA,Nigeria,2014,10.4290365555203,16.4411,13.2970053767392,-0.837622761726379,worldbank,3.0296117818907295,synthetic,14.237660322663356,synthetic,worldbank,worldbank,0,0,,,0,0.0,0.0,,,,
NGA,Nigeria,2015,12.3756754704187,16.78471,13.0786844773698,-0.887996912002563,worldbank,1.4093337134467716,synthetic,8.976343132135534,synthetic,worldbank,worldbank,1,0,,,1,0.0,0.0,,,,
NGA,Nigeria,2016,11.3716903589116,16.43923,14.6080388563102,-0.94233363866806,worldbank,2.0513946969649353,synthetic,11.024316254232037,synthetic,worldbank,worldbank,1,0,,,1,0.0,0.0,,,,
NGA,Nigeria,2017,7.18474373156024,18.36757,12.8520298076198,-0.917148351669312,worldbank,2.4344361751948336,synthetic,11.23198275175909,synthetic,worldbank,worldbank,1,0,,,1,0.0,0.0,,,,
NGA,Nigeria,2018,8.78249580958092,14.80313,10.2465813012399,-0.878198742866516,worldbank,2.848095718843541,synthetic,12.737836670718009,synthetic,worldbank,worldbank,1,0,,,2,0.0,1.0,,,,
NGA,Nigeria,2019,7.95143250776331,15.37705,11.1575566541912,-0.940476417541504,worldbank,2.3932650389491714,synthetic,10.26860320451217,synthetic,worldbank,worldbank,1,0,,,3,1.0,1.0,,,,
NGA,Nigeria,2020,6.93213559652871,13.62957,12.1318506028341,-1.02443432807922,worldbank,2.135201414621748,synthetic,13.449583862443067,synthetic,worldbank,worldbank,1,0,,,3,1.0,1.0,,,,
NGA,Nigeria,2021,6.75948006811289,12.19272,13.4494491647875,-0.944378197193146,worldbank,2.039963296584163,synthetic,10.23468779026671,synthetic,worldbank,worldbank,1,1,,,4,1.0,1.0,,,,
NGA,Nigeria,2022,5.68715827728218,12.832294720977705,12.9574673117641,-1.15594470500946,synthetic,2.3759660666111944,synthetic,13.371515815373659,synthetic,worldbank,worldbank,1,1,,,4,1.0,1.0,,,,
NGA,Nigeria,2023,,10.799060495263165,48.739327433721336,-0.936865150928497,synthetic,1.9811820747857494,synthetic,10.651946066270742,synthetic,synthetic,worldbank,1,1,,,4,1.0,1.0,,,,
