Current_Density_A_cm2,Voltage_V,Overpotential_Anode_V,Overpotential_Cathode_V,Overpotential_Ohmic_V,Overpotential_Concentration_V,Power_Density_W_cm2,Temperature_C
0.0,1.05,0.0,0.0,0.0,0.0,0.0,800
0.01515151515151515,1.0159386737610097,0.005521131478624111,0.026091664197872046,0.002272727272727272,0.00017580328976701524,0.015393010208500145,800
0.0303030303030303,0.9852660396667409,0.010882207413238653,0.04895334463025231,0.004545454545454544,0.0003529537443137049,0.029856546656567902,800
0.04545454545454545,0.9572607303060876,0.016092246859622225,0.06929736884652676,0.006818181818181817,0.0005314721695815265,0.04351185137754943,800
0.0606060606060606,0.9314145301171693,0.021159527387639886,0.08762365354701833,0.009090909090909089,0.0007113798572634528,0.056449365461646625,800
0.07575757575757575,0.9073554275228931,0.026091664197872046,0.10429657331555486,0.011363636363636362,0.0008926986000436288,0.0687390475396131,800
0.0909090909090909,0.8848025826645322,0.030895678959641102,0.11958992403202379,0.013636363636363634,0.0010754507074393906,0.08043659842404836,800
0.10606060606060605,0.8635385289660957,0.03557805993237602,0.133714661170163,0.015909090909090907,0.0012596590222744522,0.09158741973882832,800
0.1212121212121212,0.8433912491597982,0.040144814662169945,0.14683677105840004,0.018181818181818177,0.0014453469378137196,0.10222924232239977,800
0.13636363636363635,0.8242221911512934,0.0446015163273894,0.15908920865117998,0.020454545454545454,0.0016325384155918186,0.11239393515699454,800
0.1515151515151515,0.8059180053272045,0.04895334463025231,0.1705801193113011,0.022727272727272724,0.0018212580039693468,0.12210878868594005,800
0.16666666666666666,0.7883846954771994,0.053205121986904504,0.1813986516784434,0.024999999999999998,0.0020115308574527825,0.1313974492461999,800
0.1818181818181818,0.7715433824266873,0.05736134565010586,0.19161916189366354,0.027272727272727268,0.002203382756816065,0.1402806149866704,800
0.19696969696969696,0.7553271735367386,0.061426216301047255,0.20130431548669547,0.029545454545454545,0.002396840130064156,0.14877656448450913,800
0.2121212121212121,0.7396788079933607,0.06540366356602606,0.21050741654815028,0.031818181818181815,0.002591930074281114,0.15690156533192498,800
0.22727272727272727,0.7245488574283607,0.06929736884652676,0.21927418425579553,0.03409090909090909,0.002788680378407928,0.16467019487008197,800
0.2424242424242424,0.7098943312900309,0.07311078579515658,0.2276441270041782,0.036363636363636355,0.0029871195469980028,0.1720955954642499,800
0.25757575757575757,0.695677582026947,0.07684715872285965,0.2356516187888289,0.03863636363636363,0.0031872768250010034,0.1791896802190621,800
0.2727272727272727,0.6818654356256785,0.08050953918325848,0.24332675205834323,0.04090909090909091,0.003389182223629058,0.185963300625185,800
0.28787878787878785,0.6684284937993036,0.08410080094654561,0.2506960205249702,0.043181818181818175,0.0035928665473624493,0.19242638457858738,800
0.303030303030303,0.6553405685144683,0.08762365354701833,0.25778287106181247,0.04545454545454545,0.0037983614221556226,0.19858805106499036,800
0.3181818181818182,0.6425782196863421,0.09108065456425661,0.2646081536972205,0.04772727272727272,0.0040056993249080785,0.2044567062638361,800
0.3333333333333333,0.6301203741252464,0.09447422077738815,0.27119049148309665,0.049999999999999996,0.004214913614268842,0.21004012470841543,800
0.34848484848484845,0.6179480090794136,0.0978066383142939,0.2775465867707177,0.05227272727272726,0.004426038562847604,0.2153455183155532,800
0.3636363636363636,0.6060438875816969,0.10108007190250642,0.2836914765794318,0.054545454545454536,0.004639109390910283,0.2203795954842534,800
0.37878787878787873,0.5943923356784919,0.10429657331555486,0.2896387468861295,0.056818181818181816,0.004854162301641901,0.22514861199942873,800
0.3939393939393939,0.5829790537750684,0.10745808909729,0.29540071351866737,0.05909090909090909,0.005071234518065073,0.2296584151235118,800
0.40909090909090906,0.5717909559671778,0.11056646763701039,0.3009885757104672,0.06136363636363635,0.005290364321708232,0.23391448198657272,800
0.4242424242424242,0.5608160324814286,0.11362346565978411,0.30641254712929955,0.06363636363636363,0.0055115910931241635,0.2379219531739394,800
0.4393939393939394,0.5500432313146952,0.11663075418902913,0.31168196823281874,0.06590909090909092,0.005734955354365941,0.2416856622443358,800
0.45454545454545453,0.5394623559166657,0.11958992403202379,0.3168054030559574,0.06818181818181818,0.0059604988135350525,0.24521016178030258,800
0.4696969696969696,0.5290639763513955,0.12250249083343126,0.3217907229491038,0.07045454545454544,0.006188264411524061,0.24849974646807965,800
0.4848484848484848,0.5188393518416561,0.12536989973702925,0.326645179322957,0.07272727272727271,0.006418296371084908,0.25155847362019684,800
0.5,0.508780362972386,0.1281935296915389,0.33137546708771215,0.075,0.006650640248363063,0.254390181486193,800
0.5151515151515151,0.4988794521280602,0.1309746974326695,0.3359877801794953,0.07727272727272726,0.00688534298704779,0.25699850564172794,800
0.5303030303030302,0.4891295709794597,0.133714661170163,0.3404878603296234,0.07954545454545453,0.007122452975299436,0.2593868937012286,800
0.5454545454545454,0.47952413403045974,0.1364146240056816,0.34488104004005044,0.08181818181818182,0.0073620201056265175,0.2615586185620689,800
0.5606060606060606,0.47005697739457974,0.13907573710477755,0.34917228057183586,0.08409090909090909,0.007604095837897898,0.2635167903575674,800
0.5757575757575757,0.46072232210144315,0.14169910264387714,0.35336620562535426,0.08636363636363635,0.007848733265689106,0.2652643672705278,800
0.5909090909090908,0.45151474134071434,0.14428577655116112,0.3574671312855842,0.08863636363636361,0.008095987186176783,0.2668041653376948,800
0.606060606060606,0.44242913113997256,0.14683677105840004,0.36147909271872514,0.0909090909090909,0.008345914173811456,0.2681388673575591,800
0.6212121212121212,0.4334606840468833,0.14935305707917879,0.36540586803410346,0.09318181818181817,0.00859857265801633,0.26927103099882144,800
0.6363636363636364,0.42460486544771714,0.15183556642749402,0.3692509996650643,0.09545454545454544,0.008854023005179127,0.2702030961940018,800
0.6515151515151514,0.41585739220598467,0.15428519388941095,0.3730178135721069,0.0977272727272727,0.00911232760522474,0.27093739189177785,800
0.6666666666666666,0.40721421334847757,0.15670279915930604,0.3767094365291372,0.09999999999999999,0.009373550963079293,0.27147614223231836,800
0.6818181818181818,0.39867149256276724,0.15908920865117998,0.3803288117179645,0.10227272727272727,0.009637759795361066,0.27182147220188674,800
0.6969696969696969,0.39022559230137766,0.1614452171945906,0.38387871282591646,0.10454545454545452,0.00990502313266082,0.27197541281611165,800
0.712121212121212,0.38187305931435217,0.1637715896239149,0.38736175681574725,0.1068181818181818,0.010175412427803891,0.271939905875372,800
0.7272727272727272,0.37361061145456087,0.16606906226889095,0.39078041551512044,0.10909090909090907,0.010449001670518683,0.2717168083305897,800
0.7424242424242424,0.3654351256194493,0.16833834435370884,0.39413702615423346,0.11136363636363635,0.010725867508972082,0.2713078962932275,800
0.7575757575757575,0.35734362670956044,0.1705801193113011,0.39743380096410375,0.11363636363636363,0.011006089378671114,0.2707148687193639,800
0.7727272727272726,0.3493332774984686,0.17279504601892826,0.4006728359342389,0.11590909090909088,0.011289749639273346,0.2699393507942711,800
0.7878787878787878,0.34140136932112164,0.17498375996064666,0.40385611881651823,0.11818181818181818,0.011576933719895358,0.2689828970408837,800
0.803030303030303,0.33354531349827665,0.17714687432179121,0.4069855364518258,0.12045454545454545,0.011867730273560898,0.2678469941728585,800
0.8181818181818181,0.3257626334239922,0.17928498102018928,0.4100628814870586,0.1227272727272727,0.012162231341487226,0.26653306371053903,800
0.8333333333333333,0.3180509572512013,0.1813986516784434,0.4130898585423839,0.12499999999999997,0.012460532527971465,0.26504246437600104,800
0.8484848484848484,0.310408011117413,0.18348843854127986,0.4160680898818716,0.12727272727272726,0.012762733186708352,0.26337649428144133,800
0.8636363636363636,0.3028316128587222,0.1855548753416448,0.41899912063473055,0.12954545454545452,0.013068936619447975,0.2615363929234419,800
0.8787878787878788,0.29531966616566313,0.1875984781189472,0.42188442360922046,0.13181818181818183,0.013379250287987376,0.2595233429940676,800
0.8939393939393938,0.28787015513913344,0.18961974599258613,0.42472540373678663,0.13409090909090907,0.013693786040584717,0.2573384720183162,800
0.9090909090909091,0.2804811392087241,0.19161916189366354,0.42752340217998647,0.13636363636363635,0.014012660353989584,0.2549828538261128,800
0.9242424242424242,0.2731507483793947,0.19359719325756494,0.4302797001342767,0.1386363636363636,0.014335994592400083,0.2524575098658042,800
0.9393939393939392,0.26587717877559114,0.1955542926798946,0.43299552235063593,0.14090909090909087,0.014663915284787528,0.2497634103649492,800
0.9545454545454544,0.25865868845467455,0.19749089853806565,0.4356720404032671,0.14318181818181816,0.014996554422174516,0.2469014753430984,800
0.9696969696969696,0.25149359346395794,0.19940743558068233,0.43831037572420006,0.14545454545454542,0.015334049776614348,0.2438725754802016,800
0.9848484848484848,0.24438026411776123,0.20130431548669547,0.44091160242446953,0.14772727272727273,0.01567654524380104,0.24067753284324966,800
1.0,0.23731712147275555,0.2031819373961733,0.4434767499196289,0.15,0.016024191211442364,0.23731712147275555,800
1.015151515151515,0.23030263398145429,0.20504068841439851,0.44600680537566395,0.15227272727272725,0.01637714495575606,0.23379206782965808,800
1.0303030303030303,0.2233353143051051,0.20688094409088534,0.4485027159898493,0.1545454545454545,0.016735571068705817,0.23010305110222948,800
1.0454545454545454,0.21641371626840317,0.2087030688747974,0.45096539111973594,0.1568181818181818,0.017099641918881754,0.2262507033715124,800
1.0606060606060603,0.2095364319394389,0.21050741654815028,0.4533957042722457,0.15909090909090906,0.017469538149256076,0.22223560963273817,800
1.0757575757575757,0.2027020888191074,0.21229433063808453,0.45579449496376007,0.16136363636363632,0.01784544921541171,0.21805830766903975,800
1.0909090909090908,0.19590934712485114,0.21406414480941194,0.4581625704611149,0.16363636363636364,0.018227573968258422,0.21371928777256485,800
1.106060606060606,0.1891568971540924,0.21581718323855725,0.460500707412536,0.1659090909090909,0.018616121285723472,0.20921899230679913,800
1.121212121212121,0.18244345671303883,0.21755376096994256,0.46280965337676017,0.16818181818181818,0.019011310758440363,0.20455781510249807,800
1.1363636363636362,0.1757677685967126,0.21927418425579553,0.46509012825787516,0.17045454545454541,0.019413373435071414,0.19973610067808245,800
1.1515151515151514,0.16912859810606307,0.22097875088029695,0.46734282565276936,0.1727272727272727,0.019822552633597983,0.19475414327364834,800
1.1666666666666665,0.1625247305878609,0.22266775046892703,0.4695684141175009,0.175,0.0202391048257112,0.1896121856858377,800
1.1818181818181817,0.15595496898273437,0.2243414647838132,0.4717675383583726,0.17727272727272722,0.020663300602352642,0.18431041788868605,800
1.1969696969696968,0.14941813136618498,0.2260001680058328,0.4739408203530203,0.17954545454545454,0.021095425729507428,0.17884897542316078,800
1.212121212121212,0.14291304846667996,0.2276441270041782,0.47608886040639353,0.1818181818181818,0.021535782304566518,0.1732279375353696,800
1.2272727272727273,0.13643856114395606,0.22927360159404533,0.4782122381461122,0.18409090909090908,0.021984690024977417,0.1674473250403097,800
1.2424242424242424,0.12999351780943624,0.23088884478306976,0.4803115134613305,0.18636363636363634,0.02244248758252727,0.16150709788445108,800
1.2575757575757573,0.12357677176914186,0.23249010300709377,0.4823872273889106,0.1886363636363636,0.022909534198490147,0.15540715237634503,800
1.2727272727272727,0.11718717846760941,0.23407761635581437,0.4844399029504165,0.1909090909090909,0.02338621131706888,0.1491473180496847,800
1.2878787878787878,0.11082359260905496,0.2356516187888289,0.48647004594316656,0.19318181818181815,0.023872924477131473,0.14272735411772228,800
1.3030303030303028,0.1044848651292983,0.23721233834256453,0.48847814568833803,0.1954545454545454,0.02437010538525381,0.13614694547150988,800
1.3181818181818181,0.09816983998866444,0.2387599973285493,0.4904646757388922,0.1977272727272727,0.024878214216621487,0.12940569816687583,800
1.3333333333333333,0.09187735075214158,0.24029481252345558,0.4924300945498812,0.19999999999999998,0.02539774217452166,0.12250313433618877,800
1.3484848484848484,0.0856062169183356,0.241816995351323,0.49437484611351107,0.20227272727272724,0.025929214344103186,0.11543868645048284,800
1.3636363636363635,0.0793552399530803,0.24332675205834323,0.496299360561161,0.20454545454545453,0.026473192881961045,0.1082116908451095,800
1.3787878787878787,0.07312319897673591,0.24482428388056804,0.49820405473440077,0.2068181818181818,0.02703028059011348,0.1008213804073177,800
1.3939393939393938,0.06690884604596785,0.2463097872048822,0.5000893327269033,0.20909090909090905,0.02760112493133772,0.09326687630650063,800
1.409090909090909,0.06071090096085813,0.2477834537235627,0.5019555863990133,0.21136363636363636,0.02818642255292958,0.08554717862666372,800
1.424242424242424,0.054528045516144416,0.24924547058272875,0.5038031958666126,0.2136363636363636,0.028786924398150712,0.07766115573511477,800
1.4393939393939392,0.04835891710070271,0.2506960205249702,0.5056325299658065,0.21590909090909086,0.029403441499429733,0.06960753219040541,800
1.4545454545454544,0.042202101531471484,0.25213528202642554,0.5074439466948529,0.21818181818181814,0.03003685156543194,0.06138487495486761,800
1.4696969696969695,0.03605612498599842,0.25356342942856813,0.5092377936346582,0.22045454545454546,0.030688106496229883,0.05299157763093706,800
1.4848484848484849,0.029919444870654226,0.2549806330649417,0.5110144083490747,0.2227272727272727,0.03135824098805671,0.0444258423836987,800
1.5,0.02379043942788185,0.2563870593830778,0.5127741187661556,0.225,0.03204838242288473,0.03568565914182278,800
