company_id,quarter,target_distress,target_failure_imminent,revenue_lag1,revenue_growth_qoq_lag1,revenue_volatility_lag1,profitability_ratio_lag1,burn_rate_lag1,cumulative_funding_lag1,active_users_lag1,user_growth_qoq_lag1,transaction_volume_lag1,churn_rate_lag1,customer_acquisition_cost_lag1,risk_score_lag1,country,category,market_size,regulatory_env
FT_ETH_0041,2,0,0,86966.59407754584,,,-1.770785606438308,74494.80844618464,0.0,4076,0.0,86966.59407754584,0.0787991664372265,49.7502539845513,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,3,0,0,104310.696904203,0.1994340816795916,,-1.0493629890487577,90287.79382601511,0.0,4712,0.0684807256235828,104310.696904203,0.0230013360149934,46.23899851253901,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,4,0,0,116945.83356236768,0.1211298268840876,0.05536946956166,-1.4272863074320734,101629.90111578738,0.0,5597,0.2691609977324263,116945.83356236768,0.06739848557419,35.6271741553619,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,5,0,0,112415.30966645664,-0.0387403617375977,0.12139268170288,-0.9188745788639404,95140.4746282622,0.0,5299,0.2015873015873015,112415.30966645664,0.0769752060538751,42.73254456994157,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,6,0,0,128222.057883866,0.1406102804351914,0.1018264371112637,-0.9782413957048204,111684.64289537776,0.0,5899,0.3376417233560091,128222.057883866,0.0637031711660439,49.024646440027134,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,7,0,0,130242.92445505028,0.0157606780341541,0.0855204956981758,-1.1667274084343833,117031.821840245,0.0,6081,0.3789115646258503,130242.92445505028,0.0356974883775098,12.73355913877092,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,8,0,0,154251.3821689308,0.1843359845790808,0.1044098761569376,-0.9373125503306534,128571.45315451642,0.0,6927,0.5707482993197279,154251.3821689308,0.042196647923268,37.13593971209687,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,9,0,0,155043.94492953582,0.0051381242064789,0.0896727435941792,-0.6896170260797144,132138.23582114145,0.0,7421,0.682766439909297,155043.94492953582,0.0781353724231245,40.73272816472397,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,10,0,0,174076.17565184698,0.1227537826837474,0.0864656391004225,-0.7527266349325874,143924.55281808166,0.0,7685,0.7426303854875282,174076.17565184698,0.0778090567193703,20.45892251742324,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,11,0,0,198774.4750827844,0.1418821348668304,0.0767055145429292,-0.4482876844109081,168949.02439877923,0.0,8708,0.9746031746031748,198774.4750827844,0.0358376512479122,11.742716038458564,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,12,0,0,210279.65079905585,0.0578805488555802,0.0625465344799077,-0.5656844349295285,173097.64584409742,0.0,8823,1.0006802721088437,210279.65079905585,0.0547362305723214,15.543729470173004,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,13,0,0,238969.04159575372,0.1364344609080297,0.0387494644951721,-0.4778514429329354,199227.10634667607,0.0,11180,1.5351473922902494,238969.04159575372,0.0672156863537997,22.376137933785717,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,14,0,0,229081.2110029596,-0.0413770358150435,0.0857853818273955,-0.4608351939613005,190103.5493803768,877766.597986248,9749,1.210657596371882,229081.2110029596,0.0748201758465631,11.065902278876468,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,15,0,0,276427.9606300045,0.2066810692145033,0.1065554307582007,-0.3658764637835791,227103.8282608737,877766.597986248,12520,1.8390022675736963,276427.9606300045,0.0680963405967825,37.54532563724906,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,16,0,0,318226.2137438731,0.1512084849108843,0.1074201253661483,-0.4348714687925089,265038.6427423006,877766.597986248,13481,2.0569160997732427,318226.2137438731,0.030654320157897,31.987355499962483,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,17,0,0,297017.5230179767,-0.0666465860130754,0.1367804210770402,-0.5036273713563927,252751.7702047988,877766.597986248,13871,2.1453514739229025,297017.5230179767,0.043562511928653,22.539889383002933,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,18,0,0,307037.459585264,0.0337351697821572,0.1221449983432061,-0.3498343535382758,260975.9887858522,877766.597986248,14606,2.312018140589569,307037.459585264,0.0605242662281176,26.56473158450823,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,19,0,0,328530.99354670447,0.0700029696391875,0.0903327638365148,-0.3700879081510228,279135.93061838055,877766.597986248,15552,2.526530612244898,328530.99354670447,0.0461279315043187,36.86764648260069,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0041,20,0,0,408210.2953397152,0.2425320696011694,0.1287823836484498,-0.2192320987104456,341443.6911437319,877766.597986248,19073,3.3249433106575967,408210.2953397151,0.0232381856856435,21.58329460272714,0.3,Ethiopia,Digital Banking,medium,low
FT_ETH_0053,2,0,0,1908794.858563834,,,-2.2849987848425064,2504139.1624905937,0.0,379025,0.0,1908794.8585638343,0.0350998661027282,10.823135026935557,0.3,Ethiopia,Cryptocurrency,medium,low
FT_ETH_0053,3,0,0,1944312.497052517,0.0186073628233711,,-2.2076736623144004,2560565.727290486,0.0,398394,0.0356046446943958,1944312.497052517,0.0435016865306503,8.494156190898083,0.3,Ethiopia,Cryptocurrency,medium,low
