plate_length,plate_width,anode_thickness,electrolyte_thickness,cathode_thickness,green_density_anode,green_density_electrolyte,green_density_cathode,anode_youngs_modulus_rt,anode_cte,anode_poisson_ratio,anode_sintering_shrinkage,anode_shrinkage_onset_temp,anode_creep_activation_energy,electrolyte_youngs_modulus_rt,electrolyte_cte,electrolyte_poisson_ratio,electrolyte_sintering_shrinkage,electrolyte_shrinkage_onset_temp,electrolyte_creep_activation_energy,cathode_youngs_modulus_rt,cathode_cte,cathode_poisson_ratio,cathode_sintering_shrinkage,cathode_shrinkage_onset_temp,cathode_creep_activation_energy,max_sintering_temp,heating_rate,cooling_rate,hold_time,atmosphere_oxygen_partial_pressure,anode_residual_stress_total,electrolyte_residual_stress_total,cathode_residual_stress_total,anode_von_mises_stress,electrolyte_von_mises_stress,cathode_von_mises_stress,sample_id
0.14150893951154475,0.07825972170667846,0.0010027575941971574,3.1860685443878784e-05,6.0292555163466174e-05,0.5451203504461366,0.5692378107066515,0.46072766159745043,95506725207.7648,1.234245391570017e-05,0.28499082390806724,0.15277349079183666,1169.1852818599477,496295.2666096329,191343592745.0051,1.0678057713653208e-05,0.2927463948860502,0.19844736188240622,1285.1861907771413,438664.4735253076,101771612368.28192,1.2442968300140089e-05,0.27023267714731586,0.17304267788506839,1055.7719263568913,333081.5125036261,1649.2407454471806,4.40337101657508,3.574782829259072,3.840713705270903,2.6066948246527596e-20,-5182276821.810671,0.0,-2826524779.484453,6179456924.686819,0.0,3066094737.953959,0
0.15454432509585567,0.17564042142382155,0.0007709528176884996,2.4731286867480783e-05,8.599180863890071e-05,0.5481217963703775,0.6003303563740182,0.4794534362882865,81058567656.72218,1.229703813375192e-05,0.2890774327564353,0.17326728625975973,1117.0166274710302,452106.14945440664,186966694441.17242,1.0603820349774058e-05,0.29375661799330693,0.2550915303808733,1215.989744591595,505850.22022922157,107869042901.82794,1.229396560754738e-05,0.3003025268892163,0.1901481940460676,1086.5704648928138,338143.18087428156,1726.8262120647464,4.4295750364666056,2.2563985591695843,1.2226460187906707,1.1112798382766478e-11,-8413923319.325563,0.0,-9322711120.552883,10761690251.998875,0.0,10846414725.103254,1
0.14164612985652508,0.1276414464605859,0.0010326964933300704,2.9685823417798906e-05,5.4614202895342355e-05,0.5834965791729062,0.6096234521016248,0.4585756590351198,90705932690.06255,1.2549281902523424e-05,0.3213992107103322,0.15470624727438367,1180.7596965219934,388461.7911951815,203350940762.78503,1.0719661611707745e-05,0.2892884874447836,0.19242937233164117,1249.3372814382415,577260.9419165233,107641736182.80377,1.2419659869047537e-05,0.3202317380483345,0.17285467864506768,1099.0456692173698,336124.3688351938,1650.2454103149034,5.418984137747026,3.2930317453506173,1.7898258343108575,3.185562429892709e-13,-5215813700.9433975,0.0,-2629537083.9815574,5455159367.785702,0.0,3219591221.182608,2
0.12981147373723326,0.16324116428778077,0.0013293341822674407,3.3249477896554225e-05,6.455591834928707e-05,0.5802189734226502,0.5336765701328423,0.49289710259624686,116858041580.03473,1.2925659651223474e-05,0.2897964034482904,0.22492551512445338,1236.7615415397,398928.75180260604,198945009193.64795,1.0451430700087977e-05,0.29049657362954456,0.19539920100924885,1248.2818591108148,505956.3014241646,108890399821.75113,1.213921691942578e-05,0.31918733345490724,0.20313783684528675,1160.7496119720645,374995.72216073825,1662.699079561619,6.371273890396426,2.7971523805692318,5.948651351332923,8.646481406712039e-07,3501987014.7078114,0.0,1008446644.5907441,4410071479.962032,0.0,1228580080.50754,3
0.13320856206874365,0.09461328809036773,0.0008189892445038503,2.1509729145540516e-05,6.861383989966712e-05,0.578005041443529,0.618417349817188,0.41114203945984745,105444035854.00626,1.190463349286367e-05,0.3342057999392613,0.17523783620144265,1171.8867418404602,382698.1368245644,195660508710.74927,1.055392354291815e-05,0.2952573485332746,0.2037023548395408,1394.7531379471961,507560.14763257024,103632440298.91454,1.2507211878811378e-05,0.27355022592583916,0.2100892765508941,1128.4502360278552,325620.6103034067,1727.1498953628984,4.073908451788202,3.991572820824909,1.0530775842265445,3.1900526068149146e-10,-4028625758.3367367,0.0,1135014656.4394119,5318973414.53595,0.0,1476671926.311562,4
0.1406858559265644,0.1274907131880652,0.0010612027276122105,2.268859514007738e-05,6.541107381621161e-05,0.5780051811455714,0.6152710365504286,0.5287329369012149,83091420234.24727,1.3054461408433693e-05,0.3307691405426746,0.17931223907431415,1144.1827048087914,400954.20847688254,197965017425.18286,1.01905061918088e-05,0.3048508903317923,0.23209108811094323,1347.4670720550675,490571.9504200331,95347785557.5081,1.2346442106544977e-05,0.3107680312179384,0.1253604703271375,1117.5718135470754,307836.98215258407,1684.397291403051,4.627296288683238,3.9628474685814,2.649360322558242,1.698387750904149e-20,-5224302046.223726,0.0,-13105991552.642641,6127284922.366276,0.0,14261247381.998814,5
0.11080985891288714,0.1356146780876481,0.0010246274791038043,3.21047574937928e-05,5.05451600163367e-05,0.5324430518775759,0.6642698400831273,0.45755643951979186,93976986436.37083,1.30347506516691e-05,0.2679552930663201,0.23137791196339594,1203.4247345575338,406258.32076044945,190153987573.14536,1.0306556291304263e-05,0.29398031951730214,0.2442251024874429,1265.6449451205976,562406.1245347848,109183171661.79305,1.2030096940835423e-05,0.3071151053931206,0.16039131972740536,1013.5994092224245,335212.7017555775,1731.8819098066745,5.297024366271455,4.175592047165022,6.849083501321058,1.4420417294652261e-12,-454023568.3742162,0.0,-4767633185.012526,512160629.0368204,0.0,5813907262.607917,6
0.09656860630867097,0.12839444939536324,0.0008094130463204998,2.8739325094945095e-05,4.4214815448397426e-05,0.49030285033179904,0.5356911866548261,0.4469998618721308,103480733589.71074,1.3179953926815933e-05,0.32234459261615245,0.21826358234634946,1240.37985631341,413519.9240735009,210781162071.3002,1.0356233572338766e-05,0.28998343460750653,0.19293311680857209,1344.9198717551228,470194.7699254776,97448276036.60127,1.261659334994054e-05,0.3139184038309233,0.1992156180601129,1188.750061063778,357947.9968060567,1662.0290864011317,10.0,3.6657550231101355,5.551456816559402,9.136219015042757e-18,3096646411.0305057,0.0,943736997.5685321,3783255831.035235,0.0,1038029066.963977,7
0.11344189013280645,0.1309758924717318,0.000699707169756435,3.786214809734931e-05,7.52849354419447e-05,0.5933296135246946,0.5801498451325777,0.5158520651409126,137450225738.88147,1.164434955781514e-05,0.33512513538864486,0.2459656473323076,1292.5500796641204,412730.04024607973,203114086876.63394,1.0360167590925572e-05,0.319958906490029,0.21390863470056692,1384.5755576820416,505108.7752697918,94706190204.80684,1.2223462077458326e-05,0.3062664229148398,0.12346680091014983,1079.3247418751496,319298.38011741795,1704.4854304063263,8.266181751226167,2.7526290554504884,3.1439134738088903,3.927755915369934e-18,5213116888.799953,0.0,-7790436010.292856,5544293827.224252,0.0,9939541303.143784,8
0.13937085576938146,0.09466371132264423,0.001298817543542249,2.9600768624154674e-05,6.34446021421961e-05,0.4724413768426973,0.6692769205487172,0.41904429560488315,120869594949.45413,1.307683985325721e-05,0.3302556003716056,0.22741647083452804,1171.4295746261982,369291.18997496023,201391676567.2289,1.0558372298267962e-05,0.3032054149895167,0.24335157607505054,1245.133210416037,472469.9396240859,94070518528.49986,1.2425700976907969e-05,0.31405256325444214,0.14158927690676618,1139.879623952123,297879.5392457994,1664.247810433355,3.568482457550891,2.760364164303925,2.152737030424874,6.64094100127541e-14,-2050240028.8173618,0.0,-11882591554.390116,2620150574.683028,0.0,14479678739.85088,9
