Gc_YSZ_GDC,Gc_GDC_LSCF,Gc_YSZ_GDC_800C,Gc_GDC_LSCF_800C
2.348685661204493,0.972347139765763,1.947690548315921,0.7440569417338013
2.409075415240277,1.3046059712816052,1.9977698565407174,0.9983071780241849
2.0563386501106655,0.9531726086101638,1.7052564415551859,0.7293842570234298
2.7816851262029565,1.1534869458305819,2.3067632753878176,0.8826682715920975
1.962210245626019,1.108512008717193,1.6271987402752353,0.8482526675401129
1.964632922875015,0.9068540492859486,1.6292077897012318,0.6939404898883781
2.2467849086264136,0.6173439510684404,1.8631874852023917,0.47240232777411095
1.4600328669947866,0.8875424941518054,1.2107589628737254,0.6791629520465989
1.7448675518662304,1.0628494665190549,1.446963335693947,0.8133108961189289
1.7867903697915155,0.7175392597329417,1.4817285993393055,0.5490735204912945
2.7362595075686214,0.9548447399026929,2.2690932501788565,0.7306638009690172
2.1770112818751692,0.7150503627573086,1.8053264288720914,0.5471689732403753
1.932246910189927,1.0221845179419733,1.6023510962550613,0.7821933702512491
1.6896025690310787,1.0751396036691343,1.4011338377330895,0.8227155228076855
1.909744524032478,0.9416612500413446,1.5836905809049817,0.7205755652490289
1.9093173551082412,1.3704556369017875,1.5833363432604926,1.0486964873683244
2.1446011101048263,0.7884578142088199,1.7784497010625389,0.6033416317424013
2.4790179648412756,0.7558312700057955,2.0557709952342282,0.5783752327000871
2.233545438001902,0.6080659752240449,1.8522084120015774,0.46530265930187786
1.6187255804406275,1.0393722471738247,1.3423577984141788,0.7953457195764919
2.445386631998164,1.0342736562379942,2.02788159726677,0.7914441891212477
2.1037406870447035,0.9397792608821423,1.7445654477931687,0.7191354344141611
1.558591203853029,0.8560311583210582,1.2924902666098288,0.6550499298456793
1.9657444916160849,1.2114244452437832,1.6301295784133385,0.9270030537517646
2.2874473158273845,0.6473919689274532,1.8969075301983187,0.49539559361405117
2.279633587757918,0.9229835439167366,1.8904278532626635,0.7062830596928072
1.8792311998776163,1.1223352577681736,1.558386848678999,0.8588304581182545
2.5623998089983804,1.1862560238232398,2.1249169147791447,0.9077437399690879
1.8143129907109445,0.9381575248297571,1.5045522361993198,0.7178944537827707
2.2825053725614257,1.1951090254244718,1.8928093333436213,0.9145182107595958
1.9583303048618839,0.9628682046672365,1.62398122842205,0.7368034957453636
1.7074660103975887,0.7607586751838659,1.415947423256537,0.5821457688363495
2.475010328957679,1.2712480057141646,2.0524475898673433,0.9727810826334478
2.1211959513678664,1.2007065795784049,1.7590405450367672,0.9188015565469533
2.294654410019054,0.8709760490789751,1.9028841448938494,0.666486020164781
2.2945582422033657,1.3076073132931938,1.9028043959735226,1.0006038571287048
2.135669584356019,1.3129287311628013,1.7710430699537718,1.0046758986289261
1.102101958364102,1.1643805008750447,0.913938209375109,0.8910042093652517
2.184818827295268,0.9401985299068265,1.8118009787326614,0.7194562663634847
2.186704310614201,0.6024862170798214,1.8133645502654347,0.461032931330646
2.0621312448649953,1.0714225143023492,1.7100600567173132,0.819871141379189
2.741157617896606,0.8963459563452705,2.2731550977679174,0.6858995144207287
1.8266025588427248,0.8996485912830927,1.5147435853817717,0.6884267481122797
2.5161608470808297,1.0657502219319368,2.0865724097743463,0.8155306046087865
1.9380959184931843,1.1026534866226712,1.6072014933845917,0.843769624546044
2.188831019739216,1.193728998106578,1.8151281627105693,0.9134621898554683
1.869178762449059,0.9344675706804464,1.5500506810553172,0.7150708366946025
1.9931567387471367,0.7072970103735763,1.6528616857903085,0.5412359731554323
2.2684481108258305,1.052211054435978,1.8811520919043472,0.8051701981770962
2.152045382656984,0.9530825733249706,1.784623000252133,0.7293153604573688
1.583851703179834,0.9158709354469282,1.3134379977588866,0.7008403679941712
2.012914193389292,0.8395445461556762,1.6692459164691689,0.6424340874930392
2.085485715333596,1.0808101713629077,1.7294271785693236,0.8270547398255294
2.904474360484212,1.0349155625663677,2.408588494060078,0.7919353870073075
2.2530201562891055,0.9851108168467666,1.8683581783860874,0.753823929413178
1.3824915138803833,0.9946972249101567,1.1464563773642202,0.7611596155834243
2.1740920839764106,1.4926484224970573,1.8029056306145843,1.1422005319977482
2.0730556140875507,1.0603094684667225,1.7191192897311396,0.8113672454354051
2.1361152921179025,0.7662643924760936,1.7714126812685045,0.5863588394599673
2.6071291258060083,1.150386606537355,2.1620095189610797,0.880295838045976
2.4664127788172188,0.8181225090410522,2.045317914141108,0.6260415721357617
2.7111177243744398,0.7196297874415438,2.2482439665544134,0.5506732286509205
2.384742837520108,1.4380911251619957,1.9775916213581384,1.1004523392543968
1.7537854699477244,0.8867404540794456,1.4543586823956738,0.6785492170347062
2.189860546035056,0.8993048691767601,1.8159819162241928,0.6881637259787382
1.5297346275735468,1.0137125949612054,1.268560422865868,0.7757105074485745
1.725078514509558,1.0947184861270363,1.4305529144713407,0.8376976241667756
1.7822303063064786,1.3099868810035078,1.477947083278543,1.0024247437244234
1.836698683065505,0.9355876967588649,1.5231159810787114,0.7159279766502619
2.4754068869478676,0.753827136713209,2.052776442834817,0.5768416350501078
2.2409839738416517,1.2614285508564858,1.8583769539174673,0.9652670650032239
1.5070067061755088,1.0369267717064607,1.2497128782918854,0.793474399218857
2.2539531176993695,1.156364574355462,1.8691318537019161,0.8848702829850492
1.6552197156487671,0.7359086773831447,1.3726212276111727,0.5631301183453629
2.358776626246759,1.0593969346466372,1.956058665668044,0.8106689586861224
2.2501971401383507,1.0692896418993951,1.8660171406025345,0.8182390303230155
1.8779901113686035,1.0464507394322007,1.5573576533300613,0.8007623049568144
2.2672289893194724,0.8571297163947265,1.8801411130941965,0.655890565589008
2.8963098044579025,1.0947665841823575,2.4018178866236264,0.8377344296351953
1.6734786011189404,1.131310721726766,1.3877627423913164,0.8656986392343948
1.7601273319090713,1.1574169207484903,1.4596177874367908,0.8856755567466709
2.6134382316029616,0.8358635363296579,2.1672414603536754,0.6396173147566079
2.5353504516977288,1.0825561853872996,2.1024857404322628,0.8283908201224554
2.478824063997796,1.3793585965307895,2.0556101994128064,1.0555091869105173
2.0518447535988518,0.8492527671285021,1.7015297956673403,0.6498629870200712
1.7941942281497907,0.8368379430069124,1.4878683843193385,0.640362947692246
2.119159316234358,1.0682303949633287,1.7573516280967847,0.8174284761458516
2.2606763197320077,1.1654366498072048,1.8747071919728844,0.891812392895948
2.155200756751163,1.2907068154314634,1.7872396519399887,0.9876713022432068
2.0441372667048174,1.5440338333179238,1.6951382211698485,1.1815215420171938
2.4002669391060025,0.8285684887167435,1.9904652665757092,0.6340350174528124
1.721643000775555,1.096494483048637,1.4277039518626553,0.8390566478980874
2.0606148858696596,1.1428000988184184,1.7088025882821567,0.874490510400181
2.339295049829418,0.9854342174686255,1.9399032120536635,0.754071401193383
1.811282512772638,0.6970305550628271,1.502039156933407,0.5333799030045981
1.9713940191731916,1.1712797588646944,1.6348145524850857,0.896283641566027
2.2356374976520814,0.7508522442576024,1.8539432907358724,0.5745651956058175
2.2192723703404726,1.0770634759457673,1.8403722095506359,0.8241877033324133
1.7964570255195467,1.0307450211891056,1.4897448504308435,0.7887440162142721
2.1732834873784,0.7714059404338753,1.8022350870942827,0.5902932413754872
2.293114944139313,1.1121569052736469,1.9016075146521132,0.8510418057746167
2.5832204972701107,1.2107604104069807,2.142182851394726,0.9264949227462114
1.5989322528171634,0.8124349920169754,1.325943819409355,0.6216893851955986
