curve_id,depth_nm,load_mN,contact_depth_nm,surface_roughness_nm,measurement_time_s
0,0.42198721487156793,0.006582567437742019,0.31649041115367593,0.04612880842242742,0.0
0,19.478152513635443,185.3674702694687,14.608614385226582,0.04612880842242742,0.5
0,39.004164375688674,928.3130478605764,29.253123281766506,0.04612880842242742,1.0
0,64.82552418766787,2160.7775580685657,48.6191431407509,0.04612880842242742,1.5
0,88.15147016216936,3906.370487724828,66.11360262162702,0.04612880842242742,2.0
0,110.49230774039654,6503.439750879497,82.8692308052974,0.04612880842242742,2.5
0,132.71754716696876,9075.265911525858,99.53816037522657,0.04612880842242742,3.0
0,153.4929344279978,12315.747770512498,115.11970082099835,0.04612880842242742,3.5
0,179.58082266962572,16208.99475614661,134.6856170022193,0.04612880842242742,4.0
0,202.47632699602778,20706.097840362894,151.85724524702084,0.04612880842242742,4.5
0,230.49245691504973,26451.069717360828,172.8693426862873,0.04612880842242742,5.0
0,252.4030128988102,31135.969302617294,189.30225967410766,0.04612880842242742,5.5
0,282.6681960122453,36244.497953294725,212.00114700918397,0.04612880842242742,6.0
0,314.214487493144,43560.074396248034,235.66086561985801,0.04612880842242742,6.5
0,336.6247186611975,52601.34141745393,252.46853899589814,0.04612880842242742,7.0
0,364.06639057973,58979.913355050274,273.0497929347975,0.04612880842242742,7.5
0,392.62523069573984,69729.94713482277,294.46892302180487,0.04612880842242742,8.0
0,420.19814258504766,77688.89907135005,315.14860693878575,0.04612880842242742,8.5
0,449.0971485384337,85963.19042205949,336.8228614038253,0.04612880842242742,9.0
0,482.5486992705958,93066.48586345822,361.9115244529469,0.04612880842242742,9.5
0,513.0648702163069,108073.95846400748,384.79865266223015,0.04612880842242742,10.0
0,543.8784771831674,120038.78060276086,407.9088578873756,0.04612880842242742,10.5
0,578.3705735384681,128808.49618206608,433.77793015385106,0.04612880842242742,11.0
0,606.906314975312,141739.5243414673,455.17973623148396,0.04612880842242742,11.5
0,638.7521468456321,155398.3722224876,479.06411013422405,0.04612880842242742,12.0
0,672.6881828446384,159414.26590428426,504.51613713347876,0.04612880842242742,12.5
0,708.052003240772,171145.12115783597,531.039002430579,0.04612880842242742,13.0
0,746.0474484310188,184330.8582105033,559.535586323264,0.04612880842242742,13.5
0,778.3983259890756,210483.70376305323,583.7987444918067,0.04612880842242742,14.0
0,815.07148510194,217369.56826613832,611.3036138264549,0.04612880842242742,14.5
0,848.9421414416968,235890.19765493934,636.7066060812726,0.04612880842242742,15.0
0,886.1116492122403,247984.93358688278,664.5837369091803,0.04612880842242742,15.5
0,923.6597060666016,261165.8247052468,692.7447795499512,0.04612880842242742,16.0
0,960.8639215652316,282136.8836804099,720.6479411739238,0.04612880842242742,16.5
0,1003.6378628010235,311627.7550885306,752.7283971007677,0.04612880842242742,17.0
