dataset,property,count,mean,std,min,25%,median,75%,max,skewness,kurtosis
elastic_properties,temperature_C,1000,492.7127824335834,376.5261570822613,-2485.930015475684,262.27343416997564,495.7393221680792,768.3335783494209,3125.6353001187435,-2.052025020927161,17.844185847795544
elastic_properties,porosity,1000,0.09077456617665255,0.08037863823105607,-0.6335747633783061,0.04117921951635752,0.07556293578455758,0.12195872531301413,0.7931692698258094,0.36240219255349315,15.187730842263386
elastic_properties,grain_size_um,1000,2.189669721788052,1.76844483690548,-16.657428613185544,1.418526442900009,2.00104644627568,2.8838844791884966,16.14965957368773,-2.657360318397903,33.33030401792338
elastic_properties,youngs_modulus_GPa,1000,92.89003461855664,69.18950489633228,-585.5187496545961,48.840226826312346,98.83461829499967,137.24706773282097,505.9882716461297,-2.707258154969398,23.49027981215874
elastic_properties,poissons_ratio,1000,0.3073219331149001,0.1431013526029361,-1.420121942949625,0.2897505103680285,0.30914798979535746,0.3322449247130219,1.325272562260736,-6.302815004191346,76.21694020511923
elastic_properties,shear_modulus_GPa,1000,36.76697222245726,24.907580338140814,-213.24974805463705,18.786891278593448,37.9960685741318,52.78969352996839,196.19149228365666,-0.44361693920221923,15.259716355074671
elastic_properties,bulk_modulus_GPa,1000,82.34283911006914,59.35608735197287,-797.3138408662312,47.247546337326824,84.7914315849828,114.01507781790195,521.1848928207463,-3.485769063740784,60.17956633018375
fracture_properties,temperature_C,1000,486.35847333677094,395.29463703334574,-3631.068407127671,263.7504583920847,505.5339616278934,739.7558541579627,1714.1193021637466,-3.92489990594388,34.721128272094354
fracture_properties,fracture_toughness_MPam05,1000,11.216064804462167,22.778638877151273,-161.07688081234076,0.7846052190253672,1.989195571353581,4.235587235761846,95.54459542942863,1.0268553734357462,6.114394853511733
fracture_properties,fracture_toughness_Rcurve_MPam05,1000,11.9453356967747,21.612064863364242,-25.565894718539862,0.947286549615259,2.2523942728043456,5.441432525261774,95.42972251362475,1.929089867927823,2.5200986530972407
fracture_properties,critical_energy_release_rate_Jm2,1000,3242.0040556593526,7830.528919060737,-46093.133139258854,-158.65247616792894,183.45593898654704,635.4929846765846,37313.24239774742,2.108362493246745,6.36407754600879
fracture_properties,notch_depth_ratio,1000,0.39873742215041375,0.1770162800575238,-1.7745736093274764,0.3507617719180396,0.4018080980693984,0.45099829022547655,1.783514661293442,-4.582606855011236,69.32377466169777
fracture_properties,loading_rate_MPam05s,1000,8.90248619129276,22.80984581058311,-231.0047589388591,-0.18185042136735638,0.9442312171386237,6.103677087134025,96.3496158829769,0.2316165261340771,19.660910587844864
fracture_properties,crack_extension_mm,1000,0.18770651211182007,0.5050494650534552,-5.304169134204281,-0.011232102091811956,0.007845049686798182,0.034525571153300336,4.304544502260479,1.0810092526671904,20.916349911749844
fracture_properties,weibull_modulus,800,13.84811809242721,7.460701001662973,-67.31181401008996,10.868220246674879,14.199163406985157,16.87675237731009,66.93368633205937,-3.324852097807637,51.12938788768002
fracture_properties,characteristic_strength_MPa,800,249.1606087501277,126.3552129558127,-918.6404879013436,214.0442230336891,247.50027158901452,281.6598883505327,1251.222481908383,-1.911362198846909,45.411122000785355
interface_properties,temperature_C,498,499.08848531126534,431.536647172223,-3950.843090141674,247.7450982657341,516.923446383741,751.7552922470757,2797.407113204679,-2.883507332617082,34.2092354698807
interface_properties,interface_toughness_MPam05,498,0.5424291830154556,0.47216951933351453,-0.388203416334078,0.1368630705441764,0.410428985210964,0.7773384080381059,2.685806886187049,1.2140053539980007,1.2606109493350854
interface_properties,adhesion_energy_Jm2,498,2.249865322931684,4.408376858119585,-40.70080837385794,0.14755145340559891,0.8927599387440432,2.8036009115450464,20.522791425475116,-0.4266994459001642,21.16594112156206
interface_properties,mode_I_fraction,498,0.6533568176718207,0.3440114660437612,-2.9537732898361617,0.4853649918151184,0.6512586263587162,0.8196519436949374,2.68036351415955,-3.3532886453209407,50.99366676953541
interface_properties,mode_II_fraction,498,0.3364369340167128,0.26308628610265866,-2.089584973828964,0.1803310070405576,0.34648808223534133,0.5166329863234467,1.5659720316731653,-2.7021431369797106,22.399999416509118
interface_properties,thermal_cycles,498,489.51698594596905,405.9650050887859,-3025.0364209222703,257.9673667275575,506.9139233441798,755.2389337491179,2659.3221774771478,-2.219949423915602,20.34103205826627
interface_properties,redox_cycles,498,14.898909270067863,28.187585360805812,-102.53299229738367,-0.5422698055239437,1.0352198075233057,20.6583864049418,99.69215240066447,1.2531347992411468,1.7671935758330135
interface_properties,interface_roughness_Ra_um,498,0.41653082234746336,0.27228066494143094,-1.7832878363954412,0.26738839474030984,0.3716120117055818,0.5325030369729502,1.8492210049439057,-0.6583186147836116,13.546059270551792
interface_properties,CTE_mismatch_ppm_K,498,0.09430984762072368,1.7817125702028676,-4.283166985067883,-1.4066942179044306,0.015519958054497653,1.652500419849062,3.1484619757211103,-0.029799204053468843,-1.1794337458473714
thermal_properties,T_start_C,1000,203.36748897497728,169.74733853665487,-1369.0631817848048,113.7505543492886,205.25332509689508,305.05124225109955,1371.8645981141046,-2.2395463153903274,24.766022637658626
thermal_properties,T_end_C,1000,610.2655054136847,321.4179074026391,-2792.201082829863,500.7603537247425,609.2646159443589,737.8032761724933,3525.6744096544744,-2.9475319980279715,48.576777766880674
thermal_properties,T_mean_C,1000,403.9435118650176,233.08235272010563,-2437.4214670621504,320.3010618570499,412.05283504024135,509.1461110983197,1875.386170822804,-4.762560446533911,52.12458986670163
thermal_properties,CTE_ppm_K,1000,8.305589291780992,8.764806739348419,-48.21651798267625,9.043731273138752,11.22065652062662,12.63613870849067,46.33013087655505,-1.974596672629515,7.032825781806766
thermal_properties,pO2_atm,1000,0.14733454131548143,0.12786029694588744,-0.7763066272271287,0.005665936326040323,0.20726128777758202,0.21202651254898647,0.822190727653275,-1.616082615960746,11.856124815531716
thermal_properties,thermal_conductivity_W_mK,1000,9.902958013404826,18.53605119944379,-50.042050600688995,1.272310864056968,2.4766865499404758,8.160862148535362,87.81495728039954,2.3607824944370552,5.003792421812658
thermal_properties,specific_heat_J_gK,1000,0.5570876296487474,0.2979851952018013,-2.3910062048241425,0.4611129839199647,0.5512869294017431,0.6793207208150924,2.853781879636372,-3.8400466083998266,46.1049317391953
thermal_properties,heating_rate_K_min,1000,5.330576844038264,4.875335358251849,-38.861537066925905,2.1219397113067924,4.994030791039572,9.862363688084931,33.243799060670284,-3.3080075934126607,28.737451817648083
chemical_expansion,temperature_C,498,813.1599801962404,316.16883126235956,-2984.4898198612436,698.2299500408642,811.281564739983,897.1980362997646,3395.4002648251653,-1.4993261857452287,65.00355259516952
chemical_expansion,pO2_initial_atm,498,0.1734844820695864,0.10578402207147844,-0.6111324105373993,0.20469982570520115,0.20860033735065367,0.21137692329084407,0.8274759565850867,-1.8225094696098343,16.465676480220118
chemical_expansion,pO2_final_atm,498,0.04259500626332166,0.10301748113501828,-0.6675003264343135,-0.001847283046437144,0.0025434292711851315,0.008657313807266132,0.7855099183238852,1.939555857277443,15.289097858285848
chemical_expansion,linear_strain,498,0.010953993053285701,0.11337160412022805,-0.6430620120018414,-0.003952355542907451,0.0033708845773981044,0.010563532215173605,0.6913652825910171,0.5536691574005111,5.248370414060979
chemical_expansion,volume_change,498,0.049705319537442456,0.3291391797073442,-1.7569747377984324,-0.012782721153054354,0.009204443304338235,0.02943988431991567,1.6523873145500225,0.5774514002037426,3.583172032693476
chemical_expansion,delta_nonstoichiometry,249,0.025660152937312605,0.02145488168452624,-0.0033919333467529534,0.009101723451561064,0.02038426291695099,0.03519378854258277,0.1267402855534708,1.3641154957006627,2.17310809448261
chemical_expansion,time_hours,498,20.529456082794486,29.837970184197953,-195.00468580311832,3.91985664361931,8.449517519108527,23.387421664923874,165.88780471419528,0.5789006510452686,6.951296254852661
chemical_expansion,conversion_fraction,498,0.8974494630239196,0.5241721718993523,-3.6073472502210837,0.9809744304950243,0.9957672749342575,1.003016824775293,3.8828011767009696,-5.59924541084651,47.33874891834082
chemical_expansion,grain_size_um,498,2.3219467093606947,1.8291162810768595,-11.00513664386284,1.4111962431885259,1.9992735523721867,2.841781959578669,22.39960769531466,2.165487888238155,38.06337136961443
chemical_expansion,porosity,498,0.11555856409426986,0.07708325704820808,-0.3743219553537411,0.06273407682934434,0.10933668600656476,0.15529902082452834,0.7804890192731909,1.310858914864924,14.770380550636434
chemical_expansion,constrained_stress_MPa,498,0.4842814947041555,8.62749408684334,-49.5844070033598,-0.3332376778655407,0.22007397000112355,0.7397096968811283,47.08458923484855,-0.10730554373062798,5.543811228889094
