sample_id,generation_timestamp,plate_length_mm,plate_width_mm,anode_thickness_um,electrolyte_thickness_um,cathode_thickness_um,green_density_fraction,green_shrinkage_factor,anode_youngs_modulus_25C_GPa,anode_youngs_modulus_1000C_GPa,anode_CTE_25C_ppm_K,anode_CTE_1000C_ppm_K,anode_poisson_ratio,anode_sintering_onset_C,anode_max_shrinkage_rate_per_min,anode_total_shrinkage_fraction,anode_creep_activation_energy_kJ_mol,anode_creep_stress_exponent,electrolyte_youngs_modulus_25C_GPa,electrolyte_youngs_modulus_1000C_GPa,electrolyte_CTE_25C_ppm_K,electrolyte_CTE_1000C_ppm_K,electrolyte_poisson_ratio,electrolyte_sintering_onset_C,electrolyte_max_shrinkage_rate_per_min,electrolyte_total_shrinkage_fraction,electrolyte_creep_activation_energy_kJ_mol,electrolyte_creep_stress_exponent,cathode_youngs_modulus_25C_GPa,cathode_youngs_modulus_1000C_GPa,cathode_CTE_25C_ppm_K,cathode_CTE_1000C_ppm_K,cathode_poisson_ratio,cathode_sintering_onset_C,cathode_max_shrinkage_rate_per_min,cathode_total_shrinkage_fraction,cathode_creep_activation_energy_kJ_mol,cathode_creep_stress_exponent,heating_ramp_rate_C_per_min,sintering_peak_temp_C,sintering_hold_time_min,cooling_ramp_rate_C_per_min,intermediate_hold_temp_C,intermediate_hold_time_min,oxygen_partial_pressure_atm,humidity_percent,atmosphere_type,total_green_thickness_um,total_sintered_thickness_um,CTE_mismatch_anode_electrolyte_25C,CTE_mismatch_cathode_electrolyte_25C,CTE_mismatch_anode_cathode_25C,avg_CTE_mismatch_magnitude,stiffness_ratio_electrolyte_anode,stiffness_ratio_electrolyte_cathode,thickness_ratio_anode_electrolyte,thickness_ratio_cathode_electrolyte,total_process_time_min,cooling_heating_rate_ratio,temperature_profile_json,flag_extreme_CTE_mismatch,flag_thin_electrolyte,flag_fast_cooling,flag_asymmetric_structure
SAMPLE_000000,2025-10-15T22:47:13.381189,134.57226043951445,67.76561121560248,559.8498981456062,5.325361843869233,48.9992465812169,0.6453004875529673,1.3185647772059603,49.604855742778895,47.85761565910197,12.907664884218631,13.28898876059273,0.3291907323501115,1199.4703420231988,0.008282959514548056,0.21422556585801172,348.3265914191732,2.1740890830425967,203.14374473097558,148.18468947531204,11.012473667120176,11.406248382451983,0.32378322737015935,1219.455439529634,0.0015552980954954053,0.1613457729320234,516.1620804193822,2.1058799918494406,69.90978098117107,47.31138284203173,12.451795085314027,15.998339333245433,0.286454227431873,1156.9334834928372,0.003481940678205775,0.1123183653302647,288.00172634369096,2.924374015698933,6.865771865566396,1321.495461813019,143.23992446412763,1.3573939936567894,863.5450196541183,42.24359681877598,0.08386197153719512,3.8465838700993022,Air,809.8288714219656,614.1745065706923,1.8951912170984553,1.4393214181938507,0.45586979890460455,1.667256317646153,4.095239098856723,2.9057986147272965,105.12898739268347,9.201111214184772,1351.5127425057983,0.19770449997974268,"{""time_points_min"": [0.0, 122.13412214577596, 164.37771896455195, 231.07822272810392, 374.31814719223155, 1329.4538468281853], ""temperature_C"": [25.0, 863.5450196541183, 863.5450196541183, 1321.495461813019, 1321.495461813019, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,1,0,1
SAMPLE_000001,2025-10-15T22:47:13.381189,130.38195235642502,58.7761252162097,982.4098170327248,45.46992877023211,40.35088198013113,0.5634360018359506,1.334559852754605,53.028852302489994,38.982005447430225,13.305388450386413,13.031765781290693,0.2590854108422446,1114.2714688820606,0.008307874182701685,0.18537885469926463,351.1999739555731,1.5093057807587713,217.67373905557406,158.53294000457032,9.939673056336,11.391089284119868,0.2887322039641963,1315.000440748529,0.002531736131974445,0.16219650626088616,525.9267812299076,1.4218887207034412,82.85073298463365,66.69106424205654,12.155582509177494,13.919151515637793,0.3468199448436956,1151.7267616697054,0.001053510077493361,0.11403059322149073,342.64402823751607,2.674718722627712,8.491767381653801,1387.616660541602,180.31145491024478,4.917136966497457,934.4083292194821,75.61845747323699,0.15749582941981818,3.114749477612448,Nitrogen,1425.6177093221575,1068.230627783088,3.3657153940504134,2.215909452841494,1.1498059412089194,2.7908124234459537,4.104817087383071,2.627300099999671,21.605703892720438,0.8874190717129015,701.5373220787791,0.5790475345710456,"{""time_points_min"": [0.0, 107.09293935491337, 182.71139682815036, 236.08171550895435, 416.3931704191991, 693.5090347576725], ""temperature_C"": [25.0, 934.4083292194821, 934.4083292194821, 1387.616660541602, 1387.616660541602, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000002,2025-10-15T22:47:13.381189,149.95847687897287,99.93303679624923,511.99876906070983,23.16478540448257,49.66958790328682,0.5624873943481377,1.1803527637477889,46.07964940032274,45.99764598229363,10.663811430700635,14.059827425792788,0.3131630029286619,1140.586011950578,0.005226427741260388,0.20704221249096033,414.87424664716264,2.752510127699571,216.05891103375262,150.87561443615138,10.139019479520691,10.613708844742034,0.320643988183176,1304.7104106506376,0.0042329393511939765,0.1946145858177365,590.1321507857386,2.0072862220705248,92.61140268522024,36.454271627840896,13.577111807347789,14.604345565710881,0.3365274510737891,1135.2383111135773,0.0027903089348184805,0.16997150062991367,351.02207211016906,2.6629340277575335,4.259669928230021,1469.0179319406454,264.56189653026775,4.568480584922025,1098.8022463964487,117.5570272663236,0.1540643504210852,3.5257045422542594,Air,690.3094159259387,584.8331423684792,0.5247919511799441,3.438092327827098,-2.913300376647154,1.981442139503521,4.688814126095312,2.332962300205321,22.102461133166123,2.1441851083876373,1048.5405692185077,1.0724963816199535,"{""time_points_min"": [0.0, 252.0857870418695, 369.6428143081931, 456.554638881894, 721.1165354121617, 1037.1992909581813], ""temperature_C"": [25.0, 1098.8022463964487, 1098.8022463964487, 1469.0179319406454, 1469.0179319406454, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000003,2025-10-15T22:47:13.381189,76.4297719612897,83.62041440786759,685.5262387594139,46.468477691477375,74.42333816000061,0.5009302668333833,1.2902301858601128,41.4082486941801,34.24828481584287,13.422157953179683,14.015919907301072,0.29420668431002656,1227.1771899139628,0.0022245049796857253,0.2220397838792012,318.28760562113706,2.443020767845632,202.763439003644,142.99778385542584,9.503978284851772,11.281265551981392,0.30787859383108085,1274.1951086604797,0.002842822852423571,0.19882585082006465,508.0933838858107,1.0927125982232293,87.50384893004552,38.4798503497753,12.878433544259183,13.633870177200649,0.3055301914717981,1145.7438349705587,0.0024326780027750243,0.10124856520725917,300.3485089859423,3.301696988574154,5.608669631418489,1302.441279128599,168.66804941237802,6.669268562566426,1028.7069470882,111.50409149323133,0.11737346394513526,1.0221256959902716,Reducing (H2/N2),1040.4649164815617,806.4180546108919,3.9181796683279106,3.3744552594074104,0.5437244089205002,3.6463174638676605,4.896691973165778,2.3171945175319335,14.752500465173274,1.6015876107267086,707.6814040543823,1.1890999115381486,"{""time_points_min"": [0.0, 178.9563324367801, 290.4604239300114, 339.2659963793141, 507.93404579169214, 699.4754820293449], ""temperature_C"": [25.0, 1028.7069470882, 1028.7069470882, 1302.441279128599, 1302.441279128599, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",1,0,1,0
SAMPLE_000004,2025-10-15T22:47:13.381189,69.44109207509122,88.56106553360303,713.663679914773,31.908578319266763,68.08982390054311,0.5733267667747366,1.2908325268454226,48.10762213332775,30.76775963116595,11.300321261845223,13.60861895605484,0.34661759029424993,1107.7531586310138,0.008740151998595088,0.22858846715683376,311.1123109753776,1.4866801234416958,198.75250175183666,131.50721426133714,11.47373793526542,11.533844519032352,0.30082014086786973,1226.332488882207,0.003761085246123852,0.15453588850969835,522.52155515955,1.938380226667332,55.531611706631935,41.96351266998148,11.651448101020513,15.384107008147524,0.2839229321837355,1091.1760044869668,0.005662137112831672,0.15192741511444463,300.223132191953,2.527973788449689,4.444188621576714,1446.4614487489798,224.2704581233482,1.1656893359157534,957.0353424786394,36.71204562944684,0.11565832747392772,3.784856776886559,Air,1050.3014814800913,813.6620821345829,-0.1734166734201974,0.17771016575509258,-0.35112683917529,0.175563419587645,4.131413961825104,3.5790875799144217,22.365887717531265,2.1339034042588385,1827.3186493022508,0.262295198330756,"{""time_points_min"": [0.0, 209.72002357271032, 246.43206920215715, 356.5592820513501, 580.8297401746984, 1800.2467880558943], ""temperature_C"": [25.0, 957.0353424786394, 957.0353424786394, 1446.4614487489798, 1446.4614487489798, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000005,2025-10-15T22:47:13.381189,128.3507519157069,130.42975140508614,892.9311361370371,26.790647111997433,72.31115282076999,0.5011371932080587,1.2543116177136135,67.02413507235143,39.555211872340294,13.084820093033521,14.069458691725316,0.29545532618398446,1183.9882285482613,0.005355983946894421,0.24525890856003235,412.02255857077677,2.606640636582335,189.59906943703214,147.0338769216376,10.68507879683586,12.130026452209245,0.2954319844642133,1313.6638114264608,0.004301881617180467,0.171348592943309,590.4652210346163,2.051969876405237,94.13773051558962,69.0030086417482,13.294629001291101,15.460388895001914,0.2892552840186561,1138.397894438403,0.006100853408800131,0.19626886679603495,322.4422459210697,3.028835067161909,8.391420698793468,1341.7171225613406,196.1298967086603,5.935584127794085,801.7914583975298,53.51815663925769,0.1460435862576694,4.980489425991832,Air,1244.3184368669024,992.0329360698046,2.3997412961976607,2.6095502044552408,-0.20980890825758003,2.5046457503264508,2.8288178464722167,2.0140603390224463,33.3299577424975,2.699119305273798,635.5859359209635,0.7073395961005164,"{""time_points_min"": [0.0, 92.56971927402212, 146.08787591327982, 210.4304566924132, 406.5603534010735, 628.3948172402186], ""temperature_C"": [25.0, 801.7914583975298, 801.7914583975298, 1341.7171225613406, 1341.7171225613406, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000006,2025-10-15T22:47:13.381189,99.18944604590835,62.85825358529064,849.9862632647161,21.6473398528275,50.7705542837856,0.4821121273908634,1.2006736401780609,66.37398189505191,34.7363749851733,12.522344660511953,12.035686957481396,0.337508185015904,1163.2064488269334,0.009867475551181754,0.22698428767348258,380.85875606361446,2.4489901491760144,184.76650554344616,149.86990498820512,10.69237966561942,12.037033308289242,0.31862474019066767,1338.0161273719648,0.004929755399086289,0.15560125140038722,502.9814602028411,1.949503064397912,92.39098987059863,30.144882089836916,12.261607255017202,14.944127351275897,0.31700805813454114,1011.3892786392811,0.0055202400439908665,0.11972970913427053,394.88244640761286,2.84472298210078,3.574324393055887,1430.23467073365,97.3166455581371,7.959065485908183,971.2274933189422,119.37320916071367,0.07596061900316858,1.8568168037750867,Air,1107.506357382431,922.4041574013291,1.8299649948925332,1.5692275893977818,0.26073740549475133,1.6995962921451575,2.7837188649551283,1.9998325139954365,39.265160017049105,2.3453484182794,796.5299352863408,2.2267328341464663,"{""time_points_min"": [0.0, 264.7290478606952, 384.10225702140883, 512.5201416170141, 609.8367871751512, 786.3945342148847], ""temperature_C"": [25.0, 971.2274933189422, 971.2274933189422, 1430.23467073365, 1430.23467073365, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,1,1
SAMPLE_000007,2025-10-15T22:47:13.381189,65.65672504435588,140.6062053592027,738.921997965818,21.99966405586443,57.400409136586276,0.5596016730396093,1.3485103817914341,46.670686555179984,42.48939369563051,11.725845431853369,14.061704223797832,0.3496619560817205,1141.077009165859,0.0023944303741336593,0.17627711844385818,329.5839766025654,2.026559519081375,218.87322080748473,124.9885571237267,11.03537357943254,12.232677124051891,0.2997695245212589,1306.789114265576,0.0039397619780515295,0.1608085124814184,570.2079388810495,2.141656167963114,63.915995579119574,46.85762527198214,13.37816521276861,14.117071709806357,0.3187243778105603,1155.3949323329232,0.003882886946873249,0.14111085940962922,379.1486060115997,1.5451657417391815,5.505791544449675,1464.8885513897194,112.74081635632845,2.6320341577571407,1013.3070822982997,99.27840906340185,0.03631071399779447,4.099200203279239,Air,1103.515808605994,818.3220711582687,0.6904718524208295,2.3427916333360717,-1.6523197809152421,1.5166317428784506,4.689736469779701,3.424388821989772,33.58787643708788,2.6091493484094865,1034.6438072636624,0.4780482763482871,"{""time_points_min"": [0.0, 179.5031784838641, 278.781587547266, 360.8009421569867, 473.54175851331513, 1020.6047771090558], ""temperature_C"": [25.0, 1013.3070822982997, 1013.3070822982997, 1464.8885513897194, 1464.8885513897194, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000008,2025-10-15T22:47:13.381189,149.8306876376431,149.42880266411498,606.871802750387,29.6326053094464,61.16273709371968,0.6133516278339842,1.3096645135716773,74.10531507434676,29.568999086725015,10.93503049003579,14.720771240355878,0.2848172946505909,1119.9145371197335,0.0024109170040178167,0.21339842388351377,435.3877832494119,1.6614127745073248,206.5942483838512,136.4544667207089,10.361654062858264,10.501889401386949,0.3205403193000658,1253.7182954775913,0.0035948842836961443,0.18704498912421216,552.4652005268262,2.1265423359645994,94.01524402669997,35.55952608569113,13.922344839896242,12.782577024140602,0.33273714654825165,1037.2882348400005,0.006089919732544427,0.12480385236776934,360.0945481844579,2.0552349200977607,6.3826341768771915,1496.930829038364,260.1733844609504,5.08498865082599,914.5424467431345,96.49462447157482,0.20855558870221017,0.6790014826710812,Air,913.7099022924689,697.6671451535531,0.5733764271775268,3.560690777037978,-2.9873143498604513,2.0670336021077524,2.7878465691237375,2.1974547906845747,20.479866566336845,2.06403508753319,885.5821662549099,0.7966912265233261,"{""time_points_min"": [0.0, 139.36917299220144, 235.86379746377628, 327.1095693748609, 587.2829538358112, 876.7488563406807], ""temperature_C"": [25.0, 914.5424467431345, 914.5424467431345, 1496.930829038364, 1496.930829038364, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,0,1
SAMPLE_000009,2025-10-15T22:47:13.381189,148.04120799975692,99.08716091562135,539.0614172394238,42.93002111210657,56.23200716215621,0.4798666863052779,1.322606997499689,44.18763823709207,46.34930889980331,12.095691300149038,12.950027751582587,0.3073585697812483,1193.9633484808896,0.0015857216161955083,0.22975089361772869,330.9501559644101,1.8779927674579011,188.1359782806635,128.22779336833193,9.68067881496447,11.994039703637828,0.3085088072358969,1337.9722588673562,0.0037147742456269312,0.13380959228917086,506.6260830685474,1.7047341837401344,81.22150939608011,33.26864807912538,13.752787954610136,15.10147937626125,0.3033301255342449,1122.7299093801962,0.00220067836831017,0.12716043985786507,309.53378642680286,2.8357689574015117,5.283338841017259,1366.2761391701827,223.16950178996836,6.2152030667119025,982.430593856453,27.064661476728272,0.05232926094341668,4.445691845515036,Reducing (H2/N2),844.1187950047633,638.2234455136866,2.415012485184569,4.072109139645667,-1.6570966544610979,3.243560812415118,4.257660870472549,2.316331962795846,12.556747079898468,1.3098527721501254,728.663132809492,1.1763779030146817,"{""time_points_min"": [0.0, 181.21695819004265, 208.28161966677092, 280.9336976167484, 504.1031994067168, 719.9088818234254], ""temperature_C"": [25.0, 982.430593856453, 982.430593856453, 1366.2761391701827, 1366.2761391701827, 25.0], ""segment_names"": [""Initial"", ""Heating_to_intermediate"", ""Intermediate_hold"", ""Heating_to_peak"", ""Peak_hold"", ""Cooling""]}",0,0,1,0
