country,year,month,date,fintech_brand,sentiment_score,trust_index,social_media_mentions,customer_satisfaction,app_store_rating,customer_complaints,base_trust_level
Nigeria,2020,1,2020-10-12,Tala,0.18209302123566704,29.579257737947454,192,1.9515046240248362,1.9237279959529143,63,0.5004556698427612
Nigeria,2020,1,2020-10-12,Orange Money,0.17155075051037155,29.31546078007288,428,1.5434488780644393,1.960357966957439,98,0.5004556698427612
Nigeria,2020,1,2020-10-12,M-Pesa,0.10533686080958984,27.658604953917912,243,3.5565443520563584,1.8807379490984784,77,0.5004556698427612
Nigeria,2020,1,2020-10-12,Flutterwave,0.0393229388720245,26.006752877807312,313,3.3423919982175145,1.4478231117253506,97,0.5004556698427612
Nigeria,2020,1,2020-10-12,Access Bank,-0.17316202482352988,20.689787635918638,407,3.763853842531675,1.4168784022421759,58,0.5004556698427612
Nigeria,2020,2,2020-11-11,GTBank,0.24051795036028614,31.04121208997631,242,1.7993513219543462,1.364643624967634,37,0.5004556698427612
Nigeria,2020,2,2020-11-11,Tigo Pesa,-0.006957669195560035,24.848683242247645,314,2.2030772701448007,2.05086962383708,29,0.5004556698427612
Nigeria,2020,2,2020-11-11,Flutterwave,0.15913918894905335,29.004888962324678,211,3.780046172723053,1.3835053456572954,53,0.5004556698427612
Nigeria,2020,2,2020-11-11,Orange Money,-0.3643949048150533,15.904608683312725,428,2.973645001447488,2.310585062915721,81,0.5004556698427612
Nigeria,2020,2,2020-11-11,Jumo,0.25675974755581504,31.447627064723243,262,3.885402952006727,1.8597968205858502,28,0.5004556698427612
Nigeria,2020,3,2020-12-11,Flutterwave,0.07714207151867808,26.953092845884974,104,1.6069408864021222,1.6554388150320416,58,0.5004556698427612
Nigeria,2020,3,2020-12-11,Korapay,0.15299295593039458,28.851093104206544,281,2.276753446336602,1.5557503311645717,54,0.5004556698427612
Nigeria,2020,3,2020-12-11,Carbon,0.3858123588307627,34.67688261575132,188,3.7293818124460247,1.316547608719768,77,0.5004556698427612
Nigeria,2020,3,2020-12-11,Airtel Money,0.016127733929725108,25.42634428648038,202,4.221578803004948,1.4095798433025528,22,0.5004556698427612
Nigeria,2020,3,2020-12-11,FairMoney,0.08755007078197855,27.213529958036872,467,3.610483544258823,2.0755170370319673,92,0.5004556698427612
Nigeria,2020,4,2021-01-10,Sterling Bank,0.14838315401232177,28.735743028868963,40,4.50248159725561,2.254895225864827,80,0.5004556698427612
Nigeria,2020,4,2021-01-10,MTN Mobile Money,0.006306519476365441,25.180590163584103,215,1.7340297309063066,1.273695973994737,14,0.5004556698427612
Nigeria,2020,4,2021-01-10,M-Pesa,-0.051800216196833185,23.72659789739876,345,2.587354061076981,1.386763127454659,96,0.5004556698427612
Nigeria,2020,4,2021-01-10,Airtel Money,-0.4253506972964122,14.379325085459985,361,3.1234957741661993,1.3141001673825772,7,0.5004556698427612
Nigeria,2020,4,2021-01-10,Ecobank Mobile,0.610357678453364,40.29563153284061,391,4.011889567561695,1.444798046484943,29,0.5004556698427612
Nigeria,2020,5,2021-02-09,GTBank,0.0849030148987461,27.14729325177916,200,3.380601656228878,1.3193378669587228,85,0.5004556698427612
Nigeria,2020,5,2021-02-09,PalmPay,-0.23714944236073301,19.088644340664167,273,2.4586906307835963,1.9936857904304097,30,0.5004556698427612
Nigeria,2020,5,2021-02-09,Branch,0.29902871150881366,32.50531419815612,437,1.969347720253541,1.5557197692109235,76,0.5004556698427612
Nigeria,2020,5,2021-02-09,M-Pesa,0.3751244315515929,34.40944092546494,354,3.453910032565268,1.3642658998499615,88,0.5004556698427612
Nigeria,2020,5,2021-02-09,Carbon,-0.013902613365551132,24.67490140791697,239,2.5544552207482316,2.218069678688269,71,0.5004556698427612
Nigeria,2020,6,2021-03-11,Ecobank Mobile,0.07526425136811644,26.9061045588203,186,3.6249855702615665,1.489333285574763,30,0.5004556698427612
Nigeria,2020,6,2021-03-11,MFS Africa,-0.0036538546430724254,24.931353878492718,328,2.0253395509093037,1.7249497783295793,89,0.5004556698427612
Nigeria,2020,6,2021-03-11,Tala,0.3653879073950576,34.165805989529986,468,1.7861739087896062,1.9319165315851714,82,0.5004556698427612
Nigeria,2020,6,2021-03-11,Carbon,0.18965146695233,29.76839108865259,336,2.0237748656193992,1.6733699270290068,8,0.5004556698427612
Nigeria,2020,6,2021-03-11,Sterling Bank,-0.0002470464963236237,25.016601701148062,514,4.4483145091726195,1.3729710150890115,36,0.5004556698427612
Nigeria,2020,7,2021-04-10,GTBank,0.5415990449462658,38.57509913337722,322,4.034715237168975,1.495039709671813,85,0.5004556698427612
Nigeria,2020,7,2021-04-10,Kuda Bank,0.3401770907951558,33.53496118409064,347,4.106908839579154,1.7917767264535103,95,0.5004556698427612
Nigeria,2020,7,2021-04-10,FairMoney,0.204794393916188,30.14730927150647,194,2.552883999155044,1.3553060921800748,69,0.5004556698427612
Nigeria,2020,7,2021-04-10,Access Bank,0.07446242517878342,26.886040635686285,235,2.6495023913468225,1.8055531556799627,38,0.5004556698427612
Nigeria,2020,7,2021-04-10,Interswitch,-0.002141672716167226,24.96919287945039,283,2.3346941768726968,2.418968903918277,76,0.5004556698427612
Nigeria,2020,8,2021-05-10,Paga,0.3284717198755293,33.24206022187366,41,3.140108138891223,1.700828404642066,12,0.5004556698427612
Nigeria,2020,8,2021-05-10,M-Pesa,0.1626783184612178,29.093447833858196,254,2.0065367088670536,1.4887739730201255,44,0.5004556698427612
Nigeria,2020,8,2021-05-10,Paystack,0.4569068615330503,36.45586496435188,340,2.755634733629407,1.342578795069431,35,0.5004556698427612
Nigeria,2020,8,2021-05-10,Interswitch,-0.011099064381018986,24.745054007166527,325,3.124502917010648,1.8244171564510774,100,0.5004556698427612
Nigeria,2020,8,2021-05-10,Vodacom M-Pesa,0.1044682678287176,27.636870339814756,234,2.8690089771008447,1.9794833427022378,32,0.5004556698427612
Nigeria,2020,9,2021-06-09,MFS Africa,0.1983938482523444,29.98714980312857,212,2.129984570193958,1.3004560595193912,88,0.5004556698427612
Nigeria,2020,9,2021-06-09,Sterling Bank,0.29800222985431923,32.47962876995705,275,3.1746460466151154,2.1802801537706338,33,0.5004556698427612
Nigeria,2020,9,2021-06-09,UBA,0.4019684510127795,35.08115301250095,355,2.8243809690160284,2.3233030527709677,81,0.5004556698427612
Nigeria,2020,9,2021-06-09,Access Bank,-0.004091522450126119,24.920402211715334,430,3.03903279955162,2.42807351963576,11,0.5004556698427612
Nigeria,2020,9,2021-06-09,Tigo Pesa,0.012569955679533278,25.337318771612797,121,2.3069621131302043,1.9903178710265248,74,0.5004556698427612
Nigeria,2020,10,2021-07-09,Ecobank Mobile,-0.2253615135045482,19.383611132253204,295,1.8801248463375066,1.91365942463271,30,0.5004556698427612
Nigeria,2020,10,2021-07-09,Paystack,0.3412296088112589,33.56129811452916,494,4.223805707775846,1.4904096941292686,61,0.5004556698427612
Nigeria,2020,10,2021-07-09,UBA,0.13663202418744916,28.441697051473177,180,4.350332513905418,1.5865035113795138,63,0.5004556698427612
Nigeria,2020,10,2021-07-09,Orange Money,0.24144554838439428,31.064423174501304,425,3.6451928277576484,2.4080157841928016,44,0.5004556698427612
Nigeria,2020,10,2021-07-09,Airtel Money,0.3384573920117848,33.49192953376265,88,3.3707953360284537,1.2637093461911362,23,0.5004556698427612
Nigeria,2020,11,2021-08-08,Fidelity Bank,-0.14685639901261235,21.348027615210423,370,2.7349393760847986,1.5235119212612298,84,0.5004556698427612
Nigeria,2020,11,2021-08-08,Orange Money,-0.27995951192059737,18.01741723878431,32,2.1054427233137094,1.3513096339632134,57,0.5004556698427612
Nigeria,2020,11,2021-08-08,Zenith Bank,0.03261820198696023,25.838981698360598,420,3.028194306824759,1.5425317887792456,74,0.5004556698427612
Nigeria,2020,11,2021-08-08,Paga,0.12769957591192463,28.218182332220003,136,1.7015287482432464,2.50047771795325,7,0.5004556698427612
Nigeria,2020,11,2021-08-08,Branch,0.25984856936582246,31.524917984120854,445,2.0673819301046703,2.2582647147355672,90,0.5004556698427612
Nigeria,2020,12,2021-09-07,Access Bank,-0.135457701392394,21.6332547578535,67,1.9350713540936602,1.8042255316090507,37,0.5004556698427612
Nigeria,2020,12,2021-09-07,Interswitch,-0.07635450276427803,23.112181300817674,44,2.053308225916415,1.9729665597694723,18,0.5004556698427612
Nigeria,2020,12,2021-09-07,MTN Mobile Money,0.381180256417886,34.560974519960496,286,3.189236479262968,1.25847676541494,17,0.5004556698427612
Nigeria,2020,12,2021-09-07,Flutterwave,0.19218585541361252,29.831808542404236,149,4.1489045275693766,2.429594153609536,61,0.5004556698427612
Nigeria,2020,12,2021-09-07,Kuda Bank,0.14543348905488315,28.661934201264632,219,2.07507579509732,2.2401817170520766,44,0.5004556698427612
Nigeria,2021,1,2021-10-12,Carbon,0.18730345494175027,29.709637292474916,137,4.266153728376126,1.9787877531548341,58,0.5004556698427612
Nigeria,2021,1,2021-10-12,Orange Money,0.22422015435997608,30.633395869261516,410,1.8889152505262936,1.9228246840423555,88,0.5004556698427612
Nigeria,2021,1,2021-10-12,Fidelity Bank,-0.054910280775322846,23.648775424804647,32,2.100922124519047,1.7156507676435664,58,0.5004556698427612
Nigeria,2021,1,2021-10-12,Airtel Money,0.2624115514355763,31.589050929546538,218,3.958686347302653,1.4659324898512764,87,0.5004556698427612
Nigeria,2021,1,2021-10-12,First Bank,-0.04705744299326632,23.84527528442393,95,3.4212394740455836,1.6740226905210276,93,0.5004556698427612
Nigeria,2021,2,2021-11-11,Cellulant,0.43379751800689886,35.87760486465155,251,2.986510405587138,2.3705929118583087,29,0.5004556698427612
Nigeria,2021,2,2021-11-11,Tala,0.16211512606748676,29.079355192525448,400,2.464103310113387,1.4742567158727424,26,0.5004556698427612
Nigeria,2021,2,2021-11-11,Branch,0.23243218734428892,30.838883792658276,160,3.2197830880090104,1.8039596582449562,43,0.5004556698427612
Nigeria,2021,2,2021-11-11,Korapay,-0.031710860075759024,24.229289506112856,83,2.2410852720577017,1.3302779924074701,23,0.5004556698427612
Nigeria,2021,2,2021-11-11,Paga,0.19266622172803474,29.843828644686944,147,3.469466919305684,1.5428892589745664,82,0.5004556698427612
Nigeria,2021,3,2021-12-11,Zenith Bank,0.2221681017892229,30.58204780206908,67,3.5343314884622186,2.256069327516776,64,0.5004556698427612
Nigeria,2021,3,2021-12-11,FairMoney,-0.3162145729491446,17.110214696172722,208,3.2165674697853257,2.1837354867103005,37,0.5004556698427612
Nigeria,2021,3,2021-12-11,Ecobank Mobile,0.5031979501824353,37.61419685324081,422,3.630005174409324,2.281758140770865,84,0.5004556698427612
Nigeria,2021,3,2021-12-11,MFS Africa,0.21264367080174598,30.343720027583636,220,3.820281074257964,1.3456340706777956,82,0.5004556698427612
Nigeria,2021,3,2021-12-11,Airtel Money,0.04800864238514075,26.22409335629292,67,4.304284409324043,1.6822774749570952,29,0.5004556698427612
Nigeria,2021,4,2022-01-10,MTN Mobile Money,-0.03131450488959437,24.23920741612224,81,2.9340008899437127,2.4954774778087074,67,0.5004556698427612
Nigeria,2021,4,2022-01-10,Jumo,-0.263348106964056,18.433080828512075,75,4.501720758155379,1.6100242500806996,25,0.5004556698427612
