paper_id,frequency_hz,attenuation_db_per_m,sound_speed_m_per_s,gas_fraction,temperature_c
Li2022,1000.0,0.017417856758044307,957.1208458672602,0.16529841093501826,20.996558546139212
Li2022,8666.666666666668,0.38456605424562745,957.4239834283527,0.16529841093501826,20.996558546139212
Li2022,16333.333333333334,1.2003513552825236,956.8868652668519,0.16529841093501826,20.996558546139212
Li2022,24000.0,2.4801320658888804,957.6563207997699,0.16529841093501826,20.996558546139212
Li2022,31666.666666666668,4.226534870134475,956.8120260044101,0.16529841093501826,20.996558546139212
Li2022,39333.333333333336,6.442060251997544,957.0876635563209,0.16529841093501826,20.996558546139212
Li2022,47000.0,9.119669836703396,956.4192461938321,0.16529841093501826,20.996558546139212
Li2022,54666.66666666667,12.26937364944078,957.1011951317931,0.16529841093501826,20.996558546139212
Li2022,62333.333333333336,15.886144024971307,956.5979100340251,0.16529841093501826,20.996558546139212
Li2022,70000.0,19.965454832913455,956.5217840235861,0.16529841093501826,20.996558546139212
Li2022,77666.66666666667,24.516741363251796,957.6720314843413,0.16529841093501826,20.996558546139212
Li2022,85333.33333333334,29.536292372619844,956.246869252794,0.16529841093501826,20.996558546139212
Li2022,93000.0,35.020077761719165,956.8245954517917,0.16529841093501826,20.996558546139212
Li2022,100666.66666666667,40.97024203220461,957.2383748124203,0.16529841093501826,20.996558546139212
Li2022,108333.33333333334,47.39576628628331,956.999015133489,0.16529841093501826,20.996558546139212
Li2022,116000.0,54.281818006556264,955.9583161839274,0.16529841093501826,20.996558546139212
Li2022,123666.66666666667,61.63975241712374,957.1839343152174,0.16529841093501826,20.996558546139212
Li2022,131333.33333333334,69.46352869368916,956.1924802011773,0.16529841093501826,20.996558546139212
Li2022,139000.0,77.75099271728223,956.6603537060581,0.16529841093501826,20.996558546139212
Li2022,146666.6666666667,86.5096990453732,956.7598583541138,0.16529841093501826,20.996558546139212
Li2022,154333.33333333334,95.74089822560262,955.4219650202236,0.16529841093501826,20.996558546139212
Li2022,162000.0,105.43247146826079,956.8290293979628,0.16529841093501826,20.996558546139212
Li2022,169666.6666666667,115.59774695450831,957.2149183789616,0.16529841093501826,20.996558546139212
Li2022,177333.33333333334,126.22621670554615,956.796937467364,0.16529841093501826,20.996558546139212
Li2022,185000.0,137.32297696450325,956.9744445870813,0.16529841093501826,20.996558546139212
Li2022,192666.6666666667,148.89105222246772,958.0128731072739,0.16529841093501826,20.996558546139212
Li2022,200333.33333333334,160.92474485266928,957.4446997968901,0.16529841093501826,20.996558546139212
Li2022,208000.0,173.4278326511835,956.9116725892369,0.16529841093501826,20.996558546139212
Li2022,215666.6666666667,186.39907381276424,958.1754840946625,0.16529841093501826,20.996558546139212
Li2022,223333.33333333334,199.83385598630983,956.5637941681814,0.16529841093501826,20.996558546139212
Li2022,231000.0,213.7404292618885,957.1418182344113,0.16529841093501826,20.996558546139212
Li2022,238666.6666666667,228.11092085526536,956.0936677289275,0.16529841093501826,20.996558546139212
Li2022,246333.33333333334,242.9520437506124,957.0811436828931,0.16529841093501826,20.996558546139212
Li2022,254000.0,258.261261378052,956.8262745256748,0.16529841093501826,20.996558546139212
Li2022,261666.6666666667,274.0375972030787,956.9123763137903,0.16529841093501826,20.996558546139212
Li2022,269333.3333333334,290.284076779275,957.0672203778703,0.16529841093501826,20.996558546139212
Li2022,277000.0,306.9931154496445,957.021981637877,0.16529841093501826,20.996558546139212
Li2022,284666.6666666667,324.17713025927753,956.3456660593062,0.16529841093501826,20.996558546139212
Li2022,292333.3333333334,341.82174858255877,956.6903071120839,0.16529841093501826,20.996558546139212
Li2022,300000.0,359.9398693204654,956.8850100373718,0.16529841093501826,20.996558546139212
Xue2022,1000.0,0.016024847504758223,987.8963805417842,0.15246955037908758,22.272412167354457
Xue2022,8666.666666666668,0.38054884231175656,986.8711600906215,0.15246955037908758,22.272412167354457
Xue2022,16333.333333333334,1.1986698944025667,987.907224395819,0.15246955037908758,22.272412167354457
Xue2022,24000.0,2.4798806904859414,987.5038715603202,0.15246955037908758,22.272412167354457
Xue2022,31666.666666666668,4.231137588073939,987.5974510235801,0.15246955037908758,22.272412167354457
Xue2022,39333.333333333336,6.448053871465041,986.8825912046282,0.15246955037908758,22.272412167354457
Xue2022,47000.0,9.129087040777916,987.9310292360644,0.15246955037908758,22.272412167354457
Xue2022,54666.66666666667,12.282706510990774,987.2852344115792,0.15246955037908758,22.272412167354457
Xue2022,62333.333333333336,15.900019426879242,987.5679914603944,0.15246955037908758,22.272412167354457
Xue2022,70000.0,19.986810071862443,987.9935875883432,0.15246955037908758,22.272412167354457
Xue2022,77666.66666666667,24.539875134509415,987.5486626606616,0.15246955037908758,22.272412167354457
Xue2022,85333.33333333334,29.561252722839242,988.5846185687543,0.15246955037908758,22.272412167354457
Xue2022,93000.0,35.04679093400771,987.1420955550224,0.15246955037908758,22.272412167354457
Xue2022,100666.66666666667,41.00771787412665,987.7117399617146,0.15246955037908758,22.272412167354457
Xue2022,108333.33333333334,47.429028540778006,987.7981586693775,0.15246955037908758,22.272412167354457
Xue2022,116000.0,54.32106306037779,987.0820106974793,0.15246955037908758,22.272412167354457
Xue2022,123666.66666666667,61.68436765249422,987.6352015914464,0.15246955037908758,22.272412167354457
Xue2022,131333.33333333334,69.51392728808104,987.494056209094,0.15246955037908758,22.272412167354457
Xue2022,139000.0,77.80878551153809,987.7044043006108,0.15246955037908758,22.272412167354457
Xue2022,146666.6666666667,86.57562454520654,987.8183210773481,0.15246955037908758,22.272412167354457
Xue2022,154333.33333333334,95.80790140079563,988.290622503618,0.15246955037908758,22.272412167354457
Xue2022,162000.0,105.50953253867722,987.7355840022535,0.15246955037908758,22.272412167354457
Xue2022,169666.6666666667,115.6768021714367,987.8650316533493,0.15246955037908758,22.272412167354457
Xue2022,177333.33333333334,126.31490236670459,988.341155071089,0.15246955037908758,22.272412167354457
Xue2022,185000.0,137.4222062418537,986.7993652192089,0.15246955037908758,22.272412167354457
Xue2022,192666.6666666667,148.99362944094665,987.4608986772034,0.15246955037908758,22.272412167354457
Xue2022,200333.33333333334,161.0353852710865,987.6105830194085,0.15246955037908758,22.272412167354457
Xue2022,208000.0,173.54880576251657,986.8137169173289,0.15246955037908758,22.272412167354457
Xue2022,215666.6666666667,186.52438300673222,987.6298373228788,0.15246955037908758,22.272412167354457
Xue2022,223333.33333333334,199.96992154128264,986.4135941312708,0.15246955037908758,22.272412167354457
Xue2022,231000.0,213.88454857955213,987.9442659499632,0.15246955037908758,22.272412167354457
Xue2022,238666.6666666667,228.26476267750098,986.8523543697582,0.15246955037908758,22.272412167354457
Xue2022,246333.33333333334,243.11449701935416,986.9659046175493,0.15246955037908758,22.272412167354457
Xue2022,254000.0,258.43157296452114,987.8536692642508,0.15246955037908758,22.272412167354457
Xue2022,261666.6666666667,274.2221238864345,986.7577104138475,0.15246955037908758,22.272412167354457
Xue2022,269333.3333333334,290.47301024602154,988.6183872249197,0.15246955037908758,22.272412167354457
Xue2022,277000.0,307.1955786334537,987.649798470494,0.15246955037908758,22.272412167354457
Xue2022,284666.6666666667,324.38755629435536,987.5429505470183,0.15246955037908758,22.272412167354457
Xue2022,292333.3333333334,342.043910664428,988.1930935136694,0.15246955037908758,22.272412167354457
Xue2022,300000.0,360.1729142735111,987.5516426680937,0.15246955037908758,22.272412167354457
Dijk2005,1000.0,0.042560626404901936,562.254296019279,0.4848724422936992,16.353255573942103
Dijk2005,8666.666666666668,1.0538305849773253,562.1622895654589,0.4848724422936992,16.353255573942103
Dijk2005,16333.333333333334,3.464497126969041,562.6262512976487,0.4848724422936992,16.353255573942103
Dijk2005,24000.0,7.273329610317849,562.1708907673825,0.4848724422936992,16.353255573942103
