r_by_R,U_m_per_s
0.0,4.058273113638532
0.015873015873015872,4.0490074564931975
0.031746031746031744,4.039612805104266
0.047619047619047616,4.030085204170582
0.06349206349206349,4.020420508669111
0.07936507936507936,4.010614371359426
0.09523809523809523,4.0006622292338205
0.1111111111111111,3.9905592888038353
0.12698412698412698,3.9803005101005717
0.14285714285714285,3.9698805892506783
0.15873015873015872,3.9592939394722726
0.1746031746031746,3.9485346703147126
0.19047619047619047,3.9375965649427176
0.20634920634920634,3.9264730552382825
0.2222222222222222,3.915157194462484
0.23809523809523808,3.903641627182851
0.25396825396825395,3.8919185561295326
0.2698412698412698,3.879979705593903
0.2857142857142857,3.8678162809250822
0.30158730158730157,3.855418923611438
0.31746031746031744,3.842777661353382
0.3333333333333333,3.82988185243812
0.3492063492063492,3.8167201236132327
0.36507936507936506,3.803280300520221
0.38095238095238093,3.7895493295863245
0.3968253968253968,3.7755131900770262
0.4126984126984127,3.7611567947746884
0.42857142857142855,3.746463877460897
0.4444444444444444,3.731416865028604
0.4603174603174603,3.715996731618691
0.47619047619047616,3.7001828316431262
0.49206349206349204,3.6839527078958554
0.5079365079365079,3.6672818701268994
0.5238095238095237,3.650143538417135
0.5396825396825397,3.6325083443771446
0.5555555555555556,3.614343981517779
0.5714285714285714,3.5956147939862815
0.5873015873015872,3.5762812900705185
0.6031746031746031,3.556299563223914
0.6190476190476191,3.5356205985451714
0.6349206349206349,3.514189436220104
0.6507936507936507,3.4919441547657586
0.6666666666666666,3.468814625088093
0.6825396825396826,3.444720970009907
0.6984126984126984,3.4195716409932757
0.7142857142857142,3.393260991126248
0.7301587301587301,3.365666176154382
0.746031746031746,3.336643145570376
0.7619047619047619,3.3060213807043892
0.7777777777777777,3.273596874850481
0.7936507936507936,3.2391225944811213
0.8095238095238095,3.2022952439612795
0.8253968253968254,3.162736455259373
0.8412698412698412,3.1199652993240923
0.8571428571428571,3.0733567786866405
0.873015873015873,3.022076656147049
0.8888888888888888,2.9649741568124512
0.9047619047619047,2.9003945824154913
0.9206349206349206,2.8258264032800535
0.9365079365079365,2.737166342691919
0.9523809523809523,2.626956008996542
0.9682539682539681,2.4791163296027623
0.9841269841269841,2.245394326184301
1.0,0.0
