time_s,pressure_pa
0.0,475.02716
0.0001,504.61905
0.0002,-167.56288
0.0003,-111.90657
0.0004,48.157925
0.0005,557.89276
0.0006,355.2353
0.0007,274.07944
0.0008,-725.38293
0.0009,249.22035
0.001,-226.84386
0.0011,1419.2551
0.0012,453.71277
0.0013,633.0275
0.0014,-75.979836
0.0015,-496.46634
0.0016,528.89856
0.0017,-267.4328
0.0018,952.4713
0.0019,-338.00958
0.002,446.2486
0.0021,2.9558709
0.0022,417.76633
0.0023,338.14163
0.0024,-48.946194
0.0025,-338.7755
0.0026,-410.56168
0.0027,-352.63803
0.0028,91.68985
0.0029,128.36157
0.003,13.933584
0.0031,152.28404
0.0032,-516.75104
0.0033,40.034206
0.0034,-821.742
0.0035,-260.61606
0.0036,-607.51624
0.0037,-227.3799
0.0038,90.22682
0.0039,-101.65564
0.004,5.660822
0.0041,-292.3885
0.0042,-442.76437
0.0043,-15.117339
0.0044,-499.1971
0.0045,-3.6503088
0.0046,-474.51578
0.0047,-183.4637
0.0048,470.86923
0.0049,92.77304
0.005,1011.5203
0.0051,-588.69824
0.0052,125.194305
0.0053,-774.4473
0.0054,282.0876
0.0055,508.54944
0.0056,532.43823
0.0057,495.70578
0.0058,-133.2566
0.0059,308.2872
0.006,322.89676
0.0061,757.39764
0.0062,66.86974
0.0063,46.340397
0.0064,-791.6869
0.0065,539.66595
0.0066,231.8775
0.0067,1420.5764
0.0068,184.13571
0.0069,-179.99762
0.007,-510.06192
0.0071,-704.49097
0.0072,707.5826
0.0073,-162.06519
0.0074,526.97266
0.0075,-807.86414
0.0076,-258.31192
0.0077,-22.393797
0.0078,318.82944
0.0079,307.15475
0.008,-610.9095
0.0081,-1093.8156
0.0082,-795.1372
0.0083,-341.32922
0.0084,707.71735
0.0085,262.17343
0.0086,-137.24785
0.0087,-655.43005
0.0088,-863.80005
0.0089,127.30059
0.009,-117.48762
0.0091,293.88232
0.0092,-564.279
0.0093,-378.401
0.0094,-50.710842
0.0095,602.7336
0.0096,664.345
0.0097,423.789
0.0098,-637.908
0.0099,-244.16461
0.01,-453.90353
0.0101,733.573
0.0102,733.9076
