r_by_R,U_m_per_s
0.0,2.572405168588714
0.015873015873015872,2.566531974827819
0.031746031746031744,2.560577015880192
0.047619047619047616,2.5545377846111843
0.06349206349206349,2.5484116536277197
0.07936507936507936,2.542195867357804
0.09523809523809523,2.5358875334616937
0.1111111111111111,2.529483613505519
0.12698412698412698,2.5229809128196052
0.14285714285714285,2.51637606945397
0.15873015873015872,2.509665542132266
0.1746031746031746,2.5028455970925565
0.19047619047619047,2.4959122936884737
0.20634920634920634,2.488861468607142
0.2222222222222222,2.4816887185404037
0.23809523809523808,2.4743893811227697
0.25396825396825395,2.466958513922644
0.2698412698412698,2.459390871241906
0.2857142857142857,2.4516808784420965
0.30158730158730157,2.4438226034720643
0.31746031746031744,2.435809725220765
0.3333333333333333,2.42763549825825
0.3492063492063492,2.4192927134557882
0.36507936507936506,2.410773653889986
0.38095238095238093,2.4020700453325943
0.3968253968253968,2.3931730005035
0.4126984126984127,2.384072956114194
0.42857142857142855,2.374759601546552
0.4444444444444444,2.365221797788947
0.4603174603174603,2.355447484978239
0.47619047619047616,2.345423576558676
0.49206349206349204,2.335135837649729
0.5079365079365079,2.3245687446915326
0.5238095238095237,2.3137053227786444
0.5396825396825397,2.3025269562598707
0.5555555555555556,2.291013167119726
0.5714285714285714,2.279141354291857
0.5873015873015872,2.2668864852854558
0.6031746031746031,2.254220729192109
0.6190476190476191,2.2411130170862155
0.6349206349206349,2.2275285117584214
0.6507936507936507,2.2134279632276783
0.6666666666666666,2.1987669189795973
0.6825396825396826,2.183494747512125
0.6984126984126984,2.167553419233478
0.7142857142857142,2.1508759680586382
0.7301587301587301,2.133384527075694
0.746031746031746,2.1149877874300795
0.7619047619047619,2.095577662973979
0.7777777777777777,2.0750248406005363
0.7936507936507936,2.0531727339230716
0.8095238095238095,2.0298290938648664
0.8253968253968254,2.0047540854387687
0.8412698412698412,1.977642863617676
0.8571428571428571,1.9480992631672471
0.873015873015873,1.9155944887045844
0.8888888888888888,1.8793991020673468
0.9047619047619047,1.8384642447247725
0.9206349206349206,1.791197941041167
0.9365079365079365,1.7349992595532608
0.9523809523809523,1.6651405723502966
0.9682539682539681,1.571429886857745
0.9841269841269841,1.423281235258613
1.0,0.0
