r_by_R,k_m2_per_s2,epsilon_m2_per_s3
0.0,1.6223139910129083,109.73410261843313
0.015873015873015872,1.6223139910129083,111.50400749937558
0.031746031746031744,1.6223139910129083,113.3319420485457
0.047619047619047616,1.6223139910129083,115.22080774935479
0.06349206349206349,1.6223139910129083,117.17370279595401
0.07936507936507936,1.6223139910129083,119.19393905105666
0.09523809523809523,1.6223139910129083,121.28506078879452
0.1111111111111111,1.6223139910129083,123.45086544573729
0.12698412698412698,1.6223139910129083,125.69542663565977
0.14285714285714285,1.6223139910129083,128.0231197215053
0.15873015873015872,1.6223139910129083,130.43865028228845
0.1746031746031746,1.6223139910129083,132.94708586464014
0.19047619047619047,1.6223139910129083,135.55389146982918
0.20634920634920634,1.6223139910129083,138.26496929922573
0.2222222222222222,1.6223139910129083,141.0867033665569
0.23809523809523808,1.6223139910129083,144.02600968669347
0.25396825396825395,1.6223139910129083,147.09039287151674
0.2698412698412698,1.6223139910129083,150.28801010785403
0.2857142857142857,1.6223139910129083,153.62774366580635
0.30158730158730157,1.6223139910129083,157.11928329457473
0.31746031746031744,1.6223139910129083,160.77322011537876
0.3333333333333333,1.6223139910129083,164.60115392764968
0.3492063492063492,1.6223139910129083,168.61581621856797
0.36507936507936506,1.6223139910129083,172.8312116240322
0.38095238095238093,1.6223139910129083,177.2627811528535
0.3968253968253968,1.6223139910129083,181.92759118319174
0.4126984126984127,1.6223139910129083,186.8445531070618
0.42857142857142855,1.6223139910129083,192.03467958225798
0.4444444444444444,1.6223139910129083,197.52138471317963
0.4603174603174603,1.6223139910129083,203.33083720474372
0.47619047619047616,1.6223139910129083,209.4923777260996
0.49206349206349204,1.6223139910129083,216.03901453004025
0.5079365079365079,1.6223139910129083,223.00801499875115
0.5238095238095237,1.6223139910129083,230.44161549870955
0.5396825396825397,1.6223139910129083,238.38787810211332
0.5555555555555556,1.6223139910129083,246.90173089147459
0.5714285714285714,1.6223139910129083,256.0462394430106
0.5873015873015872,1.6223139910129083,265.89417172928023
0.6031746031746031,1.6223139910129083,276.52993859845145
0.6190476190476191,1.6223139910129083,288.05201937338694
0.6349206349206349,1.6223139910129083,300.57602021570807
0.6507936507936507,1.6223139910129083,314.23856658914934
0.6666666666666666,1.6223139910129083,329.20230785529935
0.6825396825396826,1.6223139910129083,345.6624232480644
0.6984126984126984,1.6223139910129083,363.8551823663835
0.7142857142857142,1.6223139910129083,384.0693591645158
0.7301587301587301,1.6223139910129083,406.66167440948743
0.746031746031746,1.6223139910129083,432.0780290600805
0.7619047619047619,1.6223139910129083,460.8832309974191
0.7777777777777777,1.6223139910129083,493.8034617829489
0.7936507936507936,1.6223139910129083,531.7883434585605
0.8095238095238095,1.6223139910129083,576.1040387467739
0.8253968253968254,1.6223139910129083,628.4771331782987
0.8412698412698412,1.6223139910129083,691.3248464961284
0.8571428571428571,1.6223139910129083,768.1387183290316
0.873015873015873,1.6223139910129083,864.156058120161
0.8888888888888888,1.6223139910129083,987.6069235658978
0.9047619047619047,1.6223139910129083,1152.2080774935466
0.9206349206349206,1.6223139910129083,1382.6496929922569
0.9365079365079365,1.6223139910129083,1728.312116240322
0.9523809523809523,1.6223139910129083,2304.4161549870933
0.9682539682539681,1.6223139910129083,3456.6242324806312
0.9841269841269841,1.6223139910129083,6913.2484649612625
1.0,1.6223139910129083,109734.10261843313
