r_by_R,k_m2_per_s2,epsilon_m2_per_s3
0.0,0.060267057589080304,0.7857044787249087
0.015873015873015872,0.060267057589080304,0.7983771316075683
0.031746031746031744,0.060267057589080304,0.8114652813060532
0.047619047619047616,0.060267057589080304,0.8249897026611541
0.06349206349206349,0.060267057589080304,0.8389725789774447
0.07936507936507936,0.060267057589080304,0.8534376234425731
0.09523809523809523,0.060267057589080304,0.8684102133275308
0.1111111111111111,0.060267057589080304,0.8839175385655224
0.12698412698412698,0.060267057589080304,0.8999887665394408
0.14285714285714285,0.060267057589080304,0.9166552251790602
0.15873015873015872,0.060267057589080304,0.9339506067862122
0.1746031746031746,0.060267057589080304,0.9519111953782549
0.19047619047619047,0.060267057589080304,0.9705761207778285
0.20634920634920634,0.060267057589080304,0.9899876431933848
0.2222222222222222,0.060267057589080304,1.010191472646311
0.23809523809523808,0.060267057589080304,1.0312371283264425
0.25396825396825395,0.060267057589080304,1.05317834382275
0.2698412698412698,0.060267057589080304,1.0760735252102007
0.2857142857142857,0.060267057589080304,1.099986270214872
0.30158730158730157,0.060267057589080304,1.1249859581743011
0.31746031746031744,0.060267057589080304,1.1511484223178894
0.3333333333333333,0.060267057589080304,1.1785567180873628
0.3492063492063492,0.060267057589080304,1.2073020038943718
0.36507936507936506,0.060267057589080304,1.2374845539917312
0.38095238095238093,0.060267057589080304,1.2692149271710063
0.3968253968253968,0.060267057589080304,1.3026153199912958
0.4126984126984127,0.060267057589080304,1.3378211394505202
0.42857142857142855,0.060267057589080304,1.3749828377685902
0.4444444444444444,0.060267057589080304,1.4142680617048355
0.4603174603174603,0.060267057589080304,1.4558641811667423
0.47619047619047616,0.060267057589080304,1.4999812775657346
0.49206349206349204,0.060267057589080304,1.5468556924896641
0.5079365079365079,0.060267057589080304,1.5967542632151366
0.5238095238095237,0.060267057589080304,1.649979405322308
0.5396825396825397,0.060267057589080304,1.7068752468851462
0.5555555555555556,0.060267057589080304,1.7678350771310447
0.5714285714285714,0.060267057589080304,1.8333104503581203
0.5873015873015872,0.060267057589080304,1.9038223907565093
0.6031746031746031,0.060267057589080304,1.9799752863867697
0.6190476190476191,0.060267057589080304,2.062474256652885
0.6349206349206349,0.060267057589080304,2.1521470504204014
0.6507936507936507,0.060267057589080304,2.2499719163486014
0.6666666666666666,0.060267057589080304,2.3571134361747257
0.6825396825396826,0.060267057589080304,2.4749691079834624
0.6984126984126984,0.060267057589080304,2.6052306399825915
0.7142857142857142,0.060267057589080304,2.7499656755371795
0.7301587301587301,0.060267057589080304,2.9117283623334846
0.746031746031746,0.060267057589080304,3.0937113849793283
0.7619047619047619,0.060267057589080304,3.299958810644616
0.7777777777777777,0.060267057589080304,3.5356701542620876
0.7936507936507936,0.060267057589080304,3.8076447815130186
0.8095238095238095,0.060267057589080304,4.12494851330577
0.8253968253968254,0.060267057589080304,4.499943832697203
0.8412698412698412,0.060267057589080304,4.949938215966922
0.8571428571428571,0.060267057589080304,5.499931351074359
0.873015873015873,0.060267057589080304,6.187422769958657
0.8888888888888888,0.060267057589080304,7.071340308524175
0.9047619047619047,0.060267057589080304,8.249897026611531
0.9206349206349206,0.060267057589080304,9.899876431933844
0.9365079365079365,0.060267057589080304,12.374845539917313
0.9523809523809523,0.060267057589080304,16.499794053223063
0.9682539682539681,0.060267057589080304,24.749691079834534
0.9841269841269841,0.060267057589080304,49.49938215966907
1.0,0.060267057589080304,785.7044787249087
