timestamp,kgco2e_per_kwh
2022-01-01 00:00:00-05:00,0.03731916877013442
2022-01-01 01:00:00-05:00,0.05065003272994766
2022-01-01 02:00:00-05:00,0.022321324622055123
2022-01-01 03:00:00-05:00,0.02430346324851369
2022-01-01 04:00:00-05:00,0.06449887959765262
2022-01-01 05:00:00-05:00,0.07235266649253373
2022-01-01 06:00:00-05:00,0.08561935725533641
2022-01-01 07:00:00-05:00,0.08191963442077484
2022-01-01 08:00:00-05:00,0.08547213225175129
2022-01-01 09:00:00-05:00,0.10343594293104601
2022-01-01 10:00:00-05:00,0.09728212376051237
2022-01-01 11:00:00-05:00,0.10748765958782477
2022-01-01 12:00:00-05:00,0.12877712567675104
2022-01-01 13:00:00-05:00,0.11526534459289163
2022-01-01 14:00:00-05:00,0.10935166688899625
2022-01-01 15:00:00-05:00,0.0983230348953059
2022-01-01 16:00:00-05:00,0.09462719536661364
2022-01-01 17:00:00-05:00,0.09256635606033307
2022-01-01 18:00:00-05:00,0.0849396556038746
2022-01-01 19:00:00-05:00,0.05698908106015717
2022-01-01 20:00:00-05:00,0.06154948636566666
2022-01-01 21:00:00-05:00,0.07069788699024732
2022-01-01 22:00:00-05:00,0.03758276522894155
2022-01-01 23:00:00-05:00,0.045572748532987775
2022-01-02 00:00:00-05:00,0.03745139292215255
2022-01-02 01:00:00-05:00,0.04141286821871584
2022-01-02 02:00:00-05:00,0.05392310087849682
2022-01-02 03:00:00-05:00,0.055444109440066676
2022-01-02 04:00:00-05:00,0.06603294167754763
2022-01-02 05:00:00-05:00,0.05922089851992576
2022-01-02 06:00:00-05:00,0.07492279500581109
2022-01-02 07:00:00-05:00,0.10001145990953388
2022-01-02 08:00:00-05:00,0.09083400915333292
2022-01-02 09:00:00-05:00,0.11178346849216848
2022-01-02 10:00:00-05:00,0.124776867816962
2022-01-02 11:00:00-05:00,0.1262686174682986
2022-01-02 12:00:00-05:00,0.11497261877048875
2022-01-02 13:00:00-05:00,0.11675625709229799
2022-01-02 14:00:00-05:00,0.11784622419262389
2022-01-02 15:00:00-05:00,0.10064514438530885
2022-01-02 16:00:00-05:00,0.09167319405225817
2022-01-02 17:00:00-05:00,0.08555214623486534
2022-01-02 18:00:00-05:00,0.09254862220715032
2022-01-02 19:00:00-05:00,0.05688925451133242
2022-01-02 20:00:00-05:00,0.06336059476619577
2022-01-02 21:00:00-05:00,0.05556916591108135
2022-01-02 22:00:00-05:00,0.06302170039281423
2022-01-02 23:00:00-05:00,0.062470054784811754
2022-01-03 00:00:00-05:00,0.030811176057076495
2022-01-03 01:00:00-05:00,0.04836723976625005
2022-01-03 02:00:00-05:00,0.04023666388417037
2022-01-03 03:00:00-05:00,0.05726153359950168
2022-01-03 04:00:00-05:00,0.04937590658171262
2022-01-03 05:00:00-05:00,0.0737342320356913
2022-01-03 06:00:00-05:00,0.09853291372143005
2022-01-03 07:00:00-05:00,0.07955623419892488
2022-01-03 08:00:00-05:00,0.10969193847534373
2022-01-03 09:00:00-05:00,0.11510194564239261
2022-01-03 10:00:00-05:00,0.12868323472131238
2022-01-03 11:00:00-05:00,0.12153470747366256
2022-01-03 12:00:00-05:00,0.12266660895535526
2022-01-03 13:00:00-05:00,0.1276576897475755
2022-01-03 14:00:00-05:00,0.1361425822679749
2022-01-03 15:00:00-05:00,0.10880347872994812
2022-01-03 16:00:00-05:00,0.10429053755290192
2022-01-03 17:00:00-05:00,0.09373172619932836
2022-01-03 18:00:00-05:00,0.06848673727319202
2022-01-03 19:00:00-05:00,0.06292853185973354
2022-01-03 20:00:00-05:00,0.05060992830552997
2022-01-03 21:00:00-05:00,0.058134372170880654
2022-01-03 22:00:00-05:00,0.043652623082682106
2022-01-03 23:00:00-05:00,0.03893696241859794
2022-01-04 00:00:00-05:00,0.04560240098569847
2022-01-04 01:00:00-05:00,0.03352791641258636
2022-01-04 02:00:00-05:00,0.044770851521122194
2022-01-04 03:00:00-05:00,0.060883596718603425
2022-01-04 04:00:00-05:00,0.06222367679552605
2022-01-04 05:00:00-05:00,0.07909031877588552
2022-01-04 06:00:00-05:00,0.0631502135976366
2022-01-04 07:00:00-05:00,0.09315360034471848
2022-01-04 08:00:00-05:00,0.10117526707103762
2022-01-04 09:00:00-05:00,0.11343948407229197
2022-01-04 10:00:00-05:00,0.10220825632457035
2022-01-04 11:00:00-05:00,0.11365755351299248
2022-01-04 12:00:00-05:00,0.10881801172477892
2022-01-04 13:00:00-05:00,0.1148457249719174
2022-01-04 14:00:00-05:00,0.13537340092869748
2022-01-04 15:00:00-05:00,0.10576029047318072
2022-01-04 16:00:00-05:00,0.09072591352523685
2022-01-04 17:00:00-05:00,0.07767479073919556
2022-01-04 18:00:00-05:00,0.07254288050366528
2022-01-04 19:00:00-05:00,0.06823661775799471
2022-01-04 20:00:00-05:00,0.06715795403640334
2022-01-04 21:00:00-05:00,0.05722003389018674
2022-01-04 22:00:00-05:00,0.05314083552749248
2022-01-04 23:00:00-05:00,0.052991582070533394
2022-01-05 00:00:00-05:00,0.047721947605545115
2022-01-05 01:00:00-05:00,0.050867562703453925
2022-01-05 02:00:00-05:00,0.07209305278211359
2022-01-05 03:00:00-05:00,0.05762480844544951
2022-01-05 04:00:00-05:00,0.061256626373993726
2022-01-05 05:00:00-05:00,0.07040550834052571
2022-01-05 06:00:00-05:00,0.07642446383172104
2022-01-05 07:00:00-05:00,0.08230117995986506
2022-01-05 08:00:00-05:00,0.0855857323054802
2022-01-05 09:00:00-05:00,0.13572696398308004
2022-01-05 10:00:00-05:00,0.10778326544671335
2022-01-05 11:00:00-05:00,0.12753024926267767
2022-01-05 12:00:00-05:00,0.12176231430047398
2022-01-05 13:00:00-05:00,0.11874474058330867
2022-01-05 14:00:00-05:00,0.1186062466075596
2022-01-05 15:00:00-05:00,0.1104243292853836
2022-01-05 16:00:00-05:00,0.08106773831217662
2022-01-05 17:00:00-05:00,0.09323918908530979
2022-01-05 18:00:00-05:00,0.08799597987795175
2022-01-05 19:00:00-05:00,0.07722669789420386
2022-01-05 20:00:00-05:00,0.051617159691827424
2022-01-05 21:00:00-05:00,0.05885188534820358
2022-01-05 22:00:00-05:00,0.03709006748750278
2022-01-05 23:00:00-05:00,0.02
2022-01-06 00:00:00-05:00,0.023051240573810017
2022-01-06 01:00:00-05:00,0.025228204667926028
2022-01-06 02:00:00-05:00,0.06244110495213638
2022-01-06 03:00:00-05:00,0.05381283656931112
2022-01-06 04:00:00-05:00,0.04353945282235766
2022-01-06 05:00:00-05:00,0.07877183202432443
2022-01-06 06:00:00-05:00,0.09015377820878302
2022-01-06 07:00:00-05:00,0.09761954786310896
2022-01-06 08:00:00-05:00,0.10145209125825934
2022-01-06 09:00:00-05:00,0.11294909693599743
2022-01-06 10:00:00-05:00,0.10645920154993015
2022-01-06 11:00:00-05:00,0.12465482801622679
2022-01-06 12:00:00-05:00,0.12191640875956634
2022-01-06 13:00:00-05:00,0.09976463254206666
2022-01-06 14:00:00-05:00,0.10910832960866258
2022-01-06 15:00:00-05:00,0.1090033563224491
2022-01-06 16:00:00-05:00,0.08457218448598894
2022-01-06 17:00:00-05:00,0.08790611208201067
2022-01-06 18:00:00-05:00,0.07182187286141263
2022-01-06 19:00:00-05:00,0.0527067245423274
2022-01-06 20:00:00-05:00,0.07241456167922
2022-01-06 21:00:00-05:00,0.0565950252666572
2022-01-06 22:00:00-05:00,0.04078535205467573
2022-01-06 23:00:00-05:00,0.05179226022711725
2022-01-07 00:00:00-05:00,0.05627405783229202
2022-01-07 01:00:00-05:00,0.03130502693649832
2022-01-07 02:00:00-05:00,0.059269852096323856
2022-01-07 03:00:00-05:00,0.06163451789447508
2022-01-07 04:00:00-05:00,0.06868032238029799
2022-01-07 05:00:00-05:00,0.08541066905328176
2022-01-07 06:00:00-05:00,0.10422195222743917
2022-01-07 07:00:00-05:00,0.0992357627882603
2022-01-07 08:00:00-05:00,0.10838297108296993
2022-01-07 09:00:00-05:00,0.10635796447053703
2022-01-07 10:00:00-05:00,0.11035047556166575
2022-01-07 11:00:00-05:00,0.12866751423027498
2022-01-07 12:00:00-05:00,0.11448233319543538
2022-01-07 13:00:00-05:00,0.13341123531204707
2022-01-07 14:00:00-05:00,0.11015522258491171
2022-01-07 15:00:00-05:00,0.12958903222939516
2022-01-07 16:00:00-05:00,0.10781526345536434
2022-01-07 17:00:00-05:00,0.09087733558939043
2022-01-07 18:00:00-05:00,0.06903885437024752
2022-01-07 19:00:00-05:00,0.058014050302703485
2022-01-07 20:00:00-05:00,0.0671115131784385
2022-01-07 21:00:00-05:00,0.06720639704720464
2022-01-07 22:00:00-05:00,0.03167950466889102
