timestamp,motion_zone_1,motion_zone_2,motion_zone_3,motion_zone_4,motion_zone_5,motion_zone_6,busy_zone_1,busy_zone_2,busy_zone_3,busy_zone_4,busy_zone_5,busy_zone_6
2024-01-01 00:00:00+00:00,0.0,0.0,0.0,0.6722770069391866,0.0,3.6435552757565284,0.0,0.032913871415631936,0.0626523050922306,0.0,0.007402708298400517,0.0
2024-01-01 00:15:00+00:00,2.0239694837799127,0.0,3.3170376710837686,0.6225232175734589,1.5487567540902467,0.8269688200933598,0.0,0.02572122347708384,0.0,0.0,0.0,0.017412697479982076
2024-01-01 00:30:00+00:00,2.530689499436715,0.9669841168186635,2.9981084251210954,1.5073026188705374,0.0,0.12518092470937708,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:45:00+00:00,0.0,2.322061841339961,3.1146900964735087,0.0,0.0,0.0,0.0,0.0,0.04758553718857981,0.040039940719778,0.03238649795061223,0.05775605270410309
2024-01-01 01:00:00+00:00,2.288282543693409,0.08358574882590024,0.7378840551045909,1.806739105168166,0.17557215299072304,7.208017284651765,0.0456886529384322,0.05606761380118064,0.07107917310084058,0.019066273795606374,0.0,0.14858102520396466
2024-01-01 01:15:00+00:00,3.7544295717772815,0.0,1.8770225457278,1.5165026780466209,0.0,0.0,0.0,0.0,0.02204086429597044,0.062274888204484985,0.0,0.0
2024-01-01 01:30:00+00:00,1.5387084225899195,0.0,0.5774035076323996,3.156863015620348,1.5400680472476111,1.9387331549012092,0.0,0.0,0.0,0.013731486089730089,0.020845511448409203,0.05707609042074291
2024-01-01 01:45:00+00:00,0.9903652796543199,1.3503519000122586,0.35133101125974436,2.784435304578614,0.28236323758899823,1.2157829438342254,0.029707313996955344,0.014693586625883995,0.014747906830573261,0.020053960478100735,0.004606605615199316,0.09908637708667689
2024-01-01 02:00:00+00:00,0.0,0.0,0.0,2.1652613725277625,0.7630677280822296,1.8426184458077557,0.04919565679481317,0.0,0.0353273056939601,0.0,0.0,0.02188108902259872
2024-01-01 02:15:00+00:00,1.7208896628412567,0.0,2.385955007833198,0.3565833244253702,0.0,0.0,0.0208325175365248,0.0,0.0539191875398812,0.12248747446063153,0.008667962678029351,0.0
2024-01-01 02:30:00+00:00,0.7536189398920476,1.8738158335742001,4.572723161835993,0.010243222725367929,2.1805949192918437,7.47742535136803,0.022551864682147423,0.05693233676968687,0.0,0.027805924941853792,0.040961899954685875,0.072414999207417
