timestamp,zone_air_temp_c,zone_rh_pct,illuminance_lux,noise_db,pm25_ugm3,pm10_ugm3,tvoc_ppb,co2_zone_1_ppm,co2_zone_2_ppm,co2_zone_3_ppm,co2_zone_4_ppm,co2_zone_5_ppm,co2_zone_6_ppm
2024-01-01 00:00:00+00:00,14.502389289922771,51.643901418997864,0.0,39.03880150987492,4.685160284716062,7.611026042418062,134.90382094708738,420.0,420.0,420.0,420.0,420.0,420.0
2024-01-01 00:15:00+00:00,14.448660337379044,49.753282637574415,76.0326191594692,42.33493407439031,3.2013682584349237,5.072172037416886,182.5973039108245,420.0000191503615,420.00000091687417,420.0000267993734,420.00000852180256,420.00001829454067,420.000033935669
2024-01-01 00:30:00+00:00,14.449970651139486,50.86237004973197,16.1978339808962,38.97888232313865,3.5975853024691413,5.398495322989709,147.81306447566735,420.0000097328958,420.00000046598814,420.00001362039615,420.00000433108363,420.0000092979372,420.0000172473158
2024-01-01 00:45:00+00:00,14.430975573050151,42.672893000858096,0.0,42.26612459378706,3.9373802548505576,5.081876195186331,133.06309796693228,420.0000048664479,420.00000023299407,420.0000068101981,420.0000021655418,420.00000464896857,420.0000086236579
2024-01-01 01:00:00+00:00,14.399106090795605,47.80058524358872,284.9779008414531,36.749865073106506,6.155533104283164,9.710807065499612,149.65830524235724,425.1069842900405,425.10689138599344,425.1070232636144,425.10693013495074,425.1069799294254,425.10705962477414
2024-01-01 01:15:00+00:00,14.360190278955413,52.01245359947472,28.123864226132756,38.04859314762385,5.1588388392537885,7.816327623240051,97.43247024560262,427.72987304707067,427.72982659504714,427.72989253385765,427.7298459695258,427.7298708667631,427.7299107144375
2024-01-01 01:30:00+00:00,14.352822050309468,46.29478245450263,436.07539351531693,42.68107846970725,3.37309807451539,4.942467864666412,148.24473458562736,429.0078009932217,429.0077053822117,429.00784110237606,429.0077452602048,429.0077965055506,429.0078785229978
2024-01-01 01:45:00+00:00,14.344177964386143,50.02159988502533,0.0,42.62113117968751,5.1061968967235,6.981805614175642,104.24394297081511,429.68028139866124,429.6802335931563,429.6803014532385,429.68025353215285,429.6802791548257,429.68032016354937
2024-01-01 02:00:00+00:00,14.280992195454024,54.246684398992755,0.0,40.001648542547,4.846045967357621,6.75611630176464,134.14616902262495,434.56723863570784,434.56719361159224,434.56725752348245,434.5672123905108,434.5672365224217,434.56727514520196
2024-01-01 02:15:00+00:00,14.289587486156922,50.19257819882868,0.0,39.83229796057605,4.461922277050862,6.882676610959177,113.59755277067066,437.28363618395025,437.28359761330506,437.2836523644714,437.28361370057286,437.2836343735691,437.28366746040564
2024-01-01 02:30:00+00:00,14.26948004788039,50.84960831212518,324.9256858336401,43.64034122087656,4.396741264551926,6.192825918185021,105.68483251123517,438.64191892582465,438.64180363433974,438.64196729100735,438.64185172077913,438.64191351441576,438.6420124142526
2024-01-01 02:45:00+00:00,14.270476878300066,54.65736986823565,364.16946067469723,43.24762472499732,4.757956628079667,6.987682395680578,166.4642406948443,439.32100975274165,439.3209042249284,439.3210540220297,439.32094823907914,439.32100479960786,439.32109532392985
2024-01-01 03:00:00+00:00,14.259495464673757,57.71991438024969,14.985049510915612,38.513565922748825,6.267467376528072,9.663014178121825,143.44020654384025,443.6650040282688,443.6649295646772,443.6650352660069,443.6649606223827,443.665000533189,443.665064409867
2024-01-01 03:15:00+00:00,14.253270242752523,55.91047010666031,425.8923022985672,42.0674730241294,3.957663168495627,5.256660817803554,130.37747018393907,445.97473153731835,445.97460490175416,445.97478466138216,445.9746577196478,445.97472559345516,445.9748342245188
2024-01-01 03:30:00+00:00,14.258805314268173,53.63940657358492,334.127932302511,45.21424030139678,4.319528127917807,6.424115565540136,147.5673734528892,447.1295703069204,447.1294413740734,447.12962439470243,447.129495150131,447.1295642552302,447.12967485695884
2024-01-01 03:45:00+00:00,14.251115974557079,61.39274130015495,309.26729471636713,39.715360976773574,7.248108907164509,10.996559530594933,181.59743090580105,447.6842964314962,447.684095997758,447.6843805141531,447.6841795958208,447.6842870237857,447.68445896071603
2024-01-01 04:00:00+00:00,14.195694048695588,59.669062642930825,361.53660207876624,41.30556489697762,6.472907045153489,9.729958137987355,139.73894167416222,450.9896178848313,450.98943229621403,450.98969573990786,450.98950970258795,450.98960917390275,450.9897683763276
2024-01-01 04:15:00+00:00,14.140305436562116,60.522910127724295,314.44554997703403,39.934162769439354,4.594759098320967,6.896741491924569,154.71446226048263,452.8134573863247,452.81325509616363,452.81354224775754,452.8133394685141,452.81344789147977,452.8136214208947
2024-01-01 04:30:00+00:00,14.119654476533885,65.6470277956887,338.8944641519563,44.95158259267614,3.561238732587133,5.153495493269064,156.82581845010478,453.72209962922193,453.72187476186247,453.7221939618687,453.7219685508414,453.72208907467643,453.72228197136064
2024-01-01 04:45:00+00:00,14.081513627681648,59.10615254656478,301.80561982627887,41.75388599404881,3.077215794695509,4.924170415221856,113.45829701845277,454.1816775794801,454.181451187056,454.1817725518968,454.1815456121177,454.181666953353,454.18186115827467
2024-01-01 05:00:00+00:00,14.107741000068955,60.76301471266788,256.0175032866904,41.15339149447397,6.435808929139348,9.72408416466522,142.03189774699007,456.4095752469865,456.4092526491098,456.40971057792837,456.4093872000982,456.4095601052871,456.4098368375834
2024-01-01 05:15:00+00:00,14.107656989078507,59.90441285318729,317.46726592147996,43.93280046558748,6.559961275259421,10.698079333418919,136.4386570435605,457.4819940246683,457.4815910613904,457.48216306917817,457.48175913164516,457.4819751108773,457.4823207825673
2024-01-01 05:30:00+00:00,14.138478543421849,59.44663771897681,327.820295284242,46.608019138274614,7.063900408184557,11.709905803927429,134.8230329305867,458.0228196477483,458.0223270179907,458.02302630766115,458.0225324868594,458.02279652530314,458.02321911507795
2024-01-01 05:45:00+00:00,14.13507850057731,58.58005298353448,303.1400374306081,42.78691654917664,6.297645858053083,9.11762267879314,147.38747585944625,458.33021760254235,458.32969397927883,458.33043726433976,458.3299123750983,458.33019302536246,458.33064220211963
2024-01-01 06:00:00+00:00,14.145262111440973,56.33223273059961,297.0465497544182,39.879726232767794,8.258261441894788,11.973380160912848,133.94131966954328,459.1639734482813,459.1633437807957,459.1642375960022,459.16360640615267,459.1639438937291,459.1644840377964
2024-01-01 06:15:00+00:00,14.1476689877768,58.702818243812715,278.6399734576082,45.54161834977418,6.627728467846307,10.650554177322714,199.28268709151575,459.5651866591872,459.5644401965515,459.5654998028836,459.56475153550525,459.56515162264895,459.5657919564336
2024-01-01 06:30:00+00:00,14.169990390967437,57.69149965212202,242.12856008415545,46.52588550864961,7.764135953126464,11.505969114413128,215.58360951676636,459.7820858188842,459.7812788305141,459.78242435333874,459.78161541389125,459.78204794146404,459.7827401956942
2024-01-01 06:45:00+00:00,14.15333184133385,59.776134509774074,279.48807139632174,48.246420073733454,5.843910434676773,8.777728998754714,189.3515808885871,459.89152785381316,459.89066263325117,459.89189081687664,459.89102350444773,459.89148724316254,459.89222945038165
2024-01-01 07:00:00+00:00,14.143548679802315,58.8871758507455,299.7874268159343,41.52666383277176,7.515658837965108,11.492626077234732,204.8461807403186,459.26485126113425,459.2638751713707,459.265260734217,459.2642822845351,459.2648054466424,459.26564276015625
2024-01-01 07:15:00+00:00,14.109132484060002,64.44707558987686,255.7677409514268,45.410472980001465,8.8549390360373,13.888746941532101,208.0336679289942,458.9515307548664,458.95048229217724,458.9519705886455,458.95091959106,458.9514815434238,458.9523809401916
2024-01-01 07:30:00+00:00,14.119053494032576,60.51552574586254,317.04932819374125,47.69339710141838,9.48241354330411,14.837022775826012,190.8116514695602,458.79493967104537,458.7937891642443,458.7954223126877,458.7942690242755,458.7948856699827,458.7958726026689
2024-01-01 07:45:00+00:00,14.10031898939748,59.90790425129417,376.14499390734477,49.98071363474383,8.668641399211566,12.983558035498167,210.26884799207,458.7218145871357,458.7204355346819,458.7223931044818,458.7210107178559,458.7217498588804,458.72293284358017
2024-01-01 08:00:00+00:00,14.106642910444931,58.59594392019369,250.13224077303684,48.073576045727336,9.562937112039165,14.455967842808352,190.95312984620813,456.72781730839824,456.72636093806057,456.7284282608681,456.7269683694248,456.72774895109194,456.72899826095096
2024-01-01 08:15:00+00:00,14.073791846517105,62.59757042872515,328.6709346989009,46.685741029805044,8.890057850452092,13.460143769288669,242.49249895278518,455.69679839623967,455.695248001847,455.6974487921307,455.69589464930795,455.69672562574874,455.6980555917265
2024-01-01 08:30:00+00:00,14.084024081392705,66.73514386107377,330.71385034666696,48.95905463410683,10.047959986880114,15.671809520182109,244.6735116498194,455.16991349023465,455.16818025188445,455.1706405898078,455.1689031609608,455.16983213764064,455.1713189516075
2024-01-01 08:45:00+00:00,14.028457886064889,69.41672152303634,255.65466524521543,46.022700653516516,9.68261217434204,15.635933280179671,241.99315276985956,454.90652579200867,454.9046489984329,454.90731311350294,454.90543178235305,454.90643770139735,454.9080476605244
2024-01-01 09:00:00+00:00,13.97975746157694,67.02554163533041,335.65406142167507,47.78341706455081,10.768991736182828,17.472030627803072,236.67168964408532,451.59645209112347,451.5945105654636,451.5972665679543,451.5953203482158,451.5963609621978,451.5980264500794
2024-01-01 09:15:00+00:00,13.982398800555698,70.0,271.39777986820104,49.298045898721696,11.164181664873777,16.034767015154692,264.30359630895805,449.9415742728341,449.93944896306385,449.94246584774453,449.94033539955586,449.9414745176776,449.9432976600342
2024-01-01 09:30:00+00:00,13.940605029329216,69.75742894239332,339.90059558158265,48.72710075113936,9.905853430257862,13.135843439417053,285.02573628676964,449.1141597192521,449.11191932795094,449.1150995712688,449.1128537633135,449.1140545625413,449.11597642463107
2024-01-01 09:45:00+00:00,13.886724362261246,70.0,302.1309939739169,49.22238982670084,11.333836838855488,18.631051502107855,270.1972546445768,448.70135086364917,448.69896493310785,448.702351769888,448.6999600708185,448.7012388757978,448.70328558498375
2024-01-01 10:00:00+00:00,13.84952577547028,70.0,270.0533792590678,54.22987929939751,12.343862223750598,19.357327706391317,275.3104355867127,444.5760571687684,444.5735498594662,444.5771089938236,444.5745956225325,444.5759394837911,444.5780903146271
2024-01-01 10:15:00+00:00,13.84723619822219,65.19810886016958,370.1521475633212,46.81868182113686,12.838571980743557,20.492988620888305,308.87235676634964,442.2894000999755,442.2868405946688,442.2904738214379,442.2879081279466,442.2892799650869,442.29147557092375
