frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-64.63763,-69.12879,-50.135365
9.765625,-62.163296,-63.67469,-51.00482
19.53125,-60.69677,-54.514404,-51.934315
29.296875,-60.69315,-54.52398,-49.470795
39.0625,-63.247894,-59.924427,-48.77221
48.828125,-62.139126,-58.148693,-47.867043
58.59375,-53.147335,-56.610455,-39.812904
68.359375,-57.267967,-54.820408,-41.831894
78.125,-51.15871,-51.28237,-44.503983
87.890625,-50.385834,-49.42318,-43.516865
97.65625,-43.858913,-46.79546,-38.04478
107.421875,-45.4937,-45.84688,-34.278446
117.1875,-45.537018,-42.5438,-34.726578
126.953125,-41.899628,-41.655624,-31.948448
136.71875,-39.68449,-40.04397,-28.610271
146.48438,-39.11985,-35.03426,-23.969471
156.25,-36.13401,-32.45049,-22.967577
166.01562,-30.975801,-31.163454,-18.704498
175.78125,-24.429585,-26.581604,-12.807856
185.54688,-23.748001,-20.43315,-6.8938694
195.3125,-16.741426,-13.494833,-2.3542702
205.07812,-11.864471,-11.257366,-4.4475355
214.84375,-7.8202863,-8.409766,-3.4968398
224.60938,-5.3880644,-2.5544012,0.42098996
234.375,-2.8836343,-3.1682425,-1.4103812
244.14062,-1.3844814,0.37838733,-0.16222268
253.90625,1.5040277,-1.015283,0.4272744
263.67188,1.5468667,0.56693935,0.3435826
273.4375,0.41927642,-0.42313063,-0.012390634
283.20312,-2.066042,-0.7004945,0.0030007
292.96875,-1.195281,-0.90612054,0.2533964
302.73438,-0.5488676,0.6666645,0.04518161
312.5,-1.6551436,-0.0097967135,0.012779202
322.26562,-1.4782712,-0.88366896,-0.059291143
332.03125,-1.2358707,-0.4779397,-0.26362547
341.79688,-0.95536304,-0.39864826,-0.09727857
351.5625,0.20464756,-0.6451979,0.11297059
361.32812,1.0028338,-0.35563755,-0.0074133347
371.09375,0.7679107,-0.29816282,0.11523537
380.85938,0.65329194,-0.08341677,0.19505353
390.625,0.59337664,-0.05057895,-0.016093059
400.39062,1.445728,-0.4045204,-0.068435535
410.15625,2.004173,-0.19006833,0.021060415
419.92188,0.94759524,0.027433578,-0.19625393
429.6875,0.34248945,-0.025520224,-0.29544544
439.45312,0.08028012,0.19616908,0.047784135
449.21875,-0.14380558,-0.054455638,0.024940822
458.98438,-0.058928236,-1.0215037,0.039766677
468.75,0.020477667,0.17319717,0.12944715
478.51562,-0.02367735,0.22985302,0.12634198
488.28125,-0.13605365,0.2563159,0.122759536
498.04688,-0.1933465,-1.1299734,0.32253736
507.8125,0.37206116,0.06361,0.48622245
517.5781,-0.19555986,1.0155623,-0.008433289
527.34375,-1.305195,-1.0300255,0.30137226
