x_norm,y_norm,sigma_MPa
0.387374,0.672935,8.128836
0.772631,0.203218,2.771838
0.910287,0.314033,2.391251
0.914519,0.870812,-4.046128
0.409172,0.165649,0.383413
0.913641,0.761812,7.509614
0.785363,0.631286,-3.730413
0.468474,0.240131,3.459777
0.863639,0.271473,6.581199
0.802969,0.446626,4.874392
0.163907,0.452961,-6.075106
0.551957,0.551955,-0.114496
0.214273,0.926234,9.179168
0.537196,0.838442,4.181485
0.160134,0.976096,6.136057
0.324727,0.533772,1.228598
0.899025,0.517972,-3.568575
0.776230,0.257690,-6.698564
0.773702,0.712786,-5.972082
0.310123,0.444196,9.686187
0.650624,0.627286,-1.180729
0.074577,0.218745,6.824538
0.501176,0.120252,-6.110004
0.696963,0.031344,3.462941
0.779238,0.824612,1.899776
0.642944,0.726989,-0.713237
0.988853,0.358075,6.178115
0.332135,0.693427,-8.138095
0.679729,0.359051,-9.609606
0.140207,0.404919,-2.833111
0.615694,0.428087,-6.332964
0.462472,0.324093,3.056089
0.450177,0.628082,1.108632
0.043992,0.578372,-8.899829
0.632310,0.545506,-0.419956
0.604310,0.159707,-2.503172
0.103051,0.533563,2.898364
0.942195,0.653457,6.468275
0.233895,0.274111,10.847235
0.352639,0.696910,-0.747107
0.613778,0.217544,8.735125
0.603860,0.433337,0.262111
0.917879,0.329417,-0.566364
0.908274,0.124924,-2.165967
0.031596,0.053400,-4.048923
0.684169,0.336326,0.880129
0.611034,0.361360,2.597548
0.962476,0.077408,0.953624
0.208408,0.469171,0.695057
0.389868,0.807118,-2.270448
0.538961,0.057167,5.892431
0.061165,0.230089,0.427597
0.126491,0.083870,-0.455392
0.957449,0.928127,-1.260319
0.989554,0.085477,-1.436714
0.457817,0.487387,3.893530
0.261665,0.262200,-1.983028
0.437561,0.163366,1.350785
0.085344,0.523588,0.166745
0.340563,0.458480,-0.667624
0.599836,0.795445,1.375167
0.048007,0.878008,-5.006235
0.283142,0.973601,-3.944359
0.692229,0.307378,9.009684
0.233916,0.397450,5.228208
0.323368,0.223705,4.583172
0.601138,0.384397,-1.454131
0.986789,0.539336,-6.672019
0.019010,0.660114,-9.983116
0.211270,0.661694,9.352890
0.981199,0.183808,-0.919742
0.075046,0.367884,-5.730305
0.507291,0.419028,-4.687470
0.005047,0.553489,6.106760
0.601588,0.123812,-0.652737
0.710051,0.539562,-3.039982
0.728043,0.085756,0.774580
0.020413,0.485802,-1.509457
0.264285,0.062701,-5.784581
0.652481,0.794791,15.219877
0.117787,0.003963,4.906753
0.528865,0.804812,3.662655
0.762236,0.821655,1.405286
0.069542,0.098293,3.828555
0.127087,0.123109,-7.257019
0.810003,0.417729,-5.425392
0.949034,0.793383,3.017502
0.739898,0.059640,-1.260485
0.467932,0.652046,1.609816
0.924425,0.798065,3.704289
0.026417,0.669714,-7.048339
0.675589,0.376420,0.668163
0.878152,0.462103,5.556040
0.848337,0.382983,3.364571
0.049146,0.496999,4.839637
0.564038,0.604292,1.232029
0.411902,0.440760,2.385754
0.872747,0.788910,11.374005
0.929204,0.522776,-7.390311
0.096451,0.894636,-3.234782
0.084778,0.644253,-1.381375
0.159562,0.548061,-6.956915
0.796219,0.489030,-7.733548
0.718024,0.355192,5.165774
