experiment_id,turbulent_kinetic_energy_gas,turbulent_kinetic_energy_liquid,turbulent_dissipation_rate_gas,turbulent_dissipation_rate_liquid,velocity_profile_radial,radial_coordinates,interface_position,shear_stress_interface,wall_shear_stress_gas,wall_shear_stress_liquid
0,1.451342232169137,0.0002810166770931653,174.84561672313322,0.00047108376913585815,"[0.23707242652538285, 0.23682490629307734, 0.23608234559616084, 0.2348447444346333, 0.2331121028084948, 0.23088442071774526, 0.2281616981623847, 0.22494393514241315, 0.2212311316578306, 0.21702328770863702, 0.21232040329483245, 0.20712247841641684, 0.20142951307339027, 0.19524150726575268, 0.18855846099350407, 0.18138037425664444, 0.17370724705517382, 0.16553907938909218, 0.15687587125839952, 0.14771762266309588, 0.13806433360318124, 0.12791600407865555, 0.11727263408951889, 0.10613422363577116, 0.0945007727174125, 0.08237228133444284, 0.06974874948686208, 0.05663017717467037, 0.04301656439786767, 0.02890791115645394, 0.014304217450429188, 17.03712602778236, 16.97942515382076, 16.817158853084823, 16.55032712557455, 16.17892997128994, 15.70296739023099, 15.122439382397706, 14.43734594779008, 13.647687086408123, 12.753462798251826, 11.754673083321196, 10.65131794161623, 9.443397373136918, 8.130911377883274, 6.7138599558552965, 5.192243107052972, 3.566060831476319, 1.835313129125331, 5.674549630667249e-15]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.018420220392751502,8.312909258821431,3.555788468814385,0.5620333541863305
1,2.7885445657144485,0.000681754843151635,465.6572665483603,0.001780091587396266,"[0.36925732034764996, 0.36899089893815373, 0.3681916347096649, 0.3668595276621835, 0.3649945777957096, 0.3625967851102432, 0.3596661496057842, 0.35620267128233263, 0.3522063501398886, 0.34767718617845195, 0.3426151793980228, 0.337020329798601, 0.3308926373801868, 0.32423210214278003, 0.3170387240863806, 0.3093125032109888, 0.30105343951660435, 0.2922615330032274, 0.28293678367085784, 0.2730791915194958, 0.26268875654914114, 0.25176547875979405, 0.2403093581514543, 0.22832039472412202, 0.21579858847779732, 0.20274393941247998, 0.1891564475281701, 0.17503611282486767, 0.1603829353025727, 0.14519691496128523, 0.1294780518010052, 0.11322634582173258, 0.09644179702346745, 0.07912440540620984, 0.061274170969959615, 0.04289109371471675, 0.023975173640481507, 0.004526410747253631, 23.51451470816755, 23.081219195977326, 22.307046155167555, 21.19199558573824, 19.73606748768938, 17.93926186102096, 15.801578705733005, 13.3230180218255, 10.503579809298435, 7.343264068151837, 3.842070798385694, 5.24377463088212e-15]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.01201134474758619,11.510364371918167,6.831934186000399,1.36350968630327
2,0.019581859340470183,0.00023782879778946387,0.2740191343108495,0.0003667724115636532,"[0.21809575777142656, 0.2164212774579721, 0.21139783651760877, 0.2030254349503365, 0.19130407275615538, 0.1762337499350653, 0.15781446648706637, 0.1360462224121585, 0.11092901771034176, 0.0824628523816161, 0.05064772642598154, 0.015483639843438122, 1.9784991811237058, 1.9754527827147836, 1.9696049091707362, 1.960955560491563, 1.949504736677264, 1.93525243772784, 1.9181986636432902, 1.8983434144236149, 1.8756866900688143, 1.8502284905788882, 1.8219688159538363, 1.790907666193659, 1.7570450412983563, 1.720380941267928, 1.6809153661023744, 1.6386483158016951, 1.5935797903658904, 1.5457097897949603, 1.4950383140889045, 1.441565363247723, 1.3852909372714162, 1.3262150361599843, 1.2643376599134266, 1.199658808531743, 1.1321784820149345, 1.0618966803630006, 0.98881340357594, 0.912928651653755, 0.8342424245964444, 0.7527547224040081, 0.6684655450764467, 0.581374892613759, 0.49148276501594634, 0.39878916228300826, 0.3032940844149439, 0.2049975314117548, 0.10389950327344011, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.03835451687603456,0.9446472128018849,0.04797555538415195,0.4756575955789278
3,0.007125998871138094,0.12344005043094462,0.060154569602452,4.336947208462942,"[1.1235576302506682, 1.114319091924921, 1.1045100865479076, 1.094130614119628, 1.0831806746400825, 1.0716602681092704, 1.0595693945271922, 1.0469080538938478, 1.0336762462092373, 1.0198739714733605, 1.0055012296862174, 0.9905580208478081, 0.9750443449581327, 0.9589602020171911, 0.9423055920249833, 0.9250805149815091, 0.907284970886769, 0.8889189597407626, 0.8699824815434899, 0.8504755362949509, 0.830398123995146, 0.8097502446440746, 0.7885318982417372, 0.7667430847881336, 0.7443838042832637, 0.7214540567271276, 0.6979538421197254, 0.6738831604610567, 0.6492420117511221, 0.6240303959899212, 0.598248313177454, 0.5718957633137207, 0.5449727463987212, 0.5174792624324556, 0.4894153114149237, 0.46078089334612543, 0.43157600822606107, 0.4018006560547306, 0.37145483683213365, 0.3405385505582707, 0.3090517972331417, 0.2769945768567464, 0.24436688942908483, 0.21116873495015692, 0.177400113419963, 0.14306102483850291, 0.10815146920577627, 0.07267144652178373, 0.036620956786525015, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.06601499207703686,0.009053767559232226,0.01745869723428833,246.88010086188928
4,0.9767271398889323,0.00660272650465228,96.5294614370919,0.053651882244522886,"[1.149149816573303, 1.1479593620677278, 1.1443879985510026, 1.1384357260231268, 1.130102544484101, 1.119388453933925, 1.1062934543725986, 1.0908175458001221, 1.0729607282164955, 1.0527230016217184, 1.0301043660157911, 1.0051048213987137, 0.9777243677704861, 0.9479630051311081, 0.9158207334805799, 0.8812975528189014, 0.8443934631460729, 0.805108464462094, 0.7634425567669648, 0.7193957400606853, 0.6729680143432557, 0.6241593796146759, 0.5729698358749459, 0.5193993831240656, 0.4634480213620352, 0.4051157505888543, 0.3444025708045232, 0.28130848200904196, 0.21583348420241055, 0.147977577384629, 0.07774076155569698, 0.005123036715614474, 13.938950039865608, 13.814562353879971, 13.603230848937649, 13.30495552503863, 12.91973638218293, 12.447573420370535, 11.888466639601447, 11.242416039875675, 10.509421621193212, 9.689483383554057, 8.782601326958215, 7.7887754514056775, 6.708005756896457, 5.540292243430546, 4.285634911007936, 2.944033759628644, 1.5154887892926632, -6.206858527978195e-15]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.01829659937100486,6.791992546371878,2.392981492727884,13.20545300930456
5,1.9737261734503972,0.007564237178385394,277.2875371881114,0.06578815495674374,"[1.2299786322034536, 1.2279194855266782, 1.221742045496352, 1.2114463121124752, 1.1970322853750472, 1.1784999652840689, 1.1558493518395394, 1.1290804450414593, 1.0981932448898284, 1.0631877513846468, 1.0240639645259144, 0.9808218843136312, 0.933461510747797, 0.8819828438284122, 0.8263858835554767, 0.7666706299289904, 0.7028370829489532, 0.6348852426153654, 0.5628151089282266, 0.4866266818875369, 0.40631996149329663, 0.3218949477455056, 0.23335164064416367, 0.14069004018927075, 0.04391014638082749, 19.85787509178002, 19.788059155000756, 19.65236534644947, 19.450793666126163, 19.183344114030838, 18.850016690163486, 18.450811394524116, 17.98572822711273, 17.45476718792932, 16.857928276973894, 16.195211494246443, 15.466616839746973, 14.672144313475483, 13.811793915431966, 12.885565645616436, 11.893459504028884, 10.835475490669314, 9.711613605537725, 8.521873848634105, 7.266256219958472, 5.944760719510822, 4.557387347291138, 3.1041361032994472, 1.585006987535736, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.025060998231618187,9.661420675279484,4.835629124953473,15.128474356770788
6,0.1253818903817488,0.0008811884282184239,4.439685639139718,0.002615791824190596,"[0.41980672415253756, 0.4194796860563832, 0.41849857176792005, 0.41686338128714817, 0.4145741146140675, 0.41163077174867807, 0.4080333526909799, 0.403781857440973, 0.3988762859986573, 0.39331663836403286, 0.38710291453709966, 0.3802351145178577, 0.372713238306307, 0.36453728590244755, 0.35570725730627933, 0.34622315251780234, 0.3360849715370166, 0.3252927143639221, 0.3138463809985188, 0.30174597144080684, 0.28899148569078603, 0.2755829237484565, 0.2615202856138183, 0.2468035712868712, 0.23143278076761534, 0.2154079140560509, 0.1987289711521775, 0.1813959520559954, 0.16340885676750463, 0.14476768528670508, 0.12547243761359667, 0.10552311374817956, 0.0849197136904537, 0.06366223744041913, 0.04175068499807576, 0.019185056363423537, 5.006780513101153, 4.968002402618528, 4.871497816791966, 4.717266755621468, 4.505309219107034, 4.235625207248665, 3.90821472004636, 3.523077757500115, 3.0802143196099374, 2.579624406375823, 2.0213080177977694, 1.4052651538757828, 0.7314958146098605, 2.223835330514245e-15]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.013440567423151185,2.424920499665005,0.30718563143528455,1.7623768564368476
7,2.818350407677196,0.0003539384249279737,473.14306887576276,0.0006658732537138748,"[0.2660595515774518, 0.26573094234617944, 0.26474511465236245, 0.26310206849600076, 0.2608018038770944, 0.2578443207956434, 0.25422961925164766, 0.24995769924510727, 0.24502856077602223, 0.23944220384439246, 0.23319862845021808, 0.22629783459349898, 0.21873982227423522, 0.21052459149242678, 0.20165214224807365, 0.1921224745411759, 0.18193558837173346, 0.1710914837397463, 0.15959016064521447, 0.14743161908813796, 0.13461585906851684, 0.121142880586351, 0.10701268364164046, 0.0922252682343853, 0.07678063436458546, 0.06067878203224091, 0.04391971123735168, 0.026503421979917754, 0.008429914259939221, 23.724994947350417, 23.607378627578086, 23.377274578585208, 23.034682800371787, 22.57960329293782, 22.0120360562833, 21.331981090408235, 20.539438395312626, 19.634407970996474, 18.616889817459768, 17.486883934702522, 16.24439032272473, 14.889408981526392, 13.421939911107506, 11.841983111468066, 10.149538582608088, 8.344606324527568, 6.427186337226486, 4.397278620704868, 2.2548831749627065, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.020964890249493114,11.612260847431562,6.9049584988091315,0.7078768498559476
8,0.7188488391597136,0.005122199295095936,60.94756562043037,0.036659345590107556,"[1.0121461648493202, 1.0061974172632147, 0.9883511745048983, 0.9586074365743708, 0.9169662034716322, 0.8634274751966827, 0.7979912517495222, 0.7206575331301508, 0.6314263193385683, 0.5302976103747749, 0.4172714062387703, 0.29234770693055484, 0.15552651245012847, 0.00680782279749089, 11.98192583773547, 11.954917465045188, 11.909360129676626, 11.845253831629787, 11.76259857090467, 11.661394347501274, 11.541641161419598, 11.403339012659645, 11.246487901221414, 11.071087827104904, 10.877138790310118, 10.664640790837053, 10.433593828685709, 10.183997903856087, 9.915853016348185, 9.629159166162008, 9.32391635329755, 9.000124577754814, 8.657783839533803, 8.29689413863451, 7.91745547505694, 7.51946784880109, 7.102931259866963, 6.667845708254561, 6.214211193963875, 5.742027716994914, 5.251295277347675, 4.742013875022159, 4.214183510018365, 3.667804182336288, 3.1028758919759345, 2.519398638937306, 1.917372423220393, 1.296797244825207, 0.6576731037517431, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.03668985549762236,5.794935669389817,1.7611796559412982,10.244398590191873
9,8.409264978568412,0.0012594958558812654,2438.580272663436,0.004469872283402337,"[0.5018955779604489, 0.501539588085229, 0.5004716184595691, 0.49869166908346935, 0.4961997399569297, 0.49299583107995015, 0.48907994245253067, 0.4844520740746712, 0.47911222594637193, 0.4730603980676327, 0.4662965904384536, 0.4588208030588346, 0.45063303592877574, 0.4417332890482769, 0.4321215624173382, 0.4217978560359596, 0.41076216990414105, 0.3990145040218826, 0.38655485838918424, 0.373383233006046, 0.3594996278724678, 0.34490404298844973, 0.3295964783539918, 0.3135769339690939, 0.2968454098337561, 0.2794019059479784, 0.2612464223117608, 0.24237895892510336, 0.22279951578800597, 0.20250809290046862, 0.18150469026249144, 0.15978930787407433, 0.1373619457352173, 0.11422260384592038, 0.09037128220618362, 0.0658079808160068, 0.040532699675390145, 0.014545438784333594, 40.946539399117825, 40.35120129992236, 39.130448286036575, 37.28428035746047, 34.81269751419404, 31.715699756237278, 27.993287083590207, 23.645459496252816, 18.67221699422507, 13.073559577507032, 6.849487246098678, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.011685621450055146,19.764961371957455,20.60269919749261,2.5189917117625304
10,0.2717723177113003,0.03535669547317916,14.167976478545869,0.6648252444910042,"[7.116470754867916, 7.068807552948398, 7.017078897065604, 6.961284787219535, 6.90142522341019, 6.837500205637571, 6.7695097339016765, 6.697453808202508, 6.621332428540064, 6.541145594914344, 6.456893307325349, 6.368575565773079, 6.276192370257535, 6.179743720778715, 6.07922961733662, 5.97465005993125, 5.866005048562605, 5.753294583230685, 5.636518663935489, 5.515677290677019, 5.390770463455274, 5.261798182270254, 5.128760447121958, 4.991657258010387, 4.850488614935542, 4.705254517897421, 4.555954966896025, 4.402589961931354, 4.245159503003409, 4.083663590112187, 3.9181022232576908, 3.748475402439919, 3.5747831276588737, 3.397025398914552, 3.215202216206956, 3.029313579536084, 2.839359488901937, 2.645339944304516, 2.447254945743819, 2.2451044932198463, 2.0388885867326003, 1.8286072262820785, 1.6142604118682824, 1.3958481434912093, 1.1733704211508624, 0.9468272448472401, 0.716218614580341, 0.4815445303501696, 0.24280499215672208, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.06145301595858624,0.04670993788112808,0.6658421783926857,70.7133909463583
