void_fraction,superficial_gas_velocity,superficial_liquid_velocity,interface_height,flow_pattern,wave_amplitude,temperature,pressure
0.18420220392751502,3.1383020200464835,0.19340316306896344,0.018420220392751502,turbulent_interface,0.0032768334522956114,22.91182866320524,121511.05206280123
0.12011344747586189,2.836582536713159,0.324904550594995,0.01201134474758619,turbulent_interface,0.0031420043811723735,15.231585619745733,281412.81886083004
0.3835451687603456,0.759029189804023,0.1344461835510693,0.03835451687603456,wavy_interface,0.001333745863745433,30.45340532918967,428035.5728864926
0.6601499207703685,0.7880984038748882,1.68861412819008,0.06601499207703686,turbulent_interface,0.0007587052088980485,33.76142694532752,354855.20158012223
0.1829659937100486,2.557243034057608,0.9388944784622484,0.01829659937100486,turbulent_interface,0.0013508183192428675,19.809743910367843,224954.9045080577
0.25060998231618187,4.979168389459688,0.9217337089376646,0.025060998231618187,turbulent_interface,0.0052348606910685765,23.604836934816,193799.92391673743
0.13440567423151184,0.6730541529674635,0.36338231834589346,0.013440567423151185,smooth_interface,0.0010723024823667431,18.72662125765528,231120.6241172102
0.20964890249493112,4.977429130797197,0.21028045859094552,0.020964890249493114,turbulent_interface,0.006669535772807871,17.452217048934017,238325.9755194637
0.3668985549762236,4.399261591343232,0.6407911995413781,0.03668985549762236,turbulent_interface,0.004322149655746307,15.983823779348995,101624.72987174428
0.11685621450055145,4.792320223892404,0.4432459606454245,0.011685621450055146,turbulent_interface,0.003984938586875042,17.405439024842945,167729.20123225753
0.6145301595858623,4.530653079404447,1.0250409977093253,0.06145301595858624,turbulent_interface,0.004439648145601285,27.7424345385823,176568.0156812952
0.7197820296995042,0.3618936392720289,0.6939670816031753,0.07197820296995043,turbulent_interface,0.00019836287861082257,30.075671149105432,437388.7964924487
0.6244297841001771,0.22133799684097374,0.3804103766059698,0.06244297841001772,turbulent_interface,0.00023375399382570902,30.390811936291932,416377.1021419402
0.6799419196675927,3.3311718835208093,1.4287657507722302,0.06799419196675927,turbulent_interface,0.0060758258918315764,22.360598604177717,244165.7265791055
0.1011945679461512,2.4199156858515365,1.877153773434921,0.01011945679461512,turbulent_interface,0.0031211845643406067,32.27771340922906,287267.7507304653
0.1660512244787934,4.6657732214420395,1.409914875076388,0.01660512244787934,turbulent_interface,0.008303362893005742,34.73958754293527,489092.42312092194
0.5234034196259082,1.6736175030846636,0.6348946558464049,0.052340341962590825,turbulent_interface,0.002966476202640247,25.35180781368826,208019.5026942744
0.5304559888972322,3.2316352808714837,0.1604671745826258,0.053045598889723225,turbulent_interface,0.0036591409587318144,17.73384621291056,150086.29928404043
0.45776426050386,1.0518607248165246,1.5933409695515528,0.045776426050386,wavy_interface,0.001270635534722582,17.7665257922122,144762.58237484825
0.41227279817638696,3.608554933114794,1.1111001758787262,0.0412272798176387,turbulent_interface,0.0057524622428792105,30.98843524250072,226556.20369496505
0.6887726158846498,0.6215618196678665,1.7849786944141397,0.06887726158846498,turbulent_interface,0.00031834205584575895,20.43428605717086,466778.1670196044
0.2981078269470112,3.9700179139639316,1.0480067119124337,0.029810782694701124,turbulent_interface,0.003291649931478526,18.010813826559513,465590.81571018114
0.5822459102948365,3.1758739632038484,0.12263330052916611,0.05822459102948366,turbulent_interface,0.006295310246274824,34.78710763029153,209634.7287622452
0.18959345126978028,2.1685754642624406,0.31925640508861225,0.018959345126978028,turbulent_interface,0.0017465148426875252,23.236677839749312,461637.46905317757
0.10057512633527446,4.021172453678118,0.489437089425615,0.010057512633527447,turbulent_interface,0.0033105845089629383,33.86125225132003,286135.6961223439
0.1099216984978399,4.346170418794695,1.2042780366928723,0.010992169849783991,turbulent_interface,0.00845913130658608,24.006776518621187,167740.28248352793
0.6657949167996047,3.3047468002230636,0.9977615908573011,0.06657949167996047,turbulent_interface,0.003658839877568699,21.972509934227276,350716.698701036
