temperature,pressure,liquid_density,gas_density,liquid_viscosity,gas_viscosity,liquid_speed_of_sound,gas_speed_of_sound,void_fraction
22.91182866320524,121511.05206280123,999.417634267359,1.430050805862063,0.0009445608880230793,1.834455412583444e-05,1511.647314652821,347.677044135154,0.18420220392751502
15.231585619745733,281412.81886083004,1000.9536828760508,3.400121640191248,0.0011006360838440277,1.8010125376210758e-05,1480.9263424789829,343.13780654827383,0.12011344747586189
30.45340532918967,428035.5728864926,997.909318934162,4.912372917322403,0.0008190019740505838,1.8670421184924698e-05,1541.8136213167586,352.07738289371116,0.3835451687603456
33.76142694532752,354855.20158012223,997.2477146109345,4.028619221201529,0.0007710349280016946,1.8812590806950558e-05,1555.04570778131,353.9902801010315,0.6601499207703685
19.809743910367843,224954.9045080577,1000.0380512179263,2.6755041079149993,0.0010037731814671392,1.8209793943818107e-05,1499.2389756414714,345.8507977275407,0.1829659937100486
23.604836934816,193799.92391673743,999.2790326130369,2.275484591651867,0.000931979500801334,1.8374601660346192e-05,1514.419347739264,348.0837197206477,0.25060998231618187
18.72662125765528,231120.6241172102,1000.2546757484689,2.75903680946386,0.0010256225692317827,1.8162640444042387e-05,1494.906485030621,345.21087070358016,0.13440567423151184
17.452217048934017,238325.9755194637,1000.5095565902132,2.8575284260367595,0.001052156627133729,1.8107092269215124e-05,1489.808868195736,344.4564090150943,0.20964890249493112
15.983823779348995,101624.72987174428,1000.8032352441303,1.2246686700752176,0.0010838845147689198,1.804299788442312e-05,1483.935295117396,343.58504946860944,0.3668985549762236
17.405439024842945,167729.20123225753,1000.5189121950314,2.0113968814577214,0.0010531480245529047,1.810505194026674e-05,1489.6217560993719,344.42868445256505,0.11685621450055145
27.7424345385823,176568.0156812952,998.4515130922836,2.044649503325727,0.000861380105190215,1.8553564404091846e-05,1530.9697381543292,350.5019529990527,0.6145301595858623
30.075671149105432,437388.7964924487,997.9848657701789,5.02596884181885,0.0008247347252878677,1.8654157727089122e-05,1540.3026845964218,351.8582927072656,0.7197820296995042
30.390811936291932,416377.1021419402,997.9218376127417,4.779559254016588,0.0008199481880917103,1.8667726627510327e-05,1541.5632477451677,352.04108742805136,0.6244297841001771
22.360598604177717,244165.7265791055,999.5278802791645,2.8789209746548408,0.0009547323695180119,1.8320638759020728e-05,1509.4423944167108,347.3532277744568,0.6799419196675927
32.27771340922906,287267.7507304653,997.5444573181542,3.277151631729429,0.0007920633933758411,1.8748882050861008e-05,1549.1108536369163,353.1335891537233,0.1011945679461512
34.73958754293527,489092.42312092194,997.052082491413,5.534954260691948,0.000757585326016476,1.8854541232471966e-05,1558.9583501717411,354.5539344010053,0.1660512244787934
25.35180781368826,208019.5026942744,998.9296384372624,2.428148207561837,0.0009012513588107805,1.8450253786861868e-05,1521.407231254753,349.10678611068124,0.5234034196259082
17.73384621291056,150086.29928404043,1000.4532307574178,1.7977924343395928,0.0010462142649725788,1.8119374078424182e-05,1490.9353848516423,344.6232788336882,0.5304559888972322
17.7665257922122,144762.58237484825,1000.4466948415576,1.7338280812705646,0.001045527646522813,1.812079899935468e-05,1491.0661031688487,344.64263677951527,0.45776426050386
30.98843524250072,226556.20369496505,997.8023129514999,2.595510289030512,0.000810974169681398,1.8693446673374512e-05,1543.9537409700029,352.38747331271315,0.41227279817638696
20.43428605717086,466778.1670196044,999.9131427885658,5.539822260166178,0.0009914583715439698,1.8236959468981248e-05,1501.7371442286835,346.2192500634378,0.6887726158846498
