frequency_hz,gamma_per_m
0.0,0.0003002217081364558
0.4,0.0003002217081369306
0.8,0.0003002217081383549
1.2000000000000002,0.00032891625456864736
1.6,0.0003798882174829717
2.0,0.00042482273821990496
2.4000000000000004,0.0004654704114748368
2.8000000000000003,0.0005028709842863116
3.2,0.0005377017927208408
3.6,0.0005704332375294365
4.0,0.000601407758963636
4.4,0.0006308838306496961
4.800000000000001,0.0006590622295652857
5.2,0.000686102598620529
5.6000000000000005,0.0007121343561306814
6.0,0.0007372641454638892
6.4,0.0007615810782688164
6.800000000000001,0.0007851605209895525
7.2,0.0008080668907258426
7.6000000000000005,0.00083035575990604
8.0,0.000852075467797056
8.4,0.0008732683731291918
8.8,0.0008939718409335543
9.200000000000001,0.0009142190294282261
9.600000000000001,0.0009340395243436401
10.0,0.0009534598553496688
10.4,0.0009725039203074548
10.8,0.0009911933366885909
11.200000000000001,0.0010095477348830522
11.600000000000001,0.0010275850047249929
12.0,0.0010453215040443966
12.4,0.0010627722361574445
12.8,0.0010799510017687757
13.200000000000001,0.0010968705296543907
13.600000000000001,0.0011135425896389346
14.0,0.0011299780907135404
14.4,0.001146187166615033
14.8,0.0011621792507707511
15.200000000000001,0.0011779631421806307
15.600000000000001,0.0011935470635408745
16.0,0.0012089387126973398
16.400000000000002,0.0012241453083408982
16.8,0.0012391736307131548
17.2,0.0012540300579726052
17.6,0.001268720598773533
18.0,0.0012832509215287514
18.400000000000002,0.0012976263807595845
18.8,0.0013118520408797294
19.200000000000003,0.0013259326977119398
19.6,0.0013398728979961535
20.0,0.001353676957113547
20.400000000000002,0.0013673489752219217
20.8,0.0013808928519730534
21.200000000000003,0.0013943122999613693
21.6,0.001407610857035091
22.0,0.0014207918975852527
22.400000000000002,0.0014338586429144136
22.8,0.0014468141707751217
23.200000000000003,0.001459661424157939
23.6,0.0014724032193999456
24.0,0.0014850422536768376
24.400000000000002,0.0014975811119349318
24.8,0.0015100222733134068
25.200000000000003,0.0015223681171018515
25.6,0.0015346209282735591
26.0,0.0015467829026309067
26.400000000000002,0.0015588561515955462
26.8,0.0015708427066729103
27.200000000000003,0.0015827445236176936
27.6,0.0015945634863244167
28.0,0.0016063014104649319
28.400000000000002,0.001617960046892689
28.8,0.001629541084831785
29.200000000000003,0.0016410461548671883
29.6,0.0016524768317510811
30.0,0.0016638346370389477
30.400000000000002,0.0016751210415678623
30.8,0.0016863374677883692
31.200000000000003,0.0016974852919603841
31.6,0.0017085658462226833
32.0,0.001719580420544759
32.4,0.0017305302645691087
32.800000000000004,0.0017414165893513847
33.2,0.0017522405690052329
33.6,0.0017630033422581278
34.0,0.0017737060139240148
34.4,0.0017843496562981352
34.800000000000004,0.0017949353104789938
35.2,0.0018054639876220737
35.6,0.0018159366701295473
36.0,0.0018263543127799366
36.4,0.001836717843801381
36.800000000000004,0.0018470281658919188
37.2,0.0018572861571899398
37.6,0.0018674926721977533
38.0,0.0018776485426610068
38.400000000000006,0.0018877545784065123
38.800000000000004,0.001897811568140849
39.2,0.0019078202802119745
39.6,0.0019177814633359093
40.0,0.00192769584729043
40.400000000000006,0.0019375641435775924
40.800000000000004,0.001947387046056768
41.2,0.001957165231549788
41.6,0.001966899360419681
42.0,0.0019765900771243957
42.400000000000006,0.0019862380107468235
42.800000000000004,0.0019958437755023357
43.2,0.0020054079712250117
43.6,0.002014931183833613
44.0,0.0020244139857783527
44.400000000000006,0.0020338569364693956
44.800000000000004,0.002043260582688008
45.2,0.0020526254589812035
45.6,0.002061952088040682
46.0,0.0020712409810668287
46.400000000000006,0.002080492638118477
46.800000000000004,0.0020897075484491183
47.2,0.0020988861908301844
47.6,0.0021080290338620178
48.0,0.0021171365362730836
48.400000000000006,0.0021262091472079745
