frequency_hz,psd
0.0,1.4836318e-06
9.765625,1.5194056e-06
19.53125,1.6317873e-06
29.296875,1.8366064e-06
39.0625,2.1649278e-06
48.828125,2.6700563e-06
58.59375,3.444592e-06
68.359375,4.6479818e-06
78.125,6.5663885e-06
87.890625,9.729969e-06
97.65625,1.5164628e-05
107.421875,2.4951492e-05
117.1875,4.3545304e-05
126.953125,8.0989674e-05
136.71875,0.0001612199
146.48438,0.0003442619
156.25,0.0007877825
166.01562,0.0019208216
175.78125,0.0049369885
185.54688,0.013171573
195.3125,0.035792865
205.07812,0.09698637
214.84375,0.2561256
224.60938,0.6431636
234.375,1.4937
244.14062,3.1015828
253.90625,5.5023584
263.67188,7.868068
273.4375,12.063367
283.20312,453.09042
292.96875,1272.855
302.73438,257.68274
312.5,29.522184
322.26562,34.374607
332.03125,39.01739
341.79688,40.595627
351.5625,42.883144
361.32812,43.741596
371.09375,44.058952
380.85938,43.65182
390.625,42.600178
400.39062,41.049316
410.15625,39.068794
419.92188,36.753708
429.6875,34.2727
439.45312,31.646008
449.21875,29.075836
458.98438,26.580118
468.75,24.26661
478.51562,22.189465
488.28125,20.351799
498.04688,18.790144
507.8125,17.526344
517.5781,16.56334
527.34375,15.888925
537.1094,15.475727
546.875,15.302376
556.6406,15.352646
566.40625,15.591091
576.1719,15.974086
585.9375,16.47902
595.7031,17.082624
605.46875,17.742367
615.2344,18.43039
625.0,19.126465
634.7656,19.799486
644.53125,20.436638
654.2969,21.023039
664.0625,21.53915
673.8281,21.980059
683.59375,22.330912
693.3594,22.589188
703.125,22.750698
712.8906,22.814453
722.65625,22.783964
732.4219,22.660454
742.1875,22.451052
751.9531,22.159184
761.71875,21.793228
771.4844,21.358452
781.25,20.86339
791.0156,20.314936
800.78125,19.721306
810.5469,19.090881
820.3125,18.431519
830.0781,17.75233
839.84375,17.060972
849.6094,16.365444
859.375,15.672863
869.1406,14.988639
878.90625,14.31827
888.6719,13.666206
898.4375,13.036378
908.2031,12.434321
917.96875,11.864169
927.7344,11.32891
937.5,10.83141
947.2656,10.371667
957.03125,9.949671
966.7969,9.568331
976.5625,9.22932
986.3281,8.931637
996.09375,8.674302
1005.8594,8.456271
1015.625,8.276396
1025.3906,8.134877
1035.1562,8.0309925
1044.9219,7.9606595
1054.6875,7.920778
1064.4531,7.9126167
1074.2188,7.9351034
1083.9844,7.981351
1093.75,8.050249
1103.5156,8.146584
1113.2812,8.257737
1123.0469,8.371052
1132.8125,8.525926
1142.5781,8.725796
1152.3438,8.811658
1162.1094,8.923915
1171.875,253.34294
1181.6406,976.2167
1191.4062,269.94254
1201.1719,9.521249
1210.9375,9.986669
1220.7031,10.111154
1230.4688,10.298785
1240.2344,10.478805
1250.0,10.6358185
1259.7656,10.797294
1269.5312,10.943938
1279.2969,11.081098
1289.0625,11.210255
1298.8281,11.324338
1308.5938,11.430245
1318.3594,11.521277
1328.125,11.600791
1337.8906,11.6679
1347.6562,11.719511
1357.4219,11.761641
1367.1875,11.785115
1376.9531,11.801544
1386.7188,11.797569
1396.4844,11.788267
1406.25,11.758006
1416.0156,11.723783
1425.7812,11.668481
1435.5469,11.611014
1445.3125,11.531661
1455.0781,11.453592
1464.8438,11.350524
1474.6094,11.255719
1484.375,11.128085
1494.1406,11.022084
1503.9062,10.867378
1513.6719,10.757367
1523.4375,10.572313
1533.2031,10.464198
1542.9688,10.251411
1552.7344,10.136213
1562.5,9.930297
1572.2656,9.73607
1582.0312,9.694227
1591.7969,9.117742
1601.5625,9.9012575
1611.3281,7.74009
1621.0938,20.464008
1630.8594,638.4184
1640.625,1063.2572
1650.3906,84.68467
1660.1562,11.6356
1669.9219,7.442304
1679.6875,7.562667
