temperature_c,mass_fraction,dtg
25.00,1.002237,0.009939
25.44,0.997886,0.001301
25.88,1.001098,-0.005917
26.31,1.003066,-0.000630
26.75,1.001650,-0.003238
27.19,1.005900,0.009118
27.63,0.993668,0.010109
28.06,0.997051,-0.010972
28.50,1.003273,-0.000398
28.94,0.997399,0.004237
29.38,0.999564,0.000949
29.81,0.996568,0.004629
30.25,0.995512,-0.004131
30.69,1.000184,-0.004014
31.13,0.999026,-0.000821
31.57,1.000903,-0.000409
32.00,0.999384,0.000425
32.44,1.000531,0.004901
32.88,0.995094,0.004958
33.32,0.996190,-0.004576
33.75,0.999100,-0.000470
34.19,0.996601,-0.001568
34.63,1.000472,-0.003598
35.07,0.999751,0.002887
35.51,0.997945,0.006162
35.94,0.994356,-0.004761
36.38,1.002113,-0.009787
36.82,1.002925,0.003149
37.26,0.999356,0.000528
37.69,1.002463,0.007115
38.13,0.993128,0.008002
38.57,0.995457,-0.012572
39.01,1.004134,-0.002373
39.44,0.997534,0.005251
39.88,0.999537,0.002294
40.32,0.995526,0.005508
40.76,0.994715,0.000471
41.20,0.995114,-0.006618
41.63,1.000508,-0.004717
42.07,0.999243,0.001205
42.51,0.999453,0.001675
42.95,0.997776,0.001274
43.38,0.998338,-0.002218
43.82,0.999718,-0.006609
44.26,1.004124,-0.000262
44.70,0.999947,0.008370
45.14,0.996797,0.004509
45.57,0.996000,0.005500
46.01,0.991982,-0.006326
46.45,1.001537,-0.003721
46.89,0.995240,0.003731
47.32,0.998271,-0.004333
47.76,0.999033,0.002320
48.20,0.996241,0.001722
48.64,0.997526,-0.004545
49.07,1.000220,0.001398
49.51,0.996302,0.008311
49.95,0.992944,-0.002827
50.39,0.998776,0.001807
50.83,0.991362,0.003480
51.26,0.995730,-0.011782
51.70,1.001677,0.003241
52.14,0.992893,0.006164
52.58,0.996280,-0.001303
53.01,0.994033,0.002224
53.45,0.994333,-0.005179
53.89,0.998568,-0.001586
54.33,0.995722,0.008655
54.76,0.990991,0.001568
55.20,0.994349,-0.005661
55.64,0.995946,-0.006392
56.08,0.999945,0.003978
56.52,0.992464,0.004962
56.95,0.995601,-0.002929
57.39,0.995028,0.005276
57.83,0.990982,-0.001822
58.27,0.996623,-0.003810
58.70,0.994318,0.002851
59.14,0.994127,0.001350
59.58,0.993136,-0.000625
60.02,0.994674,-0.003073
60.46,0.995827,-0.001597
60.89,0.996073,0.002217
61.33,0.993886,0.000404
61.77,0.995719,0.003676
62.21,0.990668,0.004553
62.64,0.991732,-0.003568
63.08,0.993792,0.003052
63.52,0.989061,0.002407
63.96,0.991685,-0.005524
64.39,0.993897,-0.002484
64.83,0.993859,0.004228
65.27,0.990196,0.008290
65.71,0.986602,-0.000936
66.15,0.991015,-0.012944
66.58,0.997934,0.003537
67.02,0.987919,0.010760
67.46,0.988514,0.003201
67.90,0.985117,0.000035
68.33,0.988483,-0.000380
68.77,0.985449,-0.001011
69.21,0.989369,-0.007956
69.65,0.992415,0.003491
70.09,0.986313,0.006495
70.52,0.986729,-0.005915
70.96,0.991491,0.000717
71.40,0.986101,0.008522
71.84,0.984031,-0.007698
72.27,0.992841,0.000039
72.71,0.983997,0.004207
73.15,0.989158,0.002350
73.59,0.981940,-0.003813
74.02,0.992496,-0.012086
74.46,0.992520,0.010349
74.90,0.983436,-0.003664
75.34,0.995728,-0.004546
75.78,0.987415,0.012238
76.21,0.985014,0.004388
76.65,0.983574,-0.003672
77.09,0.988228,-0.003399
77.53,0.986550,0.008290
77.96,0.980971,0.001302
78.40,0.985411,-0.003451
78.84,0.983992,0.004036
79.28,0.981877,0.009801
79.71,0.975412,-0.005409
80.15,0.986612,-0.004711
80.59,0.979536,-0.000162
81.03,0.986754,-0.001041
81.47,0.980447,0.001923
81.90,0.985070,-0.004096
82.34,0.984033,0.001870
82.78,0.983434,0.005084
83.22,0.979582,0.004240
83.65,0.979721,-0.000068
84.09,0.979642,-0.005653
84.53,0.984670,-0.001340
84.97,0.980815,0.010760
85.41,0.975251,-0.001177
85.84,0.981846,-0.007106
86.28,0.981471,0.004431
86.72,0.977967,-0.004131
87.16,0.985087,-0.001908
87.59,0.979637,0.004947
88.03,0.980757,0.001622
88.47,0.978217,0.004870
88.91,0.976494,0.000613
89.34,0.977681,-0.003599
89.78,0.979644,0.000863
90.22,0.976925,0.005325
90.66,0.974982,0.008821
91.10,0.969203,-0.000392
91.53,0.975325,-0.004590
91.97,0.973221,0.009540
92.41,0.966974,-0.004260
92.85,0.976950,-0.011159
93.28,0.976742,0.004873
93.72,0.972685,0.009514
94.16,0.968414,-0.001226
94.60,0.973758,0.001315
95.04,0.967262,0.008070
95.47,0.966693,-0.006654
95.91,0.973088,-0.006810
96.35,0.972654,0.006771
96.79,0.967160,0.006868
97.22,0.966642,0.000214
97.66,0.966973,-0.000592
98.10,0.967160,-0.001354
98.54,0.968158,-0.003897
98.97,0.970572,0.004100
99.41,0.964569,0.003295
99.85,0.967688,-0.002342
100.29,0.966619,-0.003531
100.73,0.970779,0.001888
101.16,0.964966,0.012475
101.60,0.959858,-0.003062
102.04,0.967647,-0.004246
102.48,0.963575,0.013813
102.91,0.955555,-0.006929
103.35,0.969641,-0.007934
103.79,0.962500,0.005184
104.23,0.965102,0.000076
104.66,0.962434,0.000585
105.10,0.964590,-0.001532
105.54,0.963775,0.001265
105.98,0.963482,0.003052
106.42,0.961103,-0.003782
106.85,0.966793,-0.000203
107.29,0.961280,0.005592
107.73,0.961897,0.001169
108.17,0.960257,0.004182
108.60,0.958237,-0.002020
109.04,0.962025,-0.002075
109.48,0.960053,0.002280
109.92,0.960029,0.001941
110.36,0.958354,-0.000136
110.79,0.960148,0.000613
111.23,0.957817,-0.005079
111.67,0.964594,0.002600
112.11,0.955541,0.005297
112.54,0.959957,-0.006442
112.98,0.961181,0.000946
113.42,0.959128,0.001101
113.86,0.960217,0.002967
114.29,0.956531,-0.000614
114.73,0.960754,-0.000571
115.17,0.957031,0.002035
115.61,0.958972,0.001771
116.05,0.955481,0.003347
116.48,0.956042,-0.005293
116.92,0.960115,-0.003030
117.36,0.958694,0.002963
117.80,0.957521,0.004023
118.23,0.955172,0.002391
118.67,0.955428,-0.001124
119.11,0.956156,0.002271
119.55,0.953440,-0.003697
119.98,0.959392,-0.005622
120.42,0.958361,0.006546
120.86,0.953662,-0.000837
121.30,0.959094,-0.004851
121.74,0.957909,0.006042
122.17,0.953805,0.001457
122.61,0.956633,-0.000525
123.05,0.954264,0.005944
123.49,0.951429,0.002494
123.92,0.952081,0.000031
124.36,0.951402,-0.006467
124.80,0.957742,-0.003072
125.24,0.954092,0.002865
125.68,0.955234,0.001399
126.11,0.952867,0.010293
126.55,0.946223,-0.002695
126.99,0.955226,-0.013071
127.43,0.957667,-0.001764
127.86,0.956770,0.005869
128.30,0.952529,0.001620
128.74,0.955352,-0.000273
129.18,0.952768,0.002511
129.61,0.953154,-0.004420
130.05,0.956637,0.003083
130.49,0.950455,0.007182
130.93,0.950349,-0.001331
131.37,0.951620,-0.006813
131.80,0.956314,0.002306
132.24,0.949602,0.006529
132.68,0.950598,-0.009695
133.12,0.958089,0.002720
133.55,0.948217,0.010581
133.99,0.948826,-0.002361
134.43,0.950283,-0.007990
134.87,0.955821,-0.002104
135.31,0.952125,0.004277
135.74,0.952076,0.005002
136.18,0.947746,-0.006596
136.62,0.957851,-0.002453
137.06,0.949894,0.003218
137.49,0.955034,-0.001789
137.93,0.951460,0.005753
138.37,0.949997,-0.004345
138.81,0.955264,-0.002548
139.24,0.952228,0.007556
139.68,0.948649,0.005563
140.12,0.947358,-0.005362
140.56,0.953343,-0.002214
141.00,0.949296,-0.003084
141.43,0.956043,-0.002917
141.87,0.951850,0.010953
142.31,0.946454,0.006709
142.75,0.945976,-0.000024
143.18,0.946475,-0.008847
143.62,0.953721,-0.000021
144.06,0.946494,0.009334
144.50,0.945550,-0.004098
144.93,0.950082,-0.013765
145.37,0.957600,0.006245
145.81,0.944615,0.004431
146.25,0.953721,-0.006277
146.69,0.950110,0.009506
147.12,0.945399,-0.001045
147.56,0.951025,-0.006310
148.00,0.950922,0.001150
148.44,0.950018,-0.004338
148.87,0.954720,-0.003341
149.31,0.952942,0.003857
149.75,0.951343,0.002306
150.19,0.950923,0.001920
150.63,0.949662,-0.005318
151.06,0.955579,0.003882
151.50,0.946263,0.010384
151.94,0.946489,-0.005060
152.38,0.950693,-0.004126
152.81,0.950101,-0.004224
153.25,0.954391,0.001409
153.69,0.948867,0.007856
154.13,0.947513,0.004340
154.56,0.945068,-0.002088
155.00,0.949341,0.000181
155.44,0.944910,-0.002899
155.88,0.951879,-0.008058
156.32,0.951964,0.006305
156.75,0.946359,0.005980
157.19,0.946729,-0.000546
157.63,0.946838,-0.003396
158.07,0.949702,-0.002427
158.50,0.948963,-0.003145
158.94,0.952455,0.007102
159.38,0.942745,0.004946
159.82,0.948126,-0.010024
160.26,0.951521,0.001818
160.69,0.946534,0.006950
161.13,0.945437,0.003576
161.57,0.943403,-0.007376
162.01,0.951894,-0.001310
162.44,0.944550,0.012202
162.88,0.941212,-0.006176
163.32,0.949957,-0.014675
163.76,0.954059,0.002616
164.19,0.947667,0.003705
164.63,0.950815,-0.000458
165.07,0.948067,0.003106
165.51,0.948096,-0.000948
165.95,0.948897,0.002040
166.38,0.946310,0.000176
166.82,0.948743,-0.007147
167.26,0.952567,-0.004766
167.70,0.952916,0.003603
168.13,0.949413,0.010984
168.57,0.943300,-0.002648
169.01,0.951731,-0.006841
169.45,0.949289,0.002456
169.88,0.949581,0.000365
170.32,0.948969,-0.000235
170.76,0.949787,-0.001686
171.20,0.950445,-0.000578
171.64,0.950292,0.002629
172.07,0.948143,0.005299
172.51,0.945654,0.009340
172.95,0.939967,0.002787
173.39,0.943213,-0.007822
173.82,0.946815,-0.000195
174.26,0.943384,-0.000890
174.70,0.947594,-0.005580
175.14,0.948270,0.001212
175.58,0.946533,-0.002478
176.01,0.950439,-0.002894
176.45,0.949067,0.006879
176.89,0.944417,-0.003636
177.33,0.952251,-0.005737
177.76,0.949439,0.005673
178.20,0.947284,0.001176
178.64,0.948409,-0.000102
179.08,0.947374,-0.001170
179.51,0.949434,0.004261
179.95,0.943644,0.006624
180.39,0.943635,0.000332
180.83,0.943353,-0.001655
181.27,0.945083,-0.006525
181.70,0.949066,-0.002816
182.14,0.947548,0.003930
182.58,0.945625,-0.002747
183.02,0.949953,0.005460
183.45,0.940846,0.009619
183.89,0.941532,-0.004775
184.33,0.945026,-0.003109
184.77,0.944253,-0.004450
185.21,0.948922,-0.008201
185.64,0.951433,0.005647
186.08,0.943978,0.007480
186.52,0.944884,0.001065
186.96,0.943046,-0.000715
187.39,0.945510,-0.005993
187.83,0.948293,-0.006527
188.27,0.951225,0.001438
188.71,0.947034,0.006042
189.14,0.945935,-0.001628
189.58,0.948459,-0.002408
190.02,0.948043,0.006497
190.46,0.942771,0.003289
190.90,0.945163,-0.003756
191.33,0.946060,0.000339
191.77,0.944866,0.001606
192.21,0.944654,-0.002791
192.65,0.947310,-0.001729
193.08,0.946168,0.002259
193.52,0.945332,0.003466
193.96,0.943133,-0.007374
194.40,0.951788,-0.004302
194.83,0.946899,0.012069
195.27,0.941222,-0.001543
195.71,0.948250,-0.000266
196.15,0.941455,0.003043
196.59,0.945586,-0.008496
197.02,0.948893,0.000694
197.46,0.944979,0.006367
197.90,0.943319,-0.002516
198.34,0.947181,0.002809
198.77,0.940860,0.002751
199.21,0.944773,-0.003396
199.65,0.943833,0.000041
200.09,0.944738,0.000067
200.53,0.943774,0.000076
200.96,0.944671,0.000608
201.40,0.943242,0.002457
201.84,0.942520,0.002056
202.28,0.941442,0.000733
202.71,0.941879,-0.004367
203.15,0.945264,-0.005065
203.59,0.946314,-0.002939
204.03,0.947838,0.002310
204.46,0.944291,0.001285
204.90,0.946713,0.007002
205.34,0.938161,0.006004
205.78,0.941457,-0.006376
206.22,0.943743,0.000190
206.65,0.941290,0.003625
207.09,0.940569,-0.003974
207.53,0.944769,-0.002531
207.97,0.942785,-0.000558
208.40,0.945257,0.001745
208.84,0.941257,-0.001984
209.28,0.946994,-0.003212
209.72,0.944069,0.001959
210.16,0.945279,-0.001045
210.59,0.944983,0.006123
211.03,0.939918,0.001389
211.47,0.943767,-0.004436
211.91,0.943802,0.002560
212.34,0.941525,0.006939
212.78,0.937727,-0.004082
213.22,0.945099,-0.004495
213.66,0.941662,0.003051
214.09,0.942428,0.003584
214.53,0.938525,0.001047
214.97,0.941512,-0.004453
215.41,0.942423,-0.002176
215.85,0.943417,-0.001561
216.28,0.943790,0.005959
216.72,0.938201,0.004205
217.16,0.940108,-0.007457
217.60,0.944729,-0.001676
218.03,0.941575,0.000886
218.47,0.943953,0.002844
218.91,0.939085,0.004753
219.35,0.939792,0.000085
219.78,0.939011,-0.004858
220.22,0.944045,-0.005536
220.66,0.943857,-0.001605
221.10,0.945451,0.002379
221.54,0.941775,0.002007
221.97,0.943694,0.004927
222.41,0.937461,0.005821
222.85,0.938598,0.000696
223.29,0.936852,-0.002449
223.72,0.940742,-0.008770
224.16,0.944530,-0.001102
224.60,0.941706,0.004969
225.04,0.940180,-0.000303
225.48,0.941972,0.002554
225.91,0.937944,0.000894
226.35,0.941189,-0.002374
226.79,0.940023,0.001150
227.23,0.940182,0.003217
227.66,0.937206,0.002448
228.10,0.938039,-0.005072
228.54,0.941647,-0.002939
228.98,0.940612,0.003956
229.41,0.938184,0.003681
229.85,0.937390,0.000460
230.29,0.937781,-0.001765
230.73,0.938935,-0.002073
231.17,0.939596,0.003513
231.60,0.935859,0.006015
232.04,0.934330,-0.005971
232.48,0.941087,-0.006372
232.92,0.939909,0.006397
233.35,0.935486,-0.003593
233.79,0.943055,-0.003569
234.23,0.938611,0.003627
234.67,0.939879,0.003281
235.11,0.935739,0.003806
235.54,0.936547,-0.002254
235.98,0.937712,-0.000738
236.42,0.937193,-0.000048
236.86,0.937755,0.002847
237.29,0.934701,-0.001539
237.73,0.939102,-0.004102
