temperature_c,mass_fraction,dtg
25.00,1.005112,0.017030
25.44,0.997657,0.009582
25.88,0.996723,0.000030
26.31,0.997631,-0.008953
26.75,1.004561,0.000310
27.19,0.997360,0.012650
27.63,0.993486,-0.003774
28.06,1.000663,-0.004135
28.50,0.997106,0.003338
28.94,0.997741,-0.006949
29.38,1.003190,-0.002660
29.81,1.000070,0.003265
30.25,1.000332,-0.006435
30.69,1.005703,-0.000733
31.13,1.000973,0.011400
31.57,0.995723,0.004808
32.00,0.996764,-0.002280
32.44,0.997719,-0.003943
32.88,1.000216,0.005271
33.32,0.993105,0.005130
33.75,0.995725,-0.004324
34.19,0.996890,-0.003293
34.63,0.998608,-0.003375
35.07,0.999845,-0.003464
35.51,1.001641,-0.001357
35.94,1.001033,0.001371
36.38,1.000440,-0.002339
36.82,1.003080,0.000905
37.26,0.999647,0.005690
37.69,0.998099,0.000212
38.13,0.999462,0.001894
38.57,0.996441,-0.005239
39.01,1.004048,-0.000436
39.44,0.996822,0.011937
39.88,0.993598,-0.004667
40.32,1.000908,-0.003962
40.76,0.997067,0.008154
41.20,0.993770,-0.003502
41.63,1.000133,-0.009120
42.07,1.001754,0.003350
42.51,0.997199,0.006141
42.95,0.996378,0.000158
43.38,0.997061,-0.001401
43.82,0.997604,-0.002221
44.26,0.999005,0.003093
44.70,0.994896,0.004088
45.14,0.995427,0.003850
45.57,0.991525,-0.009363
46.01,1.003624,-0.010082
46.45,1.000352,0.001681
46.89,1.002152,0.007845
47.32,0.993483,0.001359
47.76,1.000962,-0.008630
48.20,1.001038,0.008879
48.64,0.993189,0.004073
49.07,0.997473,-0.008438
49.51,1.000577,0.002209
49.95,0.995539,0.006673
50.39,0.994735,-0.005639
50.83,1.000475,-0.005956
51.26,0.999948,0.003350
51.70,0.997543,0.004719
52.14,0.995817,-0.005109
52.58,1.002015,-0.006342
53.01,1.001369,0.007217
53.45,0.995697,0.001600
53.89,0.999968,0.002103
54.33,0.993856,0.003194
54.76,0.997172,-0.008241
55.20,1.001070,-0.001560
55.64,0.998538,0.005467
56.08,0.996285,0.001540
56.52,0.997190,0.001683
56.95,0.994812,0.004354
57.39,0.993378,-0.003584
57.83,0.997949,-0.002067
58.27,0.995188,-0.000309
58.70,0.998220,0.002364
59.14,0.993118,0.004689
59.58,0.994114,-0.001146
60.02,0.994122,-0.002278
60.46,0.996108,-0.002837
60.89,0.996605,0.003195
61.33,0.993311,-0.004509
61.77,1.000552,0.001599
62.21,0.991911,0.004590
62.64,0.996534,-0.009077
63.08,0.999858,0.009708
63.52,0.988035,0.004422
63.96,0.995987,-0.004575
64.39,0.992040,0.010310
64.83,0.986961,-0.001297
65.27,0.993175,-0.001047
65.71,0.987877,-0.004149
66.15,0.996807,-0.003865
66.58,0.991261,0.006313
67.02,0.991281,-0.001514
67.46,0.992586,-0.001492
67.90,0.992587,0.005572
68.33,0.987708,0.000236
68.77,0.992380,-0.001728
69.21,0.989221,0.008243
69.65,0.985164,0.005140
70.09,0.984721,-0.003683
70.52,0.988388,-0.006095
70.96,0.990056,-0.003039
71.40,0.991048,0.000068
71.84,0.989997,0.000668
72.27,0.990463,-0.001433
72.71,0.991251,0.000966
73.15,0.989617,0.002453
73.59,0.989104,0.000773
74.02,0.988940,0.003164
74.46,0.986335,-0.003623
74.90,0.992112,-0.004682
75.34,0.990433,0.010197
