temperature_c,mass_fraction,dtg
25.00,1.001515,0.004339
25.44,0.999616,0.007330
25.88,0.995098,0.003522
26.31,0.996533,-0.005215
26.75,0.999664,0.002977
27.19,0.993926,-0.003447
27.63,1.002681,0.001891
28.06,0.992271,0.004718
28.50,0.998551,-0.011674
28.94,1.002490,-0.001041
29.38,0.999462,-0.000738
29.81,1.003137,0.001134
30.25,0.998469,0.010540
30.69,0.993910,-0.003144
31.13,1.001221,-0.000094
31.57,0.993992,0.009271
32.00,0.993104,-0.008736
32.44,1.001640,-0.008736
32.88,1.000753,0.005250
33.32,0.997044,0.007008
33.75,0.994618,-0.001709
34.19,0.998540,-0.010675
34.63,1.003963,0.003252
35.07,0.995693,0.009222
35.51,0.995890,-0.000117
35.94,0.995796,-0.004774
36.38,1.000069,-0.004421
36.82,0.999666,0.006014
37.26,0.994804,-0.001244
37.69,1.000754,-0.001588
38.13,0.996195,0.008497
38.57,0.993316,-0.011294
39.01,1.006082,-0.004522
39.44,0.997275,0.008488
39.88,0.998651,0.000223
40.32,0.997079,-0.001889
40.76,1.000305,-0.001084
41.20,0.998029,0.006147
41.63,0.994923,0.002868
42.07,0.995518,-0.000766
42.51,0.995594,-0.003364
42.95,0.998463,-0.003023
43.38,0.998240,0.007237
43.82,0.992127,0.005075
44.26,0.993797,-0.005060
44.70,0.996557,-0.002704
45.14,0.996164,-0.002066
45.57,0.998366,0.000372
46.01,0.995838,0.002475
46.45,0.996199,0.002541
46.89,0.993614,0.001361
47.32,0.995007,-0.002704
47.76,0.995981,-0.001194
48.20,0.996053,-0.001908
48.64,0.997651,-0.000666
49.07,0.996635,0.002883
49.51,0.995127,0.005081
49.95,0.992187,-0.000429
50.39,0.995503,-0.004040
50.83,0.995724,0.001655
51.26,0.994054,-0.004533
51.70,0.999693,-0.001371
52.14,0.995255,0.006715
52.58,0.993814,-0.002885
53.01,0.997780,-0.000826
53.45,0.994537,0.000056
53.89,0.997730,-0.005092
54.33,0.998995,0.003742
54.76,0.994455,0.010979
55.20,0.989383,0.002234
55.64,0.992499,-0.005968
56.08,0.994608,-0.004359
56.52,0.996315,0.002680
56.95,0.992262,0.002163
57.39,0.994422,0.002363
57.83,0.990193,-0.002499
58.27,0.996609,-0.008177
58.70,0.997351,0.003915
59.14,0.993182,0.001593
59.58,0.995957,-0.000557
60.02,0.993670,0.007060
60.46,0.989777,0.006520
60.89,0.987962,-0.000816
61.33,0.990491,-0.009357
61.77,0.996154,-0.002580
62.21,0.992750,0.001302
62.64,0.995014,0.002112
63.08,0.990901,0.002452
63.52,0.992867,0.002075
63.96,0.989084,-0.000559
64.39,0.993357,0.002304
64.83,0.987067,0.010165
65.27,0.984458,0.003606
65.71,0.983909,-0.003060
66.15,0.987137,-0.006926
66.58,0.989973,-0.001865
67.02,0.988770,-0.000024
67.46,0.989994,-0.004496
67.90,0.992707,0.003750
68.33,0.986711,0.003775
68.77,0.989402,-0.005002
69.21,0.991090,0.002067
69.65,0.987592,0.010490
70.09,0.981907,0.002175
70.52,0.985688,-0.000530
70.96,0.982371,-0.002252
71.40,0.987660,-0.002821
71.84,0.984841,0.001188
72.27,0.986620,-0.002678
72.71,0.987185,0.000720
73.15,0.985989,0.002193
73.59,0.985266,0.001537
74.02,0.984643,-0.003288
74.46,0.988144,-0.000145
74.90,0.984771,0.006478
75.34,0.982473,0.001773
75.78,0.983219,0.009182
76.21,0.974435,0.000660
76.65,0.982641,-0.002556
77.09,0.976672,0.000232
77.53,0.982438,0.003358
77.96,0.973732,0.003093
78.40,0.979730,-0.012660
78.84,0.984815,0.001944
79.28,0.978028,0.006654
79.71,0.978990,-0.002626
80.15,0.980327,0.000759
80.59,0.978325,0.006278
81.03,0.974832,0.002332
81.47,0.976284,-0.002398
81.90,0.976931,-0.000490
82.34,0.976713,0.006012
82.78,0.971668,0.001961
83.22,0.974995,0.003530
83.65,0.968578,0.002208
84.09,0.973062,-0.009130
84.53,0.976571,0.001329
84.97,0.971899,0.004606
85.41,0.972539,0.000008
85.84,0.971891,0.000174
86.28,0.972386,0.003665
86.72,0.968683,-0.002078
87.16,0.974206,-0.009015
87.59,0.976574,0.010149
88.03,0.965320,0.005570
88.47,0.971698,0.001698
88.91,0.963834,0.004296
89.34,0.967937,-0.001509
89.78,0.965155,0.006937
90.22,0.961864,-0.001512
90.66,0.966479,-0.006931
91.10,0.967931,0.000534
91.53,0.966011,0.002352
91.97,0.965873,0.000995
92.41,0.965140,0.002201
92.85,0.963946,0.003714
93.28,0.961889,0.009069
93.72,0.956007,0.002853
94.16,0.959391,-0.009131
94.60,0.964001,-0.006822
95.04,0.965363,0.003796
95.47,0.960678,0.001419
95.91,0.964120,-0.000424
96.35,0.961049,0.002576
96.79,0.961865,0.002226
97.22,0.959100,-0.000237
97.66,0.962073,-0.002503
98.10,0.961291,0.004525
98.54,0.958112,0.004434
98.97,0.957409,0.000202
99.41,0.957935,-0.006360
99.85,0.962978,0.006825
100.29,0.951960,0.010105
100.73,0.954131,-0.002823
101.16,0.954431,-0.002756
101.60,0.956544,-0.006646
102.04,0.960250,-0.003405
102.48,0.959524,0.006412
102.91,0.954637,0.003756
103.35,0.956236,0.004228
103.79,0.950935,0.003527
104.23,0.953148,-0.005950
104.66,0.956144,-0.004176
105.10,0.956804,-0.001411
105.54,0.957379,0.003433
105.98,0.953799,0.010522
106.42,0.948168,0.002606
106.85,0.951517,-0.007235
107.29,0.954502,-0.003221
107.73,0.954337,-0.002389
108.17,0.956594,0.005478
108.60,0.949541,0.006652
109.04,0.950770,0.003465
109.48,0.946508,0.001701
109.92,0.949281,-0.001729
110.36,0.948021,0.006371
110.79,0.943704,0.008236
111.23,0.940810,-0.001573
111.67,0.945081,-0.008045
112.11,0.947853,-0.006591
112.54,0.950851,0.000805
112.98,0.947148,-0.002454
113.42,0.953000,0.002247
113.86,0.945181,0.002200
114.29,0.951074,-0.003019
114.73,0.947824,0.008168
115.17,0.943924,-0.002452
115.61,0.949971,-0.001755
116.05,0.945460,0.010016
116.48,0.941203,0.001291
116.92,0.944330,-0.000539
117.36,0.941675,-0.001222
117.80,0.945399,-0.006714
118.23,0.947553,-0.002809
118.67,0.947858,0.002924
119.11,0.944994,0.003630
119.55,0.944681,0.004116
119.98,0.941390,-0.000021
120.42,0.944699,-0.005838
120.86,0.946501,0.002450
121.30,0.942554,-0.000715
121.74,0.947127,-0.001205
122.17,0.943609,0.003169
122.61,0.944353,0.000202
123.05,0.943432,-0.000487
123.49,0.944779,0.003172
123.92,0.940656,0.002905
124.36,0.942235,0.000426
124.80,0.940283,0.002536
125.24,0.940015,-0.000212
125.68,0.940469,-0.010208
126.11,0.948951,-0.004752
126.55,0.944629,0.009712
126.99,0.940448,0.008410
127.43,0.937266,-0.002552
127.86,0.942682,-0.007266
128.30,0.943627,0.005363
128.74,0.937987,0.006024
129.18,0.938354,-0.008371
129.61,0.945315,0.001947
130.05,0.936650,0.003407
130.49,0.942332,-0.001433
130.93,0.937904,0.002364
131.37,0.940263,0.004761
131.80,0.933736,0.000296
132.24,0.940004,-0.005472
132.68,0.938526,0.001291
133.12,0.938873,0.000979
133.55,0.937669,-0.004869
133.99,0.943136,0.003494
134.43,0.934610,0.002618
134.87,0.940844,-0.002518
135.31,0.936815,0.000053
135.74,0.940798,-0.001350
136.18,0.937997,0.000414
136.62,0.940435,-0.000654
137.06,0.938569,0.000756
137.49,0.939774,0.002492
137.93,0.936387,0.003063
138.37,0.937092,-0.008001
138.81,0.943392,-0.003425
139.24,0.940090,0.004851
139.68,0.939145,0.000407
140.12,0.939734,-0.005860
140.56,0.944275,0.000054
141.00,0.939687,0.006127
141.43,0.938911,0.005057
141.87,0.935260,-0.001179
142.31,0.939943,-0.003422
142.75,0.938255,0.004108
143.18,0.936347,0.008547
143.62,0.930773,-0.000900
144.06,0.937135,-0.004552
144.50,0.934759,0.005416
144.93,0.932394,0.006017
145.37,0.929491,-0.001559
145.81,0.933758,-0.008040
146.25,0.936530,-0.003355
146.69,0.936695,0.000021
147.12,0.936512,-0.002975
147.56,0.939300,0.001195
148.00,0.935465,0.002868
148.44,0.936789,-0.005482
148.87,0.940264,0.000533
149.31,0.936323,0.006943
149.75,0.934186,-0.002845
150.19,0.938814,0.004026
150.63,0.930662,-0.003675
151.06,0.942031,-0.005149
151.50,0.935169,0.008948
151.94,0.934197,0.001300
152.38,0.934031,0.001840
152.81,0.932587,-0.005275
153.25,0.938649,-0.009730
153.69,0.941105,0.003306
154.13,0.935755,0.006547
154.56,0.935374,-0.004191
155.00,0.939424,-0.002552
155.44,0.937608,0.003432
155.88,0.936419,0.010072
156.32,0.928790,0.003444
156.75,0.933404,-0.005559
157.19,0.933656,-0.000919
157.63,0.934209,-0.002180
158.07,0.935565,-0.000045
158.50,0.934248,0.000642
158.94,0.935003,-0.007510
159.38,0.940822,0.002514
159.82,0.932803,0.005269
160.26,0.936209,-0.002643
160.69,0.935116,0.002704
161.13,0.933842,-0.003575
161.57,0.938246,-0.002586
162.01,0.936106,0.004251
162.44,0.934524,0.000903
162.88,0.935316,0.001417
163.32,0.933284,0.007103
163.76,0.929098,0.000300
164.19,0.933021,-0.006935
164.63,0.935169,-0.005224
165.07,0.937594,-0.004657
165.51,0.939246,-0.001251
165.95,0.938689,0.007292
166.38,0.932862,0.006703
166.82,0.932821,-0.003271
167.26,0.935725,-0.004566
167.70,0.936818,0.001499
168.13,0.934413,0.003236
168.57,0.933985,0.002094
169.01,0.932580,-0.006627
169.45,0.939787,-0.004619
169.88,0.936623,0.007570
170.32,0.933159,0.005755
170.76,0.931585,0.004053
171.20,0.929611,-0.000736
171.64,0.932230,-0.012243
172.07,0.940329,0.002049
172.51,0.930436,0.008143
172.95,0.933201,-0.004337
173.39,0.934233,-0.003656
173.82,0.936401,-0.005132
174.26,0.938726,0.002970
174.70,0.933801,0.007234
175.14,0.932393,-0.005826
175.58,0.938901,-0.003058
176.01,0.935070,0.004490
176.45,0.934971,0.003486
176.89,0.932018,-0.001495
177.33,0.936279,0.000705
177.76,0.931401,0.002851
178.20,0.933784,0.003010
178.64,0.928766,0.005863
179.08,0.928651,-0.008856
179.51,0.936519,-0.008309
179.95,0.935925,0.004101
180.39,0.932929,0.001721
180.83,0.934418,-0.001679
181.27,0.934398,0.007053
181.70,0.928244,0.002822
182.14,0.931927,-0.004828
182.58,0.932471,-0.004891
183.02,0.936209,0.002140
183.45,0.930598,0.004736
183.89,0.932063,-0.004755
184.33,0.934760,-0.004604
184.77,0.936094,0.000379
185.21,0.934428,0.010072
185.64,0.927276,0.003688
186.08,0.931199,-0.007289
186.52,0.933657,-0.002849
186.96,0.933693,0.000442
187.39,0.933270,0.001072
187.83,0.932755,-0.001940
188.27,0.934969,-0.004909
188.71,0.937052,0.003243
189.14,0.932130,0.013187
189.58,0.925508,0.000447
190.02,0.931739,-0.008904
190.46,0.933304,0.000460
190.90,0.931336,0.001786
191.33,0.931740,0.000184
191.77,0.931175,-0.001882
192.21,0.933388,-0.003501
192.65,0.934240,0.002364
193.08,0.931318,0.002769
193.52,0.931816,-0.002035
193.96,0.933100,0.003519
194.40,0.928735,0.000747
194.83,0.932446,-0.001661
195.27,0.930189,-0.002381
195.71,0.934530,-0.006484
196.15,0.935866,-0.001791
196.59,0.936098,0.008489
197.02,0.928435,-0.000570
197.46,0.936598,-0.001368
197.90,0.929632,0.001813
198.34,0.935011,0.000865
198.77,0.928875,-0.001374
199.21,0.936213,-0.007260
199.65,0.935231,0.005302
200.09,0.931572,0.002413
200.53,0.933118,0.001212
200.96,0.930511,0.001890
201.40,0.931463,-0.003007
201.84,0.933143,0.000204
202.28,0.931285,-0.002479
202.71,0.935314,0.000815
203.15,0.930571,0.000721
203.59,0.934683,0.004034
204.03,0.927040,0.005022
204.46,0.930286,-0.000557
204.90,0.927527,0.004662
205.34,0.926205,0.000404
205.78,0.927174,-0.002483
206.22,0.928379,-0.005537
206.65,0.932021,0.001145
207.09,0.927377,0.006299
207.53,0.926506,0.000892
207.97,0.926596,0.002471
208.40,0.924343,0.003264
208.84,0.923739,-0.007331
209.28,0.930761,-0.006955
209.72,0.929827,-0.002871
210.16,0.933275,-0.002124
210.59,0.931687,0.007226
211.03,0.926948,0.005054
211.47,0.927262,-0.003636
211.91,0.930132,0.001034
212.34,0.926357,0.003925
212.78,0.926696,0.007342
213.22,0.919930,-0.004617
213.66,0.930738,-0.011780
214.09,0.930243,-0.000473
214.53,0.931152,0.004680
214.97,0.926145,0.003161
215.41,0.928386,0.004581
215.85,0.922135,0.004282
216.28,0.924637,-0.011308
216.72,0.932034,-0.003810
217.16,0.927973,0.013534
217.60,0.920186,0.003631
218.03,0.924794,-0.004881
218.47,0.924459,-0.006322
218.91,0.930329,-0.003637
219.35,0.927643,0.005441
219.78,0.925565,0.003830
220.22,0.924290,-0.000509
220.66,0.926011,0.000028
221.10,0.924266,-0.000732
221.54,0.926651,-0.001364
221.97,0.925460,0.000586
222.41,0.926139,-0.000759
222.85,0.926125,-0.001386
223.29,0.927352,-0.001635
223.72,0.927557,-0.001103
224.16,0.928318,0.005246
224.60,0.922964,0.000607
225.04,0.927786,-0.003389
225.48,0.925931,0.003958
225.91,0.924321,0.000450
226.35,0.925537,0.001686
226.79,0.922845,0.003289
227.23,0.922657,-0.000223
227.66,0.923040,-0.006755
228.10,0.928571,-0.002095
228.54,0.924874,0.003817
228.98,0.925230,0.000164
229.41,0.924730,0.006540
229.85,0.919504,-0.004256
230.29,0.928456,-0.007195
230.73,0.925803,0.004475
231.17,0.924539,0.001802
231.60,0.924225,-0.002484
232.04,0.926714,-0.005636
232.48,0.929159,0.006337
232.92,0.921166,0.007838
233.35,0.922297,-0.001982
233.79,0.922901,0.002848
