temperature_c,mass_fraction,dtg
25.00,1.003026,0.000075
25.44,1.002993,0.000608
25.88,1.002494,0.001377
26.31,1.001788,-0.001901
26.75,1.004159,-0.001663
27.19,1.003244,0.005365
27.63,0.999462,0.005376
28.06,0.998537,-0.000783
28.50,1.000147,0.006525
28.94,0.992825,0.004465
29.38,0.996238,-0.007808
29.81,0.999660,-0.006529
30.25,1.001954,-0.000315
30.69,0.999936,0.006446
31.13,0.996311,0.005939
31.57,0.994737,0.001729
32.00,0.994798,-0.000904
32.44,0.995528,-0.006824
32.88,1.000772,-0.001678
33.32,0.996997,0.001312
33.75,0.999623,0.000862
34.19,0.996242,0.000397
34.63,0.999276,-0.003779
35.07,0.999550,0.001847
35.51,0.997659,0.002652
35.94,0.997228,-0.002420
36.38,0.999778,0.001933
36.82,0.995537,0.001016
37.26,0.998888,-0.003358
37.69,0.998476,-0.004646
38.13,1.002956,-0.001939
38.57,1.000174,0.000577
39.01,1.002451,0.002408
39.44,0.998066,0.003033
39.88,0.999797,-0.001193
40.32,0.999110,-0.002181
40.76,1.001706,0.001048
41.20,0.998193,0.011102
41.63,0.991986,0.004310
42.07,0.994420,-0.007984
42.51,0.998976,-0.006962
42.95,1.000514,0.004948
43.38,0.994644,0.003466
43.82,0.997480,-0.005396
44.26,0.999368,-0.002202
44.70,0.999408,0.002611
45.14,0.997081,0.002475
45.57,0.997241,0.005376
46.01,0.992375,-0.002560
46.45,0.999482,-0.006627
46.89,0.998176,-0.000395
47.32,0.999828,0.000496
47.76,0.997741,0.006510
48.20,0.994129,0.004147
48.64,0.994111,0.000458
49.07,0.993727,-0.003071
49.51,0.996799,-0.000915
49.95,0.994529,-0.002013
50.39,0.998561,-0.003262
50.83,0.997384,0.004710
51.26,0.994438,0.001591
51.70,0.995991,-0.003848
52.14,0.997806,0.002165
52.58,0.994096,0.008317
53.01,0.990525,-0.005211
53.45,0.998658,-0.008107
53.89,0.997623,0.009911
54.33,0.989982,0.005873
54.76,0.992481,-0.010293
55.20,0.998993,0.004091
55.64,0.988900,-0.001524
56.08,1.000327,-0.008533
56.52,0.996371,0.009651
56.95,0.991878,0.003524
57.39,0.993286,-0.002658
57.83,0.994205,-0.006175
58.27,0.998692,-0.002310
58.70,0.996227,0.004775
59.14,0.994512,0.001403
59.58,0.994999,0.002177
60.02,0.992606,0.001408
60.46,0.993766,-0.000336
60.89,0.992900,0.001466
61.33,0.992483,-0.004981
61.77,0.997261,0.004113
62.21,0.988882,0.002201
62.64,0.995334,-0.011417
63.08,0.998877,0.003054
63.52,0.992661,0.002609
63.96,0.996593,0.002727
64.39,0.990273,0.004156
64.83,0.992954,0.001338
65.27,0.989102,-0.006117
65.71,0.998309,-0.003830
66.15,0.992455,0.007852
66.58,0.991436,-0.000725
67.02,0.993090,-0.001003
67.46,0.992314,-0.002361
67.90,0.995157,-0.005694
68.33,0.997299,0.000927
68.77,0.994345,0.012934
69.21,0.985975,0.001336
69.65,0.993175,-0.005722
70.09,0.990985,0.003803
70.52,0.989846,-0.000012
70.96,0.990995,0.005344
71.40,0.985168,-0.000918
71.84,0.991799,-0.006941
72.27,0.991245,0.001200
72.71,0.990749,-0.000782
73.15,0.991929,-0.000078
73.59,0.990817,0.005123
74.02,0.987444,0.007819
74.46,0.983972,-0.002623
74.90,0.989740,-0.003884
75.34,0.987372,0.002878
75.78,0.987221,0.000980
76.21,0.986514,0.005426
76.65,0.982471,-0.006272
77.09,0.992005,-0.001275
77.53,0.983587,0.001847
77.96,0.990388,-0.003188
78.40,0.986378,0.006285
78.84,0.984886,0.001107
79.28,0.985408,-0.004349
79.71,0.988693,0.000431
80.15,0.985031,0.002586
80.59,0.986429,-0.003399
81.03,0.988007,-0.001421
81.47,0.987673,0.004490
81.90,0.984076,-0.003581
82.34,0.990808,-0.000902
82.78,0.984866,0.014221
83.22,0.978358,-0.001420
83.65,0.986109,-0.006804
84.09,0.984314,-0.001726
84.53,0.987620,0.001987
84.97,0.982575,0.009173
85.41,0.979589,-0.007371
85.84,0.989028,0.002247
86.28,0.977622,0.008867
86.72,0.981266,0.000133
87.16,0.977506,0.000353
87.59,0.980957,0.001488
88.03,0.976204,0.002811
88.47,0.978496,-0.004338
88.91,0.980001,-0.002856
89.34,0.980996,0.004341
89.78,0.976201,-0.000627
90.22,0.981545,-0.005609
90.66,0.981111,0.005960
91.10,0.976327,0.002060
91.53,0.979308,-0.002226
91.97,0.978276,0.000796
92.41,0.978611,0.003084
92.85,0.975576,0.004481
93.28,0.974689,-0.000289
93.72,0.975829,0.001151
94.16,0.973681,-0.001109
94.60,0.976801,0.000358
95.04,0.973368,-0.001178
95.47,0.977832,-0.003791
95.91,0.976687,0.013292
96.35,0.966195,0.005851
96.79,0.971565,-0.011549
97.22,0.976305,0.002684
97.66,0.969215,-0.000369
98.10,0.976628,-0.005140
98.54,0.973715,0.011055
98.97,0.966950,0.002746
99.41,0.971311,-0.010100
99.85,0.975792,-0.000669
100.29,0.971896,0.002922
100.73,0.973234,0.009375
101.16,0.963689,0.005294
101.60,0.968600,-0.008959
102.04,0.971532,0.010277
102.48,0.959603,-0.000419
102.91,0.971899,-0.014732
103.35,0.972500,0.003542
103.79,0.968798,0.004607
104.23,0.968467,-0.004103
104.66,0.972389,-0.002774
105.10,0.970895,0.005753
105.54,0.967353,0.004384
105.98,0.967057,-0.003612
106.42,0.970514,0.003505
106.85,0.963989,0.005253
107.29,0.965916,-0.005100
107.73,0.968454,-0.002472
108.17,0.968079,-0.002177
108.60,0.970359,-0.000386
109.04,0.968417,0.003599
109.48,0.967209,0.007297
109.92,0.962029,0.005360
110.36,0.962517,-0.007199
110.79,0.968331,-0.012895
111.23,0.973805,0.006212
111.67,0.962893,0.013567
112.11,0.961928,-0.003763
112.54,0.966187,-0.002309
112.98,0.963950,0.003105
113.42,0.963468,-0.003084
113.86,0.966650,-0.011842
114.29,0.973835,-0.000845
114.73,0.967389,0.013909
115.17,0.961659,0.010691
115.61,0.958030,0.004558
116.05,0.957669,-0.005844
116.48,0.963146,-0.013338
116.92,0.969345,0.002053
117.36,0.961349,0.008308
117.80,0.962071,-0.000991
118.23,0.962217,-0.001172
118.67,0.963098,0.002813
119.11,0.959754,0.001074
119.55,0.962157,-0.003710
119.98,0.963002,0.000280
120.42,0.961912,0.001690
120.86,0.961523,0.004668
121.30,0.957826,0.000961
121.74,0.960681,-0.002567
122.17,0.960073,-0.002832
122.61,0.963160,-0.002218
123.05,0.962014,0.007289
123.49,0.956779,0.004131
123.92,0.958398,-0.002102
124.36,0.958619,-0.000029
124.80,0.958424,-0.003412
125.24,0.961606,0.001279
125.68,0.957304,0.000926
126.11,0.960795,-0.007387
126.55,0.963771,-0.001668
126.99,0.962255,0.007042
127.43,0.957606,0.003896
127.86,0.958845,-0.000706
128.30,0.958224,-0.002171
128.74,0.960746,0.000419
129.18,0.957857,0.002035
129.61,0.958964,-0.003142
130.05,0.960608,0.002073
130.49,0.957149,-0.000833
130.93,0.961337,-0.004944
131.37,0.961477,0.002759
131.80,0.958922,0.008178
132.24,0.954318,-0.006039
132.68,0.964209,-0.005538
133.12,0.959166,0.011277
133.55,0.954337,-0.001521
133.99,0.960498,-0.009734
134.43,0.962858,0.000216
134.87,0.960308,0.002322
135.31,0.960826,-0.004277
135.74,0.964053,0.004872
136.18,0.956561,0.006578
136.62,0.958294,-0.001001
137.06,0.957437,0.004643
137.49,0.954229,-0.003778
137.93,0.960745,-0.005786
138.37,0.959294,0.004790
138.81,0.956552,-0.001039
139.24,0.960204,-0.005107
139.68,0.961022,0.002395
140.12,0.958107,0.001819
140.56,0.959430,0.001875
141.00,0.956466,0.000382
141.43,0.959096,0.001591
141.87,0.955073,-0.000656
142.31,0.959670,-0.004461
142.75,0.958979,0.002601
143.18,0.957393,0.002767
143.62,0.956556,-0.000743
144.06,0.958043,0.002732
144.50,0.954165,0.003693
144.93,0.954810,0.003617
145.37,0.950998,-0.001887
145.81,0.956463,-0.006349
146.25,0.956556,-0.001742
146.69,0.957988,-0.002987
147.12,0.959171,-0.000156
147.56,0.958124,0.006457
148.00,0.953518,-0.001714
148.44,0.959624,-0.003582
148.87,0.956654,0.004338
149.31,0.955827,-0.002452
149.75,0.958800,0.001796
150.19,0.954254,0.000262
150.63,0.958570,-0.008575
151.06,0.961761,0.000739
151.50,0.957923,0.010447
151.94,0.952616,0.005403
152.38,0.953193,-0.008295
152.81,0.959877,-0.001352
153.25,0.954377,0.007583
153.69,0.953239,-0.002445
154.13,0.956518,-0.001947
154.56,0.954943,-0.001623
155.00,0.957939,-0.004746
155.44,0.959098,0.002312
155.88,0.955915,0.004456
156.32,0.955197,0.001510
156.75,0.954593,-0.005004
157.19,0.959577,0.004247
157.63,0.950875,0.006092
158.07,0.954244,-0.005760
158.50,0.955917,-0.003596
158.94,0.957392,-0.005253
159.38,0.960516,0.001561
159.82,0.956026,0.009453
160.26,0.952241,-0.002791
160.69,0.958470,0.002984
161.13,0.949629,0.000492
161.57,0.958038,-0.006674
162.01,0.955471,0.005625
162.44,0.953114,-0.001272
162.88,0.956585,-0.003280
163.32,0.955985,0.003112
163.76,0.953861,0.000886
164.19,0.955210,0.005054
164.63,0.949437,0.001898
165.07,0.953548,-0.012543
165.51,0.960417,-0.005074
165.95,0.957991,0.007421
166.38,0.953920,-0.000539
166.82,0.958463,-0.002795
167.26,0.956367,0.002698
167.70,0.956101,0.001520
168.13,0.955036,0.001937
168.57,0.954405,-0.001811
169.01,0.956621,0.001245
169.45,0.953315,-0.000055
169.88,0.956669,-0.008811
170.32,0.961029,-0.000896
170.76,0.957453,0.008763
171.20,0.953357,0.004136
171.64,0.953832,0.000633
172.07,0.952803,-0.003168
172.51,0.956606,-0.005515
172.95,0.957631,0.002105
173.39,0.954764,0.004009
173.82,0.954121,0.002333
174.26,0.952721,0.001643
174.70,0.952683,-0.001598
175.14,0.954121,-0.002326
175.58,0.954719,-0.002877
176.01,0.956639,0.002627
176.45,0.952419,0.001227
176.89,0.955565,-0.003387
177.33,0.955384,-0.000826
177.76,0.956288,-0.004760
178.20,0.959551,0.007252
178.64,0.949940,0.007688
179.08,0.952821,-0.000331
179.51,0.950230,-0.005860
179.95,0.957951,-0.012106
180.39,0.960828,0.006004
180.83,0.952696,0.011591
181.27,0.950681,-0.007220
181.70,0.959016,-0.004170
182.14,0.954332,0.003506
182.58,0.955946,0.004413
183.02,0.950468,0.013223
183.45,0.944370,-0.009347
183.89,0.958651,-0.006879
184.33,0.950393,0.006235
184.77,0.953192,-0.006798
185.21,0.956344,-0.004715
185.64,0.957320,0.005378
186.08,0.951636,-0.000100
186.52,0.957407,-0.009151
186.96,0.959647,0.006446
187.39,0.951764,0.006892
187.83,0.953614,0.000345
188.27,0.951462,-0.002255
188.71,0.955588,-0.000389
189.14,0.951802,0.004915
189.58,0.951286,0.000298
190.02,0.951541,-0.000829
190.46,0.952011,0.000260
190.90,0.951314,-0.003523
191.33,0.955096,-0.007028
191.77,0.957466,-0.000500
192.21,0.955534,0.007080
192.65,0.951268,0.012571
193.08,0.944529,0.000107
193.52,0.951174,-0.007902
193.96,0.951446,0.004758
194.40,0.947009,0.000093
194.83,0.951365,-0.008117
