temperature_c,mass_fraction,dtg
25.00,0.999947,-0.003789
25.44,1.001605,0.002305
25.88,0.997929,0.006292
26.31,0.996097,-0.005206
26.75,1.002487,0.005599
27.19,0.991195,0.007664
27.63,0.995778,-0.003542
28.06,0.994296,-0.008359
28.50,1.003096,-0.005329
28.94,0.998961,0.007557
29.38,0.996480,-0.003899
29.81,1.002375,-0.000685
30.25,0.997079,-0.000665
30.69,1.002957,-0.008913
31.13,1.004882,0.009512
31.57,0.994630,0.006245
32.00,0.999414,-0.003665
32.44,0.997839,0.005966
32.88,0.994192,-0.004343
33.32,1.001640,-0.011745
33.75,1.004474,0.007561
34.19,0.995022,0.007095
34.63,0.998263,-0.006363
35.07,1.000592,-0.002399
35.51,1.000363,0.001429
35.94,0.999340,0.002696
36.38,0.998002,-0.000499
36.82,0.999777,-0.001211
37.26,0.999063,0.001896
37.69,0.998117,0.004488
38.13,0.995134,0.002001
38.57,0.996365,0.000770
39.01,0.994460,0.001759
39.44,0.994825,-0.005615
39.88,0.999376,-0.006469
40.32,1.000489,0.001777
40.76,0.997820,0.004440
41.20,0.996601,-0.000192
41.63,0.997988,0.002110
42.07,0.994754,-0.004748
42.51,1.002144,-0.004842
42.95,0.998993,0.003724
43.38,0.998884,0.005041
43.82,0.994580,0.002792
44.26,0.996440,-0.004967
44.70,0.998928,-0.000600
45.14,0.996965,0.002051
45.57,0.997133,0.005033
46.01,0.992560,0.000545
46.45,0.996656,-0.007604
46.89,0.999216,0.003833
47.32,0.993300,0.006050
47.76,0.993920,-0.003821
48.20,0.996646,-0.006084
48.64,0.999246,0.001358
49.07,0.995457,0.001455
49.51,0.997972,-0.004369
49.95,0.999282,0.008206
50.39,0.990789,0.003029
50.83,0.996630,-0.003564
51.26,0.993909,-0.002781
51.70,0.999065,-0.009030
52.14,1.001814,0.004906
52.58,0.994770,0.011003
53.01,0.992182,-0.000576
53.45,0.995274,-0.006655
53.89,0.998008,0.000887
54.33,0.994497,-0.000704
54.76,0.998624,-0.006758
55.20,1.000414,0.004505
55.64,0.994680,0.003816
56.08,0.997073,-0.000885
56.52,0.995455,0.004000
56.95,0.993571,0.000125
57.39,0.995346,-0.004189
57.83,0.997238,-0.002484
58.27,0.997521,-0.003945
58.70,1.000692,0.000390
59.14,0.997179,0.013606
59.58,0.988780,0.010585
60.02,0.987913,-0.004285
60.46,0.992532,-0.014450
60.89,1.000563,0.002256
61.33,0.990557,0.012888
61.77,0.989280,-0.005092
62.21,0.995014,0.002339
62.64,0.987232,0.006676
63.08,0.989170,-0.004104
63.52,0.990825,-0.002258
63.96,0.991146,-0.004285
64.39,0.994576,0.003425
64.83,0.988148,0.004648
65.27,0.990507,-0.001548
65.71,0.989503,-0.000725
66.15,0.991142,0.003745
66.58,0.986224,0.004472
67.02,0.987228,-0.004851
67.46,0.990471,-0.005849
67.90,0.992348,0.012771
68.33,0.979290,0.006233
68.77,0.986891,-0.008414
69.21,0.986656,-0.004867
69.65,0.991152,-0.002110
70.09,0.988504,0.007025
70.52,0.985002,0.003860
70.96,0.985125,-0.001910
71.40,0.986674,-0.001554
71.84,0.986485,-0.004010
72.27,0.990185,0.002144
72.71,0.984608,0.011703
73.15,0.979939,-0.001698
73.59,0.986094,-0.003905
74.02,0.983358,0.003413
74.46,0.983107,-0.000696
74.90,0.983967,-0.002795
75.34,0.985554,0.001567
75.78,0.982596,0.008201
76.21,0.978374,0.000029
76.65,0.982570,-0.004361
77.09,0.982191,-0.001024
77.53,0.983466,-0.002653
77.96,0.984514,0.003784
78.40,0.980154,-0.000387
78.84,0.984853,-0.004386
79.28,0.983993,0.003011
79.71,0.982217,0.007812
80.15,0.977154,-0.000609
80.59,0.982750,-0.007336
81.03,0.983576,0.003589
81.47,0.979608,-0.003112
81.90,0.986301,-0.000156
82.34,0.979745,0.012054
82.78,0.975748,-0.000280
83.22,0.979989,-0.009335
83.65,0.983920,-0.001061
84.09,0.980918,0.010233
