temperature_c,mass_fraction,dtg
25.00,1.001911,0.003693
25.44,1.000294,-0.002153
25.88,1.003795,0.003754
26.31,0.997007,-0.001124
26.75,1.004779,-0.001140
27.19,0.998005,0.008454
27.63,0.997378,0.001507
28.06,0.996686,-0.005503
28.50,1.002195,-0.009632
28.94,1.005118,0.004104
29.38,0.998603,0.001983
29.81,1.003382,0.004013
30.25,0.995089,0.005013
30.69,0.998994,-0.001716
31.13,0.996591,0.001610
31.57,0.997584,0.001571
32.00,0.995216,0.006703
32.44,0.991716,-0.002788
32.88,0.997656,-0.006606
33.32,0.997499,-0.003210
33.75,1.000466,-0.000972
34.19,0.998350,0.003517
34.63,0.997387,-0.004623
35.07,1.002397,-0.002445
35.51,0.999527,0.000989
35.94,1.001532,0.005155
36.38,0.995015,0.003807
36.82,0.998199,-0.001428
37.26,0.996265,-0.001490
37.69,0.999503,-0.000192
38.13,0.996433,0.000015
38.57,0.999490,-0.009396
39.01,1.004659,0.002433
39.44,0.997360,0.009137
39.88,0.996660,0.001698
40.32,0.995874,-0.003896
40.76,1.000071,-0.000422
41.20,0.996243,0.005754
41.63,0.995033,-0.002664
42.07,0.998575,-0.002933
42.51,0.997601,-0.002996
42.95,1.001198,0.002636
43.38,0.995294,0.011114
43.82,0.991468,-0.005696
44.26,1.000280,0.000138
44.70,0.991347,0.000763
45.14,0.999612,-0.005878
45.57,0.996493,-0.003296
46.01,1.002497,-0.006361
46.45,1.002062,0.006321
46.89,0.996964,0.009604
47.32,0.993654,-0.006288
47.76,1.002468,-0.003910
48.20,0.997077,0.010241
48.64,0.993503,0.001412
49.07,0.995841,-0.002277
49.51,0.995496,-0.002560
49.95,0.998083,-0.005144
50.39,1.000000,0.005574
50.83,0.993203,0.007823
51.26,0.993151,0.001476
51.70,0.991911,0.003215
52.14,0.990337,-0.001073
52.58,0.992850,-0.001015
53.01,0.991226,-0.004685
53.45,0.996952,0.000182
53.89,0.991066,-0.003100
54.33,0.999666,-0.001671
54.76,0.992529,-0.000294
55.20,0.999923,-0.002101
55.64,0.994368,0.003489
56.08,0.996868,-0.001168
56.52,0.995390,0.002322
56.95,0.994835,0.005421
57.39,0.990645,0.000830
57.83,0.994109,0.002229
58.27,0.988693,0.002908
58.70,0.991563,-0.007234
59.14,0.995026,-0.002961
59.58,0.994155,-0.000906
60.02,0.995819,-0.001692
60.46,0.995637,0.006466
60.89,0.990159,0.003233
61.33,0.992806,0.004670
61.77,0.986070,0.006992
62.21,0.986685,-0.004081
62.64,0.989643,0.000232
63.08,0.986482,-0.002048
63.52,0.991436,0.001438
63.96,0.985223,0.000978
64.39,0.990580,-0.012272
64.83,0.995966,-0.007833
65.27,0.997437,0.008034
65.71,0.988933,0.005406
66.15,0.992704,-0.003967
66.58,0.992405,0.004930
67.02,0.988389,-0.001325
67.46,0.993565,0.002649
67.90,0.986069,0.005257
68.33,0.988963,-0.004799
68.77,0.990271,-0.003973
69.21,0.992441,-0.003450
69.65,0.993291,-0.001492
70.09,0.993747,0.009609
70.52,0.984879,0.010786
70.96,0.984305,0.000756
71.40,0.984217,-0.004856
71.84,0.988556,0.001095
72.27,0.983259,-0.002314
72.71,0.990581,-0.006194
73.15,0.988681,0.000301
73.59,0.990318,0.005912
74.02,0.983505,0.001238
74.46,0.989234,-0.000172
74.90,0.983656,-0.001373
75.34,0.990436,-0.003905
75.78,0.987075,0.004810
76.21,0.986225,0.000531
76.65,0.986610,0.000136
77.09,0.986106,0.005783
77.53,0.981547,0.004446
77.96,0.982214,-0.002652
78.40,0.983869,-0.002213
78.84,0.984151,-0.004570
79.28,0.987870,0.000019
79.71,0.984134,0.005813
80.15,0.982781,0.003643
80.59,0.980945,0.002826
81.03,0.980306,0.004158
