temperature_c,mass_fraction,dtg
25.00,0.999409,0.007717
25.44,0.996032,0.002602
25.88,0.997132,-0.000456
26.31,0.996431,0.001793
26.75,0.995562,-0.003630
27.19,0.999609,0.000413
27.63,0.995200,0.004438
28.06,0.995723,-0.009116
28.50,1.003180,-0.006155
28.94,1.001111,0.013318
29.38,0.991522,0.001581
29.81,0.999727,-0.011140
30.25,1.001274,0.002995
30.69,0.997105,-0.001984
31.13,1.003011,0.005498
31.57,0.992292,0.001565
32.00,1.001641,-0.006243
32.44,0.997758,0.002013
32.88,0.999879,-0.004895
33.32,1.002043,0.000101
33.75,0.999790,0.008723
34.19,0.994407,-0.004631
34.63,1.003844,-0.001324
35.07,0.995566,0.005969
35.51,0.998619,-0.004215
35.94,0.999256,0.003403
36.38,0.995640,0.002169
36.82,0.997357,-0.003425
37.26,0.998639,-0.001851
37.69,0.998978,0.004795
38.13,0.994441,0.003651
38.57,0.995781,-0.002069
39.01,0.996252,-0.005766
39.44,1.000829,0.000687
39.88,0.995651,0.005555
40.32,0.995967,0.000119
40.76,0.995547,-0.005140
41.20,1.000466,0.003274
41.63,0.992681,0.003804
42.07,0.997136,-0.010330
42.51,1.001724,0.002349
42.95,0.995080,0.003958
43.38,0.998259,-0.005635
43.82,1.000013,-0.000848
44.26,0.999002,0.004128
44.70,0.996399,0.001713
45.14,0.997502,-0.002700
45.57,0.998763,-0.007972
46.01,1.004481,0.002301
46.45,0.996748,0.010281
46.89,0.995480,0.002448
47.32,0.994605,0.001674
47.76,0.994015,0.002943
48.20,0.992028,-0.002673
48.64,0.996355,-0.008299
49.07,0.999294,0.006053
49.51,0.991055,0.007630
49.95,0.992614,-0.006346
50.39,0.996611,-0.003270
50.83,0.995477,0.001205
51.26,0.995556,0.005154
51.70,0.990965,0.001808
52.14,0.993973,0.002398
52.58,0.988865,-0.002293
53.01,0.995981,0.000241
53.45,0.988655,0.001871
53.89,0.994343,-0.008034
54.33,0.995688,-0.008248
54.76,1.001563,-0.002408
55.20,0.997796,0.009345
55.64,0.993383,0.006806
56.08,0.991838,-0.002516
56.52,0.995585,-0.002414
56.95,0.993951,0.001454
57.39,0.994313,0.002618
57.83,0.991659,0.007350
58.27,0.987878,-0.000655
58.70,0.992232,-0.004507
59.14,0.991824,0.000036
59.58,0.992200,-0.000339
60.02,0.992120,-0.001040
60.46,0.993111,0.004904
60.89,0.987827,0.000902
61.33,0.992321,-0.010274
61.77,0.996821,-0.001638
62.21,0.993755,0.010156
62.64,0.987931,0.001745
63.08,0.992228,-0.006758
63.52,0.993847,0.004551
63.96,0.988243,0.003229
64.39,0.991020,-0.000132
64.83,0.988359,0.000834
65.27,0.990290,-0.001324
65.71,0.989518,0.000279
66.15,0.990046,0.003900
66.58,0.986104,0.009565
67.02,0.981672,-0.004909
67.46,0.990401,-0.005755
67.90,0.986710,-0.000924
68.33,0.991210,-0.002967
68.77,0.989307,0.003996
69.21,0.987712,0.003212
69.65,0.986495,0.001994
70.09,0.985966,0.002714
70.52,0.984120,0.004572
70.96,0.981963,0.002327
71.40,0.982083,0.002935
71.84,0.979394,-0.004563
72.27,0.986078,-0.007818
72.71,0.986238,0.002317
73.15,0.984050,0.001691
73.59,0.984758,-0.001716
74.02,0.985552,0.003880
74.46,0.981361,0.007381
74.90,0.979090,0.001537
75.34,0.980016,0.001141
75.78,0.978091,-0.003158
76.21,0.982780,-0.006982
76.65,0.984204,0.005872
77.09,0.977640,0.002280
77.53,0.982208,0.001611
77.96,0.976230,-0.000185
78.40,0.982370,-0.007423
78.84,0.982728,0.004067
79.28,0.978810,0.005259
79.71,0.978124,0.004163
80.15,0.975165,0.003055
80.59,0.975449,-0.003593
81.03,0.978310,0.001051
81.47,0.974529,0.004924
81.90,0.974000,0.000703
82.34,0.973913,0.006729
82.78,0.968109,0.002215
83.22,0.971974,-0.004867
83.65,0.972369,-0.002073
84.09,0.973789,-0.002773
84.53,0.974797,0.004449
84.97,0.969894,0.004074
85.41,0.971230,-0.002912
85.84,0.972443,0.005472
86.28,0.966440,0.007577
86.72,0.965810,-0.011583
87.16,0.976581,-0.001592
87.59,0.967204,0.007861
88.03,0.969699,0.000416
88.47,0.966840,0.000606
88.91,0.969168,-0.002366
89.34,0.968911,0.003535
89.78,0.966073,0.002451
90.22,0.966765,0.003247
90.66,0.963230,-0.004557
91.10,0.970755,-0.007247
91.53,0.969574,0.005540
91.97,0.965905,0.004493
92.41,0.965641,0.002669
92.85,0.963568,-0.001639
93.28,0.967076,-0.006145
93.72,0.968948,0.010072
94.16,0.958258,0.002009
94.60,0.967189,-0.003746
95.04,0.961537,0.010879
95.47,0.957666,-0.003239
95.91,0.964373,-0.006714
96.35,0.963544,0.004821
96.79,0.960153,0.000124
97.22,0.963435,-0.001487
97.66,0.961454,0.006210
98.10,0.957999,0.002771
98.54,0.959028,-0.002146
98.97,0.959877,0.003384
99.41,0.956066,-0.003637
99.85,0.963061,-0.004655
100.29,0.960140,0.011586
100.73,0.952918,-0.002302
101.16,0.962156,-0.006171
101.60,0.958320,0.011205
102.04,0.952346,0.004320
102.48,0.954539,-0.001496
102.91,0.953656,0.001572
103.35,0.953163,-0.004012
103.79,0.957168,-0.006126
104.23,0.958525,-0.000634
104.66,0.957723,0.004654
105.10,0.954451,0.005433
105.54,0.952967,0.006363
105.98,0.948880,0.002197
106.42,0.951044,-0.002484
106.85,0.951055,0.000250
107.29,0.950825,0.004620
107.73,0.947011,0.004325
108.17,0.947039,-0.002107
108.60,0.948855,-0.004092
109.04,0.950621,-0.004418
109.48,0.952723,0.004372
109.92,0.946794,0.002569
110.36,0.950474,0.005509
110.79,0.941971,-0.000166
111.23,0.950619,-0.002279
111.67,0.943966,0.001314
112.11,0.949469,-0.007774
112.54,0.950772,0.000745
112.98,0.948816,0.003326
113.42,0.947860,0.007658
113.86,0.942112,0.001079
114.29,0.946916,-0.001153
114.73,0.943122,0.002135
115.17,0.945047,-0.005939
115.61,0.948321,-0.000626
116.05,0.945594,-0.002823
116.48,0.950793,-0.000921
116.92,0.946400,0.013046
117.36,0.939372,0.000219
117.80,0.946209,-0.000404
118.23,0.939725,-0.001437
118.67,0.947466,-0.001390
119.11,0.940942,0.005952
119.55,0.942255,-0.002507
119.98,0.943137,0.002232
120.42,0.940302,0.000530
120.86,0.942673,-0.004944
121.30,0.944630,0.003180
121.74,0.939890,0.000623
122.17,0.944084,-0.007837
122.61,0.946750,0.004334
