temperature_c,mass_fraction,dtg
25.00,1.000499,0.014137
25.44,0.994311,0.001246
25.88,0.999408,-0.003366
26.31,0.997258,-0.004498
26.75,1.003346,-0.009111
27.19,1.005234,0.008241
27.63,0.996132,0.005032
28.06,1.000829,-0.006003
28.50,1.001387,0.004754
28.94,0.996667,0.000524
29.38,1.000928,0.001824
29.81,0.995070,0.002537
30.25,0.998707,-0.004902
30.69,0.999362,0.000536
31.13,0.998238,-0.002159
31.57,1.001252,0.000164
32.00,0.998094,0.000675
32.44,1.000661,0.000166
32.88,0.997949,0.002306
33.32,0.998642,-0.006059
33.75,1.003253,-0.003686
34.19,1.001870,0.005929
34.63,0.998063,0.003261
35.07,0.999015,-0.002821
35.51,1.000533,-0.000954
35.94,0.999850,0.003287
36.38,0.997656,0.004961
36.82,0.995507,-0.002697
37.26,1.000017,-0.001719
37.69,0.997011,0.008540
38.13,0.992541,-0.001224
38.57,0.998082,-0.011498
39.01,1.002607,0.001944
39.44,0.996380,0.007028
39.88,0.996454,-0.000555
40.32,0.996866,-0.001817
40.76,0.998045,0.002902
41.20,0.994325,0.004404
41.63,0.994190,-0.008763
42.07,1.001997,-0.001750
42.51,0.995722,0.004674
42.95,0.997905,-0.001588
43.38,0.997112,-0.001003
43.82,0.998784,-0.000898
44.26,0.997899,0.003994
44.70,0.995287,-0.002015
45.14,0.999663,0.000180
45.57,0.995129,0.005368
46.01,0.994964,-0.006944
46.45,1.001208,-0.000550
46.89,0.995445,0.004655
47.32,0.997133,-0.001399
47.76,0.996669,-0.000384
48.20,0.997469,-0.001459
48.64,0.997947,0.002405
49.07,0.995364,0.005553
49.51,0.993086,-0.006937
49.95,1.001437,-0.002781
50.39,0.995520,0.005786
50.83,0.996372,-0.000200
51.26,0.995695,-0.002809
51.70,0.998831,0.002539
52.14,0.993472,0.001955
52.58,0.997120,-0.004430
53.01,0.997351,0.000923
53.45,0.996312,-0.001289
53.89,0.998479,0.005811
54.33,0.991225,0.005857
54.76,0.993352,0.003488
55.20,0.988172,-0.004764
55.64,0.997522,-0.008152
56.08,0.995308,0.003106
56.52,0.994803,0.001110
56.95,0.994337,0.000125
57.39,0.994694,-0.000650
57.83,0.994906,0.001720
58.27,0.993188,-0.000305
58.70,0.995173,0.002868
59.14,0.990678,0.004872
59.58,0.990908,-0.001216
60.02,0.991742,-0.000242
60.46,0.991120,-0.004621
60.89,0.995787,-0.005919
61.33,0.996301,-0.001617
61.77,0.997203,0.001608
62.21,0.994894,0.007235
62.64,0.990870,0.001865
63.08,0.993261,-0.000202
63.52,0.991046,0.000021
63.96,0.993243,-0.003101
64.39,0.993761,0.006110
64.83,0.987894,0.002495
65.27,0.991577,-0.004748
65.71,0.992051,0.004419
66.15,0.987709,0.005475
66.58,0.987257,-0.007463
67.02,0.994242,-0.000376
67.46,0.987587,0.002162
67.90,0.992349,0.000262
68.33,0.987357,0.001137
68.77,0.991354,0.000697
69.21,0.986747,0.003739
69.65,0.988081,-0.009484
70.09,0.995049,-0.002800
70.52,0.990532,0.012427
70.96,0.984170,0.004573
71.40,0.986529,-0.005389
71.84,0.988888,-0.002813
72.27,0.988992,0.004308
72.71,0.985117,-0.000242
73.15,0.989204,-0.004169
73.59,0.988766,0.003887
74.02,0.985801,0.000567
74.46,0.988270,0.005584
74.90,0.980913,0.001002
75.34,0.987393,-0.003872
75.78,0.984302,0.000254
76.21,0.987171,-0.003387
