temperature_c,mass_fraction,dtg
25.00,1.002010,0.012941
25.44,0.996345,0.001931
25.88,1.000319,0.002104
26.31,0.994503,0.001461
26.75,0.999040,-0.002609
27.19,0.996787,0.002937
27.63,0.996469,-0.003385
28.06,0.999751,-0.001186
28.50,0.997507,-0.002303
28.94,1.001767,0.000878
29.38,0.996738,-0.002443
29.81,1.003906,-0.005634
30.25,1.001670,0.011026
30.69,0.994253,0.002429
31.13,0.999544,-0.006320
31.57,0.999787,0.002417
32.00,0.997427,-0.003665
32.44,1.002995,0.001917
32.88,0.995749,0.001212
33.32,1.001934,-0.001097
33.75,0.996710,0.004011
34.19,0.998423,-0.004644
34.63,1.000775,-0.005131
35.07,1.002915,0.000391
35.51,1.000432,0.006184
35.94,0.997501,-0.001656
36.38,1.001882,0.002300
36.82,0.995487,0.002524
37.26,0.999673,-0.005176
37.69,1.000019,0.001432
38.13,0.998419,0.000084
38.57,0.999946,0.002672
39.01,0.996080,0.002069
39.44,0.998134,-0.000299
39.88,0.996342,0.004521
40.32,0.994176,-0.000191
40.76,0.996509,-0.011206
41.20,1.003986,-0.001542
41.63,0.997859,0.009353
42.07,0.995798,-0.001134
42.51,0.998852,-0.002294
42.95,0.997806,-0.002070
43.38,1.000664,-0.002511
43.82,1.000004,0.000757
44.26,1.000002,-0.000815
44.70,1.000717,-0.002391
45.14,1.002095,0.004145
45.57,0.997089,0.002413
46.01,0.999982,0.000052
46.45,0.997043,-0.004179
46.89,1.003641,-0.000638
47.32,0.997602,0.010816
47.76,0.994172,-0.001641
48.20,0.999038,-0.006577
48.64,0.999929,-0.000454
49.07,0.999436,0.002365
49.51,0.997859,0.005590
49.95,0.994542,0.003494
50.39,0.994801,-0.003635
50.83,0.997724,0.003186
51.26,0.992012,0.003228
51.70,0.994898,-0.004344
52.14,0.995815,-0.002296
52.58,0.996908,0.000461
53.01,0.995411,0.004159
53.45,0.993267,0.004246
53.89,0.991695,0.001391
54.33,0.992049,-0.008806
54.76,0.999403,-0.006874
55.20,0.998067,0.005222
55.64,0.994832,0.003347
56.08,0.995137,0.006341
56.52,0.989281,0.001773
56.95,0.993585,-0.006599
57.39,0.995058,-0.009231
57.83,1.001666,0.001219
58.27,0.993991,0.005188
58.70,0.997124,-0.005887
59.14,0.999144,0.002684
59.58,0.994774,0.001894
60.02,0.997487,-0.002627
60.46,0.997074,0.002733
60.89,0.995094,0.004149
61.33,0.993442,-0.001193
61.77,0.996139,0.001738
62.21,0.991921,0.002350
62.64,0.994082,-0.001614
63.08,0.993334,-0.004393
63.52,0.997928,-0.003063
63.96,0.996015,0.006623
64.39,0.992130,0.000001
64.83,0.996015,0.000548
65.27,0.991650,0.003954
65.71,0.992554,-0.004218
66.15,0.995343,0.001101
66.58,0.991590,-0.001518
67.02,0.996672,0.004890
67.46,0.987309,0.003360
67.90,0.993730,-0.005712
68.33,0.992309,0.001786
68.77,0.992166,0.003929
69.21,0.988869,-0.000071
69.65,0.992228,-0.001260
70.09,0.989972,0.003600
70.52,0.989077,0.001373
70.96,0.988770,0.000837
71.40,0.988343,-0.005210
71.84,0.993331,-0.003945
72.27,0.991797,0.006492
72.71,0.987647,0.003956
73.15,0.988334,-0.001921
73.59,0.989329,-0.000769
74.02,0.989007,-0.000756
74.46,0.989991,0.001163
74.90,0.987989,0.000060
75.34,0.989938,0.000392
75.78,0.987646,0.004102
76.21,0.986347,-0.002228
76.65,0.989597,0.000581
77.09,0.985839,-0.000168
77.53,0.989744,-0.007135
77.96,0.992085,0.005867
78.40,0.984607,-0.000071
78.84,0.992147,0.000456
79.28,0.984208,0.004862
79.71,0.987890,-0.001277
80.15,0.985326,0.004057
80.59,0.984339,-0.004206
81.03,0.989009,0.003298
81.47,0.981451,0.004299
81.90,0.985246,-0.000389
82.34,0.981792,-0.003566
82.78,0.988367,-0.003361
83.22,0.984735,0.002378
83.65,0.986285,0.000488
84.09,0.984308,0.005647
