temperature_c,mass_fraction,dtg
25.00,0.999866,0.003965
25.44,0.998130,0.009204
25.88,0.991808,-0.003525
26.31,1.001215,-0.012099
26.75,1.002400,0.000384
27.19,1.000879,0.005265
27.63,0.997791,0.001442
28.06,0.999616,-0.000823
28.50,0.998511,0.001260
28.94,0.998513,0.002616
29.38,0.996221,0.000375
29.81,0.998185,0.000452
30.25,0.995826,0.002105
30.69,0.996342,-0.011926
31.13,1.006266,-0.002846
31.57,0.998833,0.005558
32.00,1.001401,-0.000438
32.44,0.999217,0.004292
32.88,0.997643,0.003514
33.32,0.996140,-0.000481
33.75,0.998065,0.000265
34.19,0.995908,0.002834
34.63,0.995584,-0.005916
35.07,1.001087,-0.004929
35.51,0.999899,0.005387
35.94,0.996371,0.010293
36.38,0.990888,-0.005248
36.82,1.000966,-0.002455
37.26,0.993037,0.003083
37.69,0.998266,-0.006245
38.13,0.998505,-0.001240
38.57,0.999352,-0.005374
39.01,1.003209,-0.004923
39.44,1.003662,0.006476
39.88,0.997539,0.007687
40.32,0.996932,0.002616
40.76,0.995249,-0.001451
41.20,0.998202,-0.003402
41.63,0.998227,-0.005809
42.07,1.003288,0.006335
42.51,0.992681,0.012704
42.95,0.992167,-0.008088
43.38,0.999762,-0.013028
43.82,1.003572,0.004705
44.26,0.995643,0.009633
44.70,0.995139,-0.006380
45.14,1.001228,0.005267
45.57,0.990528,0.002150
46.01,0.999346,-0.003602
46.45,0.993681,-0.001148
46.89,1.000352,-0.004204
47.32,0.997362,-0.000914
47.76,1.001152,0.005468
48.20,0.992574,0.004914
48.64,0.996850,-0.006444
49.07,0.998215,-0.008904
49.51,1.004645,0.001821
49.95,0.996621,0.008572
50.39,0.997141,0.001460
50.83,0.995343,0.004038
51.26,0.993606,-0.000903
51.70,0.996133,0.002331
52.14,0.991565,0.001209
52.58,0.995075,-0.006839
53.01,0.997551,-0.000288
53.45,0.995327,0.002853
53.89,0.995054,-0.002262
54.33,0.997308,0.001127
54.76,0.994067,0.002265
55.20,0.995325,0.003990
55.64,0.990574,0.000682
56.08,0.994728,-0.000607
56.52,0.991106,0.001705
56.95,0.993235,-0.002328
57.39,0.993143,-0.004703
57.83,0.997352,0.002227
58.27,0.991194,-0.000315
58.70,0.997627,-0.001690
59.14,0.992674,0.003000
59.58,0.995001,-0.002593
60.02,0.994944,0.000192
60.46,0.994833,-0.003139
60.89,0.997692,0.005804
61.33,0.989752,0.007278
61.77,0.991320,0.000776
62.21,0.989073,0.004294
62.64,0.987561,-0.005874
63.08,0.994216,-0.003036
63.52,0.990219,-0.002927
63.96,0.996778,-0.002516
64.39,0.992421,0.007555
64.83,0.990164,0.002299
65.27,0.990409,-0.004106
65.71,0.993759,0.000985
66.15,0.989547,0.001057
66.58,0.992834,-0.000020
67.02,0.989565,0.010659
67.46,0.983503,-0.000072
67.90,0.989627,-0.010718
68.33,0.992886,-0.002925
68.77,0.992188,0.010968
69.21,0.983285,0.009447
69.65,0.983918,-0.009976
70.09,0.992018,-0.008677
70.52,0.991514,0.010138
70.96,0.983143,0.001848
71.40,0.989896,-0.003263
71.84,0.986000,0.003488
72.27,0.986843,-0.001349
72.71,0.987180,0.002188
73.15,0.984927,0.000897
73.59,0.986395,-0.002501
74.02,0.987117,-0.000479
74.46,0.986814,0.004074
74.90,0.983550,-0.000778
75.34,0.987495,0.003941
75.78,0.980100,0.004949
76.21,0.983163,-0.007658
76.65,0.986804,-0.000084
77.09,0.983236,0.004206
77.53,0.983122,0.000574
77.96,0.982734,0.000425
78.40,0.982750,-0.004323
78.84,0.986518,-0.005711
79.28,0.987750,0.003108
79.71,0.983797,0.009508
80.15,0.979426,0.001820
80.59,0.982204,-0.004764
81.03,0.983597,0.005164
81.47,0.977684,0.007469
81.90,0.977058,-0.006475
82.34,0.983352,-0.000683
82.78,0.977656,0.009572
83.22,0.974972,-0.001738
83.65,0.979178,-0.007161
84.09,0.981242,0.003263
84.53,0.976321,0.009436
84.97,0.972981,-0.006266
85.41,0.981807,-0.003992
85.84,0.976476,0.007061
86.28,0.975625,0.000951
86.72,0.975643,-0.002285
87.16,0.977626,-0.001571
87.59,0.977018,0.010157
88.03,0.968733,0.003158
88.47,0.974254,-0.002616
88.91,0.971023,-0.001922
89.34,0.975937,0.004560
89.78,0.967031,0.008732
90.22,0.968292,-0.009426
90.66,0.975283,-0.001082
91.10,0.969240,0.002527
91.53,0.973071,0.002588
91.97,0.966974,0.003298
92.41,0.970183,-0.004743
92.85,0.971126,-0.005135
93.28,0.974679,0.002617
93.72,0.968834,0.001267
94.16,0.973570,-0.002258
94.60,0.970811,0.005927
95.04,0.968380,-0.002438
95.47,0.972946,0.001282
95.91,0.967258,0.006566
96.35,0.967197,-0.001865
96.79,0.968891,-0.002052
97.22,0.968994,0.007546
97.66,0.962285,0.004629
98.10,0.964941,-0.003762
98.54,0.965579,-0.002905
98.97,0.967484,0.000332
99.41,0.965288,0.010765
99.85,0.958060,0.007496
100.29,0.958726,-0.004952
100.73,0.962395,-0.005871
101.16,0.963865,-0.001227
101.60,0.963469,-0.004025
102.04,0.967389,-0.000057
102.48,0.963519,0.003067
102.91,0.964703,-0.001169
103.35,0.964542,0.005193
103.79,0.960157,0.006641
104.23,0.958728,0.001782
104.66,0.958597,-0.002455
105.10,0.960878,0.000307
105.54,0.958328,-0.009162
105.98,0.968898,-0.004169
106.42,0.961978,0.012094
106.85,0.958311,0.001961
107.29,0.960261,-0.002666
107.73,0.960645,0.000100
108.17,0.960174,0.008281
108.60,0.953395,-0.000262
109.04,0.960403,-0.003691
109.48,0.956627,0.001424
109.92,0.959157,0.002225
110.36,0.954679,0.006431
110.79,0.953527,-0.001712
111.23,0.956178,-0.004694
111.67,0.957636,-0.001947
112.11,0.957882,0.000222
112.54,0.957441,0.005499
112.98,0.953069,-0.004309
