temperature_c,mass_fraction,dtg
25.00,1.003722,0.016430
25.44,0.996531,0.003702
25.88,1.000481,-0.002332
26.31,0.998573,0.002070
26.75,0.998669,0.001251
27.19,0.997477,0.000727
27.63,0.998032,-0.001393
28.06,0.998697,-0.002525
28.50,1.000243,-0.001835
28.94,1.000303,-0.000379
29.38,1.000575,-0.002102
29.81,1.002144,-0.000219
30.25,1.000766,0.002231
30.69,1.000191,0.003913
31.13,0.997341,-0.004082
31.57,1.003764,-0.005298
32.00,1.001979,0.009532
32.44,0.995420,0.004617
32.88,0.997937,-0.009425
33.32,1.003670,0.000974
33.75,0.997083,0.003666
34.19,1.000461,0.001984
34.63,0.995347,-0.001346
35.07,1.001639,-0.001278
35.51,0.996466,0.006988
35.94,0.995522,-0.008547
36.38,1.003948,-0.007948
36.82,1.002480,0.003854
37.26,1.000574,0.005942
37.69,0.997278,0.002652
38.13,0.998252,0.000075
38.57,0.997212,0.000483
39.01,0.997829,-0.000273
39.44,0.997452,0.000327
39.88,0.997543,-0.000859
40.32,0.998204,-0.007445
40.76,1.004060,-0.003328
41.20,1.001117,0.001738
41.63,1.002539,0.003157
42.07,0.998353,0.008737
42.51,0.994890,0.000242
42.95,0.998141,-0.003022
43.38,0.997536,0.000711
43.82,0.997519,-0.002852
44.26,1.000033,-0.003018
44.70,1.000160,-0.001514
45.14,1.001358,0.005112
45.57,0.995685,0.004119
46.01,0.997752,-0.000345
46.45,0.995987,-0.001215
46.89,0.998816,-0.002517
47.32,0.998190,0.000473
47.76,0.998402,-0.001182
48.20,0.999225,0.003321
48.64,0.995495,0.004130
49.07,0.995609,-0.004494
49.51,0.999429,0.005256
49.95,0.991008,0.000044
50.39,0.999390,-0.005249
50.83,0.995603,0.005441
51.26,0.994628,0.000566
51.70,0.995108,-0.001572
52.14,0.996004,-0.002625
52.58,0.997405,-0.006594
53.01,1.001776,0.002520
53.45,0.995199,0.006602
53.89,0.995997,-0.003787
54.33,0.998515,-0.004862
54.76,1.000253,0.001997
55.20,0.996766,0.012541
55.64,0.989274,0.005456
56.08,0.991990,-0.007207
56.52,0.995584,-0.001130
56.95,0.992979,-0.000728
57.39,0.996222,-0.002019
57.83,0.994746,0.005442
58.27,0.991457,0.002265
58.70,0.992763,-0.002575
59.14,0.993712,-0.003299
59.58,0.995651,0.001889
60.02,0.992058,0.000741
60.46,0.995003,0.000509
60.89,0.991613,-0.002335
61.33,0.997047,-0.003383
61.77,0.994575,0.007896
62.21,0.990134,0.006619
62.64,0.988780,-0.003784
63.08,0.993447,-0.006040
63.52,0.994068,0.001582
63.96,0.992062,-0.003019
64.39,0.996711,-0.001952
64.83,0.993771,0.006269
65.27,0.991222,0.004038
65.71,0.990235,-0.002644
66.15,0.993537,-0.000452
66.58,0.990631,0.005236
67.02,0.988953,-0.001483
